group,AHR,ARNTL,ASCL1,BACH1,BATF,CDX2,DUX4,E2F4,ELK1,ELK4,EPAS1,ESR2,FOS,FOSL2,FOXP2,FOXP3,GTF2B,HES1,HIF1A,JUNB,KMT2A,LHX2,MAF,NANOG,NFATC1,OTX2,POU2F1,RBPJ,REST,STAT2,TFAP4,TFDP1,TP63,USF2,ZBTB7A,ZNF263
critical,-0.0809410449975137,-0.0200016799714151,0.220026125894767,0.423599721965973,0.296553076799331,-0.310857825135671,-0.0016208773434521,0.322242911628722,-0.0898260293443659,-0.413384386473518,0.0672095243369501,0.0392262730240779,0.136858308416147,0.0792808060401595,-0.0554916046052564,0.0080578549227458,0.0814986232334469,0.28252234241918,-0.251764171705676,-0.0101620797941297,-0.149721731442216,-0.120946814835073,-0.244168272776171,-0.109375273894307,-0.153875616408041,0.0653268907734596,0.0210718517416789,0.217134817504275,-0.134229410785002,-0.201078759991265,0.0954547996359416,-0.0450449787224194,0.367377681243626,0.0028744093756045,0.18296682426038,-0.0287490325526503
critical,0.0411222867714451,-0.223427588328948,-0.0388896651333693,0.138880533696726,-0.0746531613730667,-0.224337977196901,0.0735683177771164,0.172358889059814,-0.0360651494610206,-0.0259595726465531,0.0049051749989296,0.0759493561240855,-0.0615758709782514,0.151940262278656,-0.105190273178163,0.0713831739738751,-0.0512126839747752,7.34050538573295e-05,-0.0603001742422719,0.104845075524891,-0.176123321821781,-0.154137317090637,0.0431122562314868,0.00700804974181,-0.231582418912152,0.0788486064512671,-0.0251781550732266,-0.0186847163089869,-0.0104458438641216,-0.0761533390737479,0.237366570955987,-0.0349482292415356,0.114769660406565,-0.0890500253360539,0.0215453528078375,-0.0586381730228607
critical,-0.471430620952542,0.552422001929507,-0.438803146799257,-0.0806358579954455,0.378069091959666,-0.16655848062998,-0.532458898808295,0.48699063753608,-0.0981386378157424,-0.387146616184815,0.498142942756026,-0.153524964401863,0.134157875209934,0.200003371742429,-0.254624668033881,0.154745077566916,0.0850601346446003,-0.351146550796249,-0.0768390440918193,0.232332250316866,-0.492380661924768,-0.249046203010949,0.289898299402262,-0.538463268254452,-0.444526831356031,-0.198441273722638,0.173429878804245,0.393392737894896,0.445827584667554,-0.0918423998102542,0.100826418464105,0.180932523672518,0.318378229671809,0.44012315620415,-0.215561790658832,0.355693847814837
critical,-0.42073835618309,0.288981767774438,0.137967754548327,0.339569706819435,0.263480013856696,-0.426174226081498,-0.278500792290973,0.171412777497443,-0.393957775138202,-0.220631759533664,0.342867597541428,-0.268858395731621,0.423498031439409,0.003697055207011,-0.113862430161098,0.0656621825917586,-0.0346205884126187,0.0996486726859049,-0.17161544466652,0.125665192458582,-0.0859948919151518,-0.235818081797707,0.286604394127504,-0.436501497183108,-0.315003602792216,-0.115136880027573,0.310210252228049,0.0594275459972473,-0.0059846950101845,-0.0071261595286482,0.149169414735161,-0.087650455277401,0.346442214514236,0.350191463343726,0.361974882317864,0.231700350996093
critical,-0.0181453241256425,0.179430078330452,0.270163117670128,0.149765555486072,0.0535307101520733,-0.0557401649828395,-0.141719849939277,0.281112991609314,-0.0952643510879947,-0.195729425820979,0.244025602138611,-0.156374663843981,0.14072748729259,-0.0234145637836929,-0.0410300456689001,-0.0395444871460621,-0.0929256263938062,0.20757657591378,-0.0187200973463205,0.298713173077661,-0.172939417589894,-0.025356597182218,0.0424122330827081,-0.223729412583349,-0.0904138203986501,0.106496946876282,0.0849082079591574,-0.139662951460032,0.169635050001389,0.0660989950141497,0.206983740737589,0.159146576925757,0.110237786844286,0.295910808434524,-0.151292163907802,-0.0442711964131103
critical,-0.250122749302142,0.136115926390276,-0.0707287896421657,0.420188951163819,0.443276485763465,-0.408081245029683,-0.0996467792515909,0.270555140797708,-0.354588035842936,-0.150040199133127,0.362585989486772,-0.189661229633565,-0.203021287912173,0.0195276638172899,0.14925741013535,-0.228116566039144,0.0035460341599296,0.0157092521617254,0.0897109267043852,0.207690128150041,0.0629190912396966,0.0414296038412174,0.110732559861728,-0.472490060908529,-0.166904395822488,0.225909101065413,0.415737252183856,-0.203255242595734,0.107672075384363,0.0273896216542586,0.379051349669167,0.268733833354218,0.383703762363279,0.36046705684617,0.231579580464521,0.234913324453293
critical,-0.574176240218113,-0.195776886487426,-0.0410866940794875,0.271264713503422,0.436646433658903,-0.557852143197534,-0.569995619320952,0.503762126734701,-0.341757668391578,0.0339327706638304,0.469320528209733,-0.460134206365285,-0.057501537873559,0.320299824383237,-0.478430731685906,0.300541345110878,-0.34487579845437,-0.436010699633022,-0.387281772039903,-0.0398142128048528,-0.568838202168742,-0.496378581685629,-0.307225893030984,-0.581108204498327,0.284719933287773,-0.296030096925229,0.534370133196238,-0.414784313724551,0.510190645900286,0.582040306214329,0.495575665885834,0.127768734040501,0.443275760932475,0.287299155435409,-0.440271618442806,0.291003181624055
critical,-0.543296386457372,-0.336572239779871,-0.0340050152761873,0.347939398150658,0.198940130200904,-0.659642538350024,-0.48609083189811,-0.398630016401149,-0.229170058252335,-0.423503013348772,0.688659898056841,-0.0068783657925314,0.568534274401425,0.347761580775895,-0.0930847162483583,-0.446653374030201,0.213617614767614,0.529188891831681,0.299503406777979,-0.48104081845485,-0.424800836599095,-0.244333739367027,0.191531722480313,-0.346520269348785,0.435800180948112,0.174309257185492,0.456999909386939,0.555888292445017,0.482534484402857,-0.517379382292992,0.312919118740209,0.248540947171001,0.601894275419569,0.628983899915603,-0.415850533012411,0.210427132610572
critical,-0.120371229053746,-0.0349981314257668,-0.183722979180157,0.391893132137908,-0.257956199667263,-0.597019501191281,-0.364218157506415,0.0366526526155089,-0.465551789064546,0.15688750031305,0.202261708030708,-0.534214255303249,-0.205924428376999,-0.381098776184166,-0.448499551742385,-0.533671666319115,-0.0585121696082794,0.67600355643363,0.123391195161467,-0.0141526652824772,0.156057792684276,-0.292649267533099,-0.231015335206726,-0.506904051858924,-0.289451483628413,0.515436369672559,0.0291386271767867,0.201412750401895,-0.323721377764591,0.235954102165733,0.0342822924412876,0.570798064698281,0.19384293259018,0.568844352829976,0.175101915603632,-0.289789174307053
critical,-0.384113575632276,-0.338561593146854,-0.001691360161436,0.334364313770234,-0.514134520138449,-0.127253067429186,0.132707636295411,0.389018790718067,-0.536504855560041,-0.201911599278355,0.249973289625723,-0.275365882692582,0.475289524891592,-0.404541417735662,-0.331568833695413,-0.587232670757084,-0.118798972798264,0.604333539768519,0.036306601916574,-0.482936096527038,-0.018137334518363,-0.211713910921161,-0.515019439774912,0.0453528079128116,-0.380653999903668,-0.3653034856961,-0.503536592675703,0.472865332199409,0.199340190597721,-0.0701392174978122,-0.121021284741578,0.578703885661433,0.488213140230718,-0.0764765410594938,0.0016107161089388,-0.0535119293315793
