group,ARNT,BARX2,BCL11A,CDX2,E2F1,E2F6,EGR1,ETV5,GATA2,GLIS1,GMEB2,HNF4G,HOXA6,JUN,MYC,NFYA,PAX5,PGR,POU2F2,RFX5,RUNX1,SETDB1,SOX17,SPI1,SRF,STAT3,STAT4,TBP,TFAP2A,THAP1,USF2,ZKSCAN1,ZNF143,ZNF263
critical,-0.437697627913098,0.256483099075542,0.277111066188965,-0.471892009565769,-0.708010101507519,0.643974895553941,-0.197298587857922,0.551010264055306,-0.705930753331875,-0.399436505785564,-0.737272663104405,0.339914941712086,-0.60574288240181,0.417703530251815,-0.404115988709012,-0.738691169291069,-0.715972845408859,0.707227126447431,-0.717402864625549,0.661740806486453,-0.758888050579162,-0.608098572970852,0.118414006336066,0.656151171062983,-0.32365750476789,0.700522359113053,-0.551229575408211,0.696710715337003,-0.19290034333291,-0.72296184809021,0.776705354728185,0.730412232482604,0.647336551957943,0.701730455774152
critical,-0.635441839603527,0.58753135530499,0.159400094234242,0.0791384746418067,0.646853794548305,-0.685073636951153,-0.475995039243647,0.655817414387157,-0.554521169104152,-0.65846878376865,-0.404831003648069,-0.264232267969935,-0.557399365411095,0.657332066567395,-0.127070114067838,-0.631034374846439,0.149203817317237,0.606430027447573,-0.633719977070606,0.580251134130886,-0.469932529187493,-0.525177413765873,-0.588594221879354,0.652652882055863,-0.414288334709102,0.630295374042085,-0.65904090633352,0.644517444247142,-0.666527074047494,-0.588400693674065,0.583157683803511,0.551824961842047,0.639110633246558,0.655129075992024
critical,0.0961047413772357,0.0372292438218503,0.0152582009043761,0.05536651386748,-0.199384760700097,-0.204213069145531,-0.142929341723824,-0.0616740626764024,0.100304815944499,0.183514208234695,-0.196800480810398,-0.159146532063417,0.146156141173781,-0.230949227373556,-0.174875824342997,0.15773855204352,0.204171052433507,0.11435881788229,0.0891576982113202,0.171223311566821,0.0296174962717279,0.144546817069869,-0.0139081199136467,-0.176077754407133,-0.163859798751331,0.101477838510762,-0.0281169954519555,-0.004319990263377,0.273715265438975,0.0705487485565181,-0.0651930463417692,0.0704674042020412,-0.209110957266075,-0.251400273716879
critical,0.0995033820736187,0.123322797652394,-0.124119479740675,0.0820904285127661,-0.132659931692461,0.0159415863334073,-0.0945015279570818,-0.0693466346949353,0.0289339910495939,-0.111414389694121,-0.0249463795540224,-0.149186504419456,0.223007220203692,-0.188608281606602,0.172324163777802,-0.0001332898818439,-0.0480539660196948,-0.178819887798045,0.0864862285730048,-0.0750122553692709,-0.210440972917505,0.0327041667962688,-0.0314951366837524,-0.0907696608330246,0.0513830310792249,0.11642911733802,0.116577339679711,0.013049763663624,0.0626045666818006,0.161219051448524,-0.156910641633801,-0.232899184555482,-0.304332661710082,-0.204691393551797
critical,0.0859848008201526,0.0780946339848455,-0.042918512261181,-0.0226406099466726,-0.0578702856814819,-0.100423453819345,-0.209173103933305,-0.089206234731161,-0.0895469991275278,-0.101611473955312,-0.0735491721154073,-0.0758320328769911,-0.0178057031713806,-0.144528422052051,-0.0424342171562243,0.0705723437295723,0.0138437491229561,-0.299023997866773,0.051763787698589,0.268068438712666,0.103993026044806,0.0745161236768573,0.0780032420910002,-0.0754715302150424,-0.0172353045380742,0.0429952308028767,0.215934912333517,0.198149990204013,0.172863409893071,0.095608359793656,-0.101906356194704,-0.0685719263758624,0.0394684124055068,0.175503496019676
critical,0.23258944514782,0.137283561412328,-0.121828362970354,0.0843835817085141,-0.0194223696725454,-0.316519610715912,0.11970208106973,-0.263738924996641,0.133291420394304,-0.157515249195781,-0.113277970753161,-0.12697763913859,-0.0299454850974875,-0.179752824904677,0.140669167593308,0.0074880212603268,0.107128308100433,-0.0476904240486898,0.0858943088488745,0.254698486950826,-0.009755596958227,0.266001330738549,-0.163513003141588,-0.118758949097876,-0.191862401825312,-0.164731517769326,0.0570240645987019,-0.199718754950318,0.0573614867264911,0.123558043246938,-0.044975922155123,-0.12592296811618,-0.099799785482419,-0.233785629965634
critical,-0.0935464999247834,-0.0145062992746456,0.290486999698401,-0.107915954488315,-0.161552748773302,0.073955099311936,-0.0511654839213012,0.18818009524785,0.0490904596298739,0.0567375523249655,-0.245495928878641,0.100135246642622,0.167997621736559,0.0265625652901567,0.0954361727726986,-0.141828366257012,0.0622030452317282,-0.0420974479255705,-0.108361823813143,0.0004901966259746,-0.0260659095431576,0.20361853434091,-0.0746768744240481,-0.0180193645400117,-0.0441233955621561,-0.0763359819812806,-0.0628692212432582,0.163992460103741,0.0377318420097075,-0.0613989479889138,0.260364888801389,-0.082211565748373,0.11890304600015,-0.149139837957702
critical,0.0899069837324289,0.0541353076007036,0.120881243940925,-0.035671831434846,-0.195326424028802,0.0280641525799383,-0.12004839305476,-0.0284333344347411,0.0053604426041686,-0.0473302826992458,0.111927853391004,-0.135149294648641,-0.0169838264628352,0.0183762946988263,-0.139365663140762,-0.0890536768595865,0.071359735430653,-0.0088223748257232,-0.185896701217671,0.130160469135784,-0.0153030262241485,-0.0826602069281926,-0.0673177298725942,0.0861187298186343,0.0113832695388542,-0.0788466265547017,0.18617285703782,-0.0337854972347783,0.135940259466846,-0.0013398671273912,0.0516333456110966,-0.164214329433882,0.0013588619721634,0.0256897969834162
critical,-0.0771383305823571,-0.0647242792848918,0.0188748278961619,-0.0094738039556963,0.0587540334614953,0.0247373723517281,0.0790250627260763,-0.053276602987868,0.108183739411131,0.115181064642292,0.122931973080484,-0.205629652449576,-0.048552755721272,-0.107745101113059,0.130930268296904,0.0258920615619821,-0.0013697655781334,0.0924472640999901,-0.0130615649755727,0.0471617762373538,-0.184469270980941,-0.0596061797384804,-0.0048318750022076,-0.147797281602483,0.0083801455205462,0.0040740490140194,0.004463079409334,-0.0677908309580254,-0.0350009863381805,-0.103173014864769,0.131135227263563,-0.0307892101204506,-0.0287347249371411,0.144172967391101
critical,-0.0402974942981277,0.03286874353547,-0.039923376757351,0.0678349275238615,0.0043643436992772,-0.208031550673515,0.0075050902319044,0.113756637471176,-0.0449525776781532,-0.0553439495451956,0.0439190170626068,0.08820132337248,0.0544722719176263,-0.0149787784126293,-0.156848372909605,-0.0569205490802776,-0.1094740473879,-0.123515095582548,0.137522034652639,-0.144107802765529,0.10231925245105,-0.0840697879836715,-0.0318389728226521,0.0913550638573193,-0.0853096275905869,-0.107671677933131,-0.0195954213506937,-0.0483212597891696,0.0179825470323527,-0.108620236444623,-0.0059902119698305,-0.0131704533964296,0.0064087255139988,0.0325254866311974
critical,-0.0968251286516453,-0.132005164937261,0.157794467070917,-0.109834719136003,-0.0613952063144187,0.106573134527722,0.132607014675945,0.237130021973049,-0.0113906391859311,-0.0205874258305133,-0.111967733406617,-0.10039907082444,0.107704971349725,0.168439939517975,0.0493614780250772,-0.128956718431825,0.18835161140173,-0.128689275026914,-0.139070570553397,0.13968548622942,-0.0236628208317118,-0.163273994542516,-0.0126139375693074,-0.147207383031342,-0.134197384236442,-0.0205478197079541,0.0924892790077624,-0.13691019947648,-0.111893829198542,-0.0847117798066435,0.1653608697219,0.038467752768575,0.0849379838468272,0.0005879671802609
critical,0.291349312838472,0.263610119449814,0.102793023601642,-0.409972403553262,-0.273032081761151,0.281254353219182,0.278269756462174,0.293807216050125,0.19677856069486,0.30995915144099,-0.0131088171288175,0.273236907028789,-0.336030481936026,-0.211438197707221,-0.0395897981591295,-0.0847391392969986,0.299337498276345,0.14990283515833,-0.336147524946105,0.170034232891871,0.0397361019217279,0.189112243534704,-0.355693707629252,0.274670683902253,0.304897041255085,-0.231628116945801,-0.206259044511237,0.279352404305402,0.358941651158937,-0.023818252551021,0.061798709321568,0.098316128466131,0.245731799660288,0.344164971136498
