group,ARNT,ATF3,BACH1,BARX2,BCL11A,CDX2,CEBPA,E2F1,E2F6,EGR1,GLIS1,GMEB2,GRHL2,HINFP,HNF4A,HNF4G,HOXA6,JUN,KLF4,MAFK,MAX,MYC,MYOD1,NFYA,NR2C2,PAX5,POU2F2,RFX5,RUNX1,SETDB1,SIX5,SPI1,SRF,STAT3,STAT4,TBP,TFAP2A,TFDP1,THAP1,USF2,ZBTB7B,ZKSCAN1,ZNF143,ZNF263
critical,-0.422322424803107,-0.322080691778128,0.202084151811963,0.242452516826446,0.26507901580063,-0.48496918332975,0.51328901063225,-0.69548284598674,0.639014840725229,-0.189893191135632,-0.368730710649484,-0.716525957654797,0.254101231737477,0.557088552558006,0.604374578979523,0.338392631256385,-0.603245372572409,0.390496351818543,-0.456677158176749,-0.245403639333517,0.633522328776642,-0.373730617170136,0.238068678640947,-0.724824825101486,0.484234369848073,-0.700260364982854,-0.706346038906495,0.658767837707911,-0.733979417192294,-0.592313816629767,0.717081466558651,0.66289875644589,-0.317740529968362,0.671354763896576,-0.531096895650814,0.695815106893981,-0.232660759998892,0.411482612986665,-0.706319571972288,0.785264027680752,0.588502103360629,0.73777501886359,0.630467296848499,0.70317264756069
critical,-0.643975683360115,-0.693428128962617,0.544978370823616,0.581322867118781,0.161174120457532,0.0761618807210365,-0.69963684235799,0.664980271676508,-0.705494497556618,-0.494762872289795,-0.661498097454824,-0.403799676866634,-0.101741489788315,0.612885356244663,0.55351811284327,-0.292000910972313,-0.579829015311782,0.67687130348763,-0.651441700505359,-0.548917211921674,0.275450953907812,-0.132310367179693,-0.653543159377565,-0.637650536670188,-0.641131666893479,0.147009205197371,-0.640785608899567,0.590532251687149,-0.483910618880531,-0.529264711419855,0.0328719378481603,0.658632981231176,-0.431671631670337,0.647131855346506,-0.676675196631442,0.6659759714078,-0.693811551109571,0.48908626839157,-0.6118544353044,0.608827554276993,0.649701794761121,0.57015955713544,0.636281250355758,0.667798462919718
critical,0.0641077036003764,0.0782412686184646,0.0441864881631249,0.0469671991362583,0.0282358681521059,-0.0231546354681464,-0.17191229392142,-0.210962673028817,-0.163186446586253,-0.104456963568505,0.135025791838026,-0.157358290177514,0.0089839259533939,0.102485532013646,-0.0365869930650424,-0.186964386877384,0.0862011157565845,-0.283524783411814,0.129603787810234,0.0459706845628528,-0.0268309321900386,-0.140766549431084,-0.0458852186055958,0.0742386549722568,-0.209318146659533,0.195701327139157,0.0628285715104957,0.170923342707064,0.0412447616795644,0.128987962308977,0.0007760006384573,-0.150519500925145,-0.135196303565926,0.0838072285801609,-0.0528727539192679,-0.0141384391828088,0.172839057516927,0.0537661546976347,0.0403789251430661,-0.0631152228184639,-0.0818234435388546,-0.018547037135318,-0.20716275740513,-0.216427115904607
critical,0.0748728910678385,0.0626538255603926,0.0506791022550299,0.0876912252759155,-0.101365714090764,0.0230747364749008,-0.0470913324665494,-0.135902171738763,0.0106039023933179,-0.0630640442071728,-0.107060971775997,0.0194756087056321,-0.0911948711187784,-0.0729870086094307,-0.0021956682640798,-0.107142828285889,0.23570641309711,-0.174839264481612,0.0767967790773451,0.046303200931531,0.105085536007529,0.157271796548386,-0.180268233683202,0.0017645642460335,-0.164462896142984,-0.0335262006205713,0.039974538196815,-0.0744845770982925,-0.212308078180561,0.0546818543855296,0.115274123224225,-0.0777850898232138,0.0070347089360531,0.101523935339619,0.111827475306929,0.0540884310925935,0.0065985499924912,-0.06817677893268,0.146440796945793,-0.140190662374951,0.0007995311201317,-0.203346152888983,-0.316496666540429,-0.221539245862873
critical,0.104376710689343,0.0936972230326825,-0.125833872774884,0.0725997314602481,-0.0149987371760046,0.0308119477819576,0.0449293879053425,-0.15139886248329,-0.118214266364149,-0.195579632123056,-0.0333288964057792,-0.11596617666365,-0.107206694834307,0.146776783503346,0.0267509786414331,-0.0452926342644781,0.0753164059841604,-0.108697152157363,-0.0699092053104246,0.0435707154078211,-0.160911879366501,0.0200145317031247,-0.073999898671067,0.036412318638064,-0.107820399409073,0.12684337880701,0.143034437143384,0.206196095493451,0.0286102695830462,-0.0390119587013114,-0.0005342164974079,-0.132928351296869,-0.0597832288203711,-0.0170074686829223,0.208342050091741,0.1087720214336,0.130755503356568,0.212767606533662,-0.0307643443316936,-0.0623475574040799,-0.244329811510626,-0.0021934090549688,0.0187465218018027,0.187971647211916
critical,0.14971284304806,0.0503175901822505,0.0706380221603856,0.102237113225372,-0.0794923289713916,0.0615191835477201,0.0096443267185614,0.0029473650373715,-0.234565172702651,-0.0212823508002645,-0.162344635382785,-0.221693051933439,0.258662265089715,-0.0776684952396753,0.0219900792594352,-0.0240352087778174,0.0241064986956695,-0.148985256826278,-0.104621804983647,-0.236196149604129,-0.166851907434392,0.0365380631746985,0.117725672993531,-0.0927860833982708,0.0919164124096584,0.0403326010707431,0.13228141298782,0.210971290322154,-0.0364364640402287,0.185511548363306,0.0893230766248301,-0.160234541826607,-0.192585367472895,-0.15434179202736,-0.0182163892637501,-0.163738364278324,0.115816192346618,0.087155280041008,0.0315330818817901,0.0432086761902625,0.0277394791158408,-0.0524111264349767,-0.0141623252624384,-0.0991828683188751
critical,0.032593254187815,0.0053305235453752,0.0297028656261342,-0.0254085776679634,0.0981149351523752,-0.0050667936397998,0.0016175940894322,-0.118418907760359,0.0069345004566857,-0.119640020291457,0.080638902093849,-0.140373662370965,0.011080329505474,-0.0779067261412285,0.0627137555001558,0.15629132023096,0.0130309427696217,-0.0371225176382252,0.173987571560784,-0.0226726649083235,-0.0550702117454594,0.0557247229952711,-0.0373254452600944,-0.0179843021488823,-0.0122675574305487,-0.0405409993681787,0.0123662344701468,-0.0413562566555386,-0.0102736225392603,0.172739288009155,0.0160155748710471,-0.118464446137426,-0.0734241411107052,0.0239599632586645,-0.0125523147925724,0.1870922370994,-0.0961301839393549,0.0170309096732275,0.0078902363536916,0.258092520504444,-0.0222069574165618,0.0022308737906057,0.0228153602678964,-0.1584013494827
critical,0.0663009748598546,-0.0085595058835037,-0.0159903124822724,0.141470301242627,0.0871772838142426,0.0010765754938559,0.0111018803189943,-0.151491221823672,0.124343495263899,-0.118194349354875,0.0449984199520168,0.0978685066032276,0.105343642781155,-0.0832582567336673,0.0203375340692275,-0.0650894620755922,-0.0199385678567985,-0.0261861156887907,0.0021599709229671,0.0747347990793697,0.172463009871633,0.0181960743990959,0.188347126219218,-0.0346876521226252,0.139372196875189,0.0768178021615996,-0.129209031930249,0.0690474602147686,0.0131269139515551,-0.0710910051001648,0.0129042917792962,0.0304607536791012,0.0094499945725393,-0.0543378341457755,0.149911919673862,-0.0889982065273799,0.0799179498733188,0.205691682987879,-0.028613525501408,-0.006640668385631,-0.122425144904259,-0.194186452212363,-0.031899272879715,0.0719123201601835
critical,0.10078216854906,-0.120712387276444,0.0042416940877071,0.0616785004887675,0.0895820467776955,0.119690308042508,0.127502100092942,0.0170385699113221,-0.0704239351599834,0.102982314843823,0.0411641432464584,0.0168652863630399,-0.0614911845627524,0.0659812191028942,0.0625018420938825,-0.0503873314293224,-0.0995329605964718,0.0004004122669346,0.065169299200585,0.0285467513240774,0.0551798779266349,-0.124362437158811,0.0853207726280356,0.1311694456967,-0.106758003457053,-0.0546176038142238,-0.0448249621628993,0.168890761383125,-0.090083622698053,0.0152779960074,0.206629699125308,-0.140004295984167,-0.0112976957467627,0.180030511296802,0.157978140188101,0.0534401894221291,0.0169915777626354,-0.0004614367933542,0.0120593601567264,0.0719580330139848,-0.0059392854590144,0.0125201442813488,0.112372912556383,0.186024620929285
critical,-0.0231744518072238,-0.0056976415590153,0.168814898173297,-0.143762168444546,-0.139576245524015,-0.066999131821165,0.168046585584468,0.273638399853788,-0.150023455813971,0.0268113479729471,-0.0637986415374683,-0.0226373368754987,-0.19960100493031,0.0595098437812238,-0.0804443314024126,0.134659911269919,0.0736675869614133,0.0381806416587976,0.0936632063450906,0.144185579610483,0.123709697177975,-0.293154839081642,-0.135266331354124,-0.184628384761969,0.0041675137394033,-0.205528761253422,0.171674277159628,-0.106471664837922,0.081434095611277,-0.088176187476036,-0.0706928798697825,-0.0071779563002819,0.114772581186992,-0.0391103053057451,0.124994549731386,0.1508350841231,0.0664149110436132,0.0254025041701762,-0.0815174783728553,0.0181758176845563,-0.0279462198448179,0.105603184645899,0.0496262793016775,0.0705678057274151
