group,ARNT,ASCL2,BACH2,BARX2,BHLHE40,CDX2,E2F1,EGR1,FOXP2,GLIS1,GMEB2,HNF4G,HOXA6,JUN,KLF3,KLF4,MYC,MYOD1,NFIC,NFYA,PAX5,PGR,POU2F2,RUNX1,SETDB1,SPI1,SRF,STAT3,TBP,TCF21,TFAP2A,THAP1,USF2,VEZF1,XBP1,ZEB1,ZKSCAN1,ZNF143,ZNF263,ZNF384
critical,-0.301982951185056,-0.431067829554148,-0.237393695026641,0.196676605631606,0.573464517522778,-0.344137911907743,-0.617815014426185,-0.210341750321957,-0.137233053768467,-0.305487132546439,-0.596810324126468,0.261273117008582,-0.451310335356446,0.312564598252545,0.0807485309015685,-0.347321822944867,-0.309634292785525,0.266265777820527,0.201731560225867,-0.580528186419817,-0.587440566169162,0.563893516453915,-0.569963785363662,-0.611530419223869,-0.533979596168492,0.511223513948888,-0.268584920327303,0.580186953271439,0.579813309515556,0.47129510249282,-0.0875777135134818,-0.56413329548045,0.626262170246171,-0.445513980681873,-0.26201368452283,-0.568640272931851,0.608892195772928,0.484570368389032,0.553642873866014,-0.553906737839411
critical,-0.457785919439013,-0.502235797211585,-0.351066182483586,0.474962057228185,0.274712429924274,0.105739737915958,0.446381578442411,-0.386361455227339,0.391031565269618,-0.473429452819568,-0.346624415851615,-0.300932167120086,-0.427834774505947,0.480922717752937,0.429567585483139,-0.465975667564326,-0.0429871474386321,-0.529789969553004,0.321771600565838,-0.482059699445598,0.0594162548329026,0.443034780958595,-0.413148994990574,-0.368037488469925,-0.42494235122562,0.476502645672127,-0.359423044727609,0.474993167434798,0.477335077713855,0.489347526890696,-0.466180168993284,-0.424843073876021,0.411440521555546,0.183030871284794,0.409933410997659,-0.308293998313303,0.415432484155973,0.463985770649654,0.462743399690697,-0.100414000917676
critical,0.166581781332957,-0.035667742860677,-0.0745305300997137,0.104385879415732,0.0264593014326735,0.0366387534953807,-0.144873824716275,-0.148066675101717,0.116349216489097,0.218281874285631,-0.0301900176202883,-0.21892910219631,0.131316298635279,-0.265546726171127,0.16859046623332,0.184206379592698,-0.214325176827508,-0.143782566392821,0.0735453428953889,0.198274177795711,0.195966350399473,0.19557953257124,0.0472825725975225,0.0220062552691255,0.169136939238477,-0.239425974722501,-0.148499144859505,0.137056121644972,-0.150711955485544,-0.230700127352016,0.149711747868168,0.161994564064066,-0.0802209882687622,-0.0190348293996704,0.0478348681223452,0.170482363202996,-0.0469884087778842,-0.0102386898714811,-0.257927832611892,0.0249346451236594
critical,0.0838728225483705,0.115767652082845,-0.0698796686380474,0.159010393941065,0.208557791602184,0.199041843400838,-0.181745423761822,-0.130178917880973,0.0261232888541781,0.01456679079783,-0.236492898636849,-0.226534930915387,0.0902350740109276,-0.210214920714168,-0.0301563016219203,-0.0056067368442777,0.116838709830727,-0.166261846319012,0.149987018199136,0.150322163915372,-0.010382725262304,-0.209629664382986,0.226233326938539,0.0250617816202523,-0.0022249353793736,-0.202016086609333,0.0044791283507365,0.0015129518783181,0.0253079215620009,-0.0449601416097023,0.0328703612445123,0.186445614118316,-0.196681821539594,-0.116218030914958,0.172869589876638,-0.0260524854815644,-0.11876973180029,-0.259395511764863,-0.156901673896728,-0.0561748900933372
critical,0.185881137185733,-0.0595286165491031,-0.108601493871415,0.242283981363109,0.158925068789933,0.0455920903944726,0.0137751626963893,-0.204039720661365,0.0172969818329247,-0.0619473494048693,-0.0869966533047704,-0.060028551784015,-0.0142969219840138,-0.102227525161031,-0.0041973184119329,-0.152998941599595,-0.109672068292835,0.075031915364738,0.227392279202771,0.140584045202413,0.127402317364029,-0.363096331686825,0.0168997392296123,0.0583983249423497,0.0089830641081327,-0.164282425291426,-0.0156695951077083,-0.107632266763277,0.287627935267836,0.0599174135429754,0.164111270905426,0.18117626006842,-0.132167509585928,-0.114877030124873,0.205235110726723,0.103853043388584,-0.124346875244365,0.0270084610702923,0.204509834673563,-0.44449414385204
critical,0.272022629326966,0.108699798153633,-0.0155345862001254,-0.0192989800019668,-0.0347526008072345,0.22756472983423,-0.18753987901069,0.12076226126787,-0.0800958729090861,-0.0286135350526675,-0.0821383989650354,-0.214329428298985,-0.0466464504490971,-0.125546896365213,-0.151365855033297,-0.121806361397327,0.0297223633149851,0.224131101209608,-0.208326059662539,0.090073725635258,0.148898509183866,-0.191212813949036,0.173047459932642,0.0693218420572196,0.202283975649698,-0.147010237116892,-0.242579226591399,-0.323811542153954,-0.313081860014278,-0.165283397716344,0.152967489720114,0.147646362231469,-0.125573295723154,0.0807179699129585,0.0022909451187526,-0.0920558314033667,0.0243303772986445,-0.0750401197194123,-0.302759434915311,-0.0678488904331716
critical,0.0370303238752318,0.0042288763376854,0.0218433453431348,-0.0899952262112219,-0.075033182499059,-0.0275795647124245,0.0059945956011189,0.0824391201204479,-0.182455008186927,0.125215517773418,-0.150233635634423,0.10751159616999,0.0731971472630854,-0.0941963194747663,0.121724450532774,0.110865973228933,-0.0042686118556218,-0.0211983584159922,-0.0176978182278726,-0.0240949187314795,-0.0748533872275006,0.0728517343527684,-0.0200748286992387,-0.0648939498582796,0.235903857342968,-0.0952785242528661,-0.117786374609554,-0.0925471365383365,0.162712622724951,-0.061563795571071,-0.0929436652189269,0.0055353801674322,0.142521766313338,0.110512295330885,0.0560328657816476,0.0621576031511116,-0.0442636504067053,-0.0008348273376352,-0.174322260259861,0.17216916737917
critical,0.100165708246946,-0.120686446197521,0.0573459054103152,0.0807499406376779,0.106222002730571,-0.0571912682854909,-0.175864495712357,-0.194772799086046,0.151836039689817,-0.134786317961959,0.176249620450448,-0.158370926287614,-0.0591795297986589,0.00580818998272,0.253080292946614,0.0907661199759805,-0.119335818145259,0.183794052581511,-0.0211603288434407,-0.19955431600585,0.0942200086690497,-0.0828042654794892,-0.141757711886791,-0.102904644916698,-0.0702169992619878,0.187033602474982,0.0473170027642738,-0.101926907652777,-0.0179330128997185,-0.123183150662248,0.146963012825892,0.0481141669299029,0.0454858251658798,-0.0944353261846278,-0.135096570927588,0.228397565291511,-0.250884543645707,0.0180426290894673,0.0187365387192169,0.053203000667396
critical,0.0017689538659365,-0.0863025543500172,0.078930439932232,-0.0042146479948549,0.0751761193731547,0.0167885279173597,-0.0774083472943014,-0.0140589761164504,-0.0243046992851749,0.008363815557878,0.0451235477817829,-0.256631890641737,-0.12734601642436,0.0073249685068662,0.0216121439282505,0.142599683019581,0.0340589918130016,-0.0387045010493099,0.0531350786164058,0.071566837970585,0.0001283416463903,0.0395681879451715,-0.012648527614793,-0.155041292469786,-0.0904085048280313,-0.169642773963963,-0.11087277678627,0.169151015920906,-0.0450079748195998,0.138972067096099,-0.120548820198058,-0.0860579849371253,0.0017722278875281,0.0310969844790893,0.0531278757689043,-0.0983060997112668,0.0112492107865471,-0.0789988669834962,0.0667969159137962,0.000150277591054
critical,0.0606496442125821,0.0492013160159024,0.0139159679412453,0.0209290598181548,-0.0673000554845697,0.0472168884545411,0.0597592307513968,-0.0141201115152732,-0.0559304528682996,-0.146251496869772,-0.0001965424835055,0.0049412517745415,-0.0098336393957253,0.0380119678320186,-0.0115237961668656,0.0954881567515345,-0.103851528066229,-0.0299607841637759,0.0291322652968437,-0.0394561750312583,-0.0353906774718948,-0.148835867647359,0.0616160685789907,0.184944305238575,-0.0109770605842963,0.092093726898284,-0.0254848277162075,0.0196205863782421,0.0189679784633977,0.0457992850721295,0.0073844594424282,-0.0754924022625125,0.038426770200522,0.0599465433392681,-0.034430768325934,0.014491479080792,-0.0191248866891798,-0.0101165085501629,-0.0517954596241607,0.109219526780095
