group,AHR,ATF1,ATF3,BACH1,CLOCK,CTCFL,E2F2,E2F4,E2F6,EBF1,EGR2,EHF,ESRRA,ETS2,ETV1,ETV6,ETV7,FOS,FOXA1,FOXD2,FOXP2,FOXP3,GMEB1,GTF2B,GTF2I,HES1,HIF1A,HNF4A,HOXB13,HSF2,IRF4,JUND,KLF1,KMT2A,MAF,NFYB,NR2C2,NR2F2,PPARG,RELA,REST,RFX2,RUNX2,SETDB1,SP4,SPI1,SREBF1,STAT4,TCF12,TCF21,TCF3,TCF7L2,TFAP2C,TFDP1,THAP1,USF2,ZFX
critical,-0.265737426691125,-0.183927429868306,0.0166675028545218,0.11486551964581,0.152949191380937,-0.144319945354312,0.170397940262929,0.0779920508772855,0.259200597638976,-0.0344112754031333,0.199649582331686,-0.0900875816714297,-0.181041710988102,-0.128023129360679,0.177262789669322,0.187524225797062,-0.324733494852395,0.337154063426736,-0.270983680254958,0.274620411280441,-0.17440900002919,-0.323024134572229,0.0218934749148289,-0.181061615745433,-0.230453669890169,0.222324993975344,-0.282419214505561,0.0732664919511955,-0.136619692654841,0.133125183318172,0.302957721728154,-0.281874094156141,0.24163631325702,-0.0600288864608085,-0.0308186550780444,0.0364723596523469,0.163546057204766,0.152351263773109,0.146256609172451,-0.255842313447509,0.247148015911123,-0.295804190549434,0.218908031563922,-0.199155825046923,-0.0431122915800066,0.251971246288405,-0.108555115057177,-0.148577114572806,-0.284996284065074,0.176350875503034,-0.19363878515505,0.255585058586993,0.121354501931126,0.285297241484272,-0.314628502582351,0.221762354927831,-0.271224860611132
critical,-0.22718072813106,-0.137710069115536,-0.210714758951308,0.136866802711435,0.221165322548891,0.122923851067414,0.180139687051518,-0.149535442249923,-0.174443780283715,-0.0593306667454712,0.126685693832134,-0.272256719961111,-0.0501331932827675,-0.147466270879959,0.18589598581845,0.210535863000354,-0.255760291699513,0.23073198814567,-0.151507097787799,0.238016327262297,0.120251461258909,-0.249107466982297,0.123730169026744,0.0214448890382448,0.168024338780946,0.189115060606486,0.0600313425533716,0.123112802607768,-0.170409325813344,0.161824483288562,0.220015009891716,-0.180990261296753,0.159449727233751,-0.0010941299745394,-0.0106103422361312,-0.214917118379567,-0.121530041143664,-0.190517289163223,0.0586505698182034,-0.172964907089168,0.235484891093579,-0.0344274734318373,0.230377820932966,-0.112450487005494,0.0835187439571246,0.161298903354225,-0.212071445042099,-0.213832751680782,-0.22552482979289,0.210649748396582,-0.129158608809053,0.0908955711111396,0.246520315832776,0.236656601109594,-0.149507263214512,0.166324301082328,-0.190993585016954
critical,0.154048847918435,-0.0919900756366432,0.116393623752408,-0.0762317567889125,0.074502309826617,0.168623514126556,0.124892639353245,-0.0165306440774002,-0.172418861839217,-0.128948230203145,0.0901849910359283,-0.0723382329496159,0.0766771784373826,-0.10820527638109,-0.180181556490289,0.0458048931995171,-0.0312363391237935,0.0685372506149006,0.0479513021938067,0.0412365517427055,-0.112030993751601,-0.149097925174365,0.108587571162141,-0.0959775735115519,-0.143359969882045,-0.171506721580954,-0.165666961083387,-0.18774713487154,0.0157679645566706,0.0413913605960868,0.0973636905368297,-0.0548864714194939,0.137871752499404,0.0402984349217531,0.0495384510737221,-0.0205137488571481,-0.214409593418537,0.0391806787095544,0.0668611893090149,0.120089458309472,0.0465173386321045,-0.048368550732007,0.0646134526198225,0.0336441372801462,-0.0074751379221816,-0.110943989205527,-0.048642259660934,0.081353150725632,0.0929668707954238,-0.141754771111143,-0.0378336220303796,0.0611741366193175,-0.0347121369145462,0.04753453116595,0.105088279862486,0.009339624809635,0.148059149172991
critical,0.0712967846977786,0.0558915747891933,0.137332011373395,-0.108037608361613,-0.159061485926719,-0.104568202062654,-0.0859379377749707,-0.0311123582977221,0.0290019396362637,-0.0791754265245963,0.0904830214713582,0.102065325470614,0.137995107740958,-0.0441990881971798,-0.0244211863090334,-0.0214530176659215,-0.0330907694278861,0.0690226904962117,0.0454593461601428,-0.068516853274814,0.0355651287135144,-0.0522528814801541,0.0121700134874489,0.11288874714972,0.0750226857696521,-0.227955986531043,0.007998529502887,0.0022605484810212,-0.232405284274845,0.178536782397309,-0.112545987524909,0.124007483934985,0.0002400743238995,-0.0285796765209155,-0.0698957570311478,-0.0253055217795678,-0.102008934796966,0.132722993715858,-0.040063158854322,0.166371736440654,0.263489424237915,-0.0513543563498969,-0.170488554588651,0.0784467403522851,-0.0162282791659893,-0.0480821104282526,0.0242259117535941,0.115558955936481,0.0710176600623568,-0.0439274838514327,-0.12713836220944,-0.0845918289210108,0.0337998614509529,-0.0203948876110678,0.0898484654080345,-0.159221596803526,0.0585244351036861
critical,0.0606382397404314,-0.0941308021963753,0.156330999893754,-0.0474612529643018,-0.0634266757166512,0.0976727023333835,0.0988140250044914,-0.0188970964510008,-0.110570524170955,-0.0769568161819616,0.153742437980019,-0.0711967798957339,0.140960539885279,-0.125321438853915,-0.0104589244649967,0.138470468968572,-0.300633083842152,0.0151635164453881,0.0931073313137178,0.0691945045205883,0.0429085749116267,-0.138175156647956,-0.0132399695996778,-0.120866368110693,-0.069069904572472,0.0900720251630548,0.0321569891887397,0.0047843648678701,0.109377144268139,0.0541342991862753,0.122820201339665,-0.110358439152884,0.0326466324406861,-0.0390365772976294,0.0195498202282059,0.0540256859497484,-0.118246957467056,-0.0733958765944674,0.103257045462596,-0.076735010600563,-0.119077623787832,-0.188174440663733,0.0413984331806851,0.135500234357544,0.0297619548539935,0.0020817269216878,0.0247699234059295,0.119910057483758,-0.143466999189746,-0.0244591867203629,-0.128131967019517,0.169163428850753,0.0194224888821296,0.218365546338382,-0.0676931193301656,-0.0432499193213921,-0.0502807786761251
critical,0.134574272193903,-0.0854826631565109,0.0602802711135367,-0.07172011751956,-0.0647210941733242,0.0500481628031567,0.0797015814820067,-0.0727611342207226,-0.152035299237695,-0.0332858287812669,-0.0325475181707256,-0.0402296772345805,0.0457835718785249,0.0100342723073336,-0.0533366746003734,0.0239686411268094,0.0118312984145982,0.10757573583419,-0.0483284193370058,0.0848235247382107,-0.0845854412961491,-0.101085190696358,0.178629345686053,0.0139663652185677,-0.19507599869958,0.0919904032096038,-0.0864184318598733,0.211978789355278,-0.128392479710299,0.0129293795598104,0.0459961463803656,-0.0119642598289347,-0.0112946029093582,-0.0139827413283391,-0.0144735207411815,0.0354712836153024,-0.115232637897975,0.0338237839872585,-0.0499485204737013,-0.0038394419209503,-0.0137943530809301,-0.0826776874928146,-0.0198339253496726,0.0460648630563681,-0.0453446921366504,-0.0162958668335542,-0.104070744462803,0.112821885584507,0.0417270205330279,-0.0595805703310334,0.0435276997724722,0.133973520905442,0.0213871993614931,-0.0475545221802303,-0.0566495616071346,0.0036538880002324,0.0127614614496156
critical,-0.0665716050058421,-0.195272801994655,-0.0690549973182267,-0.0777301450339469,0.0913065496115815,-0.0482724620732738,0.195210845975687,0.0575142120068023,0.0996940345696121,0.0507411552858147,-0.14192461710805,-0.108170126251,0.167524816670479,-0.0816079598973955,0.0168800616112057,0.0701482943846415,-0.0798402901101125,0.141928188851938,-0.0813797117255229,0.17445399981177,-0.113111496544263,0.0126353874381057,-0.118245122820997,-0.175093548029737,-0.118622147863251,0.0357342672813312,-0.0680241370824566,-0.0127462488733757,-0.191883560482554,-0.0060342552353837,0.159085816175613,-0.113702826219753,0.0235252911134588,-0.0705677682292475,-0.0291901456060406,-0.126186345855267,0.0478768914377594,0.0888146400637734,0.0745334342548463,-0.0567863318150075,0.0294466929794815,0.0099095286656818,0.028095955603654,-0.0078184786818366,-0.0306711142589883,0.0455869227943466,0.0254258709857775,-0.115139560198404,-0.0709893713827095,-0.0723978748471752,0.0311469117572012,-0.0473617360694041,0.213511637405434,0.173015479961175,-0.156918660572016,0.0768976539586848,-0.113170155568874
critical,-0.245770176023465,-0.227596707052898,0.186716278754433,0.1912424914068,0.223330932271077,0.202358146069203,0.251049631139742,-0.153578808703011,0.229761304444015,0.0955120801289199,-0.26331412351453,-0.11388724549424,0.273137465709518,-0.0211131419404908,0.204316888377015,0.198565422110128,-0.275824498349932,0.229306967719751,0.204886628708586,0.215527153203967,0.0796726751079484,-0.270410925527864,0.0751979262264085,0.0893696971381815,0.112904235487851,0.127423776729753,0.233301907909648,-0.0633820523791265,0.150742583110808,-0.102471125583982,0.197078690952925,-0.232106804787127,0.151486988361547,-0.058088041852918,-0.129059700838746,-0.249182899816135,0.292058978783307,0.185573159238808,0.0881423641793855,-0.182523281022266,0.235176956610358,0.207563264627621,-0.202768816563675,-0.251357374092562,-0.238505466959858,0.23238803610043,0.205526027073397,0.241682185177225,-0.137703534993282,0.0660243791176102,0.125268016551809,-0.140516887798451,-0.0520366301742463,0.33078728575631,0.259985093328961,0.25691962003035,-0.220547210121838
critical,0.0560791916313603,-0.0172015189696456,0.0154626786014339,-0.0308776645068684,0.102472526624106,0.0632998658056551,0.0212377341681052,0.103854908249627,0.109210974649964,-0.150987656669977,0.176944141508176,-0.244367129202779,0.0249655365991028,-0.212538083730532,-0.0349979601619788,0.204141696280047,0.0023284634024549,-0.0383654177787593,-0.108400552097205,0.0752830972745175,-0.177440498825799,-0.0848491922542891,0.0396831493052586,-0.167548680396313,-0.0629670767713488,-0.000119408379613,-0.0797012073202012,0.141018823368433,-0.0429421501985444,0.205898200609739,0.0762641536951846,-0.102992906929343,0.170582995699558,-0.125084516995451,-0.0496078227030991,-0.155506098016874,0.0257487566511802,0.0604453696302893,-0.0570069028883542,0.0095823458243344,0.0078113570462268,-0.162129023734644,0.190813177504774,-0.216746345913818,-0.307093622818753,-0.0493739518530877,-0.109117002374884,0.0433883418655601,-0.124932606926712,0.0612335355915815,-0.0673223031141594,-0.0395916499847859,0.0417385278632138,0.223402126599944,-0.169175177969504,0.111888477931288,-0.0628688651455132
critical,-0.0092935578250116,-0.16877518852989,-0.143431991533634,-0.0343279644241677,0.0740614826771373,0.149161832675376,-0.0739920335357819,0.153597968324432,0.0710062944173462,-0.165012307780089,0.026114025069317,-0.0268475457523929,0.0867241847976541,0.0104265545608425,-0.164275343337938,0.0753029578238456,0.0848232297879926,-0.150849274622358,-0.139971013662783,-0.0293517325601082,-0.100279394478564,0.0377275285915062,0.0689331514539111,-0.0394712186033877,-0.074652661318427,-0.0895670079144576,-0.0429580246673048,-0.0729675152108285,0.261791695118281,0.115704565337457,0.133239612589923,-0.109512686519755,0.282706217943479,-0.179246511958714,-0.0807153991707984,0.114285162638516,0.0298378765495959,0.0411385719557629,0.109950043922341,0.0129582914411616,0.19744850055213,-0.108960537147988,0.0108937578754151,0.0755755887506539,-0.144868039068106,0.0395883064119538,-0.0622493890482625,-0.0461601466476494,-0.0962484744807225,0.0799795826483389,-0.0995148799638093,0.061480856814586,-0.119857164822632,0.01495796754432,-0.230437990615631,-0.0293241824875044,0.146011367081163
