group,ARNT,ATF3,BACH1,BARX2,BATF,BCL11A,BCL6,CDX2,CEBPA,DUX4,E2F1,E2F6,EGR1,ESR1,ESR2,ETV1,FOSL2,FOXM1,FOXP3,GLIS1,GMEB2,GRHL2,HINFP,HNF4A,HNF4G,HOXA6,HSF1,JUN,KLF4,KMT2A,MAX,MYBL2,MYC,MYOD1,NFIC,NFYA,NR2C2,PAX5,PGR,POU2F2,RFX5,RUNX1,RUNX2,SETDB1,SPI1,STAT3,STAT4,TBP,TCF12,TFAP2A,TFDP1,THAP1,USF2,ZEB1,ZKSCAN1,ZNF143,ZNF263
critical,-0.496437294589247,-0.314160520024584,0.213525485751,0.296884967419246,0.149018726434786,0.317366259917705,-0.642462860831492,-0.467227287761436,0.534761355427151,-0.693109269260868,-0.69149646665474,0.658853144738216,-0.194168380273667,0.599285753008786,-0.685722488417839,0.628123307373352,-0.692139283438948,-0.597130291647511,-0.705817550414073,-0.375564993516236,-0.767222647480765,0.317409345983572,0.603492984110378,0.564521325746292,0.398954640001782,-0.626575505041643,0.608226482851776,0.483846690954328,-0.525050926126315,-0.453596620347707,0.592586597270704,-0.696455105679669,-0.417004791583138,0.330231266264324,0.302220809955343,-0.73386981594479,0.545468910911178,-0.708424658268686,0.718383211047388,-0.730583100378603,0.644707523117551,-0.757336696653162,0.413013347139474,-0.621087510195758,0.617593589551956,0.705826339852733,-0.508629433773535,0.706684705742473,-0.596899331330274,-0.190811408586293,0.48002889731231,-0.735900888932587,0.778909186083719,-0.717552163683215,0.75231516563133,0.673638376185739,0.713808248836426
critical,-0.648301417426575,-0.69895600793859,0.556675103667724,0.605200367068772,0.561774670870625,0.205582885382899,-0.577619212844143,0.0975844939021777,-0.694874683124196,-0.640463083825221,0.674830413501862,-0.706268564793773,-0.497113310884279,0.689315521632249,-0.600900376295542,0.597519793975678,-0.425771920233882,-0.667536765920143,-0.478364326494225,-0.680366927840707,-0.416728890012657,-0.0637269450456087,0.625577802698271,0.565027560625788,-0.245711606833679,-0.584751801788509,0.0618583350394065,0.683764605463033,-0.676497892602237,0.177289115399007,0.24914781759757,0.1602054113566,-0.148512114534238,-0.647400423527309,0.395949907166139,-0.650215596583072,-0.676195069382723,0.155330116931993,0.61091173721834,-0.651443270168956,0.601851446788197,-0.500791494385926,0.616441105610818,-0.545292270730608,0.684107171138113,0.658400013863871,-0.660876084280103,0.664138208796725,-0.657077079316031,-0.703478347581476,0.502112889806856,-0.619333564824984,0.622002465855493,-0.407464555329321,0.574575424473447,0.6532504250364,0.67417820847381
critical,0.0753712186133881,0.0234615947363387,0.0221036976098817,-0.0237214507019669,0.006506098405894,-0.0497289760382578,0.124369544787888,0.0307371400667462,-0.0605415481880583,0.0759577289622939,-0.197982834841851,-0.120652955050345,-0.111201316318712,-0.0181889898381734,0.179603908088847,-0.0416545486220241,0.0681660983823962,0.078165197377869,-0.0700292850544808,0.20545987186388,-0.183176526994412,0.0018245582942015,0.119298347239908,-0.093503446664847,-0.0738502894903199,0.266244829437464,-0.150152974927596,-0.251025079868664,0.116881459037688,0.0891098482171125,-0.102363430219951,0.0977831841734065,-0.0105706809101311,-0.108751450614849,0.0563760089844195,0.0805414330077323,-0.152177591108999,0.166584036206344,0.132569303578651,-0.0178276711245249,0.182628729364825,-0.0668282745178086,0.0033540059023488,0.128494178394861,-0.110516210830625,0.034844061972069,-0.0230468035519961,-0.0388929569691309,-0.0118719005913099,0.105305090839614,0.143417720838932,0.0005520147014075,-0.0166916763173044,-0.02332917868115,-0.0369569836374107,-0.0921014389671392,-0.151722737742355
critical,0.109184226617403,0.0366206909935677,0.0752704968465917,0.100908098372411,-0.032723382222514,-0.0430866829170217,0.256094220995586,-0.0054698305273839,-0.0312289731763168,0.254883150518846,-0.0923903695810088,-0.0119236558171197,-0.137657405083999,-0.100269047501533,0.147558603256338,0.0436696378849234,0.125901035263253,0.052004783694505,-0.0729148863018479,-0.136090309270665,0.0698069687606879,-0.0830845434384276,-0.0733902197773221,-0.002144917004401,-0.0634347204369981,0.209095954903629,-0.0041426240015142,-0.166605812681011,0.137299021549103,-0.18473077874843,0.0968614092168707,0.0749450028738573,0.0742247506791415,-0.235948800708493,0.137113579512704,-0.111234231357395,-0.0645497934607299,-0.113063462824478,-0.0300984153460344,-0.0387981219179226,-0.0908238163619743,-0.199900024975731,0.004161906968162,-0.032214700066625,0.0060727780083253,0.143040316178387,0.0031259692361279,0.0956996939523835,0.0896079877506062,-0.0786784690354388,-0.0556263919543197,0.115110316343729,-0.1093194995501,0.12648749622509,-0.0832496590576027,-0.251200542138347,-0.177080345206939
critical,-0.0148323428730576,0.101113776279178,-0.0621278506196996,0.0935555961493413,-0.199642777647071,0.0181418440755231,0.128811337131836,-0.0431156475546229,-0.00110969276733,0.184327209191472,-0.0835511005182176,-0.0294296111083117,-0.110024943207078,-0.0781209212180083,-0.0274600951187295,0.104488360129299,-0.0193423984956087,-0.001749161537299,-0.156464662706179,-0.046976146970427,-0.099528479548205,-0.0338278082652582,0.163051011704651,0.0318946817698306,0.0197229563882766,0.0183828217318855,-0.0244798926857492,-0.0464942663794559,-0.0149281361615713,0.0663919222283761,-0.101338688758449,-0.0750407410782953,0.0427481659688894,-0.118092277368063,0.14606055513514,0.0347643707287768,-0.0767031506593038,-0.0089067583444193,-0.179838598712293,0.162861965667256,0.126856018275497,0.0369682888603773,-0.0486729285582346,-0.0653148081457512,-0.0055080393677843,0.108555465194667,0.142458667709621,0.11067689050995,-0.0957036971307704,0.0783172152655321,0.168217497935308,-0.0136332828880502,0.0291757065885226,-0.0151911567353375,0.0613578429456482,-0.0663600160394562,0.0398320748007645
critical,0.0888233431879487,-0.0007640811467794,0.0857938991555142,0.0947581501708297,0.0497384647162508,-0.0079863397477079,0.083935884305923,-0.0354955792726244,-0.0396942446394683,-0.0589079904397129,0.0852405019455445,-0.182208211632861,-0.0037936355716356,-0.0369790878316067,0.103467505084446,-0.0744287785569099,-0.0281123685208609,-0.0406567009680382,-0.0407197350408275,-0.103466787533705,-0.060328409729695,0.168763187417054,0.0349958327795997,0.017609523128136,0.0324670183795634,0.0035248300248021,0.02950397538878,-0.0791608049091855,0.0337778179947999,0.0409254513186609,-0.264303136718345,-0.0586850529440947,0.0936596903787284,-0.0148694728291816,0.0080578740369679,-0.0886595208341496,0.0597686097592668,0.0328314789597978,0.0119976691749312,0.081601912530183,0.087427596604216,-0.077060202712914,-0.0529159449861817,0.0225799419150674,0.0085634161321317,-0.030715697805543,-0.0623847997610766,-0.0279624004159848,0.0338013315806215,0.195632978839287,0.131304665298015,-0.0286054362723729,0.0398973666953918,-0.0104133171387282,-0.0787574310003027,-0.0212030172392341,-0.0116987816931851
critical,0.0532769756854044,-0.0336096205456715,0.133446762837691,0.107956142381729,0.0662622988757434,0.167251338386103,0.081209737552647,-0.0025735075752366,-0.0260794835648251,0.0096516053358618,-0.0764743998444838,0.0753933895851481,0.0264819590294668,0.0364308834368907,-0.0081693888501835,-0.0145902750195395,-0.0594387468560009,-0.0303816937034236,0.0159595927585137,0.048434387340968,-0.200522833848897,0.0527005511118723,-0.022709402033079,0.0808586027772036,0.126616293469219,0.0609271826093448,0.122665091182234,-0.0641442574641355,0.0568720931675793,-0.0820559387266509,0.0177834247323923,0.0450150593632171,0.0249930790427183,-0.0655380080403672,0.0042199000349024,-0.0460642117412457,0.0361454317434252,0.0012427112186398,0.0713863408130032,-0.0307235630392837,-0.045268018556226,-0.0758478403581376,0.155510249500363,0.185002524465699,-0.0208496506153361,0.098838632522125,-0.135128947817391,0.0525663291617434,0.0040900569569054,-0.0755859330351202,0.108698646786698,0.0136755349773847,0.226991529338138,-0.0390884780494422,-0.0807538271556136,0.0335420336062449,-0.202089708529125
critical,0.0668961498766635,0.078259491934715,0.0056333599896137,-0.0918939408354261,0.0392168522353882,0.060951452077506,-0.0454504402904234,-0.130896565330392,-0.127803194837134,-0.129909360959377,-0.0921252482362471,0.0267457722029411,-0.0674797862719839,0.0104976472710128,0.0115268188075768,0.0935433480395923,0.0927352361076103,-0.0901518154748127,-0.0904070344001911,-0.0343179176428958,0.0723562733108102,-0.0015537611059364,0.108572961199685,-0.0292633141456314,-0.126634946065899,0.0983783559031659,-0.0550252979096379,0.0092415602463016,0.100133169011504,-0.171876038518871,0.107460343322319,0.0775792334605708,0.020028097773192,0.100521121297691,-0.0665194213673096,-0.181050256104174,0.132227314870558,-0.0318340470307047,-0.0227242441646175,-0.129120280648982,0.137423923544275,-0.0815256109931424,-0.0522740086146411,-0.0850220614717964,0.0994138713135921,-0.0385566013634246,0.114705047272926,0.0203872586318507,-0.0607821194444156,-0.0164208734970984,0.0355598529489913,-0.0187968982536324,0.0998018235997792,0.051928511484301,-0.108438275877688,0.0074418520306315,-0.0477186191913005
critical,0.0493467247632223,-0.0384678656257141,-0.0299290417975302,-0.0223563775807831,-0.0188151001691175,0.0979277149037763,-0.015596856833966,-0.0029125380097052,0.129999636597536,-0.131656003633589,-0.0224351743545077,-0.0217034433188409,0.07028868390777,0.0529994947053448,0.0376746665673907,-0.0764998968141879,0.0558989544123572,-0.0386506349058472,-0.0864959705199264,0.0216949424220905,0.0714575572109465,-0.211881581927413,0.0272234679279399,0.12265747746575,-0.126824224703703,-0.0473264539547391,0.0563871020603691,-0.0350887591674403,0.0278100298037157,-0.164223266041842,0.0264368080209629,0.0148432196412886,0.13485724517524,0.0238963477228702,0.0860735413429463,0.0831116327405754,-0.0290622772865593,-0.0627663711563905,0.0778440193734491,-0.0815255615814959,0.0952437202336292,-0.202073835780452,0.160427942600367,-0.0439038621400113,-0.162373013168366,0.026608460743807,0.0427755315751828,0.0080307317685653,0.0097158710705434,-0.108916104826337,0.0911211122672648,-0.0744358136916835,0.162956305468468,-0.0376406629803892,0.107811969121491,-0.0535719974057258,0.0701605165413798
critical,0.0262915274228953,-0.0425556137969181,0.160696115032751,-0.0239216021993381,-0.0525803432608666,-0.0015640421841507,-0.029347483632219,-0.101670876724573,-0.0184832474758069,-0.0240029497470574,0.0359046382953838,-0.0494262276772948,0.116599778682029,-0.0192929267341068,0.0627373980691051,-0.0451939859279492,-0.0940643386958284,0.0158215557144296,-0.0534805894556274,-0.168758199328724,-0.101364467628163,-0.0285817320496875,-0.154045681848202,-0.0081428895267073,-0.123548486208216,0.0246607802496146,0.0718049380548891,0.0924525726170156,0.0083207694977203,-0.144883778707063,0.0753836878375559,-0.0134060758641496,-0.170689390111582,0.0326745983339406,0.0263316588797701,-0.0492158086871941,-0.114938119440615,0.0939000166494353,-0.0564779754305932,-0.0231710354923808,-0.109976461346719,0.0787688304566506,-0.0018319467746398,-0.0502190951090661,0.0054280507008201,0.042423288452628,-0.0305221422212865,-0.0241672717934505,0.0191611437068015,-0.0714697861582854,0.085345508531268,-0.0682674043630668,-0.0526378288612549,-0.0057583217445606,-0.115366007541619,0.020781586857371,-0.0992434659006273
