group,AHR,ASCL1,ATF1,BHLHE40,CDX2,CEBPB,E2F4,EBF1,EGR1,EGR2,ETS2,ETV1,FOXA2,FOXG1,FOXH1,FOXP2,FOXP3,GLIS1,HIF1A,HINFP,HOXA6,HSF2,KLF1,KLF10,KLF5,KMT2A,LHX2,MAF,MECOM,MEIS1,MITF,MNT,NANOG,NR2F2,ONECUT1,OTX2,PBX1,POU2F1,POU2F2,PPARG,RBPJ,RELA,RUNX1,SP1,SREBF1,SRF,STAT5B,TBP,TCF21,TEAD4,THAP1,VDR,YY1,ZBTB33,ZBTB7A,ZEB1,ZFX,ZKSCAN1,ZNF263,ZNF384
critical,-0.363395212618586,0.447293033775436,-0.264912577140885,0.301086313607281,-0.241556214515164,-0.251826979024273,0.0487579055262381,0.16898830370435,-0.182426870888705,0.140635935817994,0.016993016107898,0.39119484520322,-0.270702844834277,-0.38191596165757,0.0539438930392581,-0.253075719333825,-0.360590282309527,-0.376335691617935,-0.26378455565303,0.386095690526861,-0.376918584253173,0.1654497537509,0.271148970531663,-0.189035860968842,0.0794489134768333,-0.0540894297654914,-0.225777664952022,-0.222682078799467,0.259649033676193,0.309763333138746,-0.398786797312373,-0.354998617510839,-0.370220315340977,0.332090259822872,0.0359101953767733,-0.283246744457673,-0.288655615844113,0.30509577733344,-0.353000477903652,0.0168171430728761,0.0604251246036215,-0.269283302455773,-0.475734859469125,-0.100206286674395,-0.130787523124163,-0.20684452705463,0.309180172040599,0.255817680175969,0.155696347097867,-0.0286390862738448,-0.398133090127416,0.151093103074024,0.18263039560342,0.313251680528095,-0.0901975419650887,-0.358664925980062,-0.245830233524161,0.359320064967204,0.34215111616586,-0.390271601256992
critical,-0.0960521103434206,-0.0001729413464307,-0.237827524234881,0.073779222123794,-0.210145021852794,0.0113890833305664,0.0241582695670168,0.0888422585910844,-0.0907224428519769,-0.153539129755087,0.118560802540837,0.147761738790691,-0.0209984962646299,0.0178049971881628,0.123266653788106,0.0485185067614351,-0.0579667547259188,-0.0409353493917393,-0.123899758442192,0.10342683137167,-0.129849482583322,0.0594048549055899,-0.0143963166154333,0.0461400656546236,0.113311745178261,-0.0810492826760865,-0.0117209228322536,0.210075358778465,-0.0868604547027174,0.0368844416194765,-0.105888702303214,0.0894158731912185,-0.0679332738481525,-0.204513094022176,-0.105364681177424,-0.0707335082835831,-0.0929685794057166,0.0522770507741307,-0.10198613264875,0.0483121160816953,0.0059183204695282,-0.08806264032829,-0.105632994589902,-0.107675007278225,-0.0605047021576832,0.0562327523448097,-0.0557018754878953,0.0727142616970197,0.119430429918718,-0.13642213835816,-0.200118570371375,-0.0216092092162522,0.105279426843602,0.115991506725625,-0.019131968177832,0.0598449486132591,-0.103365572096783,0.039433944275475,0.0957846815414111,-0.106782103587414
critical,-0.0327912212371397,-0.177969449319513,-0.0735980988298301,-0.214388979347818,0.0157066160891982,0.0859020571361896,-0.0179615149852622,0.0256480651539218,-0.0518251085077475,-0.0292076864904672,0.12537673730655,-0.0836179024724169,0.0075894549395973,0.0501127557038582,0.0235012853993899,-0.0874567679917587,-0.0957438669920502,-0.0960456677957466,0.142757376903973,-0.0985594590362009,0.137764138150375,-0.14140194446613,0.0274628555444549,0.048066802348763,0.0787346484455378,-0.070102246586957,0.0682211431229508,0.0199495504002269,0.0093541289280555,-0.0734548727670475,-0.036604901356454,-0.0662221685948429,0.0078649679520192,-0.017999844280927,0.0457751005449148,-0.0409875001585441,0.0051950611511251,-0.012427680524003,0.0091515433365885,-0.0389925111987908,0.0176110393680447,-0.0780017278649398,-0.0442560054065563,0.13756994769225,-0.104825281285465,0.0067914084760999,0.0030421758450714,0.0778571450129302,-0.0521883040239689,0.0588304656850911,-0.0089789767067705,0.111864303795505,0.0439213872634301,-0.160037529299266,0.133103567155389,0.151616532162128,-0.0180039146486082,0.147771561091265,0.0176684485122151,-0.0189769021230709
critical,-0.149783567404413,0.0488096410441464,0.0538984994235453,0.151765358592338,-0.151902864127729,0.148776165273484,-0.231943774994561,0.110343137417683,0.0793303747133171,-0.031211092835949,0.221417805961567,0.185245481528228,-0.140837401900511,0.0580294543089162,-0.0414353508978329,-0.095779086365503,0.137287321908773,-0.0641150390539125,-0.0833541734393968,0.19770242175033,0.157974081683625,-0.0452277854443977,-0.0694200764377769,0.0866852009888492,-0.0216218645323074,-0.166635546129351,0.0269212179625277,0.156955626255388,0.0697119715775021,-0.0233183673900934,-0.0716167042942514,0.133566157009746,0.0108419632972109,0.0828597323943526,-0.0483611959782225,-0.0342062427704299,-0.0667702633916753,-0.068820052283343,-0.179063814895248,-0.085495157277355,0.0032962316856309,0.0167175144193569,-0.246811361755738,0.016188822834457,-0.0188049306646688,0.0604511331713008,0.27153085518011,0.0988210083170557,-0.0699881781662094,0.169040508714783,-0.0449168668878636,-0.025025818675194,-0.0140473356205303,0.208189043561787,0.0810788301658505,0.197901506945865,0.0211762929042035,-0.108943710277298,-0.0005795535317155,0.255388636570735
critical,-0.0042788822031758,0.0852210144727501,-0.0422780267772266,0.0655864994604452,-0.299159218187585,0.130871022627996,-0.0821810649631988,0.132870241759462,0.142566828372638,-0.0742750280500778,0.0674749166938994,0.0636347561759682,0.0622718629243791,-0.139558130680475,0.0452482204360054,0.0339882953023,-0.229980404560024,0.0899199270828285,-0.0296611148358883,0.187769591619716,-0.223359654710816,-0.182006920976634,-0.122085299390985,-0.0132951062847013,0.192008773547693,0.0552264472312396,0.0100181513657728,0.0520680697821131,0.194569403915441,0.0982589287674648,-0.217148243857299,-0.0681089248552618,-0.0020154431610667,0.156301254463491,0.0739535380625946,0.171232969079822,-0.0436961714475948,-0.03919800316691,0.0460158338549568,-0.0704140828306303,0.0973635417697672,-0.139338171716946,0.0872918585828227,0.0149339575697324,0.136706290196158,-0.0150077507366268,0.163312352969595,-0.0961192259879801,-0.0187789030549191,0.158987191161244,-0.0552707829434669,0.0047362951667625,0.0843660006362713,-0.0294631368156893,-0.104254717034028,-0.0818429771205478,0.0473414940800884,0.187947756884872,-0.0871638607087363,0.0758733566436634
critical,-0.0609122583456109,0.155458903803514,-0.0435081869134363,0.0891765026607271,-0.0014196713024852,0.0191609983466762,-0.133929315476974,0.120763732717337,0.235040329394944,-0.114780931021298,0.0160826003776107,0.213302335246477,-0.18425945978249,0.113771709093083,-0.0790063870692355,0.183460082102368,-0.0673871124388406,0.061410838984635,-0.137118804205378,0.0340136890276441,-0.204504312245802,-0.0026754173460459,-0.108153991022978,-0.10234186412403,-0.0894143408949886,0.0214224255771188,-0.0935832318706901,-0.064092010035348,0.0394101107644049,-0.167044375418991,-0.197154231154196,-0.203864378573854,0.0283145892309519,0.146922010476185,-0.0714357288573696,-0.0583331602286529,0.0513406386876483,-0.184970761521941,-0.170224569701395,-0.0587742591450909,-0.159588791300464,0.0231333781783682,-0.102368972924865,-0.0690526992917544,-0.0391570030831427,0.122943446276693,-0.009254889280864,0.116166356716198,-0.0655709887551694,-0.0279575275971014,-0.0066512272709048,-0.119757885558205,0.260604094554263,0.168372264067222,-0.0532212702524892,0.109715623923303,0.0608700460700255,-0.130586966306312,-0.0319281370581266,-0.0399875282221828
critical,-0.179154424506763,-0.108885038004712,-0.319964223809399,0.157780102718308,-0.17891131480726,0.0061112551246998,0.252281860272353,0.148796045138785,0.137514750338603,-0.272102581990554,0.0338637248991726,0.216766668227976,-0.109361400745748,-0.251296766797329,0.128634918968205,-0.18455994292074,-0.153336848487668,-0.0014845398731152,-0.18893623546852,0.161467510260928,0.116591100389118,-0.0856775686076769,0.261504766931483,0.123983530276022,0.154085000623337,-0.265153447346978,-0.182839034030346,-0.327156023013087,0.168887475198809,0.152707294204359,-0.194799738725768,0.0660044423936736,-0.174230737689214,0.142562694637929,-0.23746952903891,-0.11051227684871,-0.0487814905772343,0.128511742539239,-0.143879925690904,-0.0274415081133233,0.0351703997894176,-0.137952767500565,0.126042681513175,-0.230519567707891,0.147841666281826,0.195122655559166,-0.138699011895982,0.17993774265442,-0.111821876940676,-0.151283038923221,-0.243722720038392,0.168775363663307,0.27860212584797,-0.145751355287216,-0.0618080497517001,0.2112709772914,-0.149150376095007,-0.219473815237545,0.15174274073272,-0.0800325016093342
critical,-0.69700924615769,-0.103193981318573,-0.58262083159421,0.710030026477102,-0.636876524565567,0.210457200651009,-0.501486095301469,0.406264070130301,-0.614300140087354,-0.574366133479923,0.0444178351737691,0.712228967887929,-0.700893896151724,-0.638939710766044,-0.43419008888691,-0.0179084562201391,-0.717724612266667,-0.113755541352635,0.468840873836835,0.404021667519037,-0.411806105678044,-0.358897709920206,0.482678627058827,-0.449550449108448,0.363155930906752,-0.346180181347657,-0.53392084735725,-0.0494583577681649,0.706063337363143,0.5696186077424,-0.714486996998226,-0.105751355550975,-0.363121259612022,0.582570533800447,-0.516504625856657,0.310686542106128,-0.0601957159163508,0.516115916693206,-0.748316902420815,0.400050095124131,0.528411529791858,-0.54889884668057,-0.612012322963275,0.533696216433648,0.613040253602803,-0.439501633573912,-0.370250849795918,0.391153733893294,0.0553441762946377,0.593593563884083,0.585300776178403,-0.252028083032168,0.187570239504512,-0.463162594750647,-0.503209405147974,0.329016913800163,-0.682398957889745,-0.293758160372227,0.392285190088916,-0.515040618228484
critical,0.0893424400246296,-0.216493673758865,-0.213280542380686,-0.0124802585368494,-0.37030857049414,-0.115464861487447,0.0363154769293287,0.0825246269284222,-0.07885032899805,-0.207590642659119,-0.269802370070317,0.21305404456306,0.0996962991365545,-0.359231094977852,-0.104670426534022,-0.384477594144513,-0.38647456624508,0.332873351107112,-0.0395449501413913,-0.0997361732112303,-0.304217945392347,0.096468786944558,0.265079906914656,-0.0998165750339373,-0.0863858754384219,0.0081303891937322,-0.296527151530082,-0.240602127613876,0.266083295515104,-0.0538734700904676,0.0846389333962729,-0.361681716387026,-0.361283302476945,0.278088333522621,0.367216368686699,0.359956018728925,-0.199668121592385,0.0877723166251003,-0.166310843432653,-0.126944672953947,0.178376673062216,-0.182677190067005,-0.369466312375783,0.271621869854909,0.0264953421120397,0.108211375099905,0.267972084675362,-0.0698950040298773,-0.233016901998499,0.241661078449529,-0.12849747400956,-0.350874534803172,-0.17698140728524,-0.295285825828289,0.334326140139357,0.340424585708012,-0.331479392676847,0.119533978124445,-0.213110260471619,0.132640128899034
critical,-0.237587214823512,0.0709985482742269,-0.336889717985782,0.0936943747373524,0.148075503736083,-0.0579434364466911,-0.0002291796274505,0.309011072808255,0.151102516924183,-0.18315569881449,-0.112167444660645,0.12786652003891,0.0954763411550469,0.108174409544072,0.274123757038058,-0.0699073715137414,-0.213342394140809,-0.0441363120354643,0.0280585213863057,0.110894224508142,0.110174177877216,0.0581379411423288,0.0844480874511337,-0.111455524966863,0.0440777980880301,-0.0554885596335036,-0.302995513934536,-0.340881127714926,-0.0711356226140495,0.12071589894413,-0.237147276626136,-0.269744963305067,0.191432713397378,-0.0883923609448447,0.114301578354564,-0.004989939406192,-0.098913493770995,-0.220348897550242,-0.331722069554049,-0.296245821738843,0.248864694599829,-0.317806585980907,-0.09779631081165,0.0833812915020792,0.239265698241577,0.0764593082389402,0.0574644889510262,-0.227403620786727,-0.26035618372093,0.0605548922488459,-0.251257264894916,0.147545627434318,-0.0317318969752289,-0.229896423306585,-0.0984632614532376,-0.21166824508922,0.242748903501339,-0.276339160103413,0.14363602887242,0.0559062842026865
