group,ARID3A,ATF2,BACH1,BACH2,BARX2,BATF,CEBPB,CLOCK,EBF1,EHF,ELK3,ELK4,ETS2,FOSL1,FOXA1,FOXA2,FOXD2,FOXG1,FOXP3,GATA2,GRHL2,GTF2I,HEY1,HNF1B,HOXB13,IRF4,JUN,KLF1,KLF4,KLF9,MAFK,MAX,MITF,MNT,MYB,MYC,NANOG,NFAT5,NFE2,NFIC,NFYA,NKX2-1,PPARG,RARG,REST,RXRA,STAT5A,TCF12,TCF3,TCF7L2,TEAD4,TFAP2C,TFAP4,THAP1,USF1,ZBTB7A,ZBTB7B,ZEB1,ZNF143,ZNF384
critical,-0.314156849548651,0.325634527512726,0.467013836147322,0.479997404399241,-0.131277760628208,0.296122952287811,0.451405484006247,-0.352507257029441,0.553829014950369,0.420866090674663,-0.517080023194802,-0.525663606735392,0.275586555564176,-0.385846999324224,0.266507634064599,-0.0618984067824028,-0.326107348761473,0.210603300146377,0.345376846788425,0.392415856458355,-0.289497106220386,0.22207406586607,0.32369197917743,0.437585563850409,0.501102207141573,-0.340639704749201,-0.472043398756813,-0.334493948170323,0.412675051415879,-0.263344347771925,0.209629237347948,-0.149489803929876,0.368243263194444,-0.0626356139621845,-0.335478809496456,0.436254496979485,0.0844949193283956,-0.387913997724678,-0.0484243955085063,-0.397383149535839,0.193903110055817,0.112582542544363,-0.34086991512003,0.3899399973194,-0.411716800747302,-0.299435756656384,-0.286931506569606,0.407552633334649,0.396967317220386,-0.410843365987256,-0.355763814121843,-0.348002817328978,-0.170157622295621,0.21025887457868,-0.324748009921039,0.349417661788461,-0.344365463803592,0.37782443489739,-0.435698135472458,0.322938514873523
critical,-0.680555589951669,0.673580987694686,-0.252496507783992,0.809919957275403,-0.410051353643402,-0.713320468372639,0.774629452580474,-0.632127398673114,0.709469591821919,0.632110360369124,-0.738704793203508,0.450360243448232,0.615448053275043,-0.721513364327145,0.711996592152652,-0.546636829009259,-0.701666323406064,-0.252247143960765,0.707947686539757,0.812007973948186,0.0045764884515906,-0.131738187805374,0.76803260601162,0.769109591710572,0.767606593449611,-0.743106501633528,-0.782701926199364,-0.463146281422421,0.72146774564227,0.435199395671526,0.730393343630597,0.0544446912286164,0.773606879529747,0.734232678104421,-0.762547041598781,0.144592598844606,0.646129147118093,-0.614157264342158,0.830414893446254,-0.426934334255283,0.739836686211123,0.691246411195583,-0.36250602132286,-0.257872752239943,-0.679455794910279,-0.69351118653169,-0.198148220378594,0.767283415296519,0.492740551320022,-0.720027404370173,-0.343089389945463,-0.752508347699499,0.475330097793987,0.546785556914406,-0.751768885306353,0.0990448702611601,-0.552369283943133,0.751667315029667,-0.624681769754226,0.0418752595641777
critical,0.0001198125213555,0.069855569695361,0.111922190937235,0.0542068957428426,-0.0698648054188012,0.120166921252266,0.0217351836218283,0.0875749768042855,0.179745901475761,0.221606062318187,-0.163041080567299,-0.316162994159867,0.270087649139352,-0.169074694729634,0.112807225126169,0.0885471626380456,-0.169457221602301,-0.104553846815554,0.198259664761662,0.0110774106552501,0.232093981934588,-0.242670060729282,0.18925424667965,0.103975438644833,-0.0281581255077265,-0.171612167764257,0.190677555622901,-0.318327260006385,-0.273410158666389,0.185403537732959,0.0941229368011146,0.215370017890269,0.215042905358243,0.042139751379296,-0.210416815448189,0.344610029889026,-0.339192858285761,0.149954060452593,0.409412063601298,-0.0703716787134216,-0.338296321423088,-0.0045800792150975,0.141438807401887,0.0590772285573277,0.131146937005784,0.327097502985161,0.247919478010425,-0.29027878772423,0.116867752917197,-0.282589208349075,-0.123526709517552,-0.176897604366816,-0.0779168449584214,-0.227009044491803,-0.212255983829613,-0.198350930501475,0.301191466657757,-0.0082551414941815,-0.0707527782470115,0.132804077674315
critical,-0.159683688763158,-0.235060617396877,0.28214292617479,-0.138881886648085,-0.325562604613839,0.0758436947377986,0.039662360905727,0.0656465051690618,0.204867661624279,-0.0444805822737225,-0.133441871491601,-0.280449527672729,0.0575191149203794,-0.0399290309635867,-0.167326526592541,0.0969557392273384,0.156900795340276,-0.19181934234857,0.271975428947699,-0.0177942941273275,-0.0154669672478908,-0.355514738665182,0.249279592045798,0.0728330699892084,-0.0686420863519757,-0.1432163659546,0.235076907666891,-0.144336051898802,0.0563089805764687,0.250089035615534,0.140974105867814,-0.122416350782411,0.0330629107150712,0.288103606619558,-0.27664926117497,0.234734500320509,-0.234538643069037,0.0660401936205397,0.0915787241967264,-0.115589210822858,-0.21532113204806,0.0905242408893926,0.16050836290422,-0.123667522477442,0.0377293042731258,0.0111011541056845,-0.0674922301627987,-0.0590917077721055,0.124350612562539,-0.0227073273602143,0.326606532491113,-0.010920132635833,-0.0734437057738726,-0.268453302187707,-0.274559660034349,0.204456166079175,0.057052265702677,0.133041907961623,0.0980465847445253,0.312579945099922
critical,-0.252419402659655,0.286322683054895,0.293486116305498,0.0455386495495758,-0.179282466942165,0.105085990914688,0.149957776093831,0.0289364805184031,0.30233070272567,0.177774951560121,-0.0937377604591389,-0.274177862269352,0.316172827302252,-0.293847830684996,-0.140426230059922,0.0223544696407709,-0.203604260902539,-0.0917120110802955,0.0019670266122952,0.041899475413786,-0.0472179420484678,0.0109670162473624,0.317426472777204,0.0996292392353342,-0.16875762047435,-0.0617014770206296,-0.187279852789944,-0.26595139064789,0.230190863210265,0.190160691984848,-0.0371528300913848,0.176108088341348,-0.289158791726737,0.149363105745644,-0.318261392923132,0.216182766809345,-0.0909008330921989,-0.14271790649184,-0.0991811153096227,-0.332228182435035,-0.414936556965738,-0.234960952983189,-0.072556704173752,0.270856044124134,0.299734322863778,-0.0250319747441544,-0.200509221299365,0.0423672480218406,0.120802108569745,-0.189564160965984,-0.0574428484032426,0.217317924775621,0.155948242550013,-0.0597412232495966,0.0058523302651632,0.141661417681763,-0.0247795189467763,0.0484602746457069,-0.329684943327663,0.377927296223747
critical,0.0701753548349284,-0.161226479361983,0.247234566984089,0.102377918041762,0.251497175097164,0.229982777860038,0.173588790079733,0.0913365949953802,0.282569778503756,0.106336980285418,0.361225902757891,-0.190664495129306,0.146918837939366,0.0571153556111598,-0.0967548200889727,-0.0902841561402508,0.0473064013244043,0.273878092778177,-0.0224420114378988,0.0377939605321745,0.125294010440243,-0.106778316750404,0.233127403186361,0.0170969120551111,-0.0538154686328952,-0.136804799451184,0.0291134277136537,-0.203164761263909,0.118595343711777,0.237107727375984,0.0016057988545479,-0.0484691605606727,-0.0703306164868702,-0.0245913359551005,-0.178950316650748,0.0204309719801229,-0.260251108328634,-0.04374807456881,0.232068920884058,0.285760883432889,-0.187532066578189,-0.159465968259782,0.0604174951470073,-0.0761772670446671,0.149645476482967,-0.136322422485845,0.133765110343972,0.0359634003831843,0.156352658977906,-0.20509932364472,0.0285922078651147,-0.0845726590374351,0.336471228907808,-0.10597058256539,-0.268919554252807,0.335803977399374,-0.21098756410716,0.248341726506357,0.0450949391821686,-0.0224738219462054
critical,0.317187188778885,-0.126400309399183,0.304818676582531,0.193039220572297,0.166703623723247,0.145584507802157,0.329800350083201,0.0493110337564166,-0.045994728401339,-0.200414764683246,-0.0851128298068786,-0.326252305195439,0.18208474984449,0.0663202218539995,-0.15199335254083,0.461855876123096,-0.031089294816192,0.156375014267489,0.507136527821321,-0.328657409695489,0.174662819857665,0.180328478066616,0.0907483656735151,0.084702128122794,0.322212747213643,0.0007403388292921,0.155384710622768,-0.301761511966487,-0.0488667924895023,0.233050107703424,-0.151971773299801,-0.0405960579281584,-0.194157923865247,0.108644137837974,-0.0487162440601591,0.189772655051378,-0.0428695986683907,-0.0931727079720176,0.205977083007743,-0.183805773419277,-0.180676783470191,0.0733708117048911,-0.210846524176763,-0.166368923999499,0.320678785915922,-0.282404489788593,0.163181524550505,-0.185953319236086,0.384911137097656,-0.351825351151851,-0.124123604547363,-0.0450870713512888,-0.151893303332426,0.0938607756778807,-0.0748138997178134,-0.123836303215199,0.19653790531929,0.155702767119564,0.077380310626604,0.470769684723526
critical,0.0984324842687352,-0.398682472038346,0.281389562454383,0.167444262752801,-0.0341916705159782,0.180004736476089,0.308932257634687,0.174573206584043,0.308103752178847,-0.264574114471696,-0.099571070791185,-0.394490779629275,0.276506637526339,0.301523413311606,0.325806119633062,-0.490706452002655,0.31557149730108,-0.331027359068632,-0.448365539514752,-0.358015607883365,0.202153870874545,0.306900423455677,-0.0531465318232344,-0.126365093003756,0.353004172120808,0.380739633552882,-0.250477352135816,0.315926362446384,0.137238862024057,-0.0905358829146606,-0.102305333508842,0.305297445508508,-0.48105694339448,-0.0481818272732279,0.233046609854549,-0.18051245162911,-0.21884810977468,-0.15822750464418,-0.318914726132283,-0.243782619154519,-0.384476183423051,-0.359713021822562,0.221816028555088,0.312633272311979,0.351974625094309,-0.111566388912693,0.251049322706093,-0.182501448863282,0.374209920165904,-0.2532627271172,0.40319787545102,-0.348378755645255,0.115526372392868,0.287972822022408,-0.053172818130294,-0.229644480224194,-0.283844898247131,0.323089867903575,0.248976598716101,-0.306404877889258
critical,0.281228828832086,-0.145731300418237,0.0465143884197932,-0.0941495936893436,-0.239565552270597,-0.309300122182088,-0.0324146624573388,-0.0015294242145364,-0.114455390489078,-0.0108491288258874,-0.191562828645016,0.136865531522587,-0.16451452117156,-0.0689577919841939,0.0052893946182901,0.122022942370215,0.172596990075032,-0.325364294086625,-0.248913953967423,-0.0518200882002851,-0.338972582460315,0.0136950318366036,0.259466002737992,0.199773456123395,-0.179762782759515,-0.0585909698562381,-0.0535337607477028,0.087191202668069,0.203246129569151,0.0353042633027561,0.177730181239428,-0.0690468181698162,0.119474445518061,-0.249178423698337,-0.241403470153992,0.277015248815876,-0.278364664039704,-0.201992588699071,-0.0916007707339456,0.269130724581535,-0.153822574109299,0.221856515603134,-0.0537920345169806,0.226194340955322,-0.153577344469782,0.0937899018111701,0.198533937692808,-0.110585849395327,0.330730975173752,-0.300374350289534,0.350782737546381,0.117872952486592,0.0566969622148677,-0.24889112674034,-0.254678154909032,0.167200307489454,0.341399116699198,0.29554573955507,-0.278777836849899,0.140689418162172
critical,-0.157067153523668,-0.0380752132993691,0.0510836583490128,-0.0687907697663093,0.0511485869492107,-0.169937625297892,0.0064230617745745,0.152443696117912,0.20049951741103,0.174075200345501,0.0397032979493307,-0.067528449564129,-0.118484414999419,-0.0386536189127985,-0.190338732551732,0.0205655930410078,0.0413108218758964,0.0614982058207516,-0.204547274561699,-0.0105081528703574,-0.0025132778993259,-0.203822779597825,-0.036379494690868,-0.0281606160491539,-0.0502368811880989,-0.0376169255963058,0.129730589625359,-0.248475260097238,-0.159434342072549,-0.065351177170827,0.158490713083007,-0.0436028014628813,-0.254203585849696,0.0750763993371317,0.180882964076248,0.13514292952352,-0.0506345688643109,-0.224979763972302,-0.172970873070469,-0.0386352224760757,0.0468952225645817,-0.173563887618943,-0.233610939225272,0.0387580457447834,0.0853042770833015,0.242682005744583,9.09000402770215e-05,-0.0497071720248179,0.114177484519627,0.0597889604205426,0.126083766580912,0.0592819762673309,0.0252772451287001,0.0271450245277256,-0.0171893058307184,0.150868636491445,-0.358769473253364,-0.0048534128647909,-0.0665767044995618,0.0068483441058706
