group,ARNT,ASCL2,ATF3,BACH1,BARX2,BCL11A,CDX2,CEBPA,E2F1,E2F6,EGR1,ELK4,ESR1,ESRRA,ETV5,GLIS1,GMEB2,GRHL2,HINFP,HNF4G,HOXA6,HSF1,JUN,KLF4,KMT2A,MAX,MYBL2,MYC,MYOD1,NFIC,NFYA,NR2C2,PAX5,PGR,POU2F2,RFX5,RUNX1,SETDB1,SPI1,SRF,STAT3,STAT4,TBP,TCF21,TFAP2A,TFDP1,THAP1,USF2,ZEB1,ZKSCAN1,ZNF143,ZNF263
critical,-0.471231676160498,-0.59754674811204,-0.318724090727869,0.217956604961438,0.265882913053038,0.314343820994042,-0.487640991620194,0.538013826422534,-0.712115909530843,0.662411777188513,-0.184415309973787,-0.117312031747135,0.579215503006641,-0.703331446489893,0.557799660402504,-0.391458194507297,-0.755224823243556,0.286742280282314,0.602852883877873,0.377710599190587,-0.614207261091335,0.591363602643783,0.444950087439387,-0.496275976850828,-0.47566626368481,0.606189391260676,-0.708828080386507,-0.417260629079892,0.30716953909964,0.281938509873827,-0.7290697088969,0.531351022214264,-0.710712788988895,0.714097173200141,-0.732997271012987,0.649385658665954,-0.755082261304924,-0.619234892033063,0.643777984958302,-0.302146627572495,0.698563175577264,-0.531576159067172,0.708457769591927,0.627692528193674,-0.201693264853437,0.462920045033435,-0.733966620959233,0.790193548210536,-0.702497801974299,0.757453752291979,0.664977951447581,0.716192890093541
critical,-0.671338572606442,-0.704726382392214,-0.702665270768458,0.526987108554879,0.620473030918015,0.189902580566323,0.134514025604774,-0.711725807540533,0.700136314287599,-0.732120809353964,-0.525681847785787,-0.72659653553551,0.697710963017693,-0.45856100575801,0.681388058217084,-0.690278814354338,-0.429138829699321,-0.0653781309276598,0.63016344340231,-0.279067753410348,-0.597233475211896,0.0553995475568756,0.690799313743057,-0.690819155377622,0.173923194369672,0.240209973227037,0.176324801633672,-0.159262369982459,-0.672160488959019,0.414589360302767,-0.665134351804056,-0.676324923772585,0.124229903046884,0.633912907742293,-0.656807295955154,0.620554980716176,-0.529019914245668,-0.567031759255614,0.681293411971321,-0.464996620692024,0.671840989175849,-0.684675009108695,0.673768485803408,0.689345323159195,-0.706919240270959,0.511677336302554,-0.624121638195875,0.624980709520657,-0.440557552983855,0.591009028034108,0.660730608190228,0.686127515692188
critical,0.0797376405362354,-0.0713886433989187,0.0052213954210853,0.0130772252290859,0.0098208394176413,0.0283604462538225,0.0396093581939383,-0.109452508277688,-0.211709605055247,-0.13618724471782,-0.145304316932797,-0.0990507936698078,-0.0890276032947205,0.0264152172078256,-0.0097354883898334,0.235019021253155,-0.135932370050954,0.0173285313055103,0.0665129448922388,-0.167736654521476,0.0960688105710396,-0.195755444146233,-0.234074772900148,0.144492472097287,0.0333936317161519,-0.0633240655150171,0.0688716298046977,-0.101696170496186,-0.0758042544125038,0.0285993281245512,0.0777236424668469,-0.194281413378016,0.142483187694128,0.117675246498129,0.0435983824137064,0.143407487138269,0.0011610769995881,0.131949742949641,-0.167155358468181,-0.164851301580423,0.067129172579203,-0.0325301890699452,-0.0273101404106399,-0.0098194926558613,0.169884150352308,0.0781142033830488,0.0825653352385816,-0.0210806937972197,0.0204576481287442,-0.0288637984691,-0.166120877075913,-0.243199673167971
critical,0.129776940193519,0.168840504695928,0.0828252551602083,0.0070559788751262,0.12330093189321,-0.143100079642121,0.0476978256654412,-0.0062516849714968,-0.120275378806555,-0.0705020728790117,-0.088814833839247,0.0783718018129466,-0.168027712749758,0.0490550963617018,-0.088780279298625,-0.141433775962611,0.0186168159234667,-0.0969149888629359,-0.0888998767502536,-0.132456177218135,0.279186878907171,0.0060257370169048,-0.19671702105054,0.144741868135185,-0.159978608466916,0.119114396230139,0.056066647970314,0.188926544694705,-0.189212999545323,0.164947505585591,-0.0662982911884328,-0.142764761046898,-0.0685907006491955,-0.115944334763232,0.0239383401504788,-0.0967171386029184,-0.15686640867201,0.015016874309545,-0.103414470922908,0.0591914906863518,0.134091508865152,0.101638588317412,-0.0016703027583516,-0.119839187613241,-0.0083076280671707,-0.0917291417170644,0.168311105805638,-0.151076513164125,0.159079753011494,-0.133698807654249,-0.29328481905294,-0.182663653971035
critical,0.0751356341587345,-0.109731200325326,0.153452201573717,-0.126120331725496,0.158585757400718,-0.096549544130055,0.0262449919621415,0.0996363131134182,-0.123576256124817,-0.189084022078257,-0.188276580213376,-0.0667310813845551,-0.157705996181364,0.0170805640737542,-0.0276268880808469,-0.0561089338893199,-0.105439605807661,-0.0896758504335868,0.116989155828959,0.0173085564304308,-0.0022486845878754,0.0118713338706821,-0.0187487553689272,-0.101864420235485,0.111564384127145,-0.17064474881285,-0.0455396466232814,0.11377698359382,-0.0830741371547629,0.202619893998371,0.0900101596969412,-0.16207878222173,-0.0132030537774701,-0.2193930635376,0.0919157374092687,0.198195962517626,-0.0098674913035149,-0.0218897265901269,-0.102350078250983,-0.0203906283835552,0.0033741079443284,0.1418986255265,0.146519683165209,0.0359936409450082,0.129936631516603,0.188471618802344,0.0310641449872764,0.0026187061922528,0.0091616693150723,-0.03760904656702,-0.0122766950359047,0.10046597267689
critical,0.185426892883704,-0.0297961448774631,-0.085070844162552,0.0358557885705787,0.162007975003666,-0.088819098387802,-0.0291365742092054,-0.117203829242762,0.0695929411827074,-0.309104683951709,0.0777581649378078,0.0995775977804392,-0.0407335706486605,-0.0006402347203282,-0.18646883054506,-0.203061883365174,-0.0577949830963966,0.173047203714389,0.0262868631368787,-0.0450287953211777,-0.0003700272428536,-0.0155995376608362,-0.112003450836833,0.0450804129371601,-0.031595049092944,-0.208384502421973,0.0074143719879282,0.0982389552314823,-0.0364333880407767,-0.0003264524997991,-0.0386791124091215,-0.0250991621757465,0.0213672140490352,-0.0134128127233529,-0.0119166730942533,0.123130655356226,-0.194352553747685,0.175195642373209,0.0229467571686336,-0.118648461432221,-0.0436946149140507,-0.0829697813305678,-0.0774404714571562,-0.0620728549951311,0.158721359649209,0.101570632709604,-0.0080141719909341,-0.0157959820776913,0.0018482081282923,-0.106116343294472,0.0022515086262723,-0.0813258401393755
critical,0.0162836153044546,-0.106322887987708,-0.0360431063246709,0.0371537662997928,-0.046438214291131,0.142918630215758,-0.0265508018149591,-0.0708572031408854,-0.0525249428346621,0.0454783596399526,-0.0364608478483313,-0.156727998607995,-0.0340315445992817,-0.159510321970135,0.124607035119962,-0.0208330043287427,-0.213784644596672,0.0513446804023354,-0.0155903799019129,0.0112255197964981,0.100423604312987,0.0990627431551815,-0.0698470166581765,0.141079046146468,-0.0914078674474151,0.018227222718256,0.0657595521381241,0.0506119528952048,-0.0594099443687023,-0.0438663464462221,-0.0295904260639787,0.02402001083004,-0.0446795161374991,0.0332874702434811,-0.0427222798272506,-0.0561558076286256,-0.0618440018839544,0.194050446272653,-0.0766388979648636,-0.0327420608247294,-0.0303697453798939,-0.0453037195947804,0.0842371028194961,0.0031438377641785,-0.018310707632772,0.108448552101957,-0.0373661869137209,0.175364595341395,0.0461986626647406,-0.105690190241478,0.0150277283444,-0.156941940587108
critical,0.0323398855206949,-0.0922244271134869,-0.0405480896658033,-0.0360941576868567,0.061287274193058,0.0751951460813395,0.0090824132352289,-0.056009352608811,-0.0897466074838201,0.0141833477030713,-0.0654749941456767,0.0296909295883887,0.104812452929846,0.0364549578690593,-0.0517675126288618,0.0377699282628435,-0.0110219579984747,0.0571843910400382,0.013643122565395,-0.0414691052660474,0.0813677546038861,-0.0910513389535148,0.0902634293664346,0.0010507086387115,-0.187863291626926,0.083309249638387,0.0138678913275509,0.0105992367039211,0.0686539362915696,0.120467767862741,-0.0457065571356725,0.0863258317022887,0.0904955116457973,0.0190297717721166,-0.0310288156694209,0.0922990249889964,0.0336446169903896,-0.0673014231761238,0.0286875150276145,-0.0326607051421669,-0.0719869498666193,0.0573379749013812,-0.0252413857197662,-0.0644954704077781,-0.0065992303596105,0.095588645028619,-0.0936598267572766,-0.0056787023271801,0.0427143534624601,-0.218308488623244,-0.0243130566023153,-0.0771161632676612
critical,-0.0033006100097212,-0.0404877659224744,-0.0036619358209408,0.0082948122485223,-0.0118299900091077,0.0016102847409597,-0.0722916246225001,0.143664253307423,-0.0015106424512472,0.0475806634698422,0.0100991544323975,-0.124459100379434,-0.0370845733587541,-0.0576324469776223,-0.121566207017454,0.0771835710033341,0.117838278598081,-0.149925709453747,-0.0568611176464383,-0.211486676214295,-0.174611841707985,0.0370829398785949,-0.0412672626544545,0.188024673991377,-0.105176193795866,-0.120241127912294,0.0652483848719726,0.0912298668924723,-0.042674669159639,0.0520603194584889,0.0364318346871296,-0.0265087694158961,0.0035132891264517,0.0623835873687314,-0.0522703850069647,0.0490122454813832,-0.218930118603832,-0.0738084742983524,-0.0655642999347659,0.0590731764780549,0.0868946105499007,-0.0361802787426096,-0.0861696720552386,0.0305797286687058,-0.168820174455452,0.15350303100244,-0.0958878989145058,0.157704341971956,0.0016194322298513,-0.0399402233731037,-0.041071245035348,0.143094822123918
critical,0.0026228237713925,-0.105142766371112,0.173270600282591,0.0962482555034636,-0.0480477032525034,-0.0959712844459762,0.118084523591517,-0.146780025989753,0.0364306373520577,-0.167102438571814,0.0937224529048504,-0.0398870843845376,-0.156013297935542,-0.0105178539540964,0.0372490841168444,-0.196395786520752,0.0355021609890911,-0.0792234787604506,-0.239247707861172,-0.0626003371516806,0.0291643477303821,0.0387764900659629,0.072918728582968,0.0194833691437232,-0.214030333204417,0.0672096558852872,0.063078938802877,-0.176071205867791,-0.0050369707186507,0.0982081915971514,-0.171763791007023,-0.152606174516039,-0.0439018096737926,0.0473978240001992,0.0113287124707327,-0.194742632459428,0.116347356782814,-0.062898988918169,-0.0432047748794113,0.0143011376747659,-0.0309833592155636,0.0144848816835492,-0.0925034550412708,0.0288022798900658,0.0034526529084047,-0.0732152122785563,-0.0037014390441908,-0.0777426863356842,0.103839213742429,-0.0581769304977573,0.0555324260173638,0.0491051798340258
