group,ATF3,BHLHE40,CEBPA,CEBPB,CLOCK,DUX4,E2F1,E2F6,EBF1,EGR2,ELK3,ESR2,ETV5,ETV7,FOSL2,FOXP2,FOXP3,GATA1,GATA4,GMEB1,GMEB2,GTF2I,HEY1,HNF4G,IRF2,IRF3,JUN,KLF10,KLF5,MAFK,MYB,NFIC,NRF1,PGR,RFX5,RUNX1,RUNX3,RXRA,SETDB1,SOX17,TBP,TCF12,TFAP4,TFDP1,TP63,TP73,ZBTB7A,ZNF143,ZNF263
critical,-0.355386272350443,0.501769717424319,0.487550891553516,-0.300635910283601,0.221368086930878,-0.272974366684166,-0.459972238476091,0.300493752889964,0.0131208603311374,0.227926706741329,0.199822842934218,-0.280573465839821,0.254236805406723,-0.326125799369047,-0.312812922683665,-0.169914322176734,-0.356688125425451,0.172591451581835,-0.156708078375556,0.0144942075943025,-0.452625134817173,-0.152714672410413,0.0083441641592588,0.207701923896047,-0.0430944054830811,-0.146517619098225,0.22726815296997,-0.235384627875788,0.0225516530521148,-0.106550735631068,0.37181055592341,0.118524008885553,-0.047357465326843,0.344201839079857,0.330662786716623,-0.490466156851424,0.302926988879426,0.299136817534665,-0.391472169937448,0.0367288407552205,0.387737941533607,-0.393550131154628,0.291580335919149,0.307270297907404,0.0121857080402172,-0.23077685861092,-0.193038284869537,0.340978961801771,0.314597725083653
critical,-0.221794869289586,0.0787851014349773,-0.243933010680757,-0.159944781389747,0.198341817755692,-0.161157440900526,0.196841921926684,-0.281202981210083,-0.109400974656912,0.0484727916483083,0.224292808249208,-0.186136830496744,0.250827067132468,-0.170644540394258,-0.0851192532166083,0.14457057427512,-0.129636264771683,-0.0337935040166926,0.0396505961295018,0.0108567632006569,-0.224331234696374,0.209748040669402,-0.200027853713605,-0.24288389720763,0.202321291409339,-0.0732523527245707,0.223746536996721,0.195872574941165,0.115188085557643,-0.204093360829076,0.244558168845524,0.186625379618295,0.189274110773304,0.224435629293181,0.1851228450633,-0.11796050699323,0.17334412199795,0.188762252905547,-0.224834791571969,-0.199137668507655,0.246368884606258,-0.223851811168857,-0.297924257940383,0.139729006852579,0.148186288556953,-0.137478008666447,0.0486700913891935,0.19494869100544,0.190220094039159
critical,0.130480526936061,-0.069600436627135,-0.250727214600016,0.516876319421694,-0.463049734450567,0.267814014255204,-0.358128275683785,-0.45359523235592,-0.4329616087403,-0.0146517908771257,0.440401339474557,0.212707149621323,-0.199606054970682,-0.46399056574357,-0.108288061004925,0.100439094272202,-0.461111721083733,0.385862433604809,-0.17867371343047,0.121891609786249,-0.235038267026595,-0.0187750556119187,-0.0909772019112172,-0.276017713772149,-0.0058883626653782,0.449468524428855,-0.413292834783282,-0.158311514142172,-0.36422440560962,-0.0676111112974317,0.171325437242145,0.191100446277771,-0.278332210820724,0.208651992909258,0.339290990670089,0.206780995821262,0.274566786141227,-0.282194548765607,0.277454952614287,0.185788356426156,-0.182220117489404,0.0593991817111554,-0.114238149190285,-0.028987899809201,-0.370340942748183,-0.0862639755738759,0.223462926453548,-0.28310321560398,-0.534116131182198
critical,0.350944101206002,0.451283908976323,0.284858866371404,-0.298259524194084,-0.296635637230269,0.331404230776861,-0.377348823721142,-0.240915840422506,-0.0325573197760323,0.12400653710922,0.163431452409737,0.321687470466581,-0.186109754115944,-0.521650487404514,0.24049786094227,-0.0662440632960354,-0.176832234934166,0.469155664887875,0.134581577993109,-0.314152886852009,-0.304258197929015,0.256185735900872,-0.302603260229608,-0.415756422150364,-0.187502859708941,0.428024621819839,-0.414940748007788,0.140906014264622,-0.425180860776515,-0.0070866549308632,0.374617127983245,0.278631759815268,-0.418165701515286,-0.409358578115726,-0.297246509533143,-0.0876630020354367,-0.420839826612228,0.004189251351689,0.0610893294335367,-0.0953148676452829,-0.130506033853213,0.253038076694353,-0.25314712837417,0.140736565370864,-0.427683811938832,-0.258379655344646,-0.490796198635892,-0.478404565018174,-0.289657077932477
critical,0.429815945094915,0.213603890041585,0.11874298092807,-0.320962653574676,-0.439146135756934,0.487040568515142,0.0098112181266486,-0.348165534711675,-0.097376531618135,0.498066528030567,0.0800305814793651,0.300240204817139,-0.0659034428876887,-0.285661446878544,0.143408574339553,0.0929628570808185,-0.260629033730452,0.350980449958565,0.494395948234693,-0.0978896474339876,-0.137904342566223,0.0013949126415863,-0.385408719489742,-0.169140081728918,0.238902763071414,0.0552297107264127,-0.157994330665654,0.0208557159238715,-0.258544407664887,-0.0478952517184475,0.405711562800654,0.444886004726604,-0.485401159016437,-0.506790539213093,0.396790256651208,0.0547781658304253,-0.104019937085366,-0.353617055225919,0.250910804816514,0.247069285683264,0.318281303297843,-0.0657421821713311,-0.228740583256442,0.228811758346395,-0.446467491401059,-0.0769363263396891,-0.0692441306086868,0.187840741006582,0.355424649377556
critical,-0.259788608734115,-0.0613732762931443,-0.0783716426120119,0.265470468592618,-0.270368775265247,-0.137226347241558,-0.267212137598927,-0.249828645215707,-0.29312001369824,0.10545946538601,-0.108489083452685,0.472559189567786,-0.497344060708221,0.292066152251415,-0.162368258329764,-0.0567203246585154,0.187378972626818,0.267324591991344,0.0855568517087301,0.474535550781143,-0.0732760735667604,-0.342025637492514,-0.456361360016051,-0.415602248995607,0.271865858716202,0.271395594893368,-0.207211893161583,0.12089089022227,0.348788235727407,-0.485531897497701,0.450744191662863,-0.383093366017074,-0.309056548928591,-0.196675312326046,0.50735750327053,0.155987103635132,0.21141095996113,0.269353662765957,0.342699924142647,-0.0348827369416264,-0.414546408879121,0.256773390985531,-0.13601375251746,0.100390828233371,-0.389059879491572,-0.251260652420023,0.0502699165257379,-0.279160389311707,-0.493952181204391
critical,0.0229321692795077,-0.0302707394754696,-0.0599899956915637,0.139292034874826,0.0799170845127113,0.0208246181711839,-0.0914213127253929,0.118156570325094,0.106917099659273,-0.202122697980943,-0.088294172833664,-0.032050287511032,-0.0455878688777282,-0.0648624335392635,0.0738930589611843,-0.126966437840294,-0.0126517641510859,-0.0610373137445827,-0.128375565883823,-0.0370513689109131,-0.314987789281227,-0.0384639156315175,0.0240790721295646,0.0161507168292126,-0.0215127852047519,0.0235577238755229,-0.0900739741045654,-0.0538841118167245,-0.0057346408679539,0.148627682262499,-0.0366255536884863,-0.0718317866110516,-0.0289648048325587,-0.0158551911886703,-0.0247885742404383,-0.062937718345654,-0.0892726108744915,-0.0891046525359399,0.0853413221639603,-0.188529214913176,0.0953287973140639,-0.008448880539542,-0.0320520601584046,0.0972281256649447,0.126928515848288,0.0107309107963952,0.0371871663614194,0.0499975824523508,-0.125872081323067
critical,-0.0179172827846283,0.0876237433707616,-0.0797321518991085,0.0242231533335646,0.0210151853612257,-0.185032105616923,-0.129185605638774,0.121222422958386,0.20608430412008,-0.0854375329217212,-0.0594733008723358,0.0018146179846568,-0.0826644693670685,-0.0928864277352816,-0.130238045108673,0.103387932728077,-0.0905959960708047,0.19348814750302,-0.13658725999487,0.115381164743686,0.105283882221976,0.0586697260804186,-0.0423430343687611,-0.0877557244426462,-0.0502516713663033,0.073312806849253,0.0058071671629221,0.025787932610189,-0.0063906111633566,0.147700942874599,0.0484915990644918,0.0531080144903002,0.0100213081777466,-0.0153784734571951,0.0966150147697778,-0.0187939098303562,-0.0905492426283659,0.028138754137816,-0.0901630397132202,-0.0743803437849394,-0.0484687093582978,0.0471639961052394,-0.0220520403503117,0.258092151667991,0.0123258632779602,-0.112762971967112,0.0522508680455884,-0.005278268845333,-0.0419607275738186
critical,0.0369682884700763,-0.0145307597202266,0.0234553996597533,0.0898825687139567,-0.0157355665376221,-0.0679014506701824,0.0224466634887847,-0.0316117428067085,-0.0477720747048097,0.0943595695141514,-0.119376683291119,0.0007722116806864,0.0148227451254714,0.026475083359134,0.0653730854292359,-0.0726325929571767,-0.050745758468839,-0.0032284777321814,0.0600768942909746,0.111600736772673,0.0679516917343251,-0.003036974455222,0.0451771563659079,-0.194797655308214,0.104137002581399,0.0605169929632374,0.0392738313291432,-0.105031228275003,-0.0856084896143903,0.0258046587694379,-0.0923032745317403,0.0685829674428711,0.126972544956275,0.0020171461012609,0.0722756856573579,-0.167862572595566,0.0641402219136828,-0.0333369035027246,-0.0439547325519949,-0.0018220541768627,-0.0205025952990041,0.0795789094359164,0.0241790014796784,0.107485863123117,-0.0408629496631626,0.126050588805189,0.0147542345834587,-0.125216717636691,0.0540166474889331
critical,0.0555550946052796,0.0190318717610307,0.0214043602117872,-0.0035590033227752,0.0568146840702374,-0.18544545420119,0.0832216767853081,-0.087789109490643,-0.0405320408835603,0.163452708192923,-0.136025918936391,0.0388626924048624,0.0974972044859242,0.155667286931862,-0.0530018141986589,0.000533715175096,-0.0243944642961994,0.141109204138548,-0.0943457950037649,0.07198659344424,-0.0287859766851995,-0.0810743663394603,-0.100913847675788,-0.0215337293059535,-0.0213199184599465,-0.126822850572311,0.0228815495757193,0.145181894785021,0.0907337449394487,0.159764335775981,-0.112060158918768,0.0659468430145022,-0.11177273218654,-0.0313381745052581,-0.0644756078766614,0.017633169922848,-0.0414820105917688,-0.0008920513271381,-0.054692273115317,-0.033434603382689,0.0397325507074784,0.138341030299358,0.0043844755763466,-0.0470156518037431,-0.0178875777649324,0.0098639874602179,0.0219629748778106,0.156389372168757,0.0591249237936754
