group,AHR,ARNT,ATF1,ATF3,BARX2,BATF,DUX4,E2F6,ELF1,FOS,FOXA1,FOXD2,FOXG1,FOXM1,FOXP1,GATA2,GLIS1,GTF2I,HES1,HINFP,HOXA6,IRF4,JUN,KLF4,MEF2A,MITF,MYB,NFYA,RBPJ,RXRA,RXRG,SPI1,STAT3,STAT4,STAT5B,TCF12,TCF21,TCF4,TFAP2C,TFAP4,USF2,ZBTB7B,ZFX,ZNF143,ZNF263
critical,0.571518137024745,0.6419814459033,0.476153370047584,0.330931154862739,-0.377019901167157,0.0065754983051648,0.591147405934626,-0.63471940204736,-0.645914633914323,-0.361462998538769,0.729375104542327,-0.52877064829559,0.584568614347001,0.617098709077059,0.738961286069828,0.646365042211916,0.263835509157554,0.471882665088176,-0.37867754967482,-0.594180815772861,0.590775947408451,-0.64345719247614,-0.666288540690814,0.563086562526369,0.474073291308636,0.669656945594467,-0.692616909840368,0.642424288551997,0.292496590380752,-0.650992371091821,-0.401982181149042,-0.346947959936354,-0.68902343429937,0.177518071491249,-0.0844679480380152,0.715113975050696,-0.359728388096849,-0.366344117852612,-0.447768360836053,-0.536159231337962,-0.488937447521076,-0.618710963691348,0.649886718261434,-0.723665887870331,-0.687412633476437
critical,0.846912229860348,0.878054125502625,0.295030915309917,0.869720891159687,-0.586878323101817,-0.83727095279594,0.871392392211303,0.824970827247629,-0.866143435318354,-0.872562074205639,0.874647061392081,-0.765942750829538,-0.273484836922734,0.86924818619336,0.875230994293785,0.866152075984288,0.868704979997335,-0.447380440302735,-0.855586742989663,-0.859430793644932,0.851386553804053,-0.854798240946052,-0.889156500651334,0.858232382812265,0.34562482119829,0.876512894873095,-0.851686555523863,0.843733345373787,-0.608939814460202,-0.848617468034371,-0.804905439792345,-0.882783982006425,-0.852060305602607,0.873730930658644,0.861656343002057,0.862240275903761,-0.802738118617124,0.718525362875909,-0.869929588008251,0.490909418513558,-0.854026414837335,-0.737601696780155,0.855534623813611,-0.806581068550617,-0.893100827060316
critical,0.13041433649192,0.185006366736879,0.0672555385268757,-0.051911963578335,-0.0444655598617432,-0.159520018478579,0.0561690442630783,-0.0470248672219599,0.0048111280801105,0.070263932688373,0.208754772604221,-0.147309630711727,0.24804381714559,0.0324076968973467,0.0387527286795106,0.0422258402832012,0.0956799430625652,0.0026156112817844,-0.138757401168404,0.110144420513315,0.0497197241724583,-0.135267566459651,-0.114960842842767,0.0194776273628734,0.140973422678465,0.0978128532615361,-0.144366784399219,0.135242607855613,-0.116342641920884,0.0287978592035208,0.0600592250648893,-0.135505639608608,0.0303575618666507,0.052005747423812,-0.110552413855421,0.07343392750834,0.155352603889825,0.0640215925362923,-0.0662793797911582,-0.0308237079158092,0.0243377482583183,-0.0399460356739312,0.131758571610424,-0.1282057941595,-0.123540972239762
critical,0.0939445408245607,0.0624924502934932,0.20264839180798,0.007759720652019,0.0829458991992129,-0.215156206663571,0.0519995571903746,-0.0419388253568988,-0.222520819734626,-0.0612309188691692,0.150762991602322,-0.0900242564013571,0.0808823769881476,0.0673579678653431,0.263993634101792,0.315733128906719,0.172987132473092,-0.0343507666842665,-0.472970217557348,-0.0693260159734625,0.030564195937165,-0.210641461237214,-0.112956869625061,-0.0404007123844026,0.199250915999491,0.223935184621631,0.171864203897717,-0.0197648245140431,0.0217167487542648,-0.058201961863356,-0.17475204065069,-0.255257576839828,-0.0494620140681048,0.271162243354183,0.0332036002945672,0.144789171363654,0.193795618547426,0.0439972919551909,-0.152871327763648,-0.408196562433674,-0.117518135010927,0.166356685918653,0.144283214791517,-0.123026110699789,0.145010619686111
critical,0.225423450701939,0.237676641635792,0.168106432269507,0.0175162800183167,0.0629249888761175,-0.0747004684971977,0.0945041190329197,-0.26627089510654,-0.272805994800013,-0.225088695392989,0.0717572128560066,-0.0212141497734332,0.207178914082902,0.162611933153856,0.188040679071221,0.075982307331469,-0.0061188892448451,-0.0492849757926871,-0.209733731457458,0.0692139362005093,0.204189123284217,-0.161367396901832,-0.165027740705945,0.004220403731587,-0.0004157637111158,0.172163255615471,0.103881139408624,-0.0406079930981986,-0.11963459320481,-0.353772552552241,-0.113140667818688,-0.201705560542816,-0.14515439911836,0.240823237301169,-0.147279455006425,0.129888261491453,0.0414411585579741,-0.0015149613592541,-0.0656317714609863,-0.108990252963972,-0.150052354743062,-0.294358548238744,0.174728571321557,-0.0455089269729803,0.240202123247063
critical,0.0439595624024661,0.188533279932456,-0.250705424341248,-0.415824043007908,-0.21357856918106,-0.28733128356578,-0.218949296183628,-0.26506549382239,-0.559417536758589,0.267806349467304,0.48810603693416,-0.182070355404591,0.149202350486985,0.499363933425087,0.473299831506805,-0.150898832445096,0.217265622219045,-0.306479453768821,-0.117173901299605,-0.198056710244125,-0.329404717754045,-0.0009852260428752,-0.149581588029238,0.100547146783705,-0.0362858152418714,-0.0239351165564255,0.280943063171836,0.352915026696826,0.0272795969950024,0.468811481809388,-0.187048432202157,-0.111391669406283,-0.209601000066715,0.423126578235928,-0.293199323518742,0.439460178118861,-0.017661563435005,-0.137840066100314,-0.346902800619306,-0.102696910778838,-0.314199540579817,-0.185374268035343,0.366931259270186,-0.425018203443059,-0.4682672795093
critical,0.0588207611320653,0.12435876929737,0.102029939783615,-0.0719395672501601,0.180719101478609,-0.0873430121781822,0.0660382219547823,-0.116461063298529,-0.0995910335724023,-0.0845785428792341,0.0269635615829033,0.0102665367019603,0.259962410416465,0.0359561420062959,0.0744688056655725,-0.194999819024933,0.305252837988598,0.173082200442139,-0.135741893070021,-0.421457780685732,0.0650153221035835,-0.113385083994769,-0.0453363216492497,-0.0037774940107951,0.0734763541607086,0.0411828127169792,-0.109977464594442,0.0008274227337718,0.167801343069371,-0.230730098869642,0.167859960883729,-0.158781859221462,-0.0403998281102908,0.260759321501726,0.0570972328042858,0.0774334997450975,-0.0994351836167335,0.249661500633299,-0.16346786605263,-0.11848945490271,0.0029746325210522,-0.0307926468665944,0.166144028816989,-0.0870787255961688,-0.155849892366584
critical,-0.224780029654074,0.128628802233078,-0.118790196538851,-0.0545726867239967,-0.093228420968655,-0.0300489626874325,-0.169867006146771,-0.11897326754103,0.0291209485114936,0.0937766601932652,0.123898656525184,0.0584829080497918,-0.125464984753933,-0.264450444666128,-0.178532691510549,-0.0599606221232308,-0.0282172788837167,0.188722345589274,0.244795143371019,0.243326193334918,-0.0680897536455163,0.156549564520181,-0.0471802212290961,0.205894016080887,-0.22489201457562,-0.214922922103243,0.0682475063176066,-0.187876615986123,0.166307833205473,0.131400672486814,-0.0360352870804907,-0.0112666568894158,0.0924226164244897,0.154216869915289,-0.128776330194941,-0.0166054163013625,0.148132680438619,0.283574547920341,-0.294991654117398,0.12310648492799,0.246322520322709,-0.150607547204778,-0.118229785040159,0.0095084936211496,0.108185711359444
critical,-0.0256100245992076,-0.0361996283827442,0.103490970128707,0.129171118074393,-0.0289113665203902,-0.149612562805493,-0.178651782125044,0.0409556220494785,-0.0661827405614041,-0.0033717914227609,0.0392462431709053,0.0655190149331086,-0.0487119164801882,-0.0256547078478938,-0.119104667071095,0.0788130968050117,-0.0074138315758152,0.160211625086927,0.1093532818943,-0.0647368950035497,-0.098297928628107,-0.250975044752256,-0.112492198575733,0.0281537082233237,-0.0847354211089866,0.0550073622184481,-0.0493952114144776,0.0299723490603633,0.0367792059952655,-0.110160189611451,-0.0151857814513201,-0.0977154156196865,0.0656276245813752,-0.0065765914343732,0.0657509112091372,0.0454474300852942,-0.0064989665205971,0.0347638936329866,-0.119536822578462,0.0019875891787874,0.22772801385182,0.0827341334160034,-0.0580647401249059,0.0129539021027079,0.199299683034381
critical,0.101824822601285,-0.198436253243787,0.105710923384676,0.0715600947932359,0.149362191624511,0.140632803718852,-0.199740818683603,-0.129334325515289,-0.223287386184414,-0.228091173813897,-0.10260994265652,-0.263033615527879,0.0113726073886537,0.151297666771015,-0.31125113335154,0.114798512170119,0.194214136227246,0.083080960552072,-0.186837470677264,0.166026107779634,0.0020534325359187,0.119071491547233,-0.237919513361309,0.204482922173667,-0.0342406493558567,0.179954819331576,-0.166117551810878,-0.303405884777552,-0.265594048402706,-0.142960568348502,0.356722083704233,-0.120927426619223,-0.215723503860407,0.134890767863471,0.239593642548696,0.262405952354845,0.386005276171002,0.0302766317647787,0.062658099514992,-0.087244639962848,0.107250321425437,-0.246356713238142,0.266942442046845,-0.0222728441307048,0.289568617256853
