group,ARNT,ASCL2,ATF3,BCL6,CEBPA,E2F6,E2F7,ESR1,ETV6,FOXH1,GLIS1,GMEB2,GRHL2,HOXA6,JUN,MITF,MXI1,MYB,MYOD1,RFX5,RUNX1,SETDB1,SPI1,STAT5B,TBP,TFAP2A,THAP1,USF2,ZBTB33,ZKSCAN1,ZNF263
critical,-0.423223462304081,-0.480888177584368,-0.373472449237497,-0.527453764207453,0.531180684873771,0.565589569951384,-0.379085210212547,0.472358430830277,0.26042351437938,0.0899577998480281,-0.352722194199065,-0.671430396799087,0.210813030893458,-0.536802522833595,0.423536186749994,-0.619406000814836,-0.505213484917639,0.592117310918057,0.269550318407347,0.509311341774846,-0.674075459922787,-0.548628643569666,0.530972539196695,0.149231760366595,0.622021839023625,-0.0846355916675577,-0.658360252979308,0.697199153035638,0.503745840641831,0.682244151007119,0.633708501560842
critical,-0.615094800546599,-0.675703647369905,-0.693899147853065,-0.506696164513898,-0.689352820535332,-0.674854802022949,-0.653566185997817,0.669711710369855,0.428697914550673,0.661612285769148,-0.657542686833046,-0.445834630715026,-0.0753835154318936,-0.582420892748637,0.67650858787284,-0.670082395056704,-0.657367067456961,0.657262235690119,-0.611415442407293,0.580653571285787,-0.542019126438956,-0.53444738628101,0.619260086702356,-0.654437892712739,0.648238550771986,-0.680482940290357,-0.556765259653311,0.614762071239336,-0.196415233227295,0.58189205146557,0.671659223482383
critical,0.109445840030868,-0.134541491867265,-0.0477543712006963,-0.0102405916802764,-0.0761363917973939,-0.101511589876971,-0.137568379139067,-0.0137110290587287,-0.0023929770561238,-0.0800230878153254,0.159175654346005,-0.13979675719069,-0.0944526221359493,0.0673584017051406,-0.234019994970162,0.143787262808051,-0.120285738727012,0.0418176693994472,-0.129410866079272,0.132382745315995,0.0748712069905944,0.0582569099537332,-0.186496453468442,-0.138110467596035,-0.0576185786904142,0.181972871529689,0.0173582233226951,-0.058364630479922,0.0577875987425557,-0.0261562781696292,-0.200080887528358
critical,3.91323231107758e-05,0.0616554063592087,0.0299181871577392,0.119281004395835,0.0906942845330947,0.0584872459020881,0.0050401127054235,0.0067111828883977,0.202157917993479,0.008503228574824,0.083808006075232,-0.0800537448798793,-0.154838119318456,-0.0022228169936554,-0.0675777750765843,0.0352861146387433,0.0026646607064554,0.0636846878075815,-0.0543347570097964,0.0243008989991826,-0.0267748869876513,-0.0126830195774303,0.0194054432730045,-0.0613060361781062,-0.0714829030603905,-0.0462624260434057,0.0435522337528251,-0.0267898115799512,-0.0307452916438439,-0.0748525349884596,-0.0547706014153954
critical,0.0425670942162466,-0.0485970657998759,0.0982877153630159,0.0341817462328478,0.0487734891745435,-0.109948614630717,0.103562404989824,-0.167245967876929,0.0911391396998519,-0.129619029600968,-0.12155223847563,-0.0753650360895703,-0.0653508052270323,-0.0796659681665793,-0.0880034610269906,-0.0318461147814606,-0.107602733893147,0.0125650973237716,-0.0724723257891687,0.22065130541988,-0.0023382691353313,-0.0629364954317096,-0.0775435369402817,0.0959145534372228,0.171470181032361,0.0442255945179592,0.0519874693793482,0.0176324649925659,0.141647848097685,-0.100224529002041,0.0881538843742082
critical,0.266635043316337,0.0184178086904248,-0.107425068752531,0.08512016839305,-0.0457969012362601,-0.134619098733518,0.0187092086161619,-0.0395525536188524,0.0328101315811903,0.0058945010335436,-0.0919689277916007,-0.0457630110637721,0.0809589552304593,-0.0035140219833891,-0.0429589048575173,-0.0236110609417655,-0.0990247505882872,0.006530247334823,0.0526494385556783,0.0227474171199191,0.0156928165917486,0.0873161404549542,0.0470681716081796,-0.0135970705481532,-0.0296602900578979,0.0498706110846399,0.0243323660391622,-0.101558957683154,-0.131089187259421,-0.0245324847298209,-0.0805060491876358
critical,0.0231340881513745,0.0275223364156787,-0.0507651264626687,0.122481681098651,0.0147618068386008,-0.0045172599147996,-0.0697902574129157,-0.0577387171091795,-0.0034913618247457,0.0384174980343301,-0.105780420403319,-0.0911127537492879,-0.0101433813523234,0.0062618550855594,-0.0570970438158487,-0.0453281795344359,0.0573611344964422,0.0372967572210158,-0.114216249534035,-0.11015570363542,-0.0704376148829267,0.144555127428353,0.0493815084446815,-0.0455876717799622,0.110387669137697,-0.0888660350160551,0.0426275569397816,0.0868254155878466,0.0151391978498769,-0.0090845916781084,-0.15855282763996
critical,0.0127887875884064,-0.164269501165747,-0.0278358329161684,-0.0766866486414652,-0.108388528614351,-0.0137137566255594,-0.0861824092072992,0.0709642911747325,0.0574921931264473,0.0365801480480037,-0.0694854191105615,0.0042743667217671,-0.0304881951101457,0.105310200287207,0.0855941936033863,-0.0798644834416047,0.153028210795302,-0.0264711727150905,0.0326763571567017,0.0068889850811599,0.0133706308566102,0.0262456900669239,0.0421260408335625,-0.0628974043467369,0.016661206980833,0.0533928205468443,-0.0797757609213478,-0.0118765632226715,0.0854834129979827,-0.160230420685545,-0.0157068271634843
critical,0.0075453178998481,0.0281483089355281,0.0869239570064037,-0.136598314135347,-0.0476404075899992,0.0532702009604488,0.125490377198338,-0.0741528066020001,-0.0938146477701531,-0.027005507593414,0.0825445343617388,0.115947295179129,-0.226590136805699,-0.0323313434393634,-0.0866489478175702,-0.0316698081777078,-0.0158377002349126,-0.113298851423988,-0.0867861234536271,-0.0088456902963298,-0.208973429760725,0.0866782251115967,-0.0545577439808963,0.0712395513671805,-0.061902068322877,-0.0958449787671388,-0.0462212812256122,0.0897605649433785,0.0861640631951533,-0.0757548338144629,0.181580409219409
critical,0.0311384732192093,-0.069884415343611,0.0796836819012529,-0.0620058355789693,-0.0180422367732135,-0.14714446435043,-0.0670238412048738,-0.080051890814992,-0.117099707978698,0.170456179800265,-0.122413917219655,-0.036081746072992,-0.114437693906036,0.0453769755398267,0.0247010904176767,-0.0048270824854472,0.0056224137391235,-0.0106927868549821,-0.0147676321670276,-0.173479311355734,0.13239756098151,0.0172649068442089,0.0002531095347776,-0.178188566988785,-0.0640792608843354,-0.0958914200420155,-0.0126778420210508,-0.0544409152593646,0.0020537874966333,-0.0372480137138425,0.0529528057531718
