group,BARX2,BHLHE40,CDX2,E2F1,E2F6,ETV5,GLIS1,GMEB2,HOXA6,KLF3,MYC,MYOD1,NFATC1,NFIC,NFYA,PAX5,PGR,POU2F2,RFX5,RUNX1,SETDB1,SIX5,SOX17,SPI1,SRF,STAT3,STAT4,TBP,USF2,ZKSCAN1
critical,0.240747951841422,0.618029843815794,-0.373982282331392,-0.628491023241373,0.528963829565332,0.461458561287764,-0.350670438406069,-0.636742955853608,-0.483825111479268,0.140710374932815,-0.306495444477004,0.249493321194058,-0.542095758349256,0.169926186785948,-0.607949886267423,-0.623041524025564,0.602517392901022,-0.604911537518568,0.546466410040086,-0.668538077236073,-0.532514282906728,0.618143928432064,0.0417257657923214,0.568761375399529,-0.28605764845879,0.624628974065894,-0.476259704710827,0.629780588970178,0.673286211297958,0.643489677882248
critical,0.465781040467156,0.381661006788377,0.111133602932283,0.548404204796602,-0.607210925027545,0.563618446208965,-0.549503536077763,-0.379630110567878,-0.467202052165205,0.482874792613327,-0.0246357067323563,-0.567965419443336,-0.199613692541814,0.354851648530898,-0.525817973912378,0.0734439487697445,0.535276708426263,-0.527547363453685,0.490432853208081,-0.404542862635354,-0.461804175614006,-0.0011258814591097,-0.461390641475891,0.541249289139897,-0.439822827044793,0.541338504334123,-0.548042671628134,0.555088198352917,0.488778881563557,0.489822748808381
critical,-0.0379179802787517,-0.0691870191493734,0.281527759101511,-0.368121385697912,-0.498071119153473,-0.182348528287304,0.232816671023629,-0.29441680189687,0.27406953617296,-0.0291629416635218,-0.413379757650218,0.0015501150915756,-0.204157640643059,0.180310291132975,0.388021850084271,0.514770151174021,0.200536618148977,0.3230828870354,0.312531824622514,0.226749075265598,0.322261427658974,-0.249951334348289,0.219319323324533,-0.500289168650602,-0.409101802813593,0.206304302708437,0.0551511582592293,-0.181856626889929,-0.078180323816226,-0.0150713985766114
critical,0.517871960218218,0.574277413318962,0.447235659901841,-0.489772085127806,-0.347714434202072,-0.27902408184554,-0.0858957244784155,-0.335023968924642,0.24986846738032,0.135113067977968,-0.0628530903805874,-0.431500550335275,0.266490522715351,0.346051540775393,0.190693132397415,0.0727625968253285,-0.510613585758244,0.340097191483747,-0.371230322178702,-0.0448310581312928,0.0686686972299852,0.23877216855885,-0.186316780954768,-0.424166840142354,0.270079413121564,0.293142871055092,0.442881503924791,-0.267970095728148,-0.559644449938699,-0.212722693123122
critical,0.357181382233326,0.303622589383603,0.0613052348807349,0.0302590901746862,-0.326389697647236,0.0607794896007045,-0.0936595636792069,-0.0409204331819523,0.116338749941181,0.12267441980332,-0.14254226097753,-0.104450593500097,-0.0219863817340833,0.511905493383138,0.310965974922674,0.291626633570459,-0.591064329237502,0.0082082372691916,0.445242748826375,0.0502983829744854,0.331320402212754,0.0371802118751373,0.297568701719837,-0.376853129798417,0.0321833238553639,-0.334381666148587,0.433963271712611,0.415821709432955,-0.354950426582424,-0.260193885177184
critical,-0.107468750545146,-0.0178302494428353,0.454837516291885,-0.34109602463187,-0.198415444517336,-0.538922202489907,-0.101668423098468,-0.0769557743199865,-0.0280689019280737,-0.197201734381095,0.108827125343944,0.375424366440642,0.0158745283094353,-0.498525200072374,0.310409857543596,0.234256004738317,-0.197882900476486,0.296132796465377,0.602939723425659,0.198511411272968,0.337098783908288,0.305632405997446,0.0493630235969784,-0.215772290943984,-0.290590139207935,-0.438416922852319,0.333055263683993,-0.441184788763053,-0.319525874872023,-0.0125571345505827
critical,0.0457984655765557,0.0144710572432316,-0.0624062442729375,-0.150611616428916,0.0780081379960449,0.100165106877587,0.0162477510794908,-0.257665086966319,0.160072574469829,-0.026462093204324,0.10578963547114,0.0432048347349153,0.17675562821177,-0.0838116032298828,-0.141540910076217,0.0795886605014532,-0.058858179078388,-0.0998256088185761,0.0307733003590699,-0.0253994984955485,0.133872296491305,0.0511441343422419,-0.122485108328342,0.0433460704895879,-0.0669669109010554,-0.0522719294061355,-0.0885752210119785,0.0690646008491009,0.152509206550467,-0.125694182366544
critical,0.0362293201975882,0.198159341570919,-0.195132352578113,-0.274607993056757,0.0446333450232118,0.0967549666322336,-0.0301919124302589,0.103665235015585,-0.0274899921314154,0.154990511428303,-0.0603501970645907,0.213968304531576,0.121106364477114,-0.0109285463169673,-0.146200497988559,0.10592024678015,-0.148547133313041,-0.25366031299094,0.213565745699173,-0.141824985643137,-0.199045360889695,-0.0598043545799758,-0.120487905447671,0.137714109430882,-0.107340899318233,-0.0072670154357964,0.212927792295279,0.0532006352348586,0.183470817781805,-0.189118825419485
critical,-0.016391023533858,0.0756428416912961,-0.0481241260596917,0.0573236928962003,0.0339272999319934,-0.0666081416439723,-0.0081222195012419,0.127720506002527,-0.0491848234815951,0.0141315323498034,0.127879496351701,-0.0365743096878546,-0.124308253169737,0.04024414647444,-0.0447295025469334,0.0183116400106379,0.139402542274601,0.0103451461696754,0.10590911949672,-0.156625408538841,-0.110235485220039,0.0277589967342578,-0.010111067975922,-0.113735884652987,0.0337258686271875,0.0767528359155102,0.0145572477816784,0.074629808727256,0.171651139176916,0.0131083788501896
critical,-0.0127019660341375,0.0408840129971946,0.0131272429827342,-0.0216853320999086,-0.120856124234134,0.110689025515263,-0.042507649958907,0.049235693811929,0.0484284802407073,0.0976007888259028,-0.0235354222648229,-0.0374780051298985,-0.0874813644656002,0.0665068137116264,-0.0801400550000795,-0.0478152146282086,-0.0642769539403857,-0.0150428853906806,-0.126398268417757,0.0048508659843754,-0.128111836555861,-0.0555828845504753,0.0073813992670444,0.0643202942663573,-0.117595848212918,-0.0885610803363686,0.0030034845898344,-0.0602891021969204,0.0396878200003774,-0.0711626482291295
