group,BARX2,BCL11A,BHLHE40,CDX2,E2F1,GATA2,GATA4,GLIS1,GMEB2,HOXA6,KLF3,KLF4,MYC,MYOD1,NFYA,PAX5,PGR,POU2F2,RFX5,RUNX1,SETDB1,SPI1,SPIB,SRF,STAT3,TBP,TCF21,THAP1,USF2,ZBTB7B,ZEB1,ZKSCAN1,ZNF384
critical,0.239059133672115,0.337011364041077,0.610697038661342,-0.341815886052524,-0.617438715631063,-0.613450437955458,-0.260793064453278,-0.338568933313048,-0.676597039425547,-0.499818613566901,0.127106982626723,-0.423920599609428,-0.379108375786603,0.275526856728807,-0.61823904367747,-0.665469415100885,0.637002834499233,-0.628517432999195,0.543908071559749,-0.672359535225251,-0.547404993188162,0.523330625495689,-0.614218220753317,-0.253625686130288,0.619522116345814,0.657208801494557,0.550695864196436,-0.620579361810501,0.678462838332489,0.493405417928782,-0.643489791448841,0.662622448217193,-0.626487155869893
critical,0.508426695273271,0.135370356927528,0.448991368221118,0.0255742313938612,0.538049846782156,-0.474676693170247,0.0997613526684881,-0.556024839021245,-0.381696172133791,-0.47131077843288,0.462569310540806,-0.551644233147895,-0.109717535092836,-0.546085815601472,-0.536733773129903,0.169225952904866,0.504284115591604,-0.513630273404553,0.506405452529118,-0.387245845187497,-0.462932784455045,0.570091647980919,-0.403924672619386,-0.356306180051883,0.546718883876068,0.534560354213757,0.537065073910562,-0.489028990568235,0.485706578307213,0.532186636917271,-0.300056323205002,0.472153934519913,-0.226528448686311
critical,-0.0091260697477243,-0.129570609539675,0.135651709646368,0.0165231126104539,-0.177969556369426,0.0493025631004327,-0.107268023159202,0.157040662024073,-0.119860649121795,0.204755204132318,0.0156306084459515,0.12260584444385,-0.0986861940664017,-0.0758327166038209,0.0149321452264763,0.191040087080357,0.188356850168515,-0.0228511203491488,0.0859856459816716,-0.0032767244009706,0.0835148860092,-0.0980269599490448,-0.0462457237096187,-0.0871413050243323,0.112315023930227,-0.0588034980664676,-0.033110204014062,-0.0504993874455308,0.0246180294143006,-0.0877859755479844,0.0731190897652307,-0.022540907384973,0.0173589618699657
critical,0.027712391188519,-0.0449120794309372,0.157540548727134,-0.0442193920433567,-0.0172632904858553,-0.0567535755298032,-0.106026002277516,-0.129801137522323,0.100135742889488,0.252245289174736,0.209735116280674,0.112721299822484,0.1888157071833,-0.122537419665471,-0.168535778749058,-0.0219868768188669,-0.072770924524259,-0.0163086318531973,-0.0227044592869936,-0.209108447730123,0.0647587709655656,-0.0089445836968386,0.0845064029955942,0.0071882618051885,0.104682980388338,0.0654194593207455,-0.129518771060631,0.0901311287462655,-0.0780428484430904,0.0235238928419739,0.177929161374939,-0.134976543526368,0.16093540440549
critical,0.141312990744073,-0.0004432273834323,-0.0190551218501919,0.0052195041574977,-0.0531774381723579,0.0239492742791678,0.172108602428193,0.0223137868697074,-0.155907414314042,-0.0241660759583892,0.0318137440021978,-0.0992827100743118,0.157453525119336,-0.0461944246915856,0.0565418928619133,-0.0537568940025412,-0.264253344758916,0.107532215401768,0.112820206806865,0.0213551146129989,-0.0149706558026992,0.001991427124383,0.0499404831627025,-0.0730082265947676,0.0441031016799082,0.0816005411844474,0.0636591950634696,-0.0022436661049224,-0.0173990435035447,-0.114047680319677,-0.0997642843480125,0.045956584446108,-0.172329358164193
critical,0.0984682119787579,-0.0026401733982061,0.0727854837867452,-0.0491189901550599,0.142509602412108,0.0627573523958495,-0.0806444252719048,-0.18375632188014,-0.0761464805934364,-0.0150900334988345,0.0016595407119779,0.0908654996138147,0.106504619118547,-0.0272372876694394,-0.12314453035035,0.0057632825070867,0.0193320795331658,0.0389527197629813,0.108577254929756,-0.0718481434669164,0.102792105922084,-0.0673484362493579,-0.0427963768836142,-0.142163814274378,-0.0683234508422366,0.003714606211633,0.0134267473912902,-0.0391496284269481,0.0731144176444263,0.0145856719223465,0.042788059902283,-0.126796291027554,0.0389342131025357
critical,-0.0112446439582566,0.249898369434356,0.0348828149514231,-0.111817579269824,-0.157374719275602,0.0405319657668893,-0.0331896807054664,0.0163102834396602,-0.236089573713764,0.148562239352922,-0.0181650883802392,0.0392679026269037,0.0949910151498081,0.0425074053332713,-0.120714097509638,0.0550700238047693,-0.0376489123754599,-0.133001831402677,-0.0637385920734295,-0.0239322733905631,0.182626235682307,0.001248777680039,-0.0945448826798302,0.0102874316698139,-0.130590343964373,0.10759168870831,-0.0541417968075947,-0.0393647528233291,0.214578555233836,0.0324744987703697,0.103028059249635,-0.0713828442502298,0.0942965732371286
critical,0.0588207625400898,0.153898967666501,0.0967819809568482,-0.094777653605349,-0.111504614314075,-0.0779228609185087,-0.234919070558553,0.0159755819060707,0.0154681572601215,0.0342184737445699,0.0103031598543351,-0.0447187485575237,0.0799291399032616,0.0469279974006562,-0.0984389175891976,0.148947186193676,-0.0623273595885865,-0.119741970369421,0.136623110105186,-0.0560943308847398,-0.137902405702954,0.0509956890095776,0.0101982595669514,-0.0504058078586617,-0.0206268118578335,0.0721879866026564,-0.0249418729816551,0.0477467075505627,0.0820881341901126,-0.25964382434074,0.126094536610054,-0.153354461988732,0.0226228447680047
critical,0.0176624764493498,0.0099656771040976,0.10833490985185,-0.016634406532984,0.0102019436487678,0.114862140783029,0.0211012494086369,0.0160105713548714,0.122266139541802,-0.0439455773086581,0.0254115616136161,0.0816671814364189,0.135482360656736,0.0279402345356881,0.0245694331411194,-0.093695207314256,0.172258245033078,-0.0638821600987547,0.161002415344807,-0.232490528178276,-0.126026143501658,-0.0824495080034182,-0.0617204682688883,0.0113058280027041,0.145870572535742,-0.027005952307179,0.166588501533731,-0.0157305154367768,0.110181579622156,0.0598558252482961,-0.0325939992143166,0.0287676576215871,-0.0117630021327091
critical,-0.0217952208241408,-0.0658031123513983,-0.0189077688041076,-0.0173491085416977,-0.0330121532864928,-0.0180490147673572,0.0731328816549748,-0.0953113973679935,-0.0427295190407313,-0.0047269422010269,0.0869802904975748,0.133984604727559,-0.124493312479208,-0.0178055926950713,-0.0593949856377685,-0.0170211122082166,-0.0029107641561318,0.130248157239375,-0.0431404632073076,0.197607761282383,-0.0228686633700788,0.0282364182424687,0.0339554815844383,-0.0906142730154649,-0.0553224096756038,-0.0282673203763669,0.0468828742651914,-0.123812381248047,-0.120806199976721,-0.0010832011145374,0.0768216205855617,-0.0726026660944055,0.0560651451745609
