group,AHR,ARNT,ATF1,ATF2,ATF3,BARX2,BATF,BCL11A,BCL6,BHLHE40,CLOCK,CTCFL,DUX4,E2F3,E2F6,EBF1,ELF1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV5,FOS,FOSL1,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXM1,FOXP1,FOXP2,GLI2,GRHL2,GTF2I,HOXA1,HSF2,IRF2,IRF4,JUN,KLF4,KLF5,MEF2A,MEIS1,NANOG,NFIC,NFYA,NR2C2,NRF1,PAX5,PBX1,POU2F1,PRDM14,RARG,RBPJ,RELA,REST,RFX2,RXRA,RXRG,SMAD3,SP4,SPI1,SREBF1,STAT4,STAT5B,TCF12,TCF3,TCF4,TFAP2C,TFAP4,TFDP1,THAP1,USF2,XBP1,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZNF143,ZNF263
critical,0.393570168286599,0.384894953042656,0.371133265790616,0.469731185689955,0.270247539145629,-0.178522982984665,0.128538188575106,-0.329980912675984,0.352037439139616,-0.340761152331809,-0.506870935268939,0.134598203578525,0.404515470066177,0.0192646880827635,-0.397556770308058,0.207633518409684,-0.438795112448498,-0.502205236622887,0.382839557091647,0.381895666508053,0.382321010912547,-0.321658380070854,-0.476864861391165,-0.280958352384,-0.353130868111893,0.529346424486892,-0.0794648125384961,-0.396579517051007,0.373619378605101,-0.311550528886416,0.468302022554439,0.49248901098436,0.356487170871006,-0.491539658895503,-0.562952194293133,0.453107936818656,-0.0711018232394844,0.0299148311213596,-0.19990168915374,-0.52557374131562,-0.336279927898871,0.446709991177054,-0.535571442249878,0.238097854134002,-0.457247490669589,0.42696044609168,-0.434130422993636,0.40013997325144,-0.400208806027017,-0.0734271778338197,0.300150259972708,0.0262009481779521,-0.560777357596578,0.347170199076501,0.217625906249148,0.307391592628216,0.546605404443708,-0.407364090292531,0.427635149766386,-0.391604174802187,-0.15078957798469,-0.49757209923376,0.369324706131845,-0.237832169712186,0.300357797172723,-0.0285384427486613,-0.0079092984949166,0.470496419750824,0.332745651305191,-0.100572818011898,-0.358034854607161,-0.324703703532976,-0.364153907295196,0.484772022775327,-0.327123298775202,-0.0081712429729107,0.451429859644333,-0.503527455174357,0.45617112890126,0.466053396172637,-0.422614186139359,-0.561890911028467
critical,0.738755058102175,0.715789757844115,0.286585394915824,0.678808971803952,0.742803867478052,-0.485060459554028,-0.722329287910177,-0.335401695095206,0.617339819315285,-0.675666678757151,-0.684884907396048,-0.758295631156322,0.744356788009028,0.191711764469077,0.658933733241855,0.453167831791056,-0.672667609572385,-0.67365940045425,0.595179101781611,0.190076208443037,0.522580053213365,-0.729380135410763,-0.696922804274674,-0.748471463867331,-0.675142440935842,0.736812326752837,-0.512587700974675,-0.701686248490757,-0.247443990322773,-0.729738002634559,0.696373220503116,0.748165663053265,-0.616397015942469,-0.607914974448545,0.0902268545743256,-0.43366107166403,0.741256499964375,-0.625862106439539,-0.387329664255688,-0.746608564014221,-0.689934359493248,0.716025678608796,-0.759309579127016,0.355460897972993,-0.702815655236989,0.616841092385333,-0.413828003045189,0.707022478194244,0.641375477402945,-0.777223722896428,0.066851840604216,-0.556147877848645,-0.385019004274971,0.0880420446589442,-0.167038993861928,-0.424349101495471,0.715282453976551,-0.729040246767728,-0.393197444169601,-0.743633906113426,-0.592909787038611,-0.68149371821741,0.053994846183707,-0.719603746062697,0.650655503976939,0.750843426959821,0.713241472707268,0.726743826702661,0.41708949353264,0.581731948076999,-0.749403875950348,0.307536709265928,-0.613695995339697,0.684793255120419,-0.796418689349133,-0.563936506924914,0.201303034913698,-0.542159332447501,0.659797914686567,0.736755367090238,-0.704551330515531,-0.7542424233509
critical,0.313051138830952,0.367142494690215,-0.0762237892949895,0.0471901276656916,0.121421345573947,0.0027790440522852,-0.106440316588027,0.081802248413695,-0.177266460559196,-0.0617809928065048,-0.280643969918702,-0.0762957612664169,0.15885005364822,0.0436108899755248,-0.264170132814311,-0.442674595459802,-0.0116482637312374,-0.195064834471084,0.0894645275940203,0.127309073725429,0.0414497105668385,-0.102578073321324,-0.130255715666734,-0.0710207629161276,0.0175622553389599,0.14771013931517,-0.13690196947264,-0.0484173550007091,0.174076039870226,-0.212977353404324,0.209592061237161,0.223944029939482,0.122561533121297,-0.399316659606078,-0.220314201424955,-0.0320453729669928,0.194340569158615,0.125463560858091,0.124124629656309,-0.023851258797804,-0.280051358598411,0.148845360375602,-0.288312562429854,-0.0557607688854006,-0.0564593599858403,0.179577476352842,0.217233380159141,0.264041593398674,-0.370701950610457,-0.208193363836884,0.407187952125648,0.103243414212742,0.120998268230796,0.0731765549491749,-0.0097886931805912,-0.190814026736417,-0.035878490734148,0.0031997644185941,-0.0002900765070629,-0.136261966082275,0.283281511182719,-0.202052176497135,0.156577927972468,-0.345676412278838,0.0154032645516269,0.0124330528419012,-0.290521723152826,0.212004932101483,-0.129425807285094,0.0591067500459472,-0.0424674194961451,0.0884543946617061,0.0099189161511154,0.179307097437959,-0.053580565306489,0.0594374844035357,0.230449286023586,-0.0076450227427316,0.153003151702752,0.212425736645536,-0.125828387202145,-0.266803128480132
critical,0.40420124094707,0.471148621959007,-0.0832269681975146,0.320402626076046,0.391945890781567,0.465310409685046,-0.350843440549176,-0.377424023010683,0.0868428148611409,0.484977284690366,-0.365399394575304,-0.214570585105778,0.335654530343463,-0.224880751851238,-0.34132322640846,0.0814695399405835,-0.514154765630225,-0.412037564962974,0.304445683285739,0.315429713876474,0.116567152470697,-0.220994814768546,-0.304438404341666,-0.150529332913389,-0.30228523029399,0.490606424893573,-0.3250551607515,-0.420320358611318,0.471819802993466,-0.346081284975986,0.452386249341154,0.531545473230021,-0.0350445594263141,-0.363356777289602,0.040128111575792,0.351933535213515,0.0484687832280066,0.320434362272203,-0.243937193809631,-0.163396675899548,-0.436102648337844,0.0915020877591081,-0.398264222206568,0.419447488435094,-0.381021838689992,0.436816026450942,0.46383555003702,0.0697623566547098,-0.37681334039996,-0.535854816090935,-0.124585304509538,0.293813308881652,-0.374671022377444,0.270671569960904,0.239698997427783,-0.0544135592431923,0.52917480433345,0.314348374742005,0.10308590334144,-0.181037612799583,0.116403521807941,-0.393542537562422,0.228751423948361,-0.282418953815043,-0.231122051250966,0.426623737005495,-0.0417618601744351,0.3948608791159,-0.284957787116678,0.402055616204246,-0.173249184235678,-0.163730176319979,0.169928155603982,0.496352901675233,-0.487766804825867,0.201427598906075,-0.417584910631786,-0.0203931056539516,0.242849220437565,0.443800942777145,-0.36508779337804,-0.348591106486246
critical,0.350700149678888,0.401948199809852,0.0343234372399533,0.17072178441425,0.422623685333489,0.374347499345605,-0.412776201857678,-0.0519456652279967,0.0619394780874189,0.312411446780652,-0.534116548013532,-0.204691424757747,0.442954756913511,0.023228318907643,-0.443808233282756,0.106932896534473,-0.434506078089991,-0.321874378125691,0.0666456246808401,0.0250247075696539,0.0320853795834398,0.0418772355531148,-0.186434730434657,-0.545243017323196,0.153832469298217,0.237522600156385,0.0723317685711175,-0.155017923475166,0.460180741313669,-0.3934926699414,0.382962241540857,0.249860885272413,0.246390756546257,-0.30734279054885,-0.337635951671542,-0.1500247032055,-0.0919052039430688,-0.279835025998469,0.10478665777363,-0.25985834705794,-0.199275524802902,-0.148528122227163,-0.340467369393508,0.136038890718983,-0.530052537946766,0.463760114419345,0.447089809337511,0.203797884669223,-0.4021897736116,-0.443725722872049,0.238744394658628,0.364706738703842,-0.176038567621214,-0.184035003011314,-0.195552577625164,-0.0655709042410051,0.215666947675258,-0.189359977685045,-0.0165309756789149,-0.382245339262982,-0.10599437784661,0.185031830048982,-0.265883617672373,-0.374922019037493,-0.343553616199808,0.421227710460627,-0.18231397584356,0.0741233912888276,0.270391009494874,0.0027929178281605,-0.372258824255771,-0.310481537210339,-0.0425234678131541,0.336114349485626,-0.428759168409878,0.491841802918576,0.123084681769954,-0.324990486551751,0.29850888938364,0.387171166101519,0.0595597825237154,0.417610135332665
critical,0.209687018592509,0.417999547158981,-0.224648529011217,0.34096308339991,-0.401645338269561,-0.218201804419787,-0.351100621219427,-0.003883899756199,0.0131030388330322,-0.150066904658692,-0.310437038482393,0.155854219502979,-0.150046660828964,-0.151102750620043,-0.300899939253855,-0.133298302374326,-0.484320588774371,0.295348344003003,0.304332863694539,-0.0838139659270063,-0.0179161743820689,0.0570217523757486,-0.365834938657764,0.218655035161984,-0.245961265955029,0.519236684201692,-0.12594621650664,-0.135651812611419,-0.0509096010788983,-0.323067757962044,0.272744787862001,0.409621187140739,0.120694648014854,-0.431959868172665,0.18774463253167,-0.42425632081549,0.37950529981684,-0.193560167714681,0.285483657801558,0.164397830783456,-0.16800524823473,0.23887807095612,0.210694589204729,0.229386685375691,-0.0887523601724845,0.317811018492013,-0.392498757919389,0.378879666459515,-0.0802125446100815,-0.322088462698956,0.129644731191689,0.280702153236471,-0.487633370486452,0.254065784167875,0.354885832305703,-0.184258678058764,-0.196681293169229,-0.237661735849831,0.143896222288933,0.408807968295989,-0.0915622917553726,0.0441942056603183,0.0804650973880188,0.0397412782554624,-0.354973958977507,0.347443749412378,-0.126068944724365,0.235967305297441,0.186765227247768,0.0577880473434391,-0.303109817318612,-0.142578227950749,0.146075734609098,0.262395239934409,-0.34426568818672,0.263410897076439,-0.0371337299594467,0.104738989523203,0.0130397218547255,0.326585563460528,-0.478952178178395,-0.49809756010196
critical,0.0435795863492006,0.069104964666849,0.0498011020833188,0.0772715005966379,-0.0274556884896722,0.010584305850943,-0.0115667705768498,0.116181415301205,0.141957181047225,-0.155442278199248,0.259150481121631,0.180922258340468,-0.0342218555303757,-0.153492692823825,-0.0283859706747968,0.0375489204908475,0.0699646133763582,-0.0781085136232076,0.0922211961806537,-0.189420657476156,0.127490126411489,-0.131786404395531,0.0196482800337481,0.0668096303304466,-0.14569111765314,0.08364455493643,-0.116238860479758,-0.156831677975873,0.150512581524544,-0.0286258328276271,0.0758836859518719,0.130525210083623,-0.0425339699700506,-0.0018269595748487,0.0178286120654486,-0.0762294983181253,0.158653818749871,0.151492383228929,-0.087973486636757,-0.0872526954780535,-0.201547423435982,0.0689894402570005,-0.116663929438937,0.202908037218055,-0.139768621192812,0.118060303795739,0.142639485204403,0.0787594321695877,-0.100959837900817,-0.236576745135084,-0.0457642150766044,0.0661408949019768,-0.115929886577896,-0.146719424392395,0.266078014585531,0.172885893438901,0.174248409379205,-0.0976480536114617,0.160509057077076,-0.102597025489565,0.179842149492077,-0.0915967176336736,0.0029808721625724,-0.0918104568134756,-0.154245884077716,0.033340332001219,0.128997777024759,0.112785872644446,-0.032075777209771,0.0830117068932369,-0.0841284005849228,-0.0411040542231224,-0.0782443277208451,0.195550425778303,0.195443968322685,-0.0551979688193637,0.121392885015079,-0.108546405786213,-0.0486386297835591,0.199168203921627,-0.0967837129116512,-0.32906456049434
critical,0.187008202151137,-0.0141192925948763,-0.0477019708747823,0.0230950903460588,-0.236925030849089,0.136325497138425,-0.101678479618807,0.0025376651955065,-0.123003728639911,-0.0138924023452396,-0.334509748195483,-0.109629863023991,0.0360794448038043,-0.241958001901651,-0.138889941226056,0.218134038800858,0.263268644254323,0.0902268515684783,-0.173728306102127,-0.0456935539654452,0.36562779462204,-0.102213083683402,0.101004625315165,-0.10536276828619,-0.0733702693095311,0.108994472947219,0.01192293655172,-0.0296374171365465,0.201888989060245,0.121675982479484,0.102396153927744,0.111779964617114,0.222842254925292,0.0396522359021595,-0.258028745398981,0.0915020137225519,-0.0964989549929825,0.297488173277844,-0.0437309046171937,-0.0322096514473411,0.307852091418971,0.287497212070669,-0.329825876518435,0.156418430232854,-0.241851860111048,0.34075555961681,0.212843016606006,-0.0667558829547811,0.0691567323559789,-0.0726891116716735,-0.0169734356063996,-0.104625618419345,-0.229362184824184,-0.106759652677193,0.185049447914467,0.0207151771696129,0.132549673348871,-0.116968740132945,-0.0337418909658098,0.217987972116542,-0.199510536550642,-0.226794332513919,-0.114834705875097,0.0043858956410443,-0.0224850184945681,0.0154226943079175,-0.0741108273990103,0.220330394844014,-0.186819289239423,-0.106559054430733,-0.200989705173809,-0.297425364603588,-0.123362565794379,-0.27170789038512,-0.0891610516619235,0.0828782366805695,0.127393519392537,-0.114285495142071,0.0381725803900442,0.0181721561956815,-0.218767481321839,-0.185337686171517
critical,-0.148985491720834,0.0673946262934805,0.207882401394638,0.134953316282493,-0.0056460090848117,-0.0533702789439917,-0.146628584635517,0.133679294821761,0.0323463154789592,0.209425187239304,-0.197831135308124,0.0775952784089284,-0.0472702407057392,-0.170213311666399,9.42632365979551e-05,-0.256302392650578,-0.139241151951409,-0.162748576604874,0.0756946836696333,-0.105674959292947,0.13392653196135,-0.057208325674262,-0.047888333554712,-0.0376557167431167,-0.12927077611637,0.0699211419706008,-0.173678545665072,-0.0615858581946121,0.063968532739069,-0.22115655689577,0.0655393692354557,-0.0141711240154718,0.14468297838532,-0.0205689558004853,-0.419410735172294,0.0946425727369288,0.0255091322071034,-0.047382443312624,-0.0342191857369019,-0.214784818740264,-0.187528718037595,0.056001821479882,0.0546446265750927,0.0130654064650667,0.116265384999172,0.18307029526577,-0.0512244040873206,0.102810531113697,-0.0736707965309125,-0.0391208740399956,0.102117419079888,-0.177117359863869,-0.16595744069363,-0.0567980033502474,0.0758806007798784,0.104137718344552,0.249658302237082,0.117484283667568,-0.0640611651238227,-0.0927357807606256,0.0194981384795473,0.0997575764612511,-0.329633319657147,-0.168637908784848,-0.135274594095811,0.0459971977561136,0.0022694934264656,0.107532825713923,0.0694896185726108,0.0299218911272893,-0.200636200480243,-0.199442743100617,0.0186572712686492,0.0670097452582363,-0.0002312547915153,0.0370451258126275,0.0153342475507947,0.0563087477969708,0.0551492121357053,0.0929624691669771,-0.0141747118895292,0.167734090692762
critical,0.121965536096283,-0.192947089413919,0.0153051522199473,0.188536075491821,0.0518969235818093,0.168698688994168,-0.0163333605933969,-0.0596680142358805,0.0812944833033353,-0.245551312124201,0.0003961308049289,0.0394761664305388,-0.105482814707585,0.0413745637853077,-0.105973648915332,0.112757659530891,-0.0630491962976241,-0.15410570636341,0.0761301714571095,-0.174465314482315,0.071991903335126,-0.0927665829395231,0.104599637831022,-0.0402235115693461,-0.19520968899781,-0.146337321520848,-0.132501966112632,-0.114273455138277,0.0814730668629344,0.0924050865219103,0.164045775523158,-0.0202383877632979,0.0844689413657853,-0.216264690674548,-0.0758980128296307,-0.0330752987246645,0.143274884054874,-0.0426132842941635,0.106356250662715,-0.0174600605057769,-0.0093334262194127,0.0448553197105854,0.0554415366587011,0.015614155894284,0.293712051174276,-0.128835591517831,0.193778314709508,-0.227728131713906,-0.131579825550338,-0.212996070371582,-0.176482767543483,0.125002538934072,0.134342459101106,-0.141956612687651,-0.139619873868411,-0.0742566675682241,0.116411046230448,-0.0603439259508482,-0.0012912132521319,-0.103494043248413,0.183995182617286,-0.244213558914113,-0.0305091070894552,-0.0538413197322325,0.0780810615551546,0.0275944069318766,0.101773688290941,0.140155624547209,0.117685483451224,0.205670897454206,-0.214309471278088,-0.0496283712125985,-0.0753389921718552,0.0502815541108899,0.140014381186435,0.19007405875358,0.214892844239445,-0.253357578327891,0.220146447865471,0.245204968251039,0.0372817532966768,0.122427147539732
