group,ATF1,CEBPA,CTCF,E2F2,FOSL1,FOXA1,FOXA2,GATA2,GLIS1,GTF2B,HNF4G,HOXA6,IRF4,JUND,KLF3,LHX2,MECOM,MYBL2,NFAT5,NFATC1,NFYB,NRF1,POU2F2,RELA,RFX2,RUNX1,RUNX2,SIX5,STAT1,TAL1,TBP,THAP1,TP63,VEZF1,ZBTB7B
critical,-0.122250461798786,0.208102924213441,0.0283144888000026,-0.217846387555434,0.130274887792077,-0.237349316316104,-0.140108148903987,-0.224880636266989,-0.199535238224609,-0.0675973053409002,0.149149832616479,-0.210075562953818,0.243376785216081,-0.0596073153362747,-0.0882024559427614,-0.105982414386539,0.19874264005482,-0.139499979921964,-0.0582710368537327,-0.216243988232854,0.0959151867012507,-0.0361194191410457,-0.201827288022878,-0.19442991526346,-0.270366974574062,-0.289560069504724,0.117738776853214,0.174809657955534,0.171615127059392,-0.100230913758406,0.101588778532012,-0.240953536402585,-0.0242487604155679,-0.160703692255305,0.161901806465978
critical,-0.0225493003874837,-0.0937026017639742,-0.1177699164167,0.0151959779527426,0.0749400012036849,-0.0896831118703929,0.0221104841425818,-0.0835226224632484,-0.0873631288566855,0.0971771677488611,-0.0762904623792279,-0.055650486600915,0.0940772404360829,-0.033509725810178,0.121410753054992,-0.106584228271083,-0.04125815013963,0.0877071005739408,0.0870427428156174,-0.0831159228837929,-0.129766160058141,0.0795545972957209,-0.0164707196288476,-0.110942727411043,-0.0716628746499541,-0.11254532671358,0.08569529257746,-0.103858270533216,0.154847045447821,-0.219495439635114,0.0711189543870547,-0.0748134303172901,-0.0244105057565846,0.0241185563463805,0.001385588778375
critical,-0.145488575334182,-0.118949834300067,0.0587891095085589,0.115325101590122,0.173159221926127,0.188071185796909,-0.0032796259893423,-0.0108466511878322,0.0145528270306507,-0.0722870255397683,0.005651486135276,0.0928237840989177,-0.0484507079556047,-0.0026789828843973,0.0073546913163543,-0.0565656777612976,0.140431316090651,0.0933751506864936,0.0026526336355263,-0.232905715993501,0.0254134227885022,0.0340038767670031,0.107106959076188,-0.0129267875069802,-0.0639397888162679,1.59977582430878e-05,0.156648679924167,-0.0342564189185197,0.036562405942276,0.103127538100597,0.0117783708938508,0.151497316220383,-0.14411353807086,0.0157659190728271,0.0244364473920527
critical,-0.133920274736045,0.147290526052779,-0.160595929333114,0.0632726778021675,-0.0389295630522126,0.129333122740911,0.0333220915444248,0.0976406979075625,-0.0499869575093821,-0.0011876460713256,-0.224314500879034,-0.0069650050426173,-0.0082515316707501,0.043427316187768,-0.0620642693536527,-0.0654885800746743,0.205661949474629,0.164511891452815,0.0267539420927088,0.0686117410861906,0.0829860152484671,-0.13498106077794,0.144464387672734,0.0812192448886325,0.0311259145884729,0.0366408548902758,-0.0608910998022021,-0.0256233131917681,-0.0294137486457107,0.0806538140333971,-0.123288985212565,0.0774371482487699,-0.151635852439592,-0.0697261368135287,0.0653874772450793
critical,-0.111608105316032,-0.0133652777639927,0.0644241312841743,0.012942812304676,0.0948068104117224,-0.0644034273786381,0.0704895444275856,-0.221116351015821,0.0327596234941599,0.0232434586791198,-0.0956582396364731,0.0741697014174912,-0.0682275294052094,0.0408259859897741,0.0334570579762728,-0.0202519710142389,0.308896074540486,0.0074128293606418,0.0597976395755274,0.0149282715085762,-0.126981586355335,-0.220269379931313,-0.0966582987232298,-0.0571619719514125,0.0011128727034192,0.0555690557740103,-0.152196676447431,0.0321910217089053,0.0519003841623584,0.0710718228803659,0.163583446683835,-0.0220620515146739,-0.304616259907021,-0.105049047592811,-0.175882548874413
critical,-0.191155925917314,0.0158796035966424,0.0344482528241215,-0.159701212029234,-0.122623835971541,0.133169785140437,-0.0333730722072725,0.135590302125851,-0.0760221651754799,0.0412859145375356,-0.211115133846874,-0.086109270369811,0.0582051829481535,0.113088768667372,-0.0943400717125296,0.105479241392929,-0.0578405428172293,0.181335441726545,-0.104151803193585,-0.0052466884017526,0.12957634894638,-0.0997108690494421,0.0583520152642989,-0.0893967544737109,0.0062266552469169,0.0307015881029752,-0.15944738344756,0.227012747826965,0.0770906690458171,0.0744112738385101,-0.0939032778335873,0.0779318829991865,-0.288255738223746,0.0728644007180943,0.143549825574583
critical,-0.115346887324259,0.0819426050566371,-0.0286454634554162,0.0566982953243157,-0.0595329214712524,0.0291081522286989,-0.167613401548452,0.146006913348127,0.0795127514143008,0.0686134612317995,0.0497405182930916,-0.0417991908961495,0.0751605650976052,0.0406936507817784,0.0638438672998387,0.0427490690126336,-0.0379090519765607,-0.0613844462157941,0.0750532628633798,0.0367607320712581,0.0307286532746873,-0.102258451978231,-0.0521315686767869,0.0444900846420706,0.106366466384768,-0.0594610232019358,0.0254144026941657,-0.0410263326042094,-0.0954657010370619,0.05239318601893,0.0682457602701653,-0.023996063418816,0.0367114743809502,-0.0209087991961987,-0.015049507141411
critical,-0.297635513954074,-0.224082583179392,0.144223990436935,0.227642223125606,0.107578698175378,0.123395273124443,-0.356033395787393,-0.178438765268403,-0.0302894251949836,0.0847309483602075,-0.322950204506305,-0.178963457771537,0.23326224094998,-0.222997759279854,0.0832922277348226,-0.154859596072692,0.225272739345037,0.211733113288558,-0.161868621630503,0.0775309465442203,-0.171073874157341,0.165694545483092,-0.247384147711156,-0.129897817832606,0.10650913268822,-0.229062239890654,-0.134770173450357,-0.0313146920655538,-0.0021494673181854,0.156877151954817,0.190314239961753,0.150756559763007,0.267692110175322,-0.106782307490508,-0.301882274664242
critical,0.0364968202199713,0.0942383594979547,-0.132130820611926,0.0650556639536761,-0.202273607207687,-0.0014492557445637,-0.0219705052758308,0.152736132933583,-0.0365755877164788,-0.133100190348356,-0.233623401773524,-0.114323740151489,0.0764868796232882,0.0293213660528359,-0.125336296648488,0.0370233710054477,0.0033333874992568,0.0843358289811492,-0.126071018674734,0.0176770148044389,-0.0328539889844351,0.0276358078187497,0.0194522620786659,0.0090221879087809,-0.232667932183536,-0.127360422735209,0.0179215911906532,0.0976796386100748,0.0904336908431238,-0.182067758618317,0.0556224288572386,0.082467252152237,0.031590399481639,0.109640052712105,0.0743184567782593
critical,-0.0195112106449931,0.0236230433962444,0.0233042202332777,0.106570202961422,-0.0246600403850692,0.0100560769803784,-0.0105748493778518,0.188635942476404,0.0694415474349681,-0.0280597251778037,-0.0439384334282395,-0.0085731658082977,0.0578559957621445,-0.0159466362095558,-0.0639574603482672,0.0627736513187636,-0.109313616020077,-0.0792001656911353,-0.088594492876215,-0.127104167636069,-0.0661032169278903,-0.0597859167297249,0.10182455852709,0.136798144769848,-0.177795954935535,-0.0126148793759413,0.0208741522763697,-0.0919015984343424,-0.0656852408568532,-0.0066048984121818,0.0258646660472063,-0.129447134419589,-0.0527772852056762,0.0969326498582023,0.0084192322880337
critical,0.0252330786359921,0.388047391324804,0.250008436721377,0.0130943898902509,0.246810338396446,-0.0032759794758487,0.0974848308315235,0.0327303821961731,0.0587923979757126,-0.263158337644729,-0.141561833898144,0.308883272723859,0.058958931075016,-0.164795272558172,-0.277773895546527,0.156313269552608,0.0289523178537678,0.10335988658854,0.101988266957213,-0.230441211814669,-0.15441843772123,0.220251208887642,-0.166643292846711,-0.178555794845637,-0.131385915860113,-0.0534509109547725,0.247311180478679,0.0438334173392812,-0.281019219675738,0.287058737224852,-0.173558559082212,-0.217677402554379,0.0869124645944045,0.0167444474473708,-0.16148242381407
critical,-0.117136205453788,-0.05260324414743,-0.055001028489547,0.0808438152879186,0.053728130628917,-0.0360555719592402,-0.0076077848879513,0.0409399474709599,0.0926255210677032,-0.0933655779634183,-0.0153931834308743,-0.0584052902098365,0.17435740463048,-0.0736800645373964,-0.157099277822404,-0.0616911428268116,0.117876262349503,0.0247771048685419,0.19365808847073,-0.0634080748248706,0.0212840363207666,-0.0441665955362778,-0.168673767671388,-0.147478538178107,-0.0282405711404886,-0.0784756332216303,0.0593821653121804,-0.0816430767352909,0.140729219289185,0.0982203511993094,0.113761546009327,-0.0437817659505059,0.0564811422809772,-0.0220536954923103,0.0024569888937741
