group,ARNT,ATF3,BACH1,BARX2,BCL11A,CEBPB,E2F1,E2F6,GATA2,GLIS1,GMEB2,HINFP,HNF4G,HOXA6,HSF1,JUN,MAX,MYBL2,MYC,NFYA,NR2C2,POU2F2,RFX5,RUNX1,RUNX2,SETDB1,SPI1,SRF,STAT3,STAT4,TBP,TFAP2A,TFDP1,THAP1,USF2,ZKSCAN1,ZNF143,ZNF384
critical,-0.385321864271272,-0.322495398796785,0.193294677380502,0.239295671740648,0.264776700653428,-0.656750883814485,-0.650000663276874,0.604074061091746,-0.654703568359467,-0.372012560262585,-0.694076139678295,0.518180314890536,0.346087258784019,-0.559781174078957,0.537172283490187,0.421885335940965,0.568842842416525,-0.585017805526628,-0.349298010791599,-0.67888866358975,0.431765972070226,-0.665822954573649,0.564688353000502,-0.676236997161177,0.35288693540602,-0.61156433962294,0.609099441243832,-0.301729252612036,0.679078968462557,-0.470052768344011,0.639747947387707,-0.156599303004965,0.434268883869968,-0.662968381481535,0.728753711754943,0.688312038986832,0.601284696322439,-0.656113958400731
critical,-0.564621992852065,-0.580223902651782,0.499291213880017,0.53346412159153,0.0322734529066212,-0.415897565093638,0.568067457934014,-0.628926390486237,-0.51014140510226,-0.568294778398671,-0.328163421605937,0.534160060084996,-0.23669409087545,-0.491604084296339,0.0724653178740326,0.5899166359574,0.207716482052618,0.136174092969003,-0.146811105909939,-0.535606965022705,-0.498582784041724,-0.548765303640255,0.511002757615759,-0.414926486846291,0.502300637480015,-0.462908988972791,0.565015442700115,-0.29917557758426,0.525826902359206,-0.575974369153092,0.582201111951121,-0.573849960085427,0.424597704223155,-0.523214010172501,0.489975036841561,0.462821109335401,0.541338016040142,-0.14850062908262
critical,-0.013994318777196,-0.0686167916828835,0.0364631974462791,0.141321096178682,-0.0705484872336594,0.133077090494407,-0.151233149705691,-0.0685661780939879,-0.0875054783615262,0.143548094090088,-0.0208511058628118,0.245138707919254,-0.172486625136412,-0.0285441174606156,0.104077196819405,-0.103634454873732,0.110400425268904,0.0199001967135778,-0.0874394606368798,0.10225933952459,-0.0866982847205609,-0.0373809284569729,0.169291451901634,-0.0305336208395114,-0.0846256667190975,0.0692822164920759,-0.0902564708027859,-0.0471998800646084,0.0879695491105471,-0.250769173450508,-0.0049546302347137,0.095717152288347,0.0274218161416265,-0.0311597735663501,0.0255966799694786,0.0245688347795989,-0.0455280235069921,-0.0224093780787929
critical,0.0709029490448703,-0.0683621241407077,0.121160463971902,-0.0068256705465133,-0.048220091454956,-0.196043198649257,-0.0318711392891224,0.0859521568717634,-0.132760438987591,-0.175310313995257,0.093066365965065,0.0496365133852988,-0.0090247653406554,0.176602028232219,0.0917210198720724,-0.0666768929741803,0.0885404076001402,0.0465312750470756,0.176489250377026,-0.135651045070076,-0.0381460245119816,-0.0542579943210104,-0.0039128820935517,-0.259517800172797,-0.029469929134492,0.0194767083357129,0.0716002051059073,0.0867104249347735,0.103585485061264,-0.0425312569122179,-0.0407167683600671,-0.0673122145150013,-0.0925730074020309,0.0195066063133121,-0.0270576068282996,-0.302276122370709,-0.131741056329195,0.103745437144787
critical,-0.0251596793734335,0.0302519368378667,-0.0952695863308373,-0.0763502083956774,0.0552936413327453,0.0462056781657962,0.0193030586234206,-0.052498146386455,-0.0059899608446439,-0.0565328272712127,-0.0462872262394097,0.225139315744524,-0.0412302712958148,-0.0579006313110779,0.0628866814039023,-0.0745262448190365,-0.0044857436669325,-0.157434102579164,-0.0214634080037173,-0.051670673286553,-0.0460287158479639,-0.0601717601516694,0.0883918158060902,0.0071987161600532,-0.0095436729900835,-0.160373056177013,0.0857827271640984,0.0424061975154128,0.174785778760922,-0.0011346275168765,0.240849986849358,0.0277730402950171,0.163080707058712,-0.0768108650688656,0.0284152313747237,0.0634506972623047,-0.0134924585693623,-0.200109003995224
critical,0.0777153613026248,0.11364311927168,0.137835467418813,0.139550232266959,0.100466257561818,0.172581249230476,-0.0395517284165015,-0.136554527394907,0.158252133732529,-0.0195841078796493,-0.124237455787079,-0.0062714199234644,0.086432871336123,0.0853393980996242,0.002838403245299,-0.0727741419406493,-0.179682238746401,-0.0333922240065115,0.0329497647509653,-0.108692988733804,0.0427651759344527,0.109730282817891,0.109584050974865,-0.0339340345710026,0.0826942179292703,0.053209129437928,-0.060680624615177,-0.133688283643536,-0.109077110229112,0.0113772469694523,-0.0410219063932114,0.155003705698002,0.0893950347634838,-0.0182304393766604,0.0141639543247489,-0.121347688745289,-0.0943146680471928,0.025385006645821
critical,-0.0807795885396589,0.0841000557988462,0.108104342568512,-0.0420813260562428,0.106244901259892,0.037354604620923,-0.140238007501406,0.0669082708828047,-0.016994135783442,-0.0592108963434841,-0.112309936969955,0.0085203506669161,0.0221657745130653,0.0702026563446422,0.0888068660083844,-0.0181226506248693,0.0886337083196377,0.0333167607063368,0.0741189336379223,-0.0756901392787574,-0.0009470237003567,-0.155526012053333,-0.106076132946797,-0.0895419273946692,0.0542333443546271,0.0637292178565652,0.10870765907111,0.0495591681988461,-0.124422896186455,-0.0988598085332299,0.0896138113727308,0.0181438341334485,0.0032771460299306,-0.107763752463608,0.100980513114327,-0.0737852138601248,0.0563475602934567,0.125639771068172
critical,0.0919385011502928,0.0756268473495796,-0.125637007158936,0.202043019187984,0.0679539071486931,-0.0532030252294233,-0.22052460998318,0.102540025836079,-0.0389113375413138,-0.0770982229072972,0.164939636805738,-0.0425223628144374,-0.14873301147279,0.0180521953386109,-0.208932886673392,0.0659104928200301,0.122762158169172,-0.0115331027696397,-0.157892959375434,-0.1386444165133,0.18276663156928,-0.18017804621724,0.113434653222605,-0.0053706184865694,-0.0474039882952714,-0.055143853612827,0.110400551765439,0.167226814880517,-0.156048366378773,0.142016074580819,-0.14143866226036,0.132197134106011,0.0245375810969969,-0.0172148986234953,-0.0316155228153801,-0.220689724504597,-0.0102537094809071,0.16443354614246
critical,-0.0146896825776642,0.0319864872138114,-0.061751595004317,-0.0233516858467657,0.0590205895846642,0.0903725842396795,-0.0404334971365439,-0.0276456535664694,0.133546918808667,0.0678458042661006,0.0574690979662031,-0.0435354971721869,-0.128253035388092,-0.0207704547552998,0.0274368871615349,-0.0520772221514753,-0.053329820581082,0.0040924114574827,0.135583456391497,-0.0357852492225951,-0.0696234321787607,-0.0023590276023833,0.136483085561898,-0.146579251763485,0.0539875822368174,-0.0751313257444255,-0.117145155070285,-0.067950023601688,0.0897233436616965,0.0534943429284558,0.0644835836252489,-0.0934270628801648,0.0350262178351097,0.0140243830454555,0.166263924572869,0.0965464328050724,-0.0409860562554128,-0.167360193999095
critical,-0.109273046978016,0.0622592701021366,0.0524719123879504,0.079518544654048,-0.0065810699840821,-0.0211069285341808,-0.0460674898885748,-0.0992840393659035,-0.187280576224421,-0.0833661986363174,-0.0213656491579356,-0.0072512433645225,0.0461691301336213,-0.0276678878815424,-0.153864307425167,0.0095514653807627,0.270707106770899,0.0116527551526872,-0.130096796005944,-0.0753583605065287,-0.0859621013654201,-0.0532828602254339,-0.260356107697819,-0.012098993875592,-0.0853745446547501,-0.131015362926418,0.113989806585042,0.0999873681203966,-0.0037193807318363,-0.0386667755754544,-0.0520234995421569,-0.0703790755606931,0.0969685984894425,-0.192627287938446,0.0535812585919074,-0.0736147139497946,-0.0598324054276299,-0.0016463545574648
