group,AHR,ARNT,ATF3,BACH1,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPA,DUX4,E2F1,E2F6,EGR1,ELK4,ESR1,ESRRA,ETV1,ETV5,FOSL2,FOXA1,GATA4,GLIS1,GMEB2,GRHL2,HNF4G,HOXA6,HSF1,JUN,KLF4,KMT2A,MAX,MYBL2,MYC,MYOD1,NFATC1,NFIC,NFYA,NR2C2,NRF1,PGR,POU2F2,RFX5,RUNX1,SETDB1,SIX5,SMAD3,SOX17,SP1,SPI1,STAT3,STAT4,TBP,TFAP2A,TFDP1,THAP1,USF2,ZBTB7B,ZEB1,ZKSCAN1,ZNF143,ZNF263
critical,-0.728314761610903,-0.476271072358761,-0.274279353909736,0.262638674856565,0.249828136456421,0.213047497497979,0.283233124462256,-0.66147434492741,0.672813673197238,-0.533478677889323,0.520018679151739,-0.70278482881046,-0.724850814908446,0.679125039155282,-0.124447133244628,-0.157296860847758,0.600190478283971,-0.719816889073235,0.635589745664027,0.581900292593643,-0.687017094852832,-0.664366416435525,-0.406728853200685,-0.394302324172285,-0.749680018871536,0.289330752993579,0.39441204113564,-0.618810081887803,0.615554917843846,0.450009346994455,-0.480228537711423,-0.530394112152368,0.618398658109855,-0.716598069885987,-0.405685295939434,0.273570020983856,-0.677492072160656,0.267956594951711,-0.753607666607061,0.515478657667253,0.262175626547455,0.718212493586373,-0.736649186135828,0.670730949726812,-0.739807301995054,-0.615911097439596,0.731454986899847,0.708576033113136,0.140433796751363,-0.525917167537566,0.701242857469325,0.718281415302402,-0.570102781775114,0.707763985171805,-0.261976723756126,0.457081047354855,-0.743744532905042,0.801650108030774,0.638639776369791,-0.700221403814808,0.745653513125762,0.67093356117699,0.725645446987827
critical,-0.645026353127274,-0.641707569091525,-0.683167864096845,0.552532651939313,0.614288452529562,0.563086804952307,0.192775352576429,-0.544842503725224,0.518868219205313,0.0677544689437287,-0.692032350432123,-0.622556896197051,0.655854956096537,-0.695685529349525,-0.490514489278758,-0.703065458453885,0.678879356882278,-0.468391240391468,0.590899492092199,0.667259711666688,-0.398303369897622,-0.642133996741296,0.166913924955452,-0.663119445889962,-0.428000503514023,-0.0838548737056142,-0.256681093574856,-0.569077231565359,0.0939909506991382,0.667167349228953,-0.657650391776418,0.143285789210855,0.254220274717714,0.144759687124152,-0.161535365151813,-0.643952619184249,-0.270928040804244,0.398235183231811,-0.640636912064926,-0.637180106349468,0.63170764564988,0.611697029559096,-0.650972713901501,0.59533733964333,-0.49282228648861,-0.527974792929445,0.0289469704025988,0.460945707033296,-0.594816571538121,0.254229890081548,0.660813571752876,0.641183779014826,-0.665117243769831,0.658736817999703,-0.694697564451892,0.495175358325883,-0.612753785516839,0.599921725339279,0.655843033045383,-0.396262165518164,0.562072356595431,0.646386899637211,0.657521161286499
critical,-0.0917425387164876,-0.157406932309059,0.0352801703892759,0.0045784998271305,-0.0043075061304785,0.155789118420708,-0.0372653294219111,0.113855741967503,0.253747879565048,-0.039723761389121,-0.0047255050872487,-0.137262171492529,-0.167175809857435,0.0729263694394017,0.0561835623510219,-0.232824494887926,0.0503514016656039,-0.207065645188987,-0.009718307738895,0.174898458187972,0.130033208826971,0.147260125237671,0.0096847905395881,-0.003622461618328,-0.102325741402912,0.185066686025835,0.0671740956124822,0.0554383716867317,-0.187366772327146,0.0075522062318059,-0.0952484881657963,-0.168202830606123,0.0195401911839191,0.0678042021588514,0.0504795902524269,0.0167536434761256,-0.250193208372386,-0.166232540105511,-0.191107258168597,0.033419251802192,0.168417122273873,-0.0778688542905848,-0.0698190982555334,-0.0421817733413019,-0.124491110520518,-0.155379519764516,0.0516768850938348,0.178990916623649,-0.24390297929644,0.142727995069732,0.135695011416664,0.0512535099446945,0.0027979721165798,0.188868074046478,-0.049043642871593,0.0765776440887129,-0.121531852632837,0.215831106833299,-0.035314023600606,-0.048435041094704,-0.12727110599386,-0.0140475706478711,0.0084843035839606
critical,-0.149849740332969,-0.0459959271677128,-0.13419139002239,0.108663278408048,-0.136778970306105,0.0196881922063576,0.0968387207089181,0.304296451769268,0.0487791409366388,-0.194226940742767,-0.157085081582328,0.0447069291106948,0.0795891071721946,0.243549136118002,0.137738405981874,0.0127805422422158,0.095168102221026,-0.118508216504442,0.157963103790712,0.109594876332839,0.091098239660101,-0.0655208974301398,-0.0870756534589389,-0.0050458262516502,0.0462212487099777,-0.170572544695703,0.128148872493962,0.162675542309224,0.157919091454029,0.027757855176756,0.130271048824444,-0.0300776192483054,-0.0792055324854641,-0.11954536503544,0.257215164162777,-0.0017358573695702,-0.0464842416523702,-0.128643278435704,-0.13171089880162,0.0802317662896047,0.0352698067896349,0.0200408730185906,-0.0243128555309733,0.100370414470889,-0.213381662680208,0.0245111709204976,0.127761410085474,-0.008068706632426,0.0064408530838621,-0.083651838778239,0.136784708333939,-0.0219623431146177,-0.108139454678679,0.263769447246141,-0.085913203863608,-0.191957800213884,-0.0866337837358076,0.0742133027401765,0.0719347443612613,0.0675721592209777,-0.144329362547481,-0.092948732846616,-0.0372220252304683
critical,0.0172081013331842,-0.134522905268765,-0.0861364898876199,-0.0614405803121068,-0.0367651481500669,-0.127589923236582,0.0409407533789107,0.0754504075140394,-0.0228381241618884,-0.0960725776848236,-0.0149297470784776,0.0825260612706409,-0.124256498176406,0.0128540075221746,0.0036892108113601,-0.151475969725054,-0.0200800027253314,-0.130277230054182,0.0900265282776625,0.0007854391175162,-0.056702553614302,-0.12082098390215,0.0310612577062152,-0.0682979076094214,-0.0774964362049756,0.0277556819283632,0.065223019202262,0.010766651687683,-0.0186736884313029,0.0393339093594867,0.0060352522255115,-0.0765875369000454,-0.0320741822715901,-0.0966924103748317,0.0018194368029382,0.0244463829844251,-0.0434841225956234,-0.0983968013457106,-0.0881574244391361,0.0035276998665466,-0.0959930508572252,-0.0944148007533422,0.0829346415169257,0.0934814030155657,0.0245618755964148,-0.118683439788819,0.0280496631225189,-0.15958658919026,-0.0300729805003301,0.123258838591984,0.0726068021841463,0.173136977697172,0.0276902286685702,0.0846789448282472,-0.0855118915450217,0.15224108035574,-0.0010558154386863,0.104277616641972,-0.0132462058376807,-0.064202648304715,0.0578387149771257,-0.217532159034056,-0.0425786486034924
critical,-0.0256106908474812,0.0852489637860021,0.0289700260117593,0.238351396411045,0.245001185773445,0.0809014368837957,-0.201099217581944,0.136763240762433,0.249878760780742,-0.102019307617936,-0.168476741233085,-0.220705555159315,0.183767161290166,-0.331363294558408,-0.0604409863206543,-0.128478394276023,-0.0844177744737259,-0.1423235784191,-0.0325764091105195,-0.0944654349599216,-0.105068211165388,-0.0762344628193116,-0.113019097660258,-0.24288022373335,-0.132335508489419,0.150731509090046,0.121452095945384,0.0573061602272318,0.041039257646741,-0.217854388910559,0.0452184577186439,-0.0388107687352958,-0.163845279622022,-0.102906844089279,0.179273076801549,-0.0869971000380115,-0.170307391715103,0.0505122320832981,-0.235511499594102,0.0550599150890759,0.0711350724102267,0.188819604895502,0.0153759577931852,6.92657760230151e-06,-0.210692032805588,0.0918128855752688,0.168405551407728,0.0206248743219388,-0.316148407180895,0.0733320618854329,-0.0429758407878035,0.0506460359712664,-0.108793940295692,-0.0521907177494178,0.0304163613825256,0.0165292329639684,-0.0078042189627836,0.149717919900909,0.0408139239833137,0.160981909403204,-0.233155528671071,0.123928182519692,0.0121745595928072
critical,-0.262679925808912,-0.138539104753664,0.0922830800943301,0.114317870411362,0.0109199392224176,0.305628272574723,0.273833771938692,-0.117596112117625,0.174481638951751,-0.246191926029597,-0.226103532378507,-0.206615700251136,-0.225062250993068,0.220684741777647,-0.0940465925774931,-0.255680063782268,0.181176630703468,-0.0745675596544859,0.184829186765139,0.245728416861612,0.0597158320650191,-0.264598152360165,0.0163597466279444,-0.0195815848012011,-0.261450885861299,0.262554521320824,0.208021927054962,0.32363562274202,0.222595055375336,0.132481770451976,0.0849664467105988,-0.285986549326433,0.0576407391223066,0.279765195323264,0.124369283850558,0.0754912862017726,0.147360655298076,-0.238452424407387,-0.275328813733324,0.246016385067725,0.0736785867992537,-0.0567344843764898,-0.218015670888581,0.0571826740663741,0.0144124004075747,0.173083831530518,0.231713056812082,0.134036570871926,-0.125376191365713,-0.0281392858219634,-0.0488022232054529,-0.0467977771121629,-0.118783561581304,0.167985230682685,0.124732203552833,-0.0438528290100296,-0.168967956211748,0.267244623853851,0.145419576136929,0.163090151000528,-0.0495217322471512,0.241582155801155,-0.036809793908739
critical,-0.279176902804623,0.262828624645344,0.0784904317092371,0.218837213016933,-0.0730470106227571,0.209736280373956,0.227811067582667,0.142983773132774,0.301229574653455,-0.334332683441352,-0.25953676686666,-0.249403629151828,-0.27263700727389,0.0803216219334098,-0.186853949354161,-0.22334726753608,-0.0614293477833564,0.251035194810218,0.243854066223054,0.032290003849219,0.0685043345282259,0.117276024173369,-0.406330447870785,-0.0431023519768989,0.129977502338218,0.196042035161224,-0.229794167232509,-0.0641457025455632,0.0474142425978173,-0.168993880275963,-0.114697945939656,-0.284023884639678,0.224551344490182,0.289261838490157,-0.0699460134045289,0.260397586945452,0.2345179661038,-0.054706868808309,-0.200424037824759,0.272605359476876,0.215973817720905,-0.253348405327379,-0.295243272125882,0.344066572024618,-0.209802010413909,-0.351316838876029,-0.130752143031294,0.0605967672772848,-0.234873882097916,0.196197839700372,0.199816400122082,0.0594019412176942,0.260617173967814,0.196359000020553,0.230983637511067,0.254531546046534,0.210452981254036,0.325902684095081,-0.236046798144189,0.209925193377672,-0.204498326523477,0.1152841605182,0.0224830818882279
critical,-0.146330244742738,-0.099546359129232,0.184595425474834,0.155116759568917,-0.0459843701754689,-0.153642989373465,-0.0280000027151289,-0.238356070039272,0.0031729443760855,-0.301032404506781,0.0218681009590215,-0.197350485718866,0.0445158191750435,0.126264723265802,0.216120994429989,0.0935648354298096,-0.174043517931129,-0.182800674785287,0.23050640072025,-0.141481938763324,-0.043435772004362,-0.083898886241759,-0.127655964939906,0.111716543330669,0.378841468752329,-0.162833991814155,-0.264970376475012,-0.166249954958636,0.165004198345881,0.0218283045969486,0.180955363143926,0.0413921309520153,-0.0804884684919929,0.114088341270272,0.185523463590385,-0.291190307486605,-0.149345634668978,0.224149747378338,-0.077456768581297,0.096168235148689,0.207882168881845,0.0524281188343765,-0.278365440509101,0.131441186132473,-0.214377783291323,-0.0592153557659292,0.0870483442402279,-0.0304435645863387,-0.0408388962792651,0.142809897697738,0.178157874610019,0.0820483554053723,-0.182863631325287,-0.0629934005653353,-0.141229134004255,0.252608386856372,-0.112166372701968,0.189441774256113,0.19120684077395,0.181782931755227,0.0087339966762302,-0.0991862346724418,0.0052974829513344
critical,-0.0172317870793246,0.0394854525517254,0.112626367121459,0.0632909314917862,0.0306097506882135,-0.217501785914739,0.179247716564593,0.118703175562833,0.0455958195682631,0.0519167395805873,-0.252063329462173,-0.139769841755646,-0.0070180723479872,-0.0943520991426884,0.302782785683687,-0.0856393187489238,0.0976110698049768,0.205613931296596,0.0030511240032087,0.118493163834388,-0.207585226953805,-0.18988145475282,0.0681829057229376,-0.214551878904364,-0.0297772815172121,0.168203156464278,0.005404554403413,0.0413771819097553,0.0746207394809941,0.240890489001958,-0.170668629204142,-0.122540761013028,0.169637514918864,-0.248901786921329,0.0233145494614533,0.177833385001636,-0.298213406787982,-0.18799351426618,0.0526474504914143,0.0984083565987902,-0.0051631491691694,0.0940679337884779,-0.150677461218599,-0.229901679437803,-0.0028660105724658,0.110149527767427,0.0436932648634062,0.0419124953103537,0.21208261729311,0.155985128767909,0.284044651593376,-0.0660779170324145,-0.279098009360748,-0.252254396833671,-0.255936097289557,0.233845894554244,-0.247325616423308,-0.0367650428940836,-0.0915001615210977,-0.120256071565176,-0.330005826617053,-0.18718973226427,0.0315353178419277
