group,ASCL2,ATF3,BACH1,BCL11A,BCL6,CDX2,CEBPA,CLOCK,E2F1,E2F6,EGR1,ELK4,ESR1,ESR2,ESRRA,ETV5,FOS,FOSL2,FOXA1,FOXH1,GLIS1,GMEB2,GRHL2,HNF4A,HNF4G,HOXA1,IRF4,KLF3,KLF4,MAX,MITF,MYC,MYOD1,NFATC1,NFIC,NFYA,NR2C2,PAX5,PRDM14,RFX5,RUNX1,RUNX2,RUNX3,SETDB1,SIX5,SPI1,STAT1,STAT4,STAT5B,TBP,TCF12,TCF21,TFAP2A,TFAP2C,USF2,ZBTB33,ZBTB7B,ZEB1,ZKSCAN1,ZNF143
critical,-0.464812391465344,-0.167134100707789,0.232804751851156,0.213414889350438,-0.49538584463611,-0.337737796884484,0.373707377739955,0.238323648451336,-0.513225828392449,0.501629945536705,-0.154984481704304,-0.0723600408151573,0.45880139838078,-0.548902313099015,-0.551054086792902,0.462912220488915,0.467642081359407,-0.512558991118614,-0.4887701943765,0.0704095492952371,-0.245288450023753,-0.581609975812151,0.236566782936772,0.463201503565611,0.262405361197212,0.442180817102583,0.399331943569602,0.162772546583724,-0.436943787604012,0.487040530778645,-0.433239252843447,-0.400851678026591,0.174324864338868,-0.473209106737164,0.164597296793297,-0.558345251317438,0.362370963939614,-0.554337592328299,-0.491009098271587,0.560753371550902,-0.533856920957896,0.280815053970707,0.564788802916372,-0.414047009565439,0.586725227193536,0.498143086158189,0.463393238046957,-0.452887473504514,0.162534905114908,0.544343770260244,-0.454153023163651,0.522116801890378,-0.128557969742998,0.32420529368489,0.618430832544481,0.53720299690656,0.463530508646506,-0.560388277392872,0.536048476704364,0.481995445930755
critical,-0.567769469888877,-0.560189095073715,0.434531272741854,0.245356245132561,-0.431974902104485,0.0853606005530237,-0.551020813667981,0.531177049603177,0.509847742340531,-0.556953736087819,-0.44822520148318,-0.606434471920117,0.553705083154815,-0.489838357851342,-0.280933229425016,0.515086776112791,0.560281820354791,-0.343777927153136,-0.57825839415687,0.563119191799149,-0.569850028002681,-0.353011293508251,-0.107057153104521,0.452998725540885,-0.175448030174537,-0.5914494239574,0.584178798109847,0.448601475577775,-0.530636429087463,0.207013676710129,-0.56420336857723,-0.173055507435271,-0.502302430310865,-0.175915644764051,0.285467684000567,-0.491203978567983,-0.495663876256839,0.0750870936196222,-0.0692944777332173,0.487777796049645,-0.42647237122226,0.55643255796975,0.405651945176608,-0.405155139294903,-0.0344597942123898,0.568235921258019,0.582588509687086,-0.558064999283132,-0.550401869647224,0.524814898866099,-0.557746221509778,0.528367429273406,-0.571049252814691,0.519920566064052,0.524807753369528,-0.0835175055694306,0.553612579439524,-0.338445503402444,0.480708407326436,0.523973004274056
critical,0.0710724260281046,0.0292680493384458,-0.126625873502962,0.181672272870169,0.0869052585312221,0.113118468528033,-0.0261109001874488,-0.0942898282314909,-0.0319698246256074,-0.260583171001498,-0.124175458356568,-0.095529317630868,0.0388197346876114,0.148952868761419,0.0493587702866858,-0.0135665230796617,0.118083004421236,-0.0322867080537582,-0.0382095112053762,-0.161671137922512,0.180807400099319,-0.0972394148420056,0.152246777217654,-0.111934461859452,-0.0539420246991448,0.0064993561466774,-0.0219191409253657,-0.127908121824356,0.0647687741783539,-0.167561049595655,0.164940983665547,-0.217682642513396,0.16696735840918,-0.113169623432714,-0.0651079026327365,-0.0728703781093796,-0.11378512686281,0.258967593512715,0.0432715097426923,-0.0842437320269313,0.195197681601737,0.0616183764360966,0.114591833650672,0.0631783846375611,-0.19992505262383,-0.0850165086580513,0.003976839417205,-0.0270552318457731,-0.056959211953578,0.0022009592491172,-0.0278769994685165,-0.175261464045807,0.15713211389295,-0.0105489030426169,-0.007258889629885,0.138541590589263,-0.0405345925074758,0.0371339598592408,-0.0596154585100083,-0.190588979571721
critical,-0.0187178757366357,-0.101808727876186,-0.116893251449842,-0.0075751952806387,0.014294055586871,0.0497821238705251,0.0730674187688859,-0.0731895752009749,-0.0200231580463362,-0.0925968630170659,-0.0225925691600021,0.0086292167316864,0.0222457680327097,-0.0161936158978337,0.0423426389558123,0.106672965361874,-0.0101302828364643,-0.0110845524652986,0.0184994307903483,-0.037371145813878,-0.0667568653748813,-0.0800955824106911,0.0953302681787813,0.0482511065649498,-0.119187757145197,-0.0619298477611335,0.0972190109968078,-0.0444507673716858,0.135983817610106,-0.0484787442423884,0.15012623588987,-0.100154335567183,-0.0175676085282787,-0.0560677499981986,0.0436375954768011,-0.0153054270410658,-0.0296426670859032,0.148834999218231,-0.0327124193155319,-0.0222200497639307,0.0002214379285226,-0.0368342475577555,0.002577128732144,-0.157984610046857,0.0942453121184874,0.0098743187200131,0.0744843393159629,0.0388555794888055,0.0017200455121786,0.0702701989502251,0.0146599476651356,-0.0548265175083333,-0.129589097279956,0.0708295873300014,-0.0402900944957371,0.0546162391278594,0.0704439843258729,-0.0054230272690173,0.0034238861633976,-0.190896875061928
critical,-0.184438556813952,0.0534030143033398,-0.256731454561576,0.159106668573146,-0.0996264135366118,0.0473094567830319,0.0969397096696579,-0.0113927009988474,0.151757862145108,-0.0341877863234743,-0.13508019954811,-0.0432981195397806,-0.166908837693606,0.14907573307828,0.0856540589937438,-0.0764802885490325,-0.0647463074608334,0.0326655978284302,0.0511564062084453,-0.0212381283486301,-0.0039011608068989,-0.0585542392444928,-0.105333857926339,0.0472692747885975,-0.191659726318492,-0.109026636587528,-0.0209028717461101,0.0659256146864819,-0.0989453782912835,-0.195095096225961,0.103468635668562,0.264293827908799,-0.0084379900912162,0.257519540129838,0.164226098653427,0.0164664593245443,-0.0610270712055862,-0.0840558525699501,0.0310056316029441,0.0326693339151992,0.0690902326731982,0.0948072428378911,-0.154258295400291,0.229598620004754,-0.142756637911792,0.016315033440395,-0.0524029629959366,0.123160786561496,0.105698926976343,0.127042809454538,-0.113623167013482,0.109317898862176,-0.0940767997512089,-0.0076017166283008,-0.0172877884403835,0.150589305699754,-0.0601858417092016,-0.104023330183762,0.0842803227627676,-0.0503879922807227
critical,-0.0844683713507915,-0.0592275342172688,0.0733450191490514,-0.104466774125172,0.0297571896371123,-0.0290360309458824,-0.00942078616729,-0.0123802303946863,-0.0448819426718368,-0.050118435280934,0.0115853940028929,0.0338658814994887,-0.128541783311683,0.245936560597635,0.0176760273280466,-0.129507515752402,0.145697143571461,-0.0444587768924098,0.039090151079921,0.065458732372069,-0.062762139849064,-0.0788767318532637,0.0317635205691237,0.0133848388571316,-0.0230513871239203,-0.0883667818496549,-0.0921655973001375,0.0117897902044562,-0.078000634956087,-0.191231660162575,0.103074650383572,0.123206940592309,0.0805206160325031,-0.15992944574936,-0.0035310405817679,-0.0882571707083404,0.0712058759565004,0.0580177373199208,-0.0637838379164019,0.0810434900365022,-0.0030892007307696,-0.047457266905819,-0.009095461205278,0.0730355388538273,0.0572062074399045,-0.0110970387372531,0.0555130916174315,-0.0012798529597885,-0.0371578939651428,-0.0119557065009632,-0.0185357136774788,-0.0715351620852093,0.0001937010514814,-0.0272548640465454,0.0264643283500231,-0.0959825775293305,0.0040405597951886,0.005443718215444,0.0002135634730619,-0.0181508014507254
critical,-0.115424768023049,-0.0068093466620085,0.0780207977163802,0.0761590024862023,-0.0589704176024401,-0.0820813608822017,-0.150570561724281,0.102614174981949,-0.182605619107803,0.0675607947670635,-0.0843236822326287,-0.0547039302674635,-0.0654064215454491,0.102294998991291,-0.100140043331738,-0.0098281225006582,-0.0773533238381066,0.0164520597520352,-0.049815463928794,-0.0447142135963525,0.0349187076202871,-0.125609018965839,0.0034150277832559,-0.0138341306461786,0.0318596141331825,0.0828576859397711,0.0324650907285993,0.0185774405073449,0.0542504699741666,0.0316954960649935,-0.0218090003397664,0.119958723802752,0.0978429080997032,0.0181987264162398,-0.113015416414737,-0.0805553734816109,0.0189710391235617,-0.119353311922662,0.0238067624710742,-0.106484798664279,-0.0472328046759196,0.119777520888348,-0.116881898316167,0.031924717751715,0.0468157143961568,-0.0380751329585575,0.0337570675083022,0.0616235518459524,-0.182101875005759,0.040946163706641,-0.0061450438347369,-0.105492194985302,0.0569531761578338,-0.0703791472393166,0.075919749923862,0.0047908109108708,-0.0538096291695515,0.102631000966858,-0.0272361570568294,0.0272870880188423
critical,-0.210772675701994,0.153781235731297,0.166222966075719,0.194011217065488,0.0296035588823535,-0.252089658837948,-0.102326013517734,0.101769861523313,-0.126200363451312,0.158361923835215,-0.128866023278275,-0.13846100951566,-0.0781152933324004,0.03811303168192,0.125507281973876,0.126645384271112,0.203296623602141,0.0990580624140292,-0.0139176912573599,0.0402835624362403,0.0045702695562969,-0.0033582451830844,0.212023397537797,0.0007292983334516,-0.153201766035058,-0.0261664304101406,0.212677285431328,0.111490862574776,-0.0064629723740643,0.152408964173251,-0.142680521302058,-0.0492415289048138,0.067016563388423,0.125350011516934,-0.0523045819053107,-0.190372663339274,0.192997145097069,0.106629369806414,0.268184330426727,0.23774877609866,-0.168585991900365,-0.132313570298109,-0.0721638220343827,-0.246356480918651,-0.0704398004638083,0.0942025231014501,0.190384074129525,0.111053283574705,-0.221301362254722,0.205641789059438,-0.16339209785077,-0.0608463025903698,-0.0038781803214908,0.0060799667186734,0.204296308052417,-0.0888042270699621,-0.164839779848737,0.165994254149378,-0.185283450887201,0.144428356695766
critical,0.0312491359049428,0.0441643411790646,-0.0329237788076547,-0.0006199671044001,-0.0565374078372141,-0.0764205910282798,0.211898037756344,-0.122738852254606,0.0781574302016584,-0.0064497865281802,0.142223580192951,0.0822969745049655,-0.0006089912919295,-0.0682249851165177,-0.143304531421116,-0.0427594371828273,-0.109781074132113,0.147273451730562,-0.0526290207965454,-0.0066806111904408,0.0265375189516527,0.076936786814776,-0.0934633669921043,0.162452335176652,-0.10504783815426,-0.0602202918216685,-0.1365979774012,-0.0277362107135938,0.117522680528046,-0.0285786874708071,0.0922310825919956,-0.0480095341479328,-0.0091189045608044,0.032285851282848,0.0165259149765725,0.162606661751996,-0.0207994972321722,0.17555778786693,0.0939629327597058,0.184032778096126,-0.0614326201991034,0.10842938619634,-0.0947465392500313,0.0959419050081934,0.0643056222633784,-0.0462587257586825,0.0030838707038617,0.0607398136119437,0.0065542230468399,0.0393665807278991,0.0327238859805385,0.112111604980038,0.0156811100167139,-0.0529779185929595,0.0169433284508334,-0.0490352737133674,0.0790185325800339,0.056585967492387,-0.0283608342232845,0.107701656569501
critical,-0.0742758645585781,-0.0437017870084397,-0.058639303959357,0.10602950946172,0.0647694213697176,0.0944507045910777,-0.0274410409783711,0.11400135919273,-0.102475945844832,-0.123416981750118,0.204855016349426,-0.0130704649390701,0.117308331034469,0.122823069863094,0.127779124201146,-0.010266584352882,-0.04463916601085,0.0620068228887443,-0.0954921144986293,0.127757657506435,-0.111846433300518,0.117170173589017,0.0858464130081777,0.0670003063355246,-0.0033796283469169,-0.0912989534649463,0.0189286708830827,0.0465915343734745,-0.041964085592932,0.027611123251856,0.0351222646886685,0.127982782586873,0.0500416175132914,0.116277929688308,0.112420529777038,-0.115908042025583,-0.008515122235636,0.0149127476877885,-0.0524189163455934,-0.16746774015464,0.108997417612628,0.0861276817517077,-0.228068219325734,-0.0548017194585907,-0.109226946117623,0.0791592623914522,0.003589341441408,-0.0609422950022724,0.0099269702339816,-0.280122201861228,-0.129148038810069,0.008315867274466,-0.103346172622759,-0.186908859570455,0.0813565712450178,0.0638865347461908,-0.0031974366559023,0.029410472611151,-0.125151931025278,-0.0742577004322836
