group,AHR,ARNT,ATF3,BACH1,BARX2,BCL11A,CDX2,E2F1,E2F6,ELK4,GLIS1,GMEB2,HIF1A,HNF4G,HOXA6,JUN,KLF4,MAX,MYC,NFIC,NFYA,PAX5,PGR,POU2F2,RFX5,RUNX1,SETDB1,SIX5,SPI1,STAT3,STAT4,TBP,TFAP2A,TFDP1,THAP1,USF2,ZBTB7B,ZKSCAN1,ZNF143,ZNF263
critical,-0.718545249149419,-0.462537048712818,-0.279321653315209,0.246281466580818,0.280656585760881,0.281260717073209,-0.524135727517971,-0.706922803138703,0.667777671441737,-0.157685844201676,-0.383970997860472,-0.743500926076534,-0.560232172575698,0.370744008064463,-0.621389585508812,0.425030785769053,-0.487972265632763,0.622084101944246,-0.386762484783433,0.26185713339805,-0.73441184679326,-0.702324207611187,0.704682445739389,-0.727823590842247,0.677055597434262,-0.763087744506848,-0.62404208006605,0.704059964227955,0.682626278428356,0.705173803497986,-0.555181532661134,0.707330248821775,-0.224524039323522,0.45938128955258,-0.734916774197474,0.785223162111432,0.612775473515029,0.746091540674326,0.655498775266226,0.716652743825398
critical,-0.631923297279223,-0.642792408474123,-0.68707196679798,0.555559993395721,0.623420146379836,0.193497417062726,0.0661583132130837,0.677835088901391,-0.689005278330586,-0.700477535659567,-0.66638691343264,-0.396906443959822,-0.0475513924302283,-0.209743820710259,-0.572664217096483,0.669097662188209,-0.649853616756153,0.287562702602298,-0.150787028352968,0.396434153595943,-0.646865761663687,0.156802874971618,0.615111959581765,-0.652630618118064,0.583440849549585,-0.492616883430475,-0.541627922494029,0.0323279180283272,0.667355246132133,0.634254234412711,-0.659499611369579,0.665917482102396,-0.666196787695936,0.505070284128889,-0.628877931625567,0.60141927776556,0.660168130407345,0.555560103358553,0.639869761341093,0.659948039798893
critical,-0.0147999039160234,0.0288263991555415,-0.0445882369634486,0.0605364078330668,-0.0346352691191858,-0.0721961359344425,-0.0679228696146651,-0.0079432688130645,-0.0359491279882562,-0.0956242723709249,0.0430150294528291,-0.111556423656052,-0.0510208589590112,-0.0941838587843756,0.055163860762796,-0.107654305814851,0.117494883626869,0.0098689071824862,-0.0610622717723848,-0.0569927071164509,-0.0200229629689124,0.139482353535994,0.0272900366892513,0.0148153333052963,0.0719016285206157,-0.0086514187611696,0.0224517006049542,0.0855941575802976,-0.072534907989626,-0.0731737521564068,-0.047468895509342,0.022986333158941,0.0832397845417351,0.080351959339622,-0.0555436092288354,0.0449019678786646,0.0002168545858466,-0.0333881023097596,0.0239119278881108,-0.0730976169732733
critical,-0.0135087784037352,0.0428365159999003,-0.008341646758253,0.0513452754672192,0.060907404549454,-0.0025791813063862,-0.0015366059531628,-0.0695267164648617,0.0232153877391853,0.0360494934691634,-0.0108944792092119,-0.0496642518967889,0.0595429430598403,-0.0440152201466157,0.137586311121459,-0.0405755253089766,0.125057639152216,0.026233250346194,0.167310617782592,0.0004247761201828,-0.116947077284511,-0.0768172902596227,-0.0548954601169991,0.0595971022761467,-0.0055558085810105,-0.178081474509247,-0.0235051416342897,0.151784293738871,-0.0185446459810144,0.0466896916084463,0.0030815842446984,0.113211135291832,0.029013033715137,-0.0745545248835078,0.0920506868535444,-0.0662675593077939,0.0126619195091303,-0.0960451482819615,-0.198171286689641,-0.0895714098840996
critical,0.093110971053697,0.0143506449659884,0.0576441551048003,-0.0931522046755112,0.0906368043476606,0.0233383046454639,-0.0531546951325918,-0.0539544929383261,-0.0860817590132185,-0.0954578513619589,-0.0621724583439353,0.0471403381391579,0.14106679370254,0.0433517750392016,0.0770241814532753,-0.0567692852158716,-0.0494542763691225,-0.0540864106486956,-0.0649719374104809,0.100861099188613,0.0626878786166136,0.0170569748905007,-0.240329567155719,0.0181366683138764,0.175586431527153,0.0555828475070383,-0.0620778899286874,0.0345755123701144,-0.0265120236491282,0.0362310572256752,0.154037531610965,0.201782629536733,0.0952224761041024,0.156820427590477,0.0719145737848675,-0.0440012045827763,-0.0834292867722716,-0.0024350246447489,-0.0731574836279246,0.0915063706366821
critical,0.113469642358431,0.142002428082305,0.0628658448485166,0.0406525309609615,0.118618958162937,-0.030067859984203,0.0308556550163287,-0.0038723503985926,-0.167619676684413,0.107573047325721,-0.139552933102932,-0.0308591325308343,-0.0382699919354821,-0.0084754756311477,0.0367239883438497,-0.0987686981799012,-0.0138359814435653,-0.240553367615784,0.10846881090345,-0.0410376518927959,-0.0256737720124845,0.0110427093159246,-0.0449886603575866,0.112914730400894,0.171525367063345,-0.017321775745607,0.161328632149211,0.12079245992758,-0.0631675606308595,-0.109488771427806,0.0035073769714335,-0.0866891375548784,0.127168399975632,0.102842137234746,-0.0090869661977038,0.013424199567188,0.157633634990404,-0.0200081833005042,-0.0645851721789994,-0.088282004794372
critical,-0.152608130146272,-0.0902070414626028,0.0132480144509822,-0.0183448345497974,0.0495384317969193,0.234802982594744,-0.168229259462273,-0.136358209454058,0.0829124016831568,-0.106567671563704,0.0234129146129529,-0.185428552988069,-0.189252310050352,0.0965642358404843,0.154247263835688,0.092095065129709,0.176752297851972,0.0960766068910781,0.106242331822284,-0.179300707901379,-0.161996605238917,0.0962690953418325,-0.125217353511615,-0.108092987098654,0.0460877876479144,0.0079342165995037,0.0452399248740575,0.108588292746327,0.0099742515810488,-0.0747992736033869,-0.0489942744330036,0.178638545093033,0.0990445072623012,0.118347343000758,-0.119812450381533,0.217040942675345,0.0595029764785069,-0.148723593935728,0.170213463910969,0.0097431258638114
critical,-0.34238110095836,0.249723560785264,0.184682544083588,0.225087321894237,0.0178368398368921,0.295339325462463,-0.33638785644708,-0.30639237238277,0.161345028451861,-0.246632570166622,-0.160896351997277,0.231116167906805,0.203325050771537,-0.310122726949194,-0.193464410298465,-0.238925576675552,-0.067978872095602,0.18565109999533,0.0661544170775615,-0.197353264699389,-0.316895790646213,0.0708777121456509,-0.290441924422323,-0.423754915990476,0.30800175531769,-0.319918992104869,-0.332229796173406,-0.212052295504986,0.294279571184409,-0.209750877908051,0.366517943447764,0.216144517385868,0.252910626688203,0.291221255916263,0.243866869977553,0.346338232211068,-0.353505350881243,-0.253385638499904,0.316300806652091,0.081681548556945
critical,-0.030555171576524,-0.0604784557584826,0.112181424136154,0.118110966531406,-0.0988218928163931,0.102548492039386,-0.124918221112073,0.0340964215223733,0.0552350652727978,0.0337338953348032,0.0270573986216095,0.126983214734147,-0.0580090934312467,-0.107517944792714,-0.231426061378555,-0.0389083110453958,0.0979134525321214,-0.0149649110376661,0.1556737791205,0.138708926499828,-0.0782007233264948,-0.027664442021355,0.140781438699282,-0.153087715396544,0.116591560111364,-0.170703415302565,0.0330608192119837,0.0437836181341429,0.0167670813461188,0.0596161076224952,-0.155143555967895,0.0155804536987973,-0.0940368086562027,0.168455687560697,-0.022867589653092,0.124220627889102,0.106624214768533,0.0143568869539146,-0.172223148617275,0.0538127465693554
critical,0.0301228359713983,0.0411090986800591,0.11497515380416,0.0788310059881903,0.0042818699835424,0.102436631842722,0.0954115871712942,-0.04062188134032,-0.0710680820494517,-0.0137316076296852,-0.253766446077348,0.0042059118236721,0.0151498549861195,0.0073587180165719,-0.0314971361067649,0.187813060978588,-0.0486723611699959,0.159285888922749,-0.103570036099643,-0.0820028017210576,0.0179906901652665,0.123599660299141,-0.0632183487851471,-0.0437942196314721,-0.112062158373136,0.0999967472360329,-0.0095647600025176,-0.0217300018640215,0.19572030542108,0.0359368905511805,-0.174128655919679,-0.125018992772145,-0.10162496464868,0.170442514932833,-0.141390689015605,-0.0574189432790542,-0.165736364370587,-0.161714922363743,-0.152454537558991,-0.0068497983454413
critical,0.0089125992139961,-0.0771726719358031,-0.0225047734825786,-0.0717436608692385,-0.199302090593429,0.114616230544096,-0.0937462180838229,0.0208925241919273,0.153383888277867,-0.0874519379133139,0.0096951888671378,-0.133353358756189,0.108001465175674,-0.1449919240214,0.107530356027784,0.172395250311928,0.0743930870328296,-0.0096051419405211,-0.0408068113174276,0.0128889896325482,-0.0380833010914836,0.201422695715253,-0.082983563832065,-0.0800689085391664,0.197822455867431,0.0796108971260568,-0.135662243815484,0.0592234543316069,-0.0951587269190697,-0.0504426510738407,0.190830721319855,-0.274321003766245,-0.111985632374252,0.1604808140079,-0.108577356201809,0.16660236780099,-0.151366018513228,0.13608505506637,0.151724569002848,0.145651722410973
