group,BCL11A,CDX2,CLOCK,E2F4,EBF1,ESRRA,ETV6,FOS,FOXG1,FOXP1,FOXP3,GLIS1,HIF1A,HINFP,HNF4G,HOXA6,HOXB13,KLF10,MAFK,MECOM,MEIS1,PBX1,RUNX1,RXRG,SMAD3,STAT1,STAT2,STAT5A,TFAP2A,TP73,ZBTB7B
critical,0.123385818696079,-0.018782849217813,0.0291640620501657,0.131001803850332,-0.134022096542226,-0.0110815793552354,0.122457884648991,0.0229706319008543,-0.122719839210397,-0.077593575505714,-0.0706881546188266,-0.208846802318239,-0.15834131945009,0.0462347221094634,0.0982050684819859,0.0405345471486546,-0.102883101660959,-0.131554485180792,-0.0229394620092353,0.137747004817203,0.064908947138275,0.0741636430599919,-0.0413604126996235,-0.0419654788722785,0.065420837490803,0.13030368325927,0.0316081821787727,0.0637411536428272,0.1120828026035,-0.0099233158948103,0.0520210012402071
critical,0.129461188385783,0.084143055024158,0.076886373824148,0.0565947278553799,0.0977436028702459,0.191346982011438,0.137721114288852,0.066591825943632,0.0641109165219916,-0.0923482943657223,-0.171114307324457,-0.0358490142924317,0.201458752745154,0.0232630431069923,-0.0220968662773904,-0.12985690485506,-0.0817518992168626,0.097319584695944,-0.152167556123402,0.0995708105592668,0.114806655728025,0.122134147568498,-0.16976112500567,-0.0222160491547305,0.115286093376511,0.0717016367703647,0.117626509075194,0.0477222560855661,-0.0333171956284838,-0.0859445543914821,-0.0481117146081134
critical,0.0866456549525333,0.276648088365176,-0.0862712280357378,-0.0276773473423166,-0.179834145915241,0.0209196025525273,0.108805714091859,-0.0773985285289928,0.0112702242716863,0.22029930015393,-0.1942427123896,0.0931407046518406,-0.0695751403655774,-0.0297788216533134,-0.138994564759757,0.168346593303896,-0.0793498172915496,-0.0070690903197256,0.056355182762791,0.117096941472337,-0.121320369941845,0.0719389641156213,0.0928084472100962,0.178573295893787,-0.0990036442896758,-0.0222715317270635,0.0051719824195806,0.0578082149820193,0.205449855274427,-0.0225177219615316,0.0213355076415042
critical,-0.044874089476009,0.0786953906537073,-0.0752711806366377,-0.0779495846568486,0.0176746934946017,0.101347731637544,0.0170326728676295,-0.0318423501179916,0.125569561144969,0.141777265687356,-0.141761728955337,-0.0168911921713689,0.0527888436460511,0.0390322568069191,-0.112445651463622,0.0989768906213818,-0.174910664661182,-0.055912648270788,-0.0084853701196528,0.162947381006612,-0.0482682760978255,0.186838803156427,-0.0283480212220724,-0.0063015270670732,-0.123219442914824,-0.0922825949688702,-0.037264090983265,-0.071265639682358,0.0436624815382355,-0.027479828636855,0.0736671898529794
critical,0.1990239452412,-0.246997217209696,-0.0467898103011239,0.0340020716705329,-0.0766594778795997,-0.0252826777085414,-0.0142477755257572,0.0173039660696193,-0.0607129469888595,-0.0232289676309397,-0.049408477267887,0.0726175643880985,0.180566224014492,0.08459142080746,0.0707420933721981,0.0082673979824466,-0.0392263804418578,-0.0095930700464841,-0.130606805236654,0.158122422301508,0.0831383916018992,0.0534497052245355,0.100313553289751,0.0552424550348771,0.0926288599320964,0.145299112029115,-0.126180839886564,-0.175514670026046,0.0342323352104998,-0.0678840985713046,0.0466706034072938
critical,0.0584568291759336,0.154133009212149,-0.0190416210312422,-0.0046961754286504,-0.114027330403987,0.0040637983517326,0.0687113507935849,0.170085290156915,-0.0985569452221058,0.141092920191112,0.0238621844058286,-0.0957397216886342,-0.0375241558084832,-0.184557188235666,-0.191705910873119,0.046555844705438,-0.0953171811696598,0.0619613118814179,-0.233360331436904,-0.0787302292255053,0.000527487471977,0.201728746321301,0.129720512805767,-0.098494034398366,0.167261242204096,0.117612501832353,-0.0865845624147315,-0.0779750699483805,0.125110875602297,-0.0965653617336498,0.0351277523521335
critical,0.178690848359154,-0.157843176646931,0.0160871989814824,0.197536218389526,0.162545342393838,-0.0241821626178492,-0.159026544848026,-0.0046360159273218,-0.0606814344995908,-0.139908025562631,0.115336164007633,0.0093429388041117,-0.257205798505955,-0.11132378209372,0.0506215190795072,0.254807497904139,-0.0335173228717473,0.0067375744813192,0.126474019344924,0.165123963932425,0.101496194611422,-0.126406390957943,0.091320629506757,-0.0941892431115726,0.13318285819033,0.057199215425444,0.19767507515367,0.0737438703021344,0.133968234619751,-0.02021690200399,0.121597125503136
critical,0.332095621465404,-0.3622026055033,0.263008980550848,-0.235508621276411,0.166865860330079,0.301940850127932,-0.0480868323401456,0.33886516047026,-0.296123608546582,-0.229028761984448,-0.261735473649782,-0.0917112176745434,0.29639752337714,0.148683039167776,-0.233688270019374,-0.206945117749555,0.275303618161297,-0.193495209855548,-0.169851827574707,0.250550289633608,0.35378859220995,0.148849555737432,-0.299788943689302,0.0533276704111487,0.136108082243321,0.203120655825773,-0.254817646220469,0.193720844733957,0.286768628838904,0.0219984153397726,-0.28391715574669
critical,0.0700438502321378,-0.26799859723402,-0.22259087577552,-0.199172625400343,-0.254714151288748,-0.0242136668901606,-0.0823358407995858,-0.188170463770886,-0.274274136493732,0.13265336146012,-0.145158233211039,0.0923699706288571,0.003947378223738,-0.159990935949585,-0.310413770335109,-0.198566986684577,-0.0348088789084248,-0.158594171347339,-0.0284778915265064,0.164109279216793,-0.300737082865061,-0.208497151284712,-0.2165589121955,-0.190692693234582,-0.248492079861163,0.220721481941134,-0.0170466670466428,-0.0554058760180067,-0.221039318498781,0.109577701268576,0.120643892277247
critical,0.2757719467343,-0.056861538889275,0.279443212617107,0.271314837990958,0.170604249105701,0.285914282279225,0.143148284736155,0.259335778813636,0.103713261189287,0.0274985013182771,-0.330418837562066,-0.153212635875073,0.0252942148212028,-0.0057659379350734,-0.13868844926533,0.033905765557299,0.164916295576635,-0.227967505851806,0.145276222863712,0.278182373829072,-0.162005241316026,-0.132166117126535,0.121140321877191,-0.212924150329343,0.226297657941356,0.333605836643932,-0.0609276349115873,-0.346955894399592,-0.278856420862814,-0.113581287949446,0.0186191859433726
