group,ASCL2,ATF3,CEBPB,CLOCK,DUX4,E2F1,EBF1,ESR2,ETV5,ETV7,FOSL2,FOXG1,GATA4,GLI2,GMEB1,HEY1,JUN,KLF5,MAFK,MECOM,MEF2C,MYB,NFATC1,NRF1,PGR,RARG,RFX5,RXRG,SMAD3,SRF,TCF12,TCF7L2,TFAP4,TP63,ZNF263,ZNF384
critical,-0.0792097120531467,-0.239455750106487,-0.0705275659913655,0.0945192381303962,-0.109429029839069,-0.244852268125578,-0.0338990321321917,-0.103710274848507,0.106556661794292,-0.16700100488445,-0.146427571408935,-0.171680099742149,0.0133526499153511,0.114896743203793,-0.081855800778104,-0.0344743915955519,0.117670329564418,-0.0630199499092705,-0.020099858088753,0.244479703922307,0.14463338924564,0.186672858552978,-0.164442282807016,-0.0769256940212262,0.196883311549932,-0.200158475809048,0.178816310960631,0.138187698563163,0.159608995774869,-0.0963866370520613,-0.245144362265954,0.304886531970215,0.101914873892239,0.0047776684552446,0.112351606209013,-0.2175698549587
critical,-0.133087186512771,-0.129274446426322,-0.118076013172629,0.112369765497774,-0.0320457457824352,0.0877836375693702,-0.0692343251589026,-0.106196062612723,0.11000913321193,-0.100069623052013,-0.0570921678112845,0.031309914213053,0.0624055459882489,0.111551415909906,0.0439564340287999,-0.143440057961552,0.154964321708799,0.0591452028907029,-0.0724154553655389,-0.0069560265823375,-0.0736827514491746,0.135713991739418,-0.100423436959045,0.0671696119620483,0.153110420565847,0.0675661171002735,0.112674718602138,0.13052064477893,0.0601266054389969,-0.104981373143009,-0.133355948470176,0.047695524855759,-0.179863059620451,0.009993934594005,0.103891397153837,-0.0193120807695957
critical,-0.152791602062041,0.0802446873262111,0.555922519904938,-0.452804472813167,0.246542788413899,-0.303159120432229,-0.459995407611117,0.151663275576449,-0.155718988055995,-0.478733001294639,-0.11139614516646,0.383296817086761,-0.101616894732955,-0.414988531520902,0.157354489047383,-0.0924065215293529,-0.357486643353032,-0.425334386369099,-0.0490421332328469,0.296258264198092,-0.143692175912155,0.154827455244229,-0.21760395827238,-0.185555075136481,0.166448527783431,0.138710080787582,0.273026388877315,0.39339956488554,-0.232499399928008,-0.390163749449389,0.0930982149590837,0.200187964545872,-0.15946113621453,-0.324430566364543,-0.48729343352575,0.0117479292994073
critical,0.294238478821749,0.341378038284329,-0.252801178078275,-0.225188767629947,0.316019834794132,-0.367205284966625,-0.0676157101087395,0.308758028812687,-0.210285704994796,-0.484375386448524,0.224260554962187,0.353061519457877,0.134065092670788,-0.29071674913874,-0.302856920943527,-0.370965400326695,-0.388700782266664,-0.370105699585871,-0.0399981128346874,0.316213351304085,0.327762495774438,0.417057762589238,0.232093453369559,-0.398906455551936,-0.452012051943043,0.262291798485491,-0.299669147846908,0.165473113864865,-0.223597599478252,0.15236248488401,0.23036197012518,-0.0216170439992393,-0.236131261796817,-0.41336857550865,-0.227932036011186,-0.0797431752320329
critical,-0.0862910051097866,0.398584872020329,-0.307775174500418,-0.44831666633977,0.459045465716847,-0.0269741802586113,-0.150325801867353,0.191170864279144,0.0200268435683781,-0.208409435674074,0.249433864548636,0.354036656603984,0.478746541006896,-0.192125720338542,-0.134869857163959,-0.349601270779688,-0.138706360370356,-0.267410336892694,-0.042540951807609,0.362600603459297,-0.341294925488787,0.419837224826232,-0.0125839930408692,-0.45369005299661,-0.48381153667681,-0.166793283923994,0.384517544435574,-0.141721506880498,0.286823829197111,0.0181063172553607,-0.0220056173688898,0.252144050781743,-0.27849130609813,-0.432508700969317,0.403900756996172,-0.51903291977103
critical,0.287121849824215,-0.274391918270264,0.109016648729396,-0.267557786808985,-0.105508141287194,-0.3344762584715,-0.355780772165501,0.442089956060132,-0.483277683352893,0.299005745801586,-0.112686825338049,-0.0732947057914123,0.105217974337457,-0.393960262759825,0.454685659226395,-0.466924632268732,-0.169128429709396,0.382231478815024,-0.522432809346392,-0.220411277877112,0.0442977924232372,0.436424316876888,0.0312211042010946,-0.250576793727253,-0.213804166513235,0.253625805880077,0.524919285534563,-0.111687385889826,0.0446176042303539,-0.173536421634605,0.273218466815344,0.454449657508635,-0.162250492185633,-0.442218729353245,-0.547009112439285,-0.0744278226076679
critical,-0.0829075772808454,0.0026504302706866,0.0503944345633479,0.0940131836527264,0.0650198082705977,-0.0169224810102307,0.0215667983878532,0.0080215235946412,0.001519784073706,0.00025368893889,-0.0286828525007339,0.0784247445018705,0.0126524421321872,0.0649958681629728,0.016687080535521,-0.0282004307563665,-0.0680750613161089,-0.0514820901691824,0.0603366914082038,-0.0699100673904783,-0.0212946939815594,-0.0083844988073309,0.102983992841227,-0.0752193101446009,0.0166595843376388,-0.0231283030204706,-0.0600986238658011,0.120038620705483,-0.081608715314373,-0.112834743863569,-0.0005695459556708,0.0676035618489603,-0.124727262208098,0.0519271094642366,-0.128361078438146,0.172177698549698
critical,-0.151069705833436,-0.0369003903960879,0.100777461633165,0.0086222394495122,-0.0605286192462016,-0.103608549944679,0.111152581990652,-0.0095885712321137,-0.0140689700077654,-0.050518926681124,0.0117249559061869,-0.0698724320237737,-0.195284514555667,0.0328499066703297,0.0639376501759255,-0.049895061318949,-0.0025521320689133,-0.0389845013084126,0.115651056739992,0.111818950317987,0.0551322082903791,-0.0276645449208186,0.075260537802496,-0.0209515191246972,0.0009160121801708,0.0844040492500041,0.122507713245964,-0.100551267692141,-0.0244851277109242,-0.0375027600057682,0.0202094271238014,0.0843078069036075,-0.0461225567561333,0.0958891320999436,-0.160373946884824,0.0418790997977525
critical,0.0287920311235669,-0.0474405894343203,0.0483587669469096,-0.0652923686135147,0.0163239920066073,-0.0240195368181092,-0.0061471428194945,0.0879617983692777,-0.0170409296153326,-0.118427556498153,0.164776214941913,-0.0352362891181972,0.040104004256215,-0.0046740012793388,0.0155903662107324,-0.0313701924285172,0.0309503699949278,0.0704761776493091,-0.0165622076976854,-0.0321345768438446,0.222672117235197,-0.0514601520019064,0.0328253369040997,-0.0343276009669284,0.0466006173477856,0.0061239102452273,0.113297411436722,-0.0450492703815754,-0.0048143783830098,-0.146921490788516,0.0966102059450917,0.0472864691177025,-0.0394044092733512,-0.0713524710843462,0.10285224237779,-0.112866136325677
critical,0.0579519186951389,0.0304729004160255,0.163149208037424,0.0996079133006021,-0.0171355788514239,0.0455481499361009,0.0681688942834701,0.0364232140249755,0.0563670499787169,0.0443187911543558,-0.0730825300676372,0.0309190518149635,0.0279951861384686,-0.0753339120661708,0.106405480356927,0.0404581160927429,0.104276220091679,-0.005750033966361,0.111257241129563,0.0858700324508226,0.051488693806388,-0.0171551183287496,-0.160302414743714,-0.0933200009445239,-0.0350798749588302,-0.0445386102742704,-0.0786225146527464,-0.0981728472436776,-0.0283843473952065,-0.0600583829035066,0.0297499397549728,0.0770843235766027,-0.0010442765104095,0.109283211156403,-0.0597875440372413,0.0240189025026784
