group,BARX2,BCL11A,CEBPA,CTCFL,E2F1,EGR1,ELK4,ESR1,ESRRA,ETV1,FOSL1,GLI2,GMEB2,HNF4A,HOXB13,HSF1,IRF2,IRF3,JUNB,KLF3,KLF5,MAX,MECOM,MITF,MNT,NANOG,NFAT5,NFATC1,ONECUT1,REST,STAT4,STAT5A,TCF3,TFAP2C,ZKSCAN1,ZNF263,ZNF76
critical,0.117490747473345,0.103286168366204,0.178238608766691,0.0732542607316479,0.0557030976873715,-0.154516223768674,0.144197872439391,-0.0298518241603349,0.118372967386191,0.0161290138403825,0.0900253237170957,0.0661130072086203,-0.0538394281922119,-0.169524845080711,0.0008515696841239,0.0092114820101169,-0.0100361480010443,-0.180570274070825,0.0597423982023827,-0.234702502934617,0.080783869422781,-0.0978560111392536,0.143813406531973,-0.0829545407432236,-0.0898638658766255,0.0469645711856374,-0.0125166756500268,-0.0111987514963017,-0.176131450143716,0.0940000054146281,0.104915911319459,-0.0970790510340076,-0.0960640253571336,0.0545807783693276,0.0024086655294892,-0.022957592212904,-0.0251808934371463
critical,-0.0539968017156022,0.0307467009660554,0.191674029282727,-0.18274041998187,-0.252686765674477,0.116302573631257,0.197278823565063,-0.128790102108647,0.20323008539932,-0.173560027363322,-0.022669152470549,-0.134615146013241,-0.0948601556962699,-0.153766489073224,0.104525270385059,-0.0227135747977434,-0.1351140991883,0.132660829618645,0.162483240276803,-0.111359991226468,-0.0568728813994821,-0.0790162144970874,-0.017978673422638,0.146477170883459,0.0725761740627121,0.0041378599775731,-0.0166034432933255,-0.133281545190551,-0.16025234834508,-0.172445545654562,0.184199573729326,-0.0005845393054476,-0.0031634948008474,-0.0832169839380227,-0.118555809727557,-0.139224228461622,0.102592433648672
critical,0.0173087392295896,0.121684255819859,-0.221861068826721,0.166690107999502,-0.177977930139497,-0.250578152877521,-0.13824004769825,-0.16476898497843,0.210031001090056,-0.132897123924893,0.103053706442486,-0.0946871752275727,-0.103106302029518,-0.0586193787794195,-0.0682683266862419,-0.0121812018379452,-0.0757966290414286,0.220145856464192,-0.0889732076873987,-0.0632939978973087,-0.104689706018067,-0.073707604723292,0.218420848972095,-0.0366747750750171,-0.0810085961912038,0.111627638879137,0.039922712277457,-0.0961342991525567,-0.0507962643179732,0.0723525763100142,0.0856799147763035,-0.130817149454727,-0.0645125333094219,-0.0241384997902045,0.0275483760369279,-0.228764186390302,-0.118568872272996
critical,0.0873936011717219,-0.111858533643856,0.10370603902811,0.0497086769489415,-0.0577046997709043,-0.106684120872659,0.033308426392221,-0.0179867569891435,0.14057546550182,-0.175540780231115,0.111681793483003,-0.055031403496175,-0.175926841952886,-0.0155214648314725,-0.001862206895496,0.0458924981260389,-0.0786291032122908,0.121990639671351,-0.0555391260912845,-0.0138639177724682,-0.0678947733282208,0.019120366759382,0.158260781201711,0.134245857149454,-0.109590300685025,0.122997572147401,-0.016481222683166,-0.0153240509362083,-0.0053919430207783,-0.026162306872431,0.162602924150086,0.0701075216321966,-0.203071911273635,0.0554325651514127,-0.160214297090859,-0.0031941426375168,-0.0485425871204729
critical,0.0158613058648077,0.114021292647705,0.0074156293607364,0.116191803017642,0.128936162261813,-0.15085499741496,-0.0490613096410247,-0.137813917136737,0.153748449101782,0.352343402273852,0.0764318057670951,-0.136447651244678,-0.102827640309283,0.0826359647737274,0.035137433250126,-0.172212609984108,-0.126500440270654,0.0226549127886212,-0.1127700583022,0.118170327866593,0.0250711965786261,-0.032730025351059,0.317692989159485,0.0885245858575199,-0.165037517267787,-0.0455623446744236,-0.042202642436637,-0.124342533665849,-0.0844210839591433,-0.0613035597348425,0.0380252931256577,-0.146538119098438,0.0297832295597001,-0.064444560019921,-0.155509958417304,0.195598807427097,-0.0919758872897849
critical,-0.0957904928073007,-0.0138430822105394,0.0434562462053494,0.128147639376618,-0.120282996407164,0.0738990441773721,0.0997228142920276,0.188756974953198,0.0108046446058264,-0.141400461141621,0.125029031539206,-0.076561932571463,0.0278325035249151,0.046991980900661,-0.216195876750553,-0.008518087224272,-0.0199944418205582,-0.0815833041232532,0.0935266787541716,-0.0552660748546709,0.0742498600183317,-0.124434435646688,0.0701908866234365,0.0416841144836139,0.10649904685053,0.0108167269990523,0.0016594811731291,-0.123100681580349,-0.0530336039510279,-0.0568486551485621,0.108728603765219,-0.0321587821017083,-0.0237541983008585,-0.0549004758502349,0.0287253213114091,-0.088868418655271,-0.0871726903024641
critical,-0.0442958351081024,0.231509988417538,-0.0627374037385008,0.0638652488828828,0.0109141735449486,-0.0102008401157983,-0.0552873118118232,-0.0001267427645966,-0.149339113274221,0.104315847499966,-0.0207201586562646,0.122478118758773,-0.0738726325491166,0.208445783550454,-0.166903542552557,-0.0446690478754969,-0.0361300933048799,-0.0282438474258828,-0.140547798306002,0.0102152682738568,-0.0002612290819127,0.0049342976875923,0.0448030047191229,-0.0565319059048991,-0.0362404223850797,-0.0531516796823167,-0.0668780203644517,0.0196561150915541,-0.315776454242539,-0.029633715862713,-0.183530406293934,-0.0157617037315559,0.142944130043732,0.0385574654376982,-0.264692700241591,0.0959825934580001,-0.0015730001494353
critical,-0.118259298440375,-0.165351344286363,0.0351012617007212,-0.0656299297345645,0.127287564240254,0.0584602607848937,-0.0248040682582855,0.0852312428122171,0.0707572679950773,-0.0871343811991399,0.0216628776122102,-0.019474268467249,-0.111648929468776,-0.37491117607023,-0.0486013965560419,0.130297154891489,-0.0496703934372071,-0.0432159198441113,0.0307776957163875,-0.0987749068966004,-0.0213688022391245,-0.212325962444647,-0.087707347330522,0.0267365635671343,0.0248972005623264,0.0769439862140555,0.0997229330132776,0.0923847148394459,0.215001491570518,0.141601088294454,-0.0151466532523047,0.10169743908971,-0.18967254179435,0.154382990870241,-0.0900695672379073,-0.180507108307541,0.0952272747279987
critical,0.0885002179851964,0.212654052986474,-0.02102987698551,0.168103918846118,-0.0071004808683222,-0.0363829352895469,-0.0230731339632158,-0.0594128656314855,0.0959254117848641,0.0425627675616047,0.0334228014602913,-0.0471396083299245,0.164033177641331,0.0301280110090788,-0.05822236584518,0.0221617432857964,-0.0131078415411543,0.36192599335809,0.103048180235591,0.0039020413502756,0.121268107408666,-0.0167900930403291,0.0914812678533244,0.0667766828580689,-0.136729860537663,-0.086543368250045,-0.0720159791526393,-0.0894602984580235,0.0779540768770746,0.040052157125162,-0.125164662584812,0.170317932993634,0.19358582613848,0.187021618791408,0.0378004255304994,-0.123401543373641,0.119700433150893
critical,-0.110309646793607,0.0165974862903713,-0.0391827161405679,-0.0766231640571483,-0.0206225711779466,0.0164655902164752,-0.0173037503099949,0.0533102511667809,0.0666300636549886,0.0370036126291037,-0.0516091300085815,-0.0028780399714268,0.0565524144875109,-0.0546021563008409,-0.024256477111317,0.0082739421740257,-0.0400964064644385,0.0369094816703829,-0.022201942114088,0.0753087125856702,0.0889943393984874,-0.0198328857098759,0.0123751209503872,-0.0499965032247483,-0.155503216489853,0.0115758532889138,-0.153899608240988,0.0386246942894687,-0.134740294361479,-0.0974165237410374,-0.0666041353669578,-0.0292161076848746,0.0456095496216117,0.0676564856659499,-0.0688119854586301,0.113928897607655,-0.0064031598267546
