group,ASCL2,BARX2,BCL11A,BHLHE40,CDX2,E2F1,E2F6,EGR1,ELK3,ESR1,ETV5,FOXH1,GATA2,GMEB1,GMEB2,HOXA6,KLF1,KLF3,KLF4,MITF,MYB,MYC,MYOD1,NFATC1,NFIC,NFYA,PAX5,PGR,POU2F2,RBPJ,RUNX1,SETDB1,SMAD3,SOX17,SPI1,SPIB,SREBF1,SRF,STAT1,STAT3,STAT4,STAT5B,TBP,TCF21,TFDP1,THAP1,USF2,XBP1,ZBTB7B,ZEB1,ZKSCAN1,ZNF384
critical,-0.444623906947398,0.266438994817429,0.30915137012369,0.617882959977921,-0.348395631487114,-0.623041502710892,0.503839161208128,-0.218400034082659,0.305943570995858,0.444615834249909,0.432130428174061,0.0774121234895174,-0.571404433860473,0.040133682680956,-0.643373214598231,-0.45508354081791,0.418575419359874,0.0502172831794324,-0.378119422360031,-0.552449116895114,0.562516839109925,-0.318667893302556,0.293351320394412,-0.558614847356055,0.202798982282307,-0.609286101053139,-0.576201100121051,0.564334798712974,-0.580086738726698,0.0457455133137764,-0.648446311389759,-0.512795730035756,0.555375261981857,0.0913978344580036,0.533487300221115,-0.55770076276053,-0.484654959525711,-0.283424425200146,0.430448190797557,0.606148759954131,-0.437672631791034,0.165636081956566,0.590906646401718,0.469622439317679,0.438011833480772,-0.586362222258656,0.658210535793802,-0.303166444343289,0.482346969377622,-0.614370950742483,0.628878181712026,-0.575929062087265
critical,-0.558628207201387,0.417596720006007,0.167170756931268,0.313772380104233,0.139546055302965,0.499587635229686,-0.565436413804472,-0.40905302675424,0.492259750089396,0.575894298477975,0.562194277163589,0.554045317524649,-0.472117396970279,-0.0761722086574285,-0.395740043368821,-0.4732743880694,0.179124517639568,0.472496244492853,-0.538907632526947,-0.558999414009272,0.555008982051384,-0.0803168291383616,-0.575485767603371,-0.208259717102001,0.346705949243087,-0.52888444405317,0.0162580666293204,0.530661377456354,-0.490085664429886,0.488597154263926,-0.386799747552432,-0.487872275813522,0.376814487806249,-0.42545049519976,0.527108335187543,-0.44028321123994,-0.55023172138802,-0.411559016264781,0.575649245916217,0.545008056091629,-0.532373117423413,-0.575239890504057,0.545212211590591,0.545615410455664,0.428231165654918,-0.434459942232545,0.456297819413445,0.460622738773374,0.497400961630148,-0.375496766852802,0.494963573644299,-0.120687617097482
critical,-0.023741176532548,-0.0109019432864192,0.0503649988232161,0.169102998696468,0.0037419072540073,-0.229583069148568,-0.0667398156725786,-0.0289022104782461,0.101944986675499,-0.0227109875786237,0.0588860647084089,-0.0407780955619605,-0.0014176133152792,0.0118215716858335,-0.108712217452648,0.120423817119243,-0.0109739127424348,0.0324768896387779,-0.0668338131630288,0.199901217588975,-0.0119070774530856,-0.0808206061114438,0.044071202633478,-0.165639132319848,-0.0828235597921209,0.0441753733764726,0.100124310775946,0.0564364127569246,-0.018733077680883,-0.0933044481302619,-0.0899089359215633,-0.0075487215407764,0.0467003578426647,-0.106234820266952,-0.0556717372867589,-0.0306709271210033,-0.0435200813902745,-0.021573096670078,-0.0073535800601547,0.0684944915452953,-0.0559537297581097,-0.134371934892696,0.0655447527662634,0.0004630931819321,0.0880227644539769,-0.0245958978992005,0.0706452516554999,-0.0173469089643769,-0.0693532485823787,0.0355723329356545,0.0236739153587016,-0.0173555688405096
critical,0.0277040045219266,-0.05162406968371,0.0279702499018103,0.0847546474548957,-0.0657521613067883,-0.0069258762596711,0.127390349701163,0.056085329132051,-0.0066540949405199,-0.0129364702898492,0.0578368087443586,-0.0063386296494797,-0.034820891498128,0.132744227326883,0.0468872827919014,0.194980193103138,-0.136245979466996,0.121371576632894,0.109006327865883,0.109689995553617,-0.0229697358581307,0.30201414489286,-0.0744819629191959,0.0513732874725321,-0.0186565940028978,-0.113350458493933,-0.076444266083307,0.0133178257452536,0.0523104637174741,-0.0679164221951541,-0.167291776620728,0.0283931665253244,-0.0706345475636923,0.0056919861570725,-0.0174403523081895,0.0670857399398053,-0.143583242612008,-0.0646573772871368,-0.0213791106616068,0.0350853886866641,-0.0036950937784404,0.158145447607946,0.0763040569748667,-0.0833523482524754,-0.156484728263103,0.0044743500716465,-9.7440855828611e-05,-0.0105233210642654,0.0334224008554294,0.0901543734798877,-0.147331031872498,0.145340091669169
critical,-0.154891501210735,0.0691011592847554,0.0643066613758528,-0.0026387022412116,-0.0541753827828769,-0.0106626099231751,-0.0769224279849266,-0.0797019345186336,0.161836654313158,-0.10390328691317,-0.0332185635854098,-0.0074404266138031,-0.0235737675479863,-0.0540948486875396,-0.12779516786272,-0.0529994806914772,0.0780227874559082,0.0053052673424197,-0.0918891792809175,-0.0240773105178146,0.0371509518261879,-0.0080668939659685,0.0115934827457827,0.0851258052651023,0.0480147107386419,0.0282129337373901,-0.0378803031613882,-0.200175428170851,0.110502612753285,0.0136670308267462,0.0297686349203987,-0.0792976995498085,-0.123432618783388,0.0766416388958183,0.0538670288322748,0.0607081804572779,-0.0320925762432016,-0.0973250444671173,0.0271574975406808,0.117379524198604,0.114432393507165,0.175839305953497,0.183440279260595,0.0054060653359362,0.232079967358889,0.0025082533966829,0.046471748991621,0.102266008640065,-0.0590705296860445,-0.0885386331165353,0.016431935433824,-0.196147605909604
critical,-0.0910127214706049,0.14799983281366,-0.0763567694741447,0.0783103756507277,-0.0457579740329228,0.0583575621702564,-0.291262360431765,0.0227141786562361,0.0946765169365889,-0.0293006270523842,-0.146230673376675,0.0638778721052806,0.107696762460652,0.256561729146564,-0.0825684383782317,-0.0024296030861389,-0.125286369280483,0.0007050013166381,0.0335074759670145,0.0844928895378189,0.0957109149358135,0.176252914604439,0.0036192928079658,-0.0695913202755356,0.0390677227743764,-0.090769414602355,0.0125851756572337,-0.0042158154575931,0.0461587179929501,-0.134960609023817,-0.0836956923561148,0.174038288511544,0.174950730524581,-0.218847129217589,-0.0182225457359694,-0.100405422766798,-0.197856287113135,-0.246075329646766,0.223100736178344,-0.0694241465082709,-0.0493670350802071,0.0496751430994401,-0.0419871851555109,-0.0461746157286327,0.168704570685293,-0.03312637038636,0.0360836792801229,-0.0603653526708787,0.141293738828897,0.0450975303837689,-0.148409158250388,0.0447220907781153
critical,-0.175371725472598,-0.0221316760416426,0.23160192341821,0.0226862203540333,-0.0803502155459012,-0.117232668964234,0.0940265474840679,-0.0742962079143996,-0.121536720691707,0.0651484434172088,0.0989483499222611,0.124387278589879,0.0194302675102682,-0.0897998887613613,-0.215197899726919,0.154233681879231,0.0181636062211163,0.020542586121337,0.0734974513054604,-0.0268502426759913,0.0139157942548809,0.0662141488928368,0.0231280951447539,0.128890322805879,-0.0966347930776251,-0.123180403713575,-0.0328686571252678,-0.0249189642084214,-0.0967348593194681,-0.0406346208221227,0.0154691009937679,0.205583180545483,-0.0055583630690564,-0.068109200847537,-0.0424457564664166,-0.100184104675958,-0.0700373759949485,-0.0575918588314507,0.0222948220156853,-0.0663092118225876,-0.102805523546922,-0.143738253103447,0.135212672631487,-0.101031121080014,0.0409046096759054,-0.0407366503889639,0.180924325232789,-0.032913116936517,0.0048947592196697,0.0947302411632562,-0.0682867867602761,0.168148589471209
critical,-0.129430452593173,0.0557086174059244,0.13843340788475,0.203901519166084,-0.0618417924030001,-0.22138520865338,0.0696843646252338,-0.149088277109217,0.0072034359556599,0.0326490485686268,-0.0475128639388233,0.0693243633287414,-0.0228837089346808,0.108612245007785,0.0775868558724587,-0.0168060686436946,0.0957496276429886,0.145707480089383,0.02709996227858,-0.243722826311514,0.0357745807990667,-0.0920443910244216,0.23940329790015,0.0841862301127593,0.0604953193536024,-0.129132806054395,0.125028109269219,-0.0659050817318808,-0.228769375977103,0.0791091888244731,-0.0166949992315156,-0.127637753308881,0.0023358676815709,-0.102322695969878,0.107582417212406,0.051092416748872,0.0626207397278868,-0.0062798061070137,-0.0232646575325929,-0.022577780904644,0.182885530083571,-0.161911435603897,-0.0324161925202867,-0.0258377655814058,0.127866225038319,-0.0053703035081622,0.0815512544527766,-0.10967422447511,-0.168883476950851,0.10892109591709,-0.293971505245061,0.0677084982401552
critical,-0.0512904119810283,-0.0545224731234534,0.0137117053271927,0.0492973348020346,-0.0303944269796535,0.115147521459994,-0.0460421059320869,0.0387507978828705,-0.128732620050866,-0.0621358452158372,-0.042684416971405,-0.0189440223810833,0.0768290790555402,0.206800030457795,0.174750253031344,-0.0194674172394831,-0.170545473638988,-0.0023683291036568,0.157435476615342,0.104112178120704,-0.110626225226835,0.139305587757767,0.0312075815850976,-0.171809583166071,0.0684479088946934,-0.0623332603588122,0.0115244760654385,0.168160176622216,-0.0976356562070387,-0.0283132471748694,-0.152201528031344,-0.0076479605306571,-0.0073425380945834,0.0423450587091009,-0.0916642560145724,-0.0467058123797085,-0.162410664524333,0.0737790966730822,0.0628354453258179,0.136598553003849,0.0362199683805334,0.0960537246150673,0.0028959659403354,0.104688434554578,0.0665817647580423,0.0392444988933187,0.0994812430643387,0.128950266167171,0.0285537347126753,0.0371199203876821,0.0238767905072862,0.0434499308977179
critical,0.0615728830338073,-0.0314602256924782,0.0127052577325908,-0.0101736267121112,0.0092683899571407,-0.0021921672373656,-0.126529575707905,0.0997249306709236,-0.0360849460040558,0.0103181830599444,0.0586357362660353,0.155032081069998,-0.132413614615213,0.194872785070005,-0.0025716953266206,0.111507085133643,-0.132945820195438,0.103938721139784,0.003583589761453,-0.0135081680840389,-0.0032896043799046,-0.151155588746082,0.0026063455373372,-0.236206155178537,-0.0336437303771648,-0.0363329115744963,-0.0485438623948335,-0.0477371621765883,0.0114713853853554,0.0382202652394646,0.0964683522731082,-0.0288620012982777,-0.16583211862272,0.0123825776452927,0.116238463125083,0.0675684523068592,0.0475801534092788,-0.0529888347383188,-0.0647271350281003,-0.0487214447247559,-0.0625420061147864,-0.126640023254564,-0.0868290967793916,-0.011859034617747,0.0881181928999566,-0.137459010141271,-0.0373285637230553,0.0824940305730229,-0.127295128800924,0.0545497184491919,-0.137685860739556,-0.0100729245372162
