group,ARNT,BACH1,BARX2,BCL11A,CDX2,CEBPA,E2F1,E2F6,EGR1,FOXH1,GLIS1,GMEB2,HINFP,HNF4A,HNF4G,JUN,MYC,NFIC,NR2C2,PGR,POU2F2,RFX5,RUNX1,SETDB1,SPI1,STAT3,STAT4,TBP,TCF21,TFAP2A,USF2,ZKSCAN1
critical,-0.465835886398065,0.196027407337732,0.197737761725882,0.291294408397981,-0.443613201823857,0.468883014482381,-0.685646840957662,0.631899059858106,-0.154057601194228,0.0915366350689052,-0.385404126938946,-0.711938507559905,0.556840975457317,0.616313683688033,0.326066520233448,0.426344675908146,-0.415275151467702,0.269391906113625,0.492785221516559,0.722741485967429,-0.685823180558471,0.651553418056213,-0.707104852088404,-0.602152195533865,0.605594965342672,0.682135836553701,-0.502597118444846,0.715289673539663,0.649953041780251,-0.221436067734542,0.764279109943111,0.71372491601969
critical,-0.628389722561169,0.535432296527165,0.576850569907689,0.181859382701783,0.0765935254587514,-0.674033761028159,0.650596592509347,-0.67617923407987,-0.478437740277515,0.646625170901693,-0.649571022837532,-0.392882292530798,0.594318477395411,0.531436947710756,-0.222912532377212,0.652536676601306,-0.180465939070993,0.350283060134245,-0.631457300733732,0.605921798514711,-0.638048394167068,0.58540132924061,-0.4971746699105,-0.517814775228377,0.651021176703326,0.633672575228914,-0.65427467203817,0.629447745228766,0.646058618602433,-0.67542307927813,0.601540314053563,0.553885179939434
critical,-0.0268347980283311,0.0307709352616436,-0.0186488618322481,-0.0120573939256692,-0.015813207411682,-0.107775694104441,-0.164808285718726,-0.141582587066515,0.0605415393504731,-0.103850393227774,0.255121868361645,-0.10514008898663,0.114686157259764,-0.0138342177793442,-0.0344944936548295,-0.12969857484717,-0.0606076580578164,-0.0378367477485608,-0.107511049956995,0.119960330561655,0.033689301560666,0.0605042047154688,-0.0053970982225858,0.0265294328844296,-0.0616079892306305,0.0697162930904347,-0.0887274955980082,-0.104225771394688,-0.103412113396895,0.0312249616732721,-0.119672574497302,0.0589416528826463
critical,-0.0353170912171519,-0.0262626705080286,-0.0178732540425894,-0.0570542380287245,-0.021399878047258,0.0649104400577443,-0.0264291991865881,-0.0061268012831334,0.0254874153953737,-0.0111008293697813,-0.0850366502840466,0.0275677876931662,-0.199670588436311,0.063356242232104,-0.0378956457482245,-0.0622000328625832,0.152276731850558,-0.0164082710022166,-0.0659597928267802,-0.0225173676133089,0.0754896835035119,0.0269679659757779,-0.056665950475747,-0.0304156208574607,-0.0782027935420971,0.0039401171439957,-0.0285782530405355,-0.0119420422428924,0.0472832285758399,-0.0187171907113991,0.0207911516131626,-0.0500782410558555
critical,0.0932432383411417,-0.096778800456476,-0.039143637780282,-0.0269903022447473,-0.073989703968081,-0.0294938656857485,0.0057452322365028,-0.0962667726506586,-0.160113035684059,-0.0861997649608094,0.0142760066397922,-0.127949926258954,0.0982705975526583,-0.0033003425510929,-0.0495456029254223,-0.061403021908173,0.0617379793634641,0.0768583485549833,-0.105123587297342,-0.151019203043844,0.0526089274829837,0.170785214830045,0.0504206137096357,0.0152835017150469,-0.0101390197960091,0.0073431366608042,0.171353293682072,0.150978738384816,0.0396480971961701,0.0234291874465821,-0.109327340828522,0.0002707385427218
critical,0.114296746432742,0.0121592318830092,0.0684176982976059,-0.0639659464524684,0.0130005680705558,0.0344205970663092,0.0110111134939537,-0.241653997961131,0.0305768095876176,0.100910662973231,-0.176381136042954,-0.107555633101919,0.0003693251842129,0.101162054713994,0.0125403115994325,-0.0504168520273985,0.148799902454057,0.0073779650146352,0.0805938411821441,0.0300425882770197,-0.0420548885073995,0.11412253539404,-0.0937465528205546,0.151709869972906,-0.0330197007888246,-0.034944616330083,-0.0545597147265743,-0.075099983521471,-0.0269501482793775,0.163665504486686,0.0043853276489676,-0.0270972462697268
critical,0.0654930640151164,-0.007166863192394,-0.0869181245145916,0.13624656603545,-0.0139456456392659,-0.0647100304597143,-0.0216132787066002,0.0293578407166032,-0.0282021885604832,-0.052244932908137,0.0085433122311115,-0.101728950330422,0.0731174921593142,0.0845760868034195,0.0843095397886642,-0.151986074992926,-0.143995773051917,-0.0010744599883406,-0.03855310823852,0.0664169112596217,-0.0261402511021048,-0.0502422351897293,-0.112511728349147,0.140384948643628,-0.051226467518265,-0.063947167685806,-0.200503358398697,0.107004659589767,-0.0710614723119103,-0.0268641721779873,0.194120037803509,-0.0627939334782563
critical,0.180291654510666,0.154313489201495,-0.0324900606101276,0.147432027588135,-0.187952333983776,-0.168957309908309,-0.186095703223845,-0.0540876918909311,-0.13902146091499,-0.113778517475997,-0.0758168222961215,0.067716671771622,0.0643353355508638,0.0278387068237297,-0.14769111508228,-0.0746528839497828,-0.0785108433909023,-0.0500459269822671,0.225601657637691,-0.167797771160928,-0.182416660806984,0.216509641970512,-0.166412875178073,-0.228069343808341,0.1011262485638,-0.0334760596208648,0.209275723596248,0.062157534067059,-0.145334396574216,0.090105253176061,0.167168628510051,-0.164954652545931
critical,0.01381497021922,-0.119041387380367,0.0291794759814731,0.157844052986129,-0.008862687418089,-0.0091237308661852,0.194335369066537,0.0002849833623059,0.0042285103263215,0.0270189807100441,0.0372337813649428,0.138105429748113,-0.0510808900991294,0.155924268632919,-0.0607414653428692,-0.168059181585058,0.125310365463038,-0.0651631347030207,-0.10514541498567,0.133601118492333,0.0067057995309929,0.0294319928847822,-0.184883366226049,-0.0788065901944087,-0.104135675316463,0.0495782505524251,0.0622014721656382,0.0570107740544999,0.183402698929373,0.111406522411614,0.160584681247108,-0.0872222898992376
critical,0.0346179785183445,0.149118332371536,-0.0144832591958097,0.0484773434718731,-0.0677169810722504,-0.0032569670679357,-0.0233183190361953,-0.148341181878102,0.032749013100919,0.117497002678921,-0.145795062953811,-0.0417922188426928,-0.12813744289636,0.0198602710713572,0.0098067696881195,0.0567428552583298,-0.157987630310583,0.0181353230530645,0.0031482746912317,-0.171322554546515,0.0690120507406787,-0.0750814330558307,0.156839295350705,-0.0238737370811528,0.0419400404750103,-0.0240666660498025,-0.108699985170382,-0.0869104244125284,0.0498517585752954,-0.0572134932494581,-0.0165315670347968,-0.0738216884098312
