group,BCL6,CEBPB,E2F1,E2F3,ETS2,ETV5,FOXD2,FOXG1,GATA2,GATA3,GRHL2,GTF2B,HEY1,JUN,KLF3,KMT2A,MEIS1,MYOD1,NANOG,NFAT5,PAX5,PGR,PRDM14,RARG,RBPJ,RELA,RUNX1,SMAD3,STAT5B,TAL1,TCF4,TCF7L2,TEAD4,TFAP2A,THAP1,TP63,TP73,VDR,XBP1,ZBTB33,ZBTB7B,ZFX
critical,-0.0043956838249168,0.006781732490421,-0.0708893314108116,0.0383899055890937,0.173136803367542,-0.118359886498565,-0.189074272256364,0.029119358324633,-0.0254660587664587,0.0674980498291348,-0.0957838871995478,0.165079424254453,0.0488414324287819,-0.20620298546451,0.0369696328754574,-0.0448170000710173,0.0292184457387522,-0.202113345281526,-0.0434573368145802,-0.0441730505468039,-0.156197691256293,-0.0032735930272424,0.0996289832045127,-0.127985249772866,0.12404551638735,0.0467401265778636,-0.0489211770303246,0.0324923947686801,-0.023530323831169,-0.198224075276673,-0.135657315312728,0.0494502563546967,-0.0065285552472791,-0.140424398939249,0.0119001611005994,0.106003982626798,0.119930066009669,0.0354914800585436,0.122324124735596,-0.0203009641375948,-0.0570204161258463,0.0639033423796089
critical,0.0466421733731572,0.0272956862228585,0.0896529516326242,0.120119075252057,-0.0375709387083333,0.0334302866960582,0.0218010086932194,0.0022255537509047,-0.0705430700288627,-0.0550024374930102,-0.0959926725204137,0.0391731088258278,0.0103201448987402,0.0291977618380306,-0.0430966068390516,0.176399600300212,-0.0019912560150862,-0.121043628184253,-0.10565838823679,-0.0815781966673944,0.0700705183102793,0.0846683552196838,0.131540320602971,0.132138208422727,0.101609389278771,-0.0218046352529201,0.0197286496157344,-0.119259580602978,-0.0830877796167711,0.025822313922615,-0.0177718459178054,-0.0992690494185495,-0.0654191807546887,-0.0546668158770675,-0.0070835502615641,0.170634853968616,-0.0026321680203834,-0.0280051182273503,-0.0108354460634931,0.0357444713681344,-0.0164381511139153,0.0118624767811723
critical,0.211614963615601,0.0900244302906147,-0.177600258541234,-0.009194536341851,0.253315584080107,-0.0770965839226202,-0.0976964927976201,0.111697559802586,-0.0760996800781867,-0.0673715241351758,-0.12220392219878,0.136136900184221,0.0760772635945701,-0.172610450036415,0.0546977312481697,0.0288359936177223,0.0157273041571803,-0.0127724422062927,0.0580497931390955,-0.137718731524374,0.126548858004501,0.0521244532599696,0.0105715129253575,0.0613090826914582,-0.0531494826550082,0.224874775437603,-0.0215151226873773,-0.0609157447673239,-0.137249664505774,-0.0626549112771303,0.0372341151146773,-0.0140746971777437,-0.0092429794543858,0.043122178144643,-0.0207509472795927,0.0090398877919566,-0.0168032114139106,-0.0082538835986277,-0.15209592529564,-0.0257661107583899,-0.0373968235238496,0.0662049434615692
critical,0.0715667311781271,0.0147246827705359,-0.234980691190135,-0.0078278936611871,0.0013827569539418,0.0553311383569443,-0.102519942558938,0.09339719981543,0.0214393191239162,-0.051474744068159,-0.11346674766722,0.178748512731892,0.0220460725096291,-0.0947401894173788,0.129537370386613,-0.228345236330195,-0.173124071115414,-0.139265453673653,0.0892726148372366,0.164515686034362,0.0044831560130402,0.0533225546478383,0.0244628845008461,-0.0877903563949483,0.0493648720408887,0.259549663517144,-0.194855329143643,-0.140799384741023,0.17419440295341,-0.179808019705527,0.0269198793858743,-0.0618981742565321,-0.0377473616610864,0.100449858660752,0.182364869289447,-0.0140076861404785,-0.0048998613482406,0.0227138066571496,-0.0097015717190438,-0.0248247798702378,-0.159536934071953,0.0907763567915211
critical,0.0047175183172139,0.0484557502518734,-0.190540045311307,-0.0885643318401054,-0.0769973984974644,0.0918749754731507,0.049368633438908,0.0876748940834756,0.006883280647123,0.01326319162495,-0.0627347616678261,-0.0690566172941744,-0.0372692283212938,-0.0789100990388762,-0.174187787978122,0.090284482132446,-0.0887882915229254,0.0132583536789934,0.0535592622264833,0.0351245296637803,0.12766669509931,-0.130482602935843,0.0498845073377533,-0.0858000039504628,0.0607980946864448,0.0186091963368905,0.049089223452432,0.0074861631432486,0.0057130931651369,-0.0309222153759714,-0.0316004953990816,0.150918384376119,-0.113671112886474,0.146815285195388,-0.0590145300871043,-0.242123936988757,0.0870643453037573,-0.0455275276392099,0.0933230099129191,0.131855909718067,-0.189669140609188,-0.0908069802957549
critical,0.107137918685583,0.238794713746758,0.0739815035744334,-0.082313394236498,0.191085263678442,-0.161288669768484,-0.0504080868516704,0.0941826819713221,0.289492789908495,0.0597351606083235,0.395166751571205,-0.0913058100000445,-0.0079015219114483,-0.179025158801924,-0.0876883609332025,-0.0537953246246171,0.0871715667970737,0.109570521319764,-0.0622449032560191,-0.0764893781591237,0.0292369442107654,-0.0094169605530284,-0.134463449840663,-0.0579453364770743,0.0774562106504545,0.117440176274062,-0.0284555993872606,-0.18777274842571,-0.0545211220452274,-0.161741784933342,-0.02176749428385,0.0594128098538405,0.0565096751144288,0.0689805890230367,-0.0218405135701476,-0.0105077994620971,0.0823582826916561,0.134365596305,-0.0674908087762654,-0.162625543563964,-0.210882720694056,0.0524653736508629
critical,-0.0017057376322239,0.0682239353267478,-0.170176333759608,-0.0577194929562,0.103064175549266,0.110846362184004,-0.0437314822875814,0.095960574878944,-0.0007851114917105,0.0094819745346003,-0.0720889827412762,0.0610714708970259,-0.0700920246984298,-0.0402231656346848,0.0485737415950893,0.042978081603461,-0.0039782189194605,0.0084100099890014,0.0177478617513812,0.0343721735116827,-0.106619773585934,0.047386516808729,-0.129655365031687,-0.0996308002061227,0.120943501067841,0.126455928101424,0.0438446537925136,0.0274561792958459,-0.0685474994952115,-0.0131909997121837,-0.0488422390916901,-0.044596598691056,0.110649577950876,-0.122856656497416,0.0764073491257844,-0.020738045328565,-0.148493989951131,-0.0252403470561005,-0.006588505755815,0.108417035824496,-0.0369391665508483,0.170656046755067
critical,0.0838685665605968,-0.0697800339817543,-0.0997891877489767,-0.357407234557841,0.11587875253223,-0.0005759662038487,0.0243931181278352,0.125459850525078,-0.0051924594793294,-0.0758089346599105,0.108760725566661,0.0568741065670272,0.0971820034534484,0.0193019274316001,0.176675563836712,-0.0342634163954813,-0.124629738625195,0.165038417425561,0.170605279280849,-0.0806771392856784,0.18790422703144,-0.047983875897308,0.071625268058328,0.161378622028831,-0.0379013026804835,-0.110595735391095,0.0651912922477946,0.0740532845068433,-0.0224110738202543,-0.0036636903499253,-0.0713555425495095,0.149800873653918,0.149847613092269,0.227751545702442,0.0049353925683977,-0.171045895861139,0.105717793382338,-0.0158855666096165,0.0399481005849468,0.18972511765054,0.203503027712006,-0.0101507348977533
critical,-0.0875866905159319,0.0170714208728358,0.0165824450657433,-0.0269758721275061,0.0609132070296365,0.100425322814496,0.0465587171089513,0.0577236103373411,0.12609182276744,-0.157501749695352,0.143494664200653,-0.0790959958642897,-0.139213271626878,0.165252293508907,-0.0777148593951571,0.0045103859137215,-0.0871936179024919,0.120107006801645,0.0392371280561214,0.0213952196206754,-0.032840319799227,0.0672010640393201,-0.0020012452144848,0.10542174872326,0.0924262135806583,0.15816361221209,-0.0460619124697238,0.161353208904386,0.0422714529110745,-0.0475265564816287,0.0231377871733695,-0.130852731309478,-0.0844965852320175,-0.0429342940318297,0.0406835047930449,-0.274070776774698,0.0509053499505177,0.127737182321125,-0.0839495455865911,-0.073565252162319,-0.0894117870073814,0.0811628075479043
critical,-0.427655201949963,-0.0649311511925795,0.49862875064745,-0.13536355735873,0.212246923640946,0.117563214932935,-0.268346087579577,-0.034911810409198,-0.101306211006512,0.134690376049746,-0.325194192781578,-0.0680941292882435,0.143793475711895,0.042105218078259,0.14594884641421,-0.149174055900978,-0.174007627806558,-0.273348409139255,0.072258762209412,0.257852792754424,-0.416815575904754,-0.122055239085562,-0.0689691567614152,-0.259614211693925,0.0054541755733442,0.114615070422211,0.119724538203094,-0.373649177322543,-0.0854004085829278,0.260826912106651,-0.0103747846107904,-0.250017590043197,-0.0729611652150872,0.162208556053289,0.136996184375773,0.0365617539872442,-0.238842455628559,-0.0708474624876854,0.0215407196023954,0.128186383965609,0.0227382680242439,-0.0538723624221792
