group,ARNTL,ATF1,ATF3,BACH2,CDX2,DUX4,E2F3,EGR1,ELF1,ETV5,ETV6,FOXM1,GLI2,GRHL2,HNF4A,HSF1,MAFF,MAFK,MEF2C,MEIS1,MYC,MYOD1,NFE2,NFIC,OTX2,PGR,PRDM14,REST,RUNX2,SMAD3,SPI1,STAT4,STAT5A,STAT5B,TCF12,TCF4,TEAD4,TFAP4,TP63,ZBTB7A,ZKSCAN1,ZNF143
critical,-0.318462923991974,-0.0604546129995487,-0.320109291933711,-0.165559835424425,0.220876075565366,0.361757589176345,-0.0836261650911051,-0.37664541260388,-0.200154709846131,-0.279872778219972,0.0189780512690761,0.356518230371465,-0.359286492772796,-0.262879457216145,-0.38545186234686,-0.440284855033136,-0.0632292909786435,-0.0119241235184158,-0.0717244366913628,-0.0826538486389904,0.140172918987381,-0.0876122883027391,-0.412423099772181,-0.167134562747807,0.163677932613881,-0.306600609813027,0.320867815197216,-0.14975541602572,-0.262304074936381,-0.204339953582416,0.0114274211714976,0.0773972034162477,-0.318333008542268,-0.038837323726379,0.0780799575182992,0.0379226583688866,0.266218913950646,-0.0953603459252811,-0.157360133008052,0.235012504149132,-0.0639278761128608,-0.263298400384433
critical,-0.25541205570937,0.0732954050557013,0.42698342937546,0.269703184263564,-0.157925736145674,0.514737018949159,-0.151812863949265,0.32311452617462,-0.434480031349148,-0.405268080591367,-0.124793557118367,0.368040856246416,-0.442818243104236,0.126415623740215,-0.403493984785985,-0.152223761072754,-0.295181998422649,0.355691374849766,0.283679025647853,-0.317388937589848,0.0914228761170374,0.328481838888422,0.219084236454547,-0.278778423812827,0.393265316003941,-0.356228265746285,0.224089750535705,-0.417713116898449,-0.365990168606402,-0.32300966897164,-0.387784119010367,0.412959370190746,-0.107980351377533,0.404217582051275,0.382958761162991,0.25225522090343,0.0170888067987458,0.343894801906626,-0.142627262881906,-0.0367060757896671,-0.306271762261607,-0.490608303201988
critical,-0.245637901341844,-0.189933317606599,0.19390584067786,0.0141088278671091,0.283748706209141,0.333843311421317,0.155788900185474,-0.362789593647257,-0.109785412113058,-0.327577157212369,0.252185790006929,0.52948931623398,-0.582145923144238,-0.140879667418068,-0.0657724721088696,0.0430878054103042,-0.0734040970739044,0.075510297472574,-0.253696246424364,-0.127060810873654,-0.50923511351755,-0.0571592311792686,-0.298722489114468,0.36141470932939,0.246885114228067,0.273022036610218,0.141360683615107,-0.220718186117742,0.0392209327600948,-0.355621250401264,-0.466928717784665,-0.0005091728327204,-0.129624913813205,-0.317104401632536,0.110751899139049,0.0565713038162974,-0.0109415845763525,0.0308362228526409,-0.503846437745975,0.201574195343769,-0.0021235986780313,-0.217296608559602
critical,-0.405813620107183,-0.108786533494652,0.502270389555262,-0.0962326789791939,0.526595801340794,0.408070138680434,-0.341562256804288,-0.420651660999045,-0.561114623053978,-0.435721786668606,0.0791667241502976,0.531726731939221,-0.447363103324286,0.086922744267827,-0.430141779936369,-0.24513634039178,-0.131014771601847,0.0420686344640922,0.337307285939122,-0.366633117068024,-0.0623415770558492,-0.485799282084918,-0.228539280920623,0.419712267258102,0.129341962482944,-0.45083973246145,0.318235613157438,0.208813886026948,-0.289734840498658,-0.40113805283335,-0.418348842053925,0.51209110647158,-0.178454082654674,-0.190285389055714,0.381301986727059,0.428336752444381,-0.380788810393166,-0.185062169991236,-0.559191367229326,-0.58286636704636,-0.239092684566963,-0.373173377690759
critical,-0.0655885955956893,-0.185635399363677,0.543149577170402,-0.146178829729237,0.094754853462601,0.368502701358157,-0.235464804836197,-0.373033399562141,-0.219988969719499,0.0589259882953924,0.477320044089599,0.321186664484218,-0.227023047158509,-0.116269929774855,-0.135276930360262,-0.12593523539288,0.195728980307191,-0.166516353901993,-0.203109703571009,-0.3209160570984,-0.0644814162860018,-0.0773205812569725,-0.0198451380065505,0.472959015971048,0.0308649715034488,-0.559702176221191,-0.0446548406042636,-0.383832125206054,-0.209765079764853,0.224378698621394,-0.184978635983772,0.382461867806959,-0.187545529679602,-0.159594023149302,-0.14106442468477,0.269942571309036,-0.225985197013783,-0.256250806704016,-0.533572013947172,-0.148268619494149,-0.144164929308337,0.299043525575403
critical,-0.169143546999032,-0.279837030246986,-0.281365210298783,-0.175246351471051,0.357847479154043,0.0873240786016359,-0.342493954818352,0.422269349498075,-0.318522059085682,-0.319239021825819,0.027349580743157,0.172257528541442,-0.432987708341596,0.22065733364972,0.476800604535527,-0.287830875590569,0.0967865544985848,-0.555311357369278,-0.124565321312307,0.0174141793660641,0.114699770780738,0.282393251686138,-0.0198882103781491,-0.395963179531785,-0.389784519685724,-0.214545384666379,0.410196611405302,-0.279229911817554,-0.273695389145555,0.258988756354806,0.0027960720554073,0.282334803936059,-0.301954683503051,-0.122449799213999,0.134289848054806,0.0617596607134059,-0.284024114684352,-0.0254057110381083,-0.406575329834163,-0.252095722877235,0.0587910548660578,-0.424715175752346
critical,-0.0715405313531215,0.179442301033566,-0.136331984656051,-0.320815841989431,0.330163666930014,0.433691143252158,-0.362073403211262,-0.122724634316353,0.262876010514796,-0.28278084091959,0.283865056110175,0.375966343356682,-0.289295189357894,-0.312226612990992,-0.0905441292572242,-0.388478204390599,0.0905042264899577,-0.390370988989001,0.274879332948105,-0.338065998291935,-0.224370853506194,-0.0180924847181833,-0.320675168900385,0.336098791865694,0.0488407971210721,0.18383610241142,-0.299763205317328,-0.234888779593574,0.141140394787121,-0.366044171918364,0.0097513495917818,0.101246114775837,-0.377964711944026,0.327913214193906,0.390285989760951,0.322355075402306,0.393424880777134,-0.368555702760301,-0.277070628248296,0.356499113299578,0.145664165178356,-0.340625919156398
critical,-0.122360171529754,-0.287785502387565,0.120710303576044,0.064817493997141,0.0829338822189183,-0.357292402523662,-0.13343319257171,-0.387563532654859,-0.300877248453802,-0.362615736071885,0.52271480981156,0.0321173645306678,0.184387118045827,0.266610085514461,-0.148205016814082,-0.101511219963498,-0.159086544026796,-0.028002439879433,-0.0043970491477492,0.186839993202052,-0.155480807801913,0.31110048517465,-0.307591714018517,-0.0852342444780633,0.149257989244078,-0.106155310768817,0.214247486604379,0.0560994085193562,0.0530272238034254,0.18701638192008,0.216512766024579,0.384418258691127,-0.243473440492012,-0.0350243675465668,-0.0172870688900542,0.0084413208594424,0.368660704126736,-0.137578814707021,0.0061779904858503,0.0247489938289541,-0.275628811431537,0.236731201013133
critical,0.227306387435739,-0.0240323214729971,-0.405209230276785,-0.153900557688868,0.372947936344517,0.275438285621829,0.0412999411266693,-0.225420628859078,-0.198363127508771,-0.045471724903085,-0.0558512326366745,0.351438339338601,-0.218880546482402,-0.119165838033473,-0.1633499189223,-0.203431430165296,0.116155349834824,-0.175723577172899,-0.0569958776452919,0.337552091149347,-0.0046742391866444,0.425874545482277,0.0410433264727123,-0.375765800311824,-0.36156025297299,0.0617011325979999,0.272834920162982,0.101427758180879,-0.0302955473273372,0.145686929871755,-0.559452267319343,0.347887523846952,-0.0362283736526639,-0.127883880151302,0.324149362428936,-0.326350828855949,-0.257160857921478,0.048991851110419,-0.327750129628035,-0.0488299161633927,-0.0244280173516178,0.20582552082365
critical,0.194255006174931,0.0399351955777678,0.0455760169086822,-0.412685889199242,0.0260954997367857,-0.0649309057280039,-0.0537797649324274,-0.22363958614249,-0.22896254608133,0.0907009630514384,-0.303937221997084,0.275964336491432,-0.367697401439456,-0.274941981622203,-0.112593327992164,-0.238407957089791,-0.29534684188826,0.168526644468514,0.281600284308669,0.255574096766408,-0.355519573762492,-0.417070427004408,-0.186071293707415,0.338916595666383,0.198164647147303,-0.299907909188854,-0.254504089763443,-0.0115253183457025,-0.374322672533219,-0.301719231772315,-0.228173578367099,0.289552234125745,0.328446122281093,0.182299194121051,0.43438277209135,0.0985110394703477,0.0844829011005034,0.0419452492189653,-0.261865802924025,-0.109825713724879,0.370987023171749,0.257059435434997
