group,BARX2,BHLHE40,CDX2,CEBPB,E2F1,E2F6,EGR1,ETV5,GATA2,GLIS1,GMEB2,HOXA6,MYC,MYOD1,NFIC,NFYA,PAX5,PGR,POU2F2,RFX5,RUNX1,SETDB1,SIX5,SOX17,SPI1,SRF,STAT4,TBP,USF2,XBP1,ZKSCAN1
critical,0.277693558613447,0.663829980082369,-0.409291972087549,-0.650391032631686,-0.642715088198802,0.581276263501057,-0.199298086566297,0.481345900941101,-0.681151860399533,-0.395849256901759,-0.677277738693105,-0.538382201334029,-0.356109738370084,0.249254516020633,0.188330031665837,-0.673993341698977,-0.671441428010346,0.664071827142167,-0.656694631469362,0.562013376592338,-0.728736841776714,-0.580267103836423,0.66058776985456,0.0536928953269234,0.602993162320029,-0.2634226833842,-0.513287809829853,0.675296206698743,0.727335956329748,-0.310561944664913,0.684636570365663
critical,0.519003300459086,0.442359861426778,0.0466776463745581,-0.405411209393402,0.585329640859242,-0.627020872703188,-0.412855640531775,0.571491278773394,-0.503582320277067,-0.584307490987303,-0.346528530936919,-0.486359501509247,-0.112359676328131,-0.590163315299336,0.332674015762362,-0.532909626390967,0.120118103731722,0.545427830600931,-0.553464596601127,0.489496607152546,-0.411299724480204,-0.465878483875287,0.0897106834309572,-0.524262943935793,0.56997481142146,-0.377352360283019,-0.574882768092627,0.589551201145215,0.505235429573287,0.452441531538115,0.484769356293506
critical,0.134187101334372,0.227901443450397,-0.0851900930137917,0.208603945465553,-0.246864652217242,-0.113710732128353,-0.0138728765902248,-0.0522316616656077,-0.044250957930897,0.191772848613861,-0.0882301851636162,0.0973604541820275,-0.0393828134636027,-0.124903081108184,-0.171967073151862,0.144819530569008,0.171200584334505,0.195722264537037,-0.0670725578752994,0.187902785444014,-0.116092322382284,0.0914566093342245,0.0252368626365193,-0.134805884868016,-0.116648211511437,-0.102791037529543,-0.0950043071918627,-0.038743960820915,0.0715561143952344,-0.110233486080286,-0.0493702601603205
critical,-0.0111290466215986,0.153556164207478,-0.0335796731381575,-0.0505631443582007,0.0052220052667424,0.0923875847645267,0.0306552870154249,0.0114099602523924,-0.0159809890138642,-0.086244412207813,0.0317410375245031,0.175202223994976,0.23868076632337,-0.0833755937022385,0.0218146329028256,-0.0720756673065596,0.023454833521625,-0.0879403882508653,-0.0051109323745547,0.0079558946256425,-0.183096483036291,-0.047586848023179,0.133806323379612,0.0060814330688391,-0.0320474283051233,-0.0278797738954299,0.0222016528362407,0.199763588735162,-0.0218829183141874,0.0051628841482627,-0.170497076534499
critical,0.0724474376260475,-0.0390453278060402,-0.0250794966089116,0.0105643875296955,-0.031214303039626,-0.073656087168188,-0.146313812098328,-0.0043578973206303,0.0379558534758826,0.0160786044898904,-0.194950101920571,-0.0745233641168534,0.0633286357407672,-0.0212539053100739,0.0938927974303251,0.0321994897545506,-0.052714821389862,-0.229886676337591,0.107277119098403,0.206677880698288,0.0135867185458924,-0.040603314805917,-0.0571147761713108,0.0241596664437191,0.024975953373516,-0.115740568974752,0.128921898261145,0.079638295732216,-0.0074368012044768,0.1533026455166,0.0298376469681629
critical,0.19087987784389,0.15195658418043,-0.0591637448595958,0.35088079181497,0.0454743610112437,-0.279674400508597,-0.0059827758966664,-0.149002204962742,0.0926318362313184,-0.196890513319527,-0.0746048752917978,-0.0392021642024678,0.14034639313109,0.0174375137923404,-0.0463082800851327,-0.111884563695697,0.0300088328412447,0.0062489530180369,0.0478989136797468,0.126297417399533,-0.0885596120136218,0.102265975368684,0.120105886985094,-0.242598136486059,-0.0061809800413368,-0.181393718679243,-0.117739910867248,-0.0858561888061106,0.067195436182468,-0.0515080204781804,-0.18614039747739
critical,-0.0212047664341912,0.0358144325855911,-0.0121382124484974,0.166341340844642,-0.152493529032052,0.0399928906515154,-0.191980521060148,0.123816868416629,0.0350779586231097,-0.0347220004274243,-0.270118028673562,0.12757075899026,0.0905371822429883,0.0145134612336471,-0.064993067676473,-0.0707379569986239,0.0288524877611581,0.0053710825825139,-0.0265450887601079,-0.0532860051620099,-0.0432703770041429,0.127490060786224,0.0702865533976943,-0.0651603503064867,-0.0893148101531462,-0.0222114369715981,-0.0819165253925371,0.0740748752050474,0.191506838425633,-0.0576997855201744,0.002316323273026
critical,0.0278539764433231,0.121715640547469,-0.0276592376500885,0.0522011940674748,-0.101492990564025,0.0082603327620272,-0.0762324479996033,-0.0240969782748452,0.0604717506161468,-0.0699988592281649,0.10751626143877,0.0418965908234677,-0.0682067754834238,0.15782702867092,0.047881400786549,-0.0634463856828048,-0.0397768590591094,-0.0299756555956137,-0.0943816166820819,0.0713225961751768,0.0410227004888276,-0.077143338704958,0.068388369408115,-0.0090353931591007,0.0349215340967886,0.0820254402513486,0.168096578932145,-0.0754048081283564,0.0341922373161252,-0.0354132495497059,-0.123427881386984
critical,0.0856755166480813,0.0565708113610894,0.0697480974676501,-0.0364046908727808,0.005371109044177,-0.0354963511419068,-0.0106414364090578,-0.0899240025850166,0.0381453763821792,0.0175020921501475,0.0499051958925537,-0.0306849228798409,0.0479635993331666,0.0228484134673779,-0.0226690286013166,0.0786873345749372,-0.164349478896639,0.0715200937900337,-0.0263213044743245,0.122482355775141,-0.0615603198720088,-0.03159750261664,0.140036632613598,-0.119512720856072,-0.123224682966333,-0.126005148390283,0.0856742120308736,-0.0849605864182516,0.0406039275101247,0.0560890814571393,0.0292260346873097
critical,0.0504533619931421,0.0130069028059891,0.0869078655804041,0.138246032486706,-0.007624474875539,-0.22328687852558,0.0069366540531378,0.186476288312717,-0.0952510076881609,-0.0754638475384548,0.0075184065189767,-0.0458512941145429,-0.224265304998359,-0.158552169952449,0.147484261644228,-0.187069946410414,-0.0358002350001,-0.0964410297089793,0.157830255729724,-0.174230263615536,0.175706020800971,-0.150099712497623,-0.221680159389696,0.0374794702573076,-0.0531310468312546,0.0192871236116269,0.0712909235718652,0.0001959017605894,0.0470045169096152,0.178562831282054,0.0637633172464519
