group,ARNT,ATF3,BACH1,BARX2,BCL11A,BCL6,CDX2,CEBPA,DUX4,E2F1,E2F6,EGR1,ESR1,ESR2,ETV1,FOXA1,GMEB2,GRHL2,HINFP,HNF4G,HOXA6,HSF1,JUN,KMT2A,MYBL2,MYC,NR2C2,POU2F2,RFX5,RUNX1,SETDB1,SPI1,STAT3,TBP,TFAP2A,USF2,ZKSCAN1,ZNF143
critical,-0.465705528372329,-0.238695185444775,0.223440834110397,0.216852945378903,0.263176463909579,-0.587078461093284,-0.468385982456735,0.429985406455482,-0.645120715810557,-0.672263658185165,0.621431865389495,-0.181920524230859,0.553779685077853,-0.622275223131168,0.597247661963639,-0.579756209525319,-0.721424374155464,0.318403433147167,0.573982571603639,0.352586685276856,-0.594814096502475,0.576269918585866,0.431767351257257,-0.435766566393261,-0.656624643434663,-0.403456088153016,0.486312819890086,-0.658648719853451,0.620042135751231,-0.668898581710662,-0.598180035184356,0.59555054052917,0.646769732019544,0.669429671724746,-0.250205267445689,0.722132186950923,0.7170556288294,0.639308605601006
critical,-0.642877372663459,-0.697637364935704,0.568957042381202,0.578247289886537,0.200546425779147,-0.536111023639318,0.100361182051809,-0.678615181683762,-0.640335204119538,0.641326046524559,-0.692967657115815,-0.525235076299304,0.675267458704543,-0.613699439745446,0.601457619229994,-0.649703438665855,-0.399696399543093,-0.0809030853394882,0.616534032194091,-0.210223968589554,-0.598933270009965,9.02515756349502e-05,0.673853792342495,0.24439219216376,0.187614106462905,-0.1649898898809,-0.624748355522616,-0.658387279179752,0.630175054620407,-0.531084929341602,-0.536235043933685,0.667185295361545,0.63810833861225,0.639929924496836,-0.713327609609527,0.635569139955645,0.598722133021018,0.612717122016978
critical,-0.0427196289717889,-0.0241341099181692,0.0363502882303389,-0.0808447517734757,0.0336274642704886,-0.130897711053323,0.0225474679178734,-0.041962879807311,-0.0031588076489722,-0.25182536403521,0.0597825913945623,0.048041169689887,-0.0297047116097424,0.13547079899559,-0.0418508785605715,0.127970694344315,-0.0945027239127203,0.00709087258269,-0.029484518682479,-0.0183560138533848,0.0501706325473963,-0.142266895810218,0.0603856880550098,-0.160772244659255,0.0064263995776573,-0.0584939421293557,0.0102771091084148,-0.039690346574148,0.106978714640796,-0.124222335159217,-0.117788401106155,-0.002079007269409,-0.0402116645465001,0.122873494747804,0.126126948952977,0.0210689329410744,-0.0959941267576254,0.0564361837737272
critical,0.0819259438429991,-0.0831497340322119,0.125574943150423,-0.0033286488899,0.0322934457567277,0.0953483598312431,-0.0570324748956752,-0.0646591494539593,0.0745773910208703,0.0460348960781022,0.049344557326842,0.0493156457583129,0.0221001036915919,0.0135318519399478,0.0287352247457496,-0.0506352763285423,0.0773877087783233,-0.0490839545745196,-0.0436913805617264,0.0032320531994007,0.14208793867581,0.0909928047572662,0.0097413732630644,-0.0977816522719557,-0.0631575732216946,0.0992839418520651,-0.0274570103121504,-0.0716327750412439,-0.0459066613126088,-0.0727265261145325,0.0085100929214824,0.0234520027613843,0.0267471872450406,0.139074337763437,0.0325422363079747,0.0003020818314095,-0.0328876645113589,-0.175546239501287
critical,0.0090168403024423,-0.0365415208273655,-0.0928899410955275,0.163682812817645,0.100251952320916,0.022313579243129,0.0024931667036676,-0.0887655181646996,0.13140992971297,-0.0008028282062337,-0.108564685110149,0.0095966273079354,-0.124988730445737,0.0271246928044431,0.0782539790043824,0.0487298853864517,-0.0414292836872176,-0.0449272994221587,0.0597461387819016,0.0527505577486417,0.0954814531283672,0.0553376404880301,0.0205300003649075,0.0440586323963189,-0.0443611756608712,-0.0221645597939637,-0.0681051914704465,-0.0166036944750606,0.0023789059471791,0.050051766726957,-0.111222336253676,-0.0018973891980877,0.0172978173098125,0.200281238804944,-0.0397485545043898,-0.012872052278758,0.0904563070987557,-0.0492793429927192
critical,0.169681857359673,-0.112551149267688,0.0375417334111566,0.0537746917176319,0.002368633212354,-0.0722733546111198,-0.0462333546650165,-0.0719623516403116,-0.0130058105664348,-0.0174957046406319,-0.135962561638028,0.0353349481180255,-0.0205346210335213,0.0885127424924683,0.0884445668278641,0.0037352504371352,0.0783445361125469,-0.0228550878616957,0.0191293155047615,-0.0057590145558573,-0.0181167683169652,0.0337252818775618,-0.0400707180037545,0.0034893191982338,0.0572732118592188,0.0732379016968451,0.10429108551351,-0.0256591030622334,0.065969877003712,-0.0309885000763452,0.0138300155523408,0.104879945888107,0.0359732497063034,-0.0249723579529277,0.1592636181155,-0.044255151844103,-0.0673434226496929,0.0303391130141479
critical,0.0702950127565967,-0.0193256491059266,0.077678081173496,-0.0214490010345082,0.127329967883598,0.0644740755506545,-0.0284474762505203,-0.0160119563793688,0.0478500694748092,-0.0765034094592261,0.0344200086565472,-0.0195995395934746,0.0275863772967617,-0.0872007438618431,0.0244124324143156,-0.0041800147082184,-0.125034829293408,0.0294306794053555,0.0465800456535952,0.145045523095515,0.0109786135637827,0.0910180766081782,-0.0309888614976549,-0.0083189458433046,-0.0256354489844109,-0.0484325644768154,-0.0156483189855521,-0.0871038630638058,-0.0046809795185824,0.0006414133045601,0.0718612204771359,0.0285151845268607,-0.0215538437653231,0.0809682065790322,-0.077944455596502,0.122672300904188,0.0119521987038226,-0.0015746155215522
critical,0.0261328094467058,0.0661089291016081,-0.0793040837572318,0.087210210776907,0.0651366957727489,0.02228157097836,-0.0440662553359788,-0.0462021334899629,-0.0415872072104286,-0.103360739353136,0.0225038237131546,-0.033671778864848,0.0675075547917141,0.0631550238114087,0.0341951008328996,-0.0351898531613194,0.0303541427773967,0.104095054556202,-0.0315833864273289,-0.0869869789551749,0.104238001249065,-0.171168873834639,0.0339674631199492,-0.0588666230255044,-0.017810080935158,0.0459490395166395,0.0398072271581971,-0.005814307777875,-1.07699563116318e-05,-0.0275980130485564,-0.0344765883274081,-0.0189492485868474,0.0353195821805277,-0.0342445447232393,0.0320660762874775,0.0173141734013542,-0.0232033813299419,-0.069430481536809
critical,-0.0376796210029369,-0.0466770295456952,0.0326185171928739,0.043188479476344,0.182004562052604,0.0025497413906033,0.0252756687394253,0.039727811565516,-0.0385311749267767,0.0532421297890421,0.0384248946989939,-0.0110734812638606,-0.0032526998107838,0.0073792592722261,0.0377321050660395,0.0957722622988428,0.131886874145139,-0.178254247718529,-0.12629272906919,-0.0739503729369633,-0.0588034723255518,-0.0422263809945944,-0.0185623010178134,-0.0366345320964063,0.0287927570180885,-0.0379646750706629,-0.0723177905490779,-0.0525493401560878,0.0542465435466682,-0.157087753094643,0.146209446940445,-0.0108760099764371,-0.124032634101834,-0.0292644575352232,-0.021737586835521,0.124569939697847,-0.0593893256799346,-0.0116157072407894
critical,-0.101489744072008,0.313177759692617,-0.0457531003342748,-0.0460371627814898,-0.14166607820119,-0.0450064840937022,0.113805102774923,0.0132083596145619,-0.226765636741269,0.0399641035651701,-0.25377279228309,-0.0864425970836165,-0.183876016478345,0.121393161709723,-0.0068354567039597,-0.0356569114776101,0.0363882906520486,-0.149543641392538,-0.124169572831736,0.149537111221337,0.0733359993035933,-0.0886024512081301,-0.140696891958872,-0.153572212842216,0.0393508116532712,-0.117396152754179,-0.0867935937856349,0.166719624192242,-0.0148360047862475,0.195419726617752,-0.164227275517444,-0.079105405559097,-0.130655665376477,-0.0307799619528201,0.173450598156996,0.117386357497378,0.0135637097640472,0.126797966739874
critical,0.0013886458639734,-0.0601490373770382,-0.0036801786658425,-0.128258438881086,0.0148657847994999,-0.123566878897919,-0.143685599901417,0.122135903787426,0.0720341034871629,0.0030057874664402,0.0919892609944007,0.103820079914811,0.216685467750917,0.050273583067692,0.0610030196514794,-0.0116421866470857,-0.0605205484338693,-0.0667117144417886,-0.0305403458820124,-0.0234988962716779,0.228572999642392,0.110810981007457,0.162524991347486,0.133347811588824,-0.0682446085147749,-0.137475118606251,0.171003991485249,-0.0943477808562958,0.0466834054211481,-0.136639629691939,-0.0783847233557574,-0.103285827288837,-0.0180392453977842,-0.175298560670961,0.164616384896395,0.215746416019878,-0.120897259622284,0.213023782445204
