group,AR,BACH2,BARX2,BHLHE40,CDX2,E2F1,EGR1,ELK3,FOXP2,GATA4,GLIS1,GMEB2,IRF4,KLF3,LHX2,MYOD1,NFATC1,NFIC,NRF1,PAX5,PGR,RUNX1,RXRG,SETDB1,SIX5,SOX17,STAT4,TBP,TFAP2C,USF1,USF2,VEZF1,ZBTB7B,ZKSCAN1
critical,-0.162150162044578,-0.247389671772731,0.215738915910207,0.495224979248183,-0.250237396946333,-0.481385500091071,-0.210164776020924,0.194171524471138,-0.126817430561712,-0.191762908147543,-0.294605576982109,-0.47958919155447,0.287006748046303,0.0666831334505545,-0.18103154591976,0.197426940599189,-0.405144829205611,0.0858587003780079,0.0362304704059942,-0.478660865426129,0.39919343722953,-0.490950632409133,0.400066077437226,-0.392758197794847,0.46449186920956,0.0046178966318394,-0.335917765907721,0.417225321556634,0.358134994536883,0.200608514289048,0.456332887973437,-0.367769637836336,0.305080611903355,0.476107827652509
critical,0.155593447407164,-0.177601087279757,0.311350908278936,0.201201333608515,-0.0272738732065473,0.321084187059837,-0.182159727515816,0.238212606537285,0.232653896261251,0.0287072464900379,-0.30209241688419,-0.226350724198963,0.299720128329941,0.281111605697221,-0.119255756073913,-0.368150227138493,-0.178662202197178,0.195365805967425,0.288943372260476,0.0901888887711929,0.304282669723785,-0.189868470244144,0.28926216828113,-0.269900227683017,0.135613970015508,-0.307403980572685,-0.321998926141508,0.325084137544429,0.283451036612665,0.308440699517481,0.217726692930122,0.0692765401560502,0.306680672951882,0.238046669966727
critical,0.0354569912370961,-0.0570998451127508,0.0026300886881059,0.1105854804907,0.0192192458747351,-0.128047331366604,-0.116431092332574,0.11714625947888,0.152746838343097,-0.148925056319265,0.159398640131159,-0.102492680299707,-0.133722737290249,0.0336450161460853,0.158052695057995,-0.0449481333897463,-0.113620385524038,-0.0315984306280722,0.0816568560639663,0.174858157348403,0.127487759467698,0.0578193786664312,0.145734220161037,0.0604043758014591,-0.00131462449719,-0.0415662669088872,-0.143109673451521,-0.0056431616845719,-0.136462154101461,0.0542236421935983,0.0557137626794909,-0.0460205062470287,-0.0755580765637484,-0.0210027553484395
critical,-0.0454582197073685,-0.195048048092172,0.0928626826526263,0.225240098348847,0.0430163707358781,-0.112506055076069,-0.0743723432338745,0.0113632717009605,0.0277569135436423,-0.0350531177059712,-0.0821317140107577,-0.0449720277603966,-0.269099158845439,0.179905068326111,0.140211348650644,-0.16960062942059,0.122076031595633,0.0659749961887388,-0.199083112912461,-0.0376938199318887,-0.138034353344915,-0.213812239343596,0.157895552062945,0.0838496573371478,0.175372132644753,-0.0419479371249354,0.156186814713325,0.0437568803887417,-0.136745475035158,0.0730111678740434,-0.147638826301135,-0.0346409060689335,0.0308000187812355,-0.233534184674864
critical,0.0506341144411966,-0.0501089739366384,0.101029515119371,0.0829474127906288,-0.0182316426935417,-0.0188375454160227,-0.220095950386583,0.128992670114107,0.0615496678488404,0.284864197316514,-0.0403760473661909,-0.0858826169743624,-0.139770592792774,0.0119488631857127,0.167596340364205,-0.0594396525571736,0.0276751651134972,0.165382636805657,-0.332958209742396,0.0589183826842579,-0.34027690426113,0.125033237249619,0.0207815701584103,0.124031041395137,0.0030095649724017,0.0699764795456549,0.237563217765978,0.247402884447487,-0.0687052747920271,0.234892258627061,-0.162446837140132,-0.132999741521885,-0.149553316528006,-0.0127597605147923
critical,0.0496389126128058,0.0195119232511545,0.12130938897557,0.0784229106732802,0.0509175541937127,-0.0699386391003313,0.100554928128322,0.0962756992067649,0.0522166931663025,-0.082839466623834,-0.166769196655146,-0.0520519446937411,-0.0450537614942005,-0.0163391688109259,0.209484057385784,0.0656585309340904,-0.101128635284273,-0.101076594989572,-0.0097768162104128,0.0087913477786437,-0.0453246787622884,-0.0541922460644287,-0.104759476204579,0.218053340929064,0.154849716103958,-0.133654423953547,-0.0048751919585583,-0.14186195326238,-0.149735754261051,-0.0344532029209806,-0.0172994688636312,0.0249684058510586,0.156817410752726,-0.119184968961977
critical,-0.0746775307027609,-0.0116864618035258,-0.0781259491930601,-0.10255459893803,-0.0053068559537994,-0.12279027809987,-0.0324177285079886,-0.0307678162587577,-0.0966531138754979,-0.0052111685110148,0.0486157393251856,-0.180333048297539,0.0370717328349588,0.0694442123207311,0.0754034769039395,0.0142400887901668,0.105818857072176,-0.0005319766164333,-0.131114895766092,-0.0148104796114746,0.0437005563762763,-0.10262693408823,0.120160012559517,0.250205006270241,-0.0264554262281839,-0.133686369220236,-0.0607410217161905,0.122204762080926,-0.140217163760976,-0.0672319464891035,0.163879934251595,0.219339350866943,-0.0814150784680889,-0.0147599146202148
critical,-0.191822077687274,0.072210043893819,0.161042038953763,0.205432477732711,-0.110966360280313,-0.172556134581857,-0.17663531124533,-0.0182445667311514,-0.0125729581705282,-0.288962857580193,-0.0570977629548607,0.0416734218367299,0.165191319620046,0.137449121008276,-0.123175167102914,0.150368217692676,0.0996026961582468,0.0106553215936789,0.0417868540079424,0.162686075186315,-0.0940620457695385,-0.0694180546152633,-0.0748681540003428,-0.183722631196022,-0.017730470710549,-0.138751887060485,0.159793798237073,0.0481857915977133,-0.0345651680518665,-0.0292041591703573,0.0814491672640771,-0.0974606294057368,-0.263064783708993,-0.255779809417048
critical,0.0571487654296485,-0.0282263919101958,-0.112583015714094,0.0654346645696584,0.0821460505388825,-0.0289076972437186,-0.0564749613037231,-0.0909837776464943,-0.116126847094687,0.0545624795058401,0.112534420934441,-0.0341859382766211,0.101196834860121,-0.0330708674602905,0.0535233991838661,0.0676354536508513,0.0322845452204037,-0.0102502371121534,0.0570091777404442,0.0805531854125419,0.087438967847519,-0.175687739976099,-0.0233678923632885,-0.0180084426046574,0.0648831627415171,0.0948889715496069,0.0788223632943008,-0.0154890152703042,-0.0780719163950974,-0.13183046213017,-0.0098797426847327,0.0700818257459947,0.103110295076387,0.0537151691867916
critical,-0.16814894891804,-0.0644619310040843,-0.0734822399954977,0.0104380180230572,-0.0789734274966892,0.112569343774427,0.127032140338464,-0.0611010948225805,-0.0315359092993145,-0.0899850224562131,-0.0739091760359431,-0.0353269281831682,0.0193290016486069,0.139893791473251,0.07315649158441,-0.0146045674672014,-0.25451286113007,-0.0135012435299793,-0.1010296251451,-0.087811923421449,0.0384713202377035,-0.0842151631415495,-0.0400210601867982,0.002960414546612,0.0119542091324718,0.0413175605073396,-0.0373274130266748,0.0150953545251025,-0.0532106241739428,0.0098189878199272,-0.137743419071819,0.0472118751950101,-0.0511868715867871,-0.0973668494064747
critical,0.145303677172937,0.100311756262005,-0.0611509652345048,0.0885246311526431,0.0813571156591187,-0.0844301904773215,0.0325800610323927,0.0789406040307297,0.0416307580802931,0.0822254602631733,-0.0295175956877356,0.0441337777237477,0.0426557964474855,-0.231293052204813,0.0798109889181586,0.108674061699455,-0.146238126958315,-0.0873579971192821,0.0546930602985232,0.065779552097189,-0.0888751518363287,-0.0105201091339911,-0.0319847063438044,-0.110500523376028,0.134899048077925,0.0193427025006573,0.127918422541476,-0.279001406400139,0.0907901618113421,-0.147014250753856,0.119357393503381,-0.0294710772268041,0.051932556893246,-0.041897627145637
critical,-0.2882406343348,-0.123293681738585,0.383560856276366,0.215281642011541,-0.271900860012404,-0.0776650811710338,0.184706679683765,-0.16477157040313,-0.16661308343052,-0.0581099666420832,0.172079161781662,0.0084768059990966,0.049954694663642,-0.139399613136869,-0.146590283053344,0.117856833752958,-0.287363723369376,0.244161243139498,-0.21732776759753,0.151822518480372,0.196808051006613,0.0735143692680278,0.097600190451668,0.0595130241867613,-0.0131244341158427,-0.17482681613999,-0.161702382024147,0.234398301057779,-0.0778989240951468,0.018736664294555,-0.004647628116746,0.172722229822973,-0.194498852130997,0.0371810249339687
critical,-0.0967007898407701,-0.0205044914430371,-0.0047924223137451,0.0679623379123723,-0.183350358385934,-0.0286097962958141,0.185521422185785,0.0015117036828592,-0.061626048007622,-0.11056343425167,0.153035874958385,0.0842051115260722,0.0941115952350219,-0.0010131631065971,-0.12653281464613,-0.0611435893854329,0.110322204940576,-0.15355049748872,0.0144094308493813,0.128945107757075,0.0355732824094102,-0.282929818005765,-0.306538126584886,-0.120534245776912,0.0823235228995347,-0.107459617115587,-0.124184849351476,0.142389621362079,0.0858937167037341,0.0781582967946354,0.157844379226203,-0.127047437176465,-0.181227540448302,0.112219875521186
critical,-0.0314912526922256,-0.0768936898261625,0.0901933936330733,0.29549801676734,-0.172896149489841,0.0250707060268204,0.358939132627892,0.23312699201769,0.550791181796548,-0.561186352588156,-0.224260522813082,0.0437208653882355,0.0956967193462778,0.190170477422955,-0.269051479312219,-0.137430272671412,-0.0203317311071165,-0.274096194549323,0.057784919988647,0.0259879269790211,-0.451731318958867,-0.225330613923983,0.503554302758209,-0.277306467882025,0.248414007887702,-0.387525852304815,-0.196132413612259,0.143850819336817,0.0369945784054301,0.335855738664173,-0.0675686101454549,0.0568676990364462,-0.250859930426904,0.0414278130077337
critical,0.295016845449586,0.326047114685994,-0.278660989251086,-0.217517601593141,0.0984408541292921,0.114338134920358,0.230357713001309,0.339957235378176,-0.400794906097832,-0.0966065524995537,-0.12885968948912,-0.120452473686152,0.545704734847163,-0.349128743526868,-0.455976813459128,0.287373921992343,-0.0961479770921191,-0.395903435085196,-0.467135481706703,0.0938551000549461,-0.262610849990875,-0.0388260511627953,-0.31366557868526,-0.305258362882292,-0.404616367826454,0.299144024116498,-0.322072794488227,0.196728849789439,0.586059370701406,-0.17915012583778,-0.0291959676066689,0.36426173197221,-0.448945323878464,-0.129776840303989
