group,AHR,ATF1,ATF3,BATF,BHLHE40,DUX4,E2F1,E2F6,EGR1,ELF1,ESRRA,ETV5,FOS,FOXA1,FOXG1,FOXH1,FOXM1,FOXP1,FOXP2,KLF10,KLF4,MEF2A,MEIS1,MXI1,NR2C2,NRF1,PAX5,PBX1,PRDM14,RFX2,RXRA,RXRG,SIX5,SMAD3,SPI1,STAT5B,TCF4,TFAP2C,USF2,ZBTB7B,ZFX,ZNF263
critical,0.421610025798799,0.115447767303256,0.210836952749425,0.183313970084702,-0.369279941669479,0.434686256772415,0.193219625755413,-0.491087551734157,0.239562909143163,-0.50428510369872,0.444159589586905,-0.453854735981322,-0.078987976030277,0.404187334583856,0.328980158561987,-0.224425497137245,0.496897696770151,0.485855914079303,0.0789241260003143,0.453798807864928,0.516422009347712,0.145903133802231,-0.380171089322167,0.342167978737597,-0.481964800682696,0.0680831504668957,0.452390873166125,0.101321867946729,0.596580054979109,0.354139711005175,-0.428768468656168,-0.510556381246648,-0.252566923121924,-0.437659971039631,-0.144181408249857,0.170587104400496,-0.344218864249268,-0.477697411226616,-0.447832954205679,-0.484051468320824,0.375398863314127,-0.518800808674972
critical,0.75165818593598,0.188695992272312,0.771639899193278,-0.824491126958466,-0.641447405177685,0.832535522897436,-0.681812433006711,0.732328655620928,0.821176115643079,-0.771944302544134,0.281672111721224,-0.785726347050106,-0.772243318225064,0.806479706583839,-0.254787144001158,-0.79516933812106,0.761532025672395,0.808708332741871,-0.707123101583716,-0.714423669215465,0.811051639302627,0.244661293255112,-0.72222627972242,0.678948831464466,0.723131683151218,-0.82595234000929,0.110323317088294,-0.62262624000357,0.28671260679496,-0.483226492964428,-0.794078060079791,-0.685325413703791,0.316019277170838,-0.696378603391908,-0.763962854381348,0.790644245144899,0.684523750409193,-0.80938393555543,-0.832244368816501,-0.629844618180825,0.812422306512949,-0.81626723364898
critical,0.451636323284141,-0.199453339603342,0.0691806643282123,-0.253947428145163,-0.215844915329674,0.369275766772346,-0.108381893311232,-0.491057530592007,-0.442725186059263,-0.270575438590108,0.381266684506257,-0.134052776092384,-0.170780676261165,-0.0229741332331667,0.386358259153317,-0.389440978304094,0.482661411323085,0.362224286004341,0.162449291071806,-0.0970750913753528,0.159727856933171,-0.0514189258983852,-0.154370377188864,-0.179054296149954,-0.372179984427466,-0.328105395937185,0.508423224075919,0.249343416144049,0.0949025115533265,-0.092025917130601,-0.386912403025066,0.331261497170373,-0.375939514752511,-0.323953934764666,-0.417268824125432,-0.277718185174565,0.0769281833836103,-0.068039547758373,-0.204892429626943,-0.294218154800659,0.151548105657808,-0.49835686480083
critical,0.229882245536415,-0.0731258458344877,0.305177752996163,-0.0876578970477234,0.448007226818661,0.474941873487524,-0.496728131778029,-0.340214173042257,-0.504746624542123,-0.360627798021808,0.39471168825927,-0.477361938254384,0.0325844026326056,0.456183112873336,0.487570320311382,-0.414946237052707,0.413682059797355,0.483915203635901,0.0933269243864988,0.287865218646127,0.224256729511494,0.088989181097686,-0.4697625927,-0.0919718577550509,-0.365019322375571,-0.497748184160669,-0.0176742416361049,0.0954966899566079,0.265258960229654,-0.190086648205118,-0.0744785217344052,0.351289164095581,0.056676407144877,-0.407440753697104,-0.273922867351084,-0.0201663401834255,0.374045186250708,-0.315326491498719,-0.489880037226385,-0.346394858506484,0.463692774811875,-0.362265449120153
critical,0.277864366618679,-0.16656332842797,0.361136867990959,-0.447679386432206,0.277896324822675,0.422363572220995,0.0201522176845249,-0.230464837489387,-0.418163116998405,-0.369533234262609,0.19796610032793,-0.098071533650937,-0.421618998214153,0.229483966459063,0.341490021998522,-0.274444019350032,0.229093912482092,0.0617643321047102,0.0683875767644694,0.129239498420375,-0.306728509903817,0.0238407456860019,-0.363867990776235,-0.305343207429457,-0.409601298113529,-0.438388190448682,0.282753375872808,0.441844220653726,0.0107307305616343,-0.17112165593959,-0.408832662335381,-0.0988470974313501,-0.0034814328800142,0.223831536052146,-0.340243801031993,-0.207391312183221,0.202339383133898,-0.280567926384192,-0.384918613915739,-0.414540516760416,0.156337075622647,0.430808285519202
critical,0.141102416360539,-0.281093798299949,-0.303281655581137,-0.28834409117958,-0.0065942749808216,-0.137071610097556,-0.142453772536869,-0.211073497722589,0.222491640758558,-0.391568004366361,-0.0437458185934798,-0.344301114601193,0.427956402670797,0.359809896868031,-0.0221890121454578,-0.241193842705667,0.154870158250278,0.372878395939147,-0.0884069496111177,0.201376542396984,-0.0127106561280736,-0.0106298106879575,0.0855926003790392,-0.0972487004481333,-0.169066629751814,-0.304540512628806,0.215954559055862,0.0903470665909226,0.109219143572772,0.0063892590761556,0.267607898285588,-0.0383928027285962,0.20623698115401,0.0831179462229055,-0.081653028393374,-0.206813093444053,-0.072983902267932,-0.298068048331685,-0.269911302568565,0.0848688854366023,0.296763051706758,-0.402855152798007
critical,-0.0426553361402812,-0.175043964166042,-0.0197859497230259,0.0577679412469471,-0.0228373022222019,-0.0005042344500691,0.0408585579348578,0.0340631633920208,0.274396882430722,0.10264847768439,0.181507695461789,0.110320966790224,0.104903484008908,-0.0438923179168251,-0.160366742219075,0.175724123788199,0.0410733385226509,-0.0637999597642842,-0.0989477208269545,-0.0403412873029722,0.213949183148806,0.0434867407844841,0.081129095474379,-0.0293909578595088,-0.0593454458116213,0.0237161686934068,0.368681763525693,0.0505426058339081,0.0758636171043422,0.154604496726417,-0.108608227659812,-0.0438368192204508,-0.090092736121975,-0.0234999326095857,0.160824464078682,-0.0118676716357578,-0.215467075658766,0.0960491954107249,0.109252759270499,-0.120170814671601,-0.123669194298699,0.0018437337729373
critical,-0.155985695147234,-0.312635900835031,0.0995957688137697,0.218311428822163,0.304605303122835,-0.37054908979225,-0.32413120295543,0.331927639810474,-0.280734526678859,-0.0864647484396749,0.238295427129974,-0.0102066871747033,0.169140569745861,0.359581014716124,-0.120122085614027,0.0384004332891631,-0.0540273844628718,-0.184622935109645,0.0096327253231829,-0.0813429056577874,0.0150033335894868,-0.0457762568789718,0.0999248597481443,0.0075019102051978,0.327862198400766,0.179103846466146,0.113724772050983,0.12532522748769,0.251276993485055,0.231009178587391,-0.205055782295405,0.0454549550791386,-0.144899809411168,0.108151159465693,0.281319198590374,-0.10906200138613,0.114923811949452,-0.0173167065482863,0.144486985280473,-0.342718025254875,-0.201211357578309,0.176073873129536
critical,0.0816051118145469,-0.0962280741850752,-0.148778376987743,-0.0589102820427524,0.0653922361680117,0.0659293822532596,-0.0597650846471451,-0.0736777226863619,0.0046096070242221,-0.240655470041493,0.133101995154342,-0.162352485800192,0.0830929445048328,-0.0384338297280655,0.0876418902225242,-0.13075968599572,0.127989486330817,-0.0895615270517708,-0.0056349787862253,0.176658770059745,0.0634223743860461,-0.10151897943157,0.0326615476620045,0.136186589977824,-0.0306450484239427,-0.169135463505708,-0.172901030415406,0.0324655398919777,0.0480075536700522,-0.118807125656771,-0.0694076232970779,0.0449366565609482,0.235765712144637,-0.135187961372464,-0.125072525440436,0.175633072161685,0.0712372465746983,-0.0674775501140196,0.017538292580626,-0.185629142296991,0.0859296759252859,0.174410714221485
critical,-0.0484937986540003,0.067608960257854,-0.0669260633309166,0.0644011845186426,-0.0171519682195995,-0.011680675962655,-0.0397568305222006,-0.0451393786460091,-0.160014871131323,-0.0970173590599669,-0.11116826043583,-0.0216589797128337,-0.0339803450269101,0.0681452129160117,0.173921726141062,0.0926753900094553,0.0557361857143252,-0.121674158879958,0.0657345110067358,0.157311962930014,0.0709720382300536,0.207286814586413,0.179634900273079,0.0834838787567148,0.084705733955625,-0.145993839218585,-0.266046253177758,0.129961453995684,0.0716717099626448,-0.0657615671448871,-0.0673876410477769,-0.0538519962534726,0.0585218856983773,-0.0676609080431044,-0.0269241041970657,0.0325874950348841,0.0378564073784573,0.142234659383852,0.135610234518901,-0.0532876052116377,-0.0877544196025071,0.0373028387918828
