group,AHR,ASCL1,ATF1,ATF2,BACH1,BHLHE40,CDX2,CEBPB,E2F1,E2F3,E2F4,E2F8,ETS2,ETV5,ETV6,FOS,FOXP1,GATA1,GLI2,GTF2I,HIF1A,HNF1B,HNF4A,HOXB13,HSF2,KLF1,KLF4,LHX2,MNT,MXI1,NANOG,NFE2,NKX2-1,RARG,RELA,REST,SMAD3,SREBF1,STAT5B,TAL1,TCF12,TCF3,TCF4,TEAD4,TFAP2C,THAP1,VDR,ZNF263,ZNF384
critical,0.160190919555662,0.0643925530694361,0.154041216020921,0.147929004338283,0.375170417552871,-0.337459823368396,-0.0661264472502045,0.268357111285213,0.134996899983355,0.0600144732338242,0.246772440039,0.232700785396465,0.0467987439089867,-0.0690952553043568,-0.178707111461031,-0.0838982090208727,0.295300711011276,-0.217676178186653,-0.0971931703342666,0.136291230421086,-0.0661394891860786,0.215122781042132,0.141508301853557,0.248430756349919,0.0212542557318807,-0.205552228231688,0.216487728066589,0.252360359957842,0.157301581156323,0.173830556358831,0.154980443361833,-0.0036227764696354,0.0518632930207794,0.140183074802366,0.361366256283025,-0.190961748149277,-0.270369817694179,0.12890084960622,0.149005365109708,-0.115423835939667,0.303112652350182,0.134325968138751,-0.182493818231699,-0.249333501920323,-0.214231235494108,0.219032480100998,-0.165424479084739,-0.25331429289843,0.351950216248165
critical,0.551190188923908,-0.547534375707308,0.16882580713517,0.41850037557095,-0.180198517273034,-0.443351085629072,-0.449625446723057,0.576653986355297,-0.50438635357441,0.143158216859062,0.509818367235299,0.486798044358377,0.489770321931342,-0.536953409315374,-0.478120393990911,-0.549520101875909,0.559942201354541,-0.357549061237327,-0.379509132132825,-0.282806533311903,-0.152198416736866,0.562409379161166,-0.506136976555905,0.58766183178145,-0.519928190147706,-0.341768979417919,0.583318734499944,0.16429760399146,0.442265862547118,0.502944644604763,0.403165749520591,0.603282991563713,0.515963352671573,-0.202112173893374,0.538938584245552,-0.533716151432815,-0.502813835727155,0.519600644277184,0.600210609093261,0.465556402498645,0.539505312467504,0.337356150475994,0.605599074918789,-0.193037852357231,-0.536898726463883,0.366015697536742,-0.461080842624264,-0.530467207295705,0.0702956875728439
critical,-0.0489759864322346,-0.133474785251836,-0.132549718145771,-0.197854005356782,-0.161958827804971,0.0364342533003811,-0.0370779647536199,0.242178665557127,0.0551614369546799,-0.218453444758846,-0.0031593422050309,0.0137352867084193,0.0612621863882173,0.261658654321381,0.307385466609207,-0.0251309897147824,-0.0287282205681292,0.0393174548153581,0.0318004224274715,0.0310191873591738,-0.0813768024770089,0.162564856946561,-0.0214758054848145,-0.0071439102127178,-0.162198379643312,-0.0514594862843617,0.0372556099371088,-0.0117307223083688,-0.119771797667688,0.0251424289879616,-0.118506748633752,0.0992408256800942,-0.0412787013794727,0.0078285843574144,0.0396978106485668,0.288301646791086,0.0790767515572631,-0.0971487003728411,-0.0822577947364134,0.0180623600130601,-0.063756536727404,-0.140247255535441,-0.0989931990606855,-0.0828795528786245,0.0395964553237069,-0.0841562094103451,0.0591129488273709,-0.129176226017841,0.0747129211763039
critical,0.0838728059836647,-0.139762185993744,0.0659511727945098,0.0064779243139692,0.186010058478112,0.157666096436,0.0601578338343189,0.0683180237757979,-0.145029548813298,0.191122789810327,-0.0015628088987049,-0.0826821955956292,0.0701195378742171,0.0270013025646405,0.180871003347918,0.0825034061924232,0.152919774044962,-0.0618099437185739,-0.169067362352102,-0.0209071975519044,0.262345032414929,0.169415111385851,-0.155612069639401,-0.0837395834079736,0.0691251064236539,-0.190139750066642,0.007412127581181,0.189089651280637,-0.0887335869140176,-0.186158712963853,0.102738034871114,0.016220332790005,-0.153342516746847,0.230853502193231,0.0498475060775112,0.0220327898249942,-0.197364216458273,-0.0542401232589915,0.16359184576609,0.0893120023927179,0.10518975094478,-0.104152293413026,0.087142746502591,-0.0197286869475919,-0.0811626835133791,0.0860754664402148,-0.0273215199046167,0.0265798302359181,-0.163315820751519
critical,0.12339842781197,-0.0146622986562379,-0.102994775935347,-0.0653778092881894,0.0669377584775395,0.110309509458355,-0.0452583000745845,0.125749469573093,0.0808232164655327,-0.0615709094655807,-0.073355517485806,-0.0140608086335003,-0.10830409501212,-0.0736877883047181,0.159396273754081,-0.0702011459163719,0.0749398665309353,0.123210093756965,-0.183506390572949,-0.136552710916846,-0.13257710138807,-0.0435965728935442,0.231507697064337,0.0309384201895094,-0.109696006050968,0.0273156758533312,-0.0428285370662228,-0.0154631660937819,-0.158510417216438,-0.0402710292471768,0.0508822802884232,-0.0937251438754705,0.123823298695169,-0.214364373317413,0.0966174595014913,0.0491539944793862,0.0582295469524696,-0.0945841381865677,0.0534616509751857,0.0085439788566608,-0.125194316891147,0.0277456207126556,0.105788372878812,0.0315967685917689,-0.016515046114937,-0.0518274575763548,-0.0092137437052023,0.0942684324073589,-0.11658228706057
critical,0.184757017117591,-0.119657613376215,-0.208950352923978,0.0439875623783829,-0.0223407657699678,-0.135130555422684,0.143547537613877,0.173899891095827,-0.136891070576682,-0.0704195030456775,0.0147462655480232,-0.108675669979424,-0.105974363855103,-0.083597967495534,0.320392136988684,0.0940382266501052,0.106881675308572,0.195996647998309,-0.0706468548883035,-0.288916261664353,0.269114589071311,0.287433234894696,0.190737550910879,0.0687855150937623,-0.170883811326221,-0.0791439783282427,-0.0020035312186774,0.196730880829225,0.0526118197332305,-0.101366931498538,-0.117322872110237,0.188932414786312,-0.1406832463622,0.0491215663122283,-0.063950069026034,0.0317676490379385,0.0126761062299057,-0.0031341681478355,-0.035610181988017,-0.0041724192603031,0.105310399400583,-0.0308708171696468,0.101099812387952,-0.0338348851033488,-0.130792889650856,0.0113854074260992,-0.107672442743731,-0.170370256496844,-0.295551052506945
critical,-0.122992882933031,-0.0828376624665701,-0.182736792492833,-0.151596447256083,-0.0094900587174752,0.0815233426704759,-0.104104877405181,0.0781147589576825,-0.0356653505864649,0.1603064985458,0.298482589126654,0.0837598577591718,0.0983405079281056,0.0057315763720045,0.397748900855063,0.228170246811196,-0.246235765811863,0.0322959540011596,-0.0080233586049608,-0.291477399457707,-0.0917560575956473,0.211073200631716,0.390257892096706,0.0702314357743757,-0.0280034125159629,0.223329022234012,0.185806239788899,-0.0257473988242519,0.12944172934452,0.0986693252789516,-0.106476869800541,0.0094951232896869,-0.387569490552419,0.167983440411479,-0.125927865836876,0.0636245747098805,0.0985651217056955,-0.0244838513645802,-0.0027380343519616,-0.11202605826577,-0.0059722701663665,0.0344730869806731,0.112480097164551,-0.115625513043793,0.0299222523126787,-0.121617724963243,0.0912970807389601,0.0623518477130751,0.0258437523105799
critical,-0.385762820534822,0.0772639153302938,-0.419626549305957,-0.492031635009345,0.469215837543257,0.502215936747624,-0.399220439074384,0.196860292453614,-0.425630065611882,0.169300621129237,-0.321010574156577,-0.271089083232004,0.152209231259679,0.0396719176905547,0.28552431290552,0.47856817126121,-0.504874045346524,-0.13957676133044,0.342141977352005,0.194876818344265,0.501744423256011,-0.219509501475352,0.0374317415046763,0.398344631989755,-0.281265591358851,0.313681169705846,-0.0067356286797837,-0.345679789841249,-0.0675847370329273,-0.153954026018934,-0.165817363920014,-0.298026239843279,-0.426386533021464,0.427850270668467,-0.396096175091731,0.411308330404838,0.0891257919292304,0.431062699880441,-0.280966024419448,0.277900699623246,-0.2998270511847,0.227336235755563,0.262755764208736,0.403831821538335,-0.228822380035431,0.326930796240327,-0.0868388540747623,0.0672349987199331,-0.351863533411531
critical,0.105948901618821,0.222906456332052,-0.0601336985209598,0.0289539392585409,-0.218357218409476,0.177229000124005,0.026725834353647,0.163786601033272,0.0367856006976148,-0.240002738561575,-0.148340996580493,0.0087975217399207,0.140145709465467,-0.0519586491006453,-0.0576496847022897,-0.0643016843883184,0.0179723785618892,-0.0295235324403516,-0.203251411379198,-0.0121054055820237,-0.0816731339830366,0.278451747198735,-0.046874417925927,-0.0142401559596982,-0.0802391953883693,-0.18425017453131,0.0054077078756777,0.0126883817554987,0.127261152637035,-0.182612553331801,0.201889936788176,0.116515589573878,-0.0747808932759118,0.0244412597522184,0.294891936422275,-0.0943171233759414,-0.0686145982629686,0.118527281711127,-0.134828418387131,0.0843911869486169,0.145880484600843,0.0632529148220389,-0.120812182726987,-0.10223626388248,-0.0534529743650174,0.17066056253227,0.125036311876449,0.0632108073604609,-0.158653407693929
critical,-0.140671755294294,0.0293912054053125,-0.104898289426222,-0.0003562242246582,7.47096398219401e-05,-0.0049530325705139,0.0093663150620245,0.0423609071532416,-0.125736865194527,-0.073789303679206,0.0423029801136695,-0.104114920956494,0.0064807905674525,-0.0187445403564844,-0.106602535412884,0.071503621800016,-0.124169045506669,0.164077527526625,0.001940285138564,0.0694177070012193,-0.141234243089765,0.1143837068126,0.0837646647180399,0.0692423017598982,0.045308148306797,-0.0148103740333972,-0.0606642275354153,-0.154538514094288,0.0124559376306029,-0.0019392023901607,-0.111481399717778,-0.110026727238057,-0.0755758385445133,-0.120296595842565,-0.0497062723206625,-0.018609738180284,0.0134222905804736,0.147999796487263,0.0047873720648218,0.0753971850579826,0.0054608415716225,0.0542927945566877,0.0886186258096595,0.11417852599019,-0.0067628465264904,-0.0515761788130175,-0.0538185507560789,0.328438193760692,0.0349960525145628
