group,AHR,ATF3,BARX2,BHLHE40,CDX2,CEBPB,E2F1,E2F6,EGR1,ELK1,ESR1,ETV5,FOXA2,FOXH1,FOXP1,GATA1,GATA3,GLIS1,GTF2I,KLF1,KMT2A,MAF,MECOM,MEF2C,MYOD1,NFATC1,NFYA,NFYB,NKX2-1,PRDM14,RBPJ,RUNX2,SETDB1,SOX17,SREBF1,STAT4,TBP,TCF3,TP73,VEZF1,XBP1,ZFX
critical,-0.362637763089922,-0.31223999245897,0.186908041255616,0.402476538684521,-0.331651045265577,-0.195341393318498,-0.450998748976076,0.250480989745982,-0.137670192977338,-0.285715428547434,0.18987546273188,0.180149214941398,-0.198461454919955,0.0596771791604312,-0.25750968427687,-0.0079093014968235,0.0264016318683193,-0.129629700590508,-0.184775654547536,0.180883598727847,-0.21606168129779,-0.226277785651976,0.156344930972167,-0.11853242481683,0.0926043991913735,-0.396649625193812,-0.347435097759886,0.118386261053507,-0.18583198481836,-0.301113305684136,0.115940335248252,0.123728071273629,-0.296660896022214,-0.0837759593462915,-0.272531130306853,-0.348799382008474,0.400060707166307,0.125284358856029,-0.117318790251942,-0.315600392443614,-0.195297544189501,-0.124165849569629
critical,-0.155586697031949,-0.21712701030114,0.180603558817567,0.12916354827357,-0.0676133288620434,-0.0908265572990025,0.290966899962235,-0.277700594146642,-0.0636617136503207,-0.0948941844442977,0.240565823612726,0.228538666135046,-0.178482763811802,0.220000231851404,-0.145628437381021,-0.117608088273428,-0.0188048299953255,-0.208043187847809,0.274852248020464,-0.0422473856273496,0.0270526841037952,0.157714536405597,-0.174910553851526,-0.215233616296097,-0.287714053024028,-0.200372366530377,-0.155337612586337,-0.214223299846132,0.0091211355894609,-0.131679433256146,0.316880212595084,0.182227505751087,-0.165366591086715,-0.223701056559668,-0.217867934713705,-0.195631451911018,0.235143091230069,0.0379705187422807,-0.136297621778794,-0.0512206445253923,0.133460282477433,-0.147500037872926
critical,0.0870530921772772,-0.038624016649157,-0.125841429070667,0.170672809287331,-0.154197662380679,0.145074477769941,-0.113505114107555,0.0326061561823797,0.0018233567234225,0.0602991286398367,-0.0335743064681084,0.0510525564546244,-0.0072060870201536,0.0016495192123529,-0.0237093646093145,-0.0268407980693749,0.0520724200309523,-0.0892703626794168,-0.122400558103015,-0.0305603649305005,-0.0286786412520532,0.024990068675847,-0.0767189406410761,0.19790398374421,0.0339921397493177,-0.235543342281974,-0.0185982554236295,-0.150027499257818,-0.0120007681394199,-0.0213261736145359,-0.0393700693008303,-0.0076654425363227,-0.0418547497339998,-0.143458900668519,-0.0197978521630497,-0.0364552589408042,0.0908252987886055,0.0301864963686606,0.058327706827044,0.0493051694186945,0.0380865016318868,0.0932526229499542
critical,0.0580028895909249,0.0469804940725416,0.123148448086984,0.244564354539941,0.0615972713670434,-0.0591038657616622,-0.151911174313179,-0.0670930000045027,-0.0105294684102426,0.158263875616314,-0.154399388798194,-0.111488774788122,-0.214174764547727,-0.174555508480376,0.170855344596886,0.113421518546132,-0.147640800256504,-0.118135848057377,0.0665946107536478,-0.205325801480616,-0.144421846976554,-0.174601915845574,0.0310005577570244,0.125594320542028,-0.157900288711984,0.158339261524918,-0.0204513047153478,0.152926403182453,-0.249962681914956,-0.0189879925126579,-0.0404378061031707,-0.126923851943968,0.0614032402134541,-0.183359690316381,-0.179456259671582,0.116686691560423,-0.0274666348124745,-0.061155713417863,-0.16251154633934,-0.10664618916246,0.0535406525594486,0.197044359211078
critical,0.0826410266123098,0.0213644022486215,-0.0209850002799539,0.0582313419347543,0.0143009487340699,-0.017551144018723,-0.225225327234191,-0.0335004928941777,-0.07054758886103,0.143712365280294,-0.0189478026022812,0.0162559724790634,0.171985045041738,-0.159148015224508,0.0833011770896318,0.0218045025668362,-0.0973239871949418,-0.0290637716414745,-0.0661638854541843,-0.0538315318405595,0.015781347178244,-0.0073943862851779,0.103998419469215,-0.13281917400851,-0.271940984258318,0.0713096737902326,-0.0370224139598498,-0.0922403140003833,0.104080891673882,-0.0556168388244116,-0.0966251359271838,-0.1084924835116,0.0316817048796786,0.0163759523862148,-0.154991222232493,0.200241618115833,-0.0109618683970088,0.125625599339217,0.120481898907084,0.138854707684602,0.215956226936774,0.150081068766922
critical,0.10188043224743,-0.0725265689771875,0.0027744058202332,0.0225485579758062,0.0893720409503859,0.295063151907753,0.0315145852787608,-0.21576568929792,0.122667278315516,0.142974673582202,0.143058968388925,-0.0657405342133539,0.0089063987754033,-0.0261664624498591,0.170654698564274,0.0934543101533106,-0.0028129468814391,0.0015295846019428,-0.119207392192407,0.038881709128261,0.0489650968542324,-0.181167488770737,-0.101796853203272,-0.048315129386325,0.15156101637362,-0.0692393468082808,0.0939720817812819,0.166653145355246,0.0322077187352188,0.0359615630380107,-0.117473154555461,-0.132309095597386,0.133235787884752,-0.0811117555367694,-0.0909131878706905,0.17956484132848,-0.206933179242714,0.106767163515039,0.0591367986690242,0.129072031866706,0.080422476186432,0.175508394636563
critical,-0.0047046811424888,-0.0912754053963362,-0.0521962840261304,0.065231895239803,-0.0826759136160253,0.161310908878094,-0.144154540068011,0.0109216786106604,-0.135567160515904,0.0733776540735247,-0.0232963807021314,-0.0104610968648774,0.15948297705623,0.0747415797500085,0.0344933429914982,-0.25365720012615,0.0904974325397665,0.133215612629752,0.132817557884016,-0.179955750046296,-0.0740188411906405,0.142380510832395,-0.0808138646278073,-0.0690316470814074,0.014630493618525,0.17168373233114,-0.0711541406834118,-0.0300582381950541,0.0579173142860177,-0.0093592645871712,-0.0527140659281432,0.0955092950090587,0.320448465478689,-0.212944006000149,-0.174186080629171,0.165011860449847,0.247729627838724,0.181854960111621,0.0401483584369341,0.204884110815579,0.0630821966854455,0.131093309272169
critical,0.113997129123069,-0.0930262421243503,0.150829334504854,-0.0314846194423033,0.184194193257327,-0.194258229035807,-0.0117491789215771,0.138171007444714,-0.115209164061012,0.209500604828833,0.176543984805961,-0.10039551209513,0.028942516385337,0.124128960819607,0.0381222787865576,0.126543763627558,-0.124918612555837,0.201897219457566,-0.127214406701873,0.151358045117622,-0.13960155008978,-0.098387484795527,-0.0593170386369927,-0.0354479980763991,0.115543753987543,-0.021404488230039,-0.0235632273187061,0.184640963479925,0.061105582748638,-0.0653640443354324,-0.120428962011061,0.183739619188046,0.137392573738092,0.0442858544448236,-0.106726870457079,0.240485290343011,-0.208689004773808,-0.0706399324335145,-0.146524537578379,0.188091726935035,0.123386619903893,0.0834938434011446
critical,-0.0033078375324345,-0.204380603312023,0.117690116478526,0.213985740628564,0.202709704530831,0.05973177421353,0.201120766975765,-0.237935725210638,-0.262669402791512,0.179551902955044,-0.163090104976503,-0.0643418482789704,-0.241535814923875,-0.0427520857782818,-0.0813822729216256,0.0360521637160417,0.044716216356524,-0.124578124860478,0.12353156816833,-0.303903409923369,-0.13879268316496,0.180351922891319,-0.0536170095903938,-0.11414161988771,0.215887175766902,0.0281972740968202,0.179098340631988,0.134226038753203,-0.293124365802375,0.0605144875960814,-0.0048308142601023,-0.0849813830186141,0.0255594940783596,-0.163559994237033,-0.0120352386903199,0.258991923394644,0.211879892233039,-0.243715134538038,-0.131770467356964,-0.219461795457678,-0.109821512231825,0.189808485076838
critical,0.0584049072558482,0.139033688839147,0.0395904234521256,-0.15951928318715,0.139912308386253,-0.095213757727462,0.0249718625903784,-0.215798061144359,-0.008617188505157,0.22103240188646,-0.117542178030616,-0.0412019482071446,-0.202339798106226,-0.082779828575628,-4.98353873821001e-05,0.122579343979161,0.0175599320952776,-0.0848902488934613,-0.0607509622857599,-0.160820420149017,-0.255512531375947,0.160189352471841,-0.0571703980401547,-0.000712321026168,-0.18381511791391,0.056227859191841,-0.129360206797086,0.0327006811465502,-0.159762501545134,-0.201558682577911,-0.135368621110589,-0.192591021294099,-0.232553043395617,-0.11459322315118,0.105410511337034,0.0744275259881867,-0.0760471760781049,0.153539036701297,-0.109861028105853,-0.058003515711825,0.0690908060263557,0.302380004763845
critical,-0.170988356838652,0.0923307947121609,0.064587909192073,0.0897401672990468,-0.260914882569688,-0.219928696635977,-0.228166474955292,0.0825265429941285,0.162435076963425,-0.0282941958813895,0.0019130346932934,0.19984816690836,0.165766233935234,0.136790358526304,-0.0566333466476886,-0.0118276302197405,0.0973735067567128,0.173795176380105,0.0284155740706456,0.319366041290816,0.161761162370552,-0.072304210846436,0.159093702972319,0.261009287827999,0.149752077888085,-0.225755258401045,-0.0293882343077827,0.0572185775130585,0.0663015076686762,0.250667212214138,-0.182381150717085,0.044012467049678,-0.0842748793363437,-0.109142286945299,-0.228704707531893,0.17399134315062,-0.0183109419852622,0.127599536646903,0.10629337328434,-0.0810716394461421,-0.10854234357214,-0.112425219586022
critical,-0.155307393376074,-0.102180543528749,-0.147542023707271,0.165504935431711,-0.20210473436128,0.446728530569482,-0.262264371833182,0.0382114794268681,0.0906936570752736,0.177109035012263,0.205650431455338,0.16521190261402,-0.152201245508553,-0.17971702708971,-0.014094878530923,0.261824822606646,0.265429126264242,0.187570306603821,0.332738764487797,0.0949133296500198,-0.332738764487797,-0.235393262450944,0.162516000691266,-0.074664761947592,0.272051667944052,-0.221855146273634,0.0248198796584028,0.0873530829535996,0.0982832070534629,-0.250484452562016,0.213679530660063,0.0708260320358437,0.113227880755689,-0.0700641467098479,0.136992842270405,0.0027252052045235,0.134414153474727,0.080056565793101,-0.0917485752189602,0.187951249266819,-0.177109035012263,-0.191672766051491
