group,AHR,ARNT,ASCL2,ATF3,BARX2,BATF,BCL11A,BCL6,CEBPA,CLOCK,CTCFL,DUX4,E2F1,E2F6,E2F7,EHF,ELF1,ESR1,ETS2,ETV1,ETV5,FOS,FOXA1,FOXG1,FOXH1,FOXM1,FOXP1,GLI2,GLIS1,HNF4G,HOXA1,HSF1,IRF4,JUN,KLF4,KLF5,LHX2,MITF,MYB,NANOG,NFYA,NR2C2,NRF1,POU2F2,REST,RFX5,RXRA,SETDB1,SMAD3,SPI1,STAT1,STAT3,STAT4,STAT5B,TBP,TCF12,TFAP2A,TFAP2C,THAP1,USF2,XBP1,ZFX,ZNF143,ZNF263
critical,0.646590645181763,0.478818423514279,0.541691058205689,0.253231949602883,-0.270266641456928,-0.0952360684366102,-0.159315352110278,0.607520358284434,-0.354808125630012,-0.428445227730639,0.205583395293137,0.632394544389489,0.545982684559132,-0.637915105178445,0.275986435978438,0.112369724320753,-0.607378722507627,-0.527438635455656,0.105545835446075,-0.622878181059995,-0.549926616297689,-0.499805919744062,0.580700067525162,0.525227449637764,-0.0945940040530401,0.541901004386479,0.591049687216011,-0.609564536737593,0.337844741291506,-0.379247849256912,-0.570034356425439,-0.576740675438874,-0.479789398635358,-0.403380888250813,0.476221233467451,-0.458065206450197,0.507654583375972,0.561404069839181,-0.637476399265115,0.655660824656224,0.668253144347863,-0.451343634809634,-0.209697776623561,0.68524213766927,-0.319922577998747,-0.509510448265414,-0.646415091597939,0.646636432737517,-0.669702589040541,-0.52554793285367,-0.532095108210911,-0.64342118487394,0.430616768587748,-0.219122297772201,-0.604966463146125,0.493941937449766,0.177293659314564,-0.353039592416904,0.702045161702336,-0.693152969110191,0.286884081968487,0.421661636652924,-0.617978141060652,-0.755115045701593
critical,0.768605390795975,0.786529618008851,0.753069651991412,0.799932058666279,-0.620841536158114,-0.735754018887827,-0.314782084087561,0.711705830644459,0.766845744452131,-0.714979011637828,-0.823346122769915,0.83287817779947,-0.762528803378004,0.734289508499343,0.762818327128397,0.752531210444216,-0.741076149888963,-0.748697194105398,0.429552005806771,-0.754038637694218,-0.763456687932664,-0.775214807556173,0.800051895748825,-0.310549601196036,-0.786322516641219,0.779975773082156,0.797301420120095,-0.720647998914615,0.777830315157592,0.244395955225718,0.809488708358781,0.171234591007347,-0.791177349046368,-0.772875728560223,0.790039391956741,-0.763534598542804,0.256174707955726,0.784063218990398,-0.759461073103747,0.49564133150643,0.755184352831889,0.757299108693983,-0.85038743197444,0.777989217588442,-0.756163242425814,-0.775993363441398,-0.806972624819879,0.60517886248237,-0.658045613191653,-0.788898958894333,-0.758819080872736,-0.762074985078263,0.805006042173255,0.758033207112405,-0.70031024845754,0.7833739631901,0.820788442888311,-0.795062920640625,0.763865993743985,-0.808776288457587,-0.63807078532249,0.76991198914272,-0.755665076702504,-0.819752440855596
critical,0.474805899905682,0.537887307260608,-0.222386271339794,0.140118789820814,-0.106903322088461,-0.111640324637455,0.205889799197583,-0.260816885624774,-0.245749049299461,-0.493722745058553,0.369231166285502,0.315648628860798,-0.194332104357831,-0.52355684761553,-0.063179438636065,-0.178743198592158,-0.107626250285099,-0.0694940979897379,-0.244695570039173,-0.191098248119626,-0.195753599935744,-0.0273269546419322,0.123456664134126,0.439183079598466,-0.42164749267675,0.409776887363785,0.260370074669868,-0.577493456891133,0.187352058733466,-0.38574107887757,0.178951273556494,-0.100903421269857,0.0001300363523584,-0.437462534011254,0.227085892637625,-0.417084459950582,0.267068542869746,0.0367273732769575,0.29045316156043,0.381490872621804,0.48128772485444,-0.475817041748923,-0.350234182450363,0.316656746602822,0.0956662659805907,0.352631034673776,-0.16260105030928,0.408774313807327,-0.296216678467188,-0.554952478437358,-0.189470105625175,0.136294981836735,0.121740990709986,-0.244800237542428,-0.269765789147443,0.203949334249599,0.340393337074114,0.0697298098790904,0.397243415864476,-0.163901161824429,0.399406152251956,0.210562287587267,-0.144218295032568,-0.611439917090038
critical,0.514885341852422,0.503498211319435,0.419440256251292,0.534347070794896,0.635072663139151,-0.413328062525872,-0.524276648087991,-0.065087980772146,0.450803503432274,-0.297692874991252,-0.276675242743793,0.364185227724505,-0.537667084921386,-0.481851820637427,-0.176206096051999,0.174130900172868,-0.715363949285679,-0.538590842107134,-0.0238210764175561,-0.461730158247948,-0.276802977161496,-0.167836976908172,0.612222854626326,0.582031018930041,-0.505507503222234,0.566298694377626,0.657516427506411,-0.437078537931887,-0.0508852270308614,-0.61305287894129,-0.0396598116791531,-0.220768573323314,-0.0715502698874449,-0.573220898060014,-0.0740843411665832,-0.429509556657749,0.226976349636924,0.467669185170847,0.663868959794524,0.436494837782006,0.219248708332728,-0.443493981395135,-0.595266017151331,0.328771182558387,0.326293288651694,-0.478025170991847,-0.100089164856641,0.104398258211645,-0.36583012529838,-0.537131144890588,-0.0572530974251026,0.305650276137246,0.55685042100263,-0.170771085947143,-0.315232602065802,0.401485589760956,0.227106702755672,-0.117998419745501,0.596330498343305,-0.676809416498133,0.368086863666712,0.514921276250113,-0.462787406837031,-0.27963849002774
critical,0.358229123668335,0.572370658241618,3.89421891648644e-05,0.6525203104164,0.50800562304783,-0.508734951428078,-0.130958263524782,0.0956519196695169,0.0180113209331451,-0.61758596498765,-0.177436771492959,0.52378160275551,0.0530516963377472,-0.40747312274124,0.00067102678538,0.263115246558867,-0.543437430743904,-0.404627141184338,-0.0357950199307701,0.164437898533429,0.0024094269582903,-0.698417812835718,0.161556399912987,0.515844767631895,-0.572220101632648,0.379978596924297,0.29119546885759,-0.423815960739765,-0.0542966550429795,-0.352962769642996,-0.152786738047864,-0.225195382933646,-0.354003039862541,-0.334479004751436,-0.26773656007802,-0.337618132386238,0.0924739987640553,0.329651364643036,0.615841012400502,0.384182864169048,0.334435967303372,-0.588754374369878,-0.513751941416107,0.0091326507220614,-0.281022101160466,0.451238186622331,-0.470671158067378,0.454693691621878,0.446134674982658,-0.497155346284363,-0.245353066285274,-0.409023960056585,0.488856117977832,-0.32948524605025,0.350138604647137,0.148806220857492,0.459455956506402,-0.484025425040071,0.430842457039804,-0.474758896581645,0.501648366511105,0.361905921566922,0.225344226979804,0.580116803219054
critical,0.50386217257505,0.519408381981191,0.517194442440411,-0.463801876503554,-0.274637321296211,-0.558171386391748,-0.0930402549324422,0.0795302339387793,-0.170393518924443,-0.384714287435811,0.279707987187762,-0.12709447736416,-0.355423036045569,-0.195297546783671,-0.0627344302496756,-0.0685505946059811,-0.607198734508307,0.227814725336209,0.0581283599255991,-0.0021935842583684,-0.516156323037421,0.489573424493453,0.623657135637869,-0.124313835758187,-0.354964877148479,0.319213409263574,0.602114039976174,-0.462371505307066,0.0394573395978991,-0.739763281413499,0.329800081617275,-0.576118308808365,0.220674092266232,-0.319164501571509,-0.110706714565993,0.532498919114345,0.206421213493101,0.192377719057424,0.59096099564294,0.365288526244857,0.549721798634154,-0.408003646271312,-0.483914655983038,0.183384975345102,-0.0886464296882139,0.652463161106841,0.580914068358806,0.379017284003029,-0.0367449707094197,-0.230987233635743,-0.0493511071354555,-0.488878924263281,0.515791633396593,-0.46547277011816,-0.508444916845768,0.379341923250355,-0.0962057764188245,-0.350043409975577,0.497983952114528,-0.563153864397609,0.489741713166147,0.457115716374123,-0.566562934087331,-0.748704366719917
critical,-0.179017891295244,-0.227026077217666,-0.064088369959313,0.18154259906669,0.0638134614211801,0.0449041794164461,0.148151736318534,-0.0911600136125176,-0.10808660654795,0.0634966445473216,0.0877213110334783,-0.0795209719370505,-0.196492906475798,0.25730418406449,-0.0425818489636624,0.0015305101730923,-0.135001902310233,0.150787523370149,0.178495780637604,0.18832166862914,-0.0311520953611604,0.0537158349622921,-0.189517229123507,-0.0716817673040003,0.0747486839818378,-0.302548004864418,-0.231533854466907,0.0569472783136663,-0.196027286479477,-0.0178440114194689,-0.0977318873487185,0.0738079971782682,0.213338726007729,0.0650534029064811,0.225448079384273,0.157627458291595,-0.150870959633106,-0.195928697278186,-0.226768033456088,-0.189259438967591,-0.157684456164239,0.0637377601309285,0.109785447479516,-0.23450180153496,0.122780011420961,-0.0565196357653022,-0.0210595410155221,-0.0653525941867969,0.102349032039906,0.0926983221597314,-0.136304928204077,-0.200212857734532,-0.172845066068962,-0.16030971858086,0.255714203363545,-0.0896277281997879,0.260081166068692,-0.092633969722876,-0.164722266903839,0.146893345021288,-0.228229436086153,-0.136166839920854,0.126844422570765,0.0941782380031582
critical,0.0626757862992664,0.234263754366597,0.0452034547189626,0.186841498112392,-0.061152917027822,0.135789582542526,0.155906359323963,-0.178910110534924,-0.102070714698908,-0.180511387850085,0.0662596670055533,-0.0930196992176818,-0.213028323694367,0.0148254513467572,-0.0192070486717285,-0.364716232865068,0.108466570836381,-0.124001103621969,0.107840767506095,0.0187098150528782,-0.150391010907235,0.0832016485261824,0.339913479706964,0.0164734812842589,0.0082002151559259,0.0412056185023694,0.0277973560203078,0.188369237448664,-0.102324932082884,-0.176888059618699,0.100810828928129,-0.130456374550333,0.163192463311836,0.105625375016232,0.11608043018712,-0.0404468624023021,-0.176157062888146,-0.170365094789237,0.0087627076434597,0.11432136277156,-0.240274875382727,0.245168316521029,0.155163187431343,-0.117390964632102,0.108842052834553,0.0668075492986057,-0.0138173479275408,-0.0150314550889449,-0.0253306681853651,0.277235258375284,0.0630556513557828,-0.240845646980466,0.173014410055197,-0.150519093612189,-0.150092962939815,-0.0877254517441059,0.137093785903232,-0.123610524422833,0.015872028278108,-0.0302406675440802,-0.205731018557392,-0.242604227389544,-0.0076513588499081,-0.0037869624095783
critical,-0.168337173284505,0.0864721898781554,0.253824272894725,0.12105871571347,0.206850024776876,-0.118536584334962,0.0716050952711555,-0.0016558525279114,-0.0129233528755367,-0.188097078731914,-0.0636163330750916,-0.0011277292497405,0.0528547604661343,-0.23144170333106,-0.0141832761473163,0.214809084118606,0.0511434190894657,-0.279963111114255,0.220563930544706,-0.0045380086133555,0.0435473220996067,0.148039352409145,-0.151243670222373,-0.0071404356200651,-0.079625845156503,0.0488889398049626,-0.0474850719314071,0.0006701094499905,-0.153452126402907,0.036526024301873,0.14461079436594,-0.0308550639588938,-0.225136864492279,-0.15660846268221,0.0438809080021349,-0.0156011794355575,0.12600995304757,-0.054110440473009,0.17183851964108,0.0796751323103991,0.0213142460225935,-0.097278479971111,-0.141738756835269,-0.102831608111729,0.15282608162693,0.212561459338949,-0.0032056234331989,0.0196796098192069,0.133103386348688,-0.0046757515202703,-0.152434395635703,0.185052699365103,-0.0062832961092637,0.0693639985913527,0.0611144388061302,0.0751929389507933,-0.0062611005697609,-0.148564211637389,0.119178296550589,-0.0773612473172266,-0.0773729978969633,0.140639751224885,0.135460030395903,0.24752498294082
critical,-0.095415267220653,-0.0345490448031657,-0.149111362225495,0.275648978153668,-0.096779665097257,0.265550268155883,0.0235553547696561,0.0089037790002987,0.0996578949036169,0.225254509439116,0.114850356974057,-0.0162173847610792,-0.106287677442909,-0.153201307288934,-0.38471796983948,-0.154084375914625,-0.0384776444034191,-0.0231460354066749,-0.126893333946002,-0.101185803954322,-0.139429010151166,0.0311488786662319,0.036268077842141,0.25812404542751,-0.0510782919360401,-0.0938770710431007,-0.0953226830790263,-0.312374562426654,-0.0834968186263341,0.0581293052483472,0.276705845080307,-0.236191349561101,-0.0026394601779541,-0.0760695130425033,0.239464821609493,0.222488896600349,0.217218639088102,0.0105616307059183,0.0215991763854616,-0.123708114617406,-0.0979794689443024,-0.0464875262234507,-0.336569884771765,0.260665507186549,-0.143385763993317,0.0756526136913187,-0.0826110428619991,-0.192499756129231,-0.0265283344285579,-0.0152498534096937,-0.106666676853077,-0.142791817774812,-0.0222748781910179,0.212214222590701,-0.0751545001808125,0.165483595317014,0.0965441440352242,0.0020086968738892,0.0868006106275395,0.212881802980325,0.0257898270064596,0.173825372334807,0.0511324347089212,0.0717207655246924
