group,ARID3A,BARX2,DUX4,E2F1,EBF1,ELK1,ESR1,FOSL1,FOSL2,FOXA1,GATA1,HNF1B,HNF4A,HNF4G,HOXA4,IRF2,KLF4,KLF9,MAF,MNT,NFYB,NKX2-1,NR2F2,NRF1,ONECUT1,POU2F2,PPARG,RBPJ,RELA,REST,RUNX3,RXRA,STAT1,STAT2,STAT5B,TCF4,VDR,VEZF1,ZBTB33,ZBTB7B,ZNF76
critical,-0.306558067534091,0.0206603295140076,0.235940390680815,0.0851256317333627,0.220817940517252,0.194378404431225,-0.35511168546692,-0.222437198971376,0.259538416739407,0.225174328815387,-0.0319308659121234,0.0097115726403901,0.0384288292022565,-0.351424684078869,0.290070273509359,-0.101087309259048,0.330581926741442,-0.017243719113052,-0.13371597272845,-0.179593557067976,0.147479877398876,0.0417162706105842,0.166489450343114,-0.0317113884672837,-0.320278064840671,0.206039179029316,-0.363505413760783,0.211698271203686,0.22401195631772,-0.30580303306167,-0.225598410419544,-0.217713105055524,-0.360292457528852,-0.0698768625480506,-0.0169579798452877,-0.0217471184090016,-0.320017055007717,0.309200970215932,-0.323881021775004,-0.3704281117734,-0.422620905020476
critical,-0.340318180513947,-0.17120520284458,0.368807255533831,-0.433413478390796,0.475434851663142,0.145515887103322,-0.388506937663071,-0.353419145461394,0.430627917120933,0.381852749191223,-0.170112781635365,0.287668992340163,-0.323707831004873,0.136767987618135,-0.3656608557234,-0.387334061070859,0.468876142048681,0.384938779948886,-0.0090821030015621,0.292853246656586,0.367440944829968,0.359052673202432,0.195744094658648,-0.41869190429569,-0.335025900262624,0.382813371055515,-0.408730735433667,-0.217306907736413,0.285601861319975,-0.410236880014545,-0.467729075015036,-0.457171754878044,-0.438030197573944,-0.269645885928013,0.428742553631552,0.392414967090929,-0.342396317742478,-0.294224950402538,0.197938677571463,-0.315915380466056,0.354819025100707
critical,0.214592521331167,-0.122053222471464,-0.0675935105015596,-0.206818649115504,0.0467008822717716,-0.035591268766587,0.0790207816394946,-0.184584715733248,0.0490726418932302,0.124371198790023,-0.0957569689920781,-0.0239359228097937,0.126459839743562,0.0612749808477939,-0.114621042302035,0.250826836713047,-0.179948595023309,0.145510641958274,-0.0600260317107739,-0.0274869653837353,-0.196553937684307,0.126813464960127,-0.143193085821768,0.0360638895408166,0.169514382151567,-0.0539918812710895,0.115643093129948,-0.0410406098236498,0.177181864271182,0.194119318827585,0.0661827072373763,-0.0099786514889004,0.209089312934794,-0.22156972837263,-0.0676663700697063,-0.097889308879223,0.129892222905482,0.0690876778852372,0.134866001913938,-0.107110960379812,0.180723074585062
critical,0.0502215549174749,-0.281113174357568,-0.19121141137153,0.147110401026888,0.154602975369044,-0.18448079620937,0.216983290991542,-0.0153146496042395,-0.167442739300685,-0.0745782546003597,-0.15359731651845,-0.068345186867052,0.150502586483576,0.199631995057495,-0.145606591684855,0.329404159574617,-0.142420196136883,-0.0299699854397016,0.239064781103635,0.335850316353459,-0.181006178335731,0.111032181809216,-0.0724443488320865,0.146970490506896,0.215404140416761,0.0573145898986623,0.218226244572163,0.174529681270226,-0.0183734454270829,0.0336625376548258,0.0220004093871457,-0.0977365441529534,0.247755827961867,-0.03692980597513,0.0945995789417853,-0.174857102663994,0.0434591230050787,0.276351392177162,0.164939863205983,0.234317805149484,0.22985724233324
critical,0.0510435841001614,-0.0127891480792173,0.086275702151395,-0.245681353013478,-0.0651334813368831,0.130863067980355,0.0271714363842172,0.0192335217186078,-0.0556700674875284,-0.104281181383234,-0.0763184639984438,-0.206503408184013,0.0337001378425354,-0.0152885888748527,-0.0196732629863903,0.327900529500664,0.0693344519135483,-0.0278912026266895,0.0703591988015062,0.0839445445209163,0.0012737821341371,0.0570793551893594,-0.141963871812068,-0.119054342537981,0.025348927470733,0.193192127876117,-0.0134929724901962,0.0716381210588818,0.0953209036549373,0.104874902864553,0.014185324742063,-0.0691678821228044,-0.0179457346110092,0.040513259453385,0.0989169040747905,-0.14585926578693,0.163444744804004,-0.0376033537440648,0.201409620549179,0.059137713815498,0.389006910516515
critical,0.0202159884366737,0.0839229874707705,-0.251169128143815,0.148354937552538,0.0405646314707925,0.0210879544509036,0.104126156114327,-0.189608866740789,-0.186831593362427,0.149729461465177,0.0889861455050632,-0.0504716355421088,0.145714225232185,-0.1029150432985,0.224721784902649,0.292625588055083,0.0654448237791402,0.0438763746789264,0.043411835995298,-0.0941475702797278,0.131034791825414,-0.128773171241434,0.275517106465815,-0.036255090201827,0.0639176728016691,-0.0691608581453106,0.182323042687008,0.0033484419292023,0.259455006101851,-0.0733544710705114,0.0120241406350183,0.112375060248438,0.223041181551775,-0.262487629951694,-0.0823129204923248,0.16521956796973,0.0118975383004182,-0.133838089934009,-0.0561555356619984,0.0705734012727287,-0.0277956773618576
critical,0.0654996670602419,0.169018918942922,-0.100098056399052,-0.196103135271003,0.151336296427634,0.096928090815599,0.0650709494704509,-0.005755373815405,-0.019520544254128,-0.0561786516457652,-0.125212247989637,0.0753937195838839,0.200198011739149,-0.0601979502603441,0.0325755107422449,0.103724843899754,-0.14111581593846,0.0675962878673649,0.0727956517449694,-0.0051473328929879,0.0063030917106451,-0.0212639620269924,0.0530895809508034,-0.0314072189136947,-0.2776546142776,-0.130904513664333,-0.141054480142726,-0.0343641866100009,-0.0315306500815807,0.0514304128622756,0.274491611477976,-0.0372988101000181,-0.10051582342882,0.0721060196556778,-0.0274583077138282,0.276543670468591,-0.0928097940745719,0.155902426764966,0.1174140566967,-0.0345131901839516,0.119158930324366
critical,0.137299944189741,-0.119607317458484,-0.128313414079517,-0.248653461401252,0.156837784330781,-0.145561047392162,-0.116218259267062,0.229604919275208,0.0037284021878913,0.142284941578331,-0.129678579884538,-0.0372460465105851,-0.0786757127653005,-0.133491696355622,0.041492958535262,0.226316641868963,0.0387811277456884,-0.126276863237006,-0.0534571470133556,-0.0941453198582828,-0.0914753593466093,-0.0622703536476216,0.0983712967440097,0.113689489227377,-0.113920262619524,-0.161713237387655,0.0612489136123387,0.120992931538758,0.0939715095186279,0.0593355392850453,-0.0828476477807145,-0.149478839557997,0.0453347999644407,-0.228484159045836,-0.199450529368021,0.0078005301455203,-0.166932903077963,-0.145749463642713,-0.139848188777287,-0.286860576848752,0.0364860522803294
critical,0.0260509424960302,-0.0623549240393756,-0.233390104047948,0.0010305250576518,-0.0397486371825389,-0.0359332796860014,-0.155442859456095,-0.159652740320176,0.0128835211529934,0.0698648998711679,0.006173034362128,0.136324629072102,0.180864326703167,-0.130616929964,-0.108130403302273,0.0452886067530759,0.0132976238439878,0.0674706749351351,0.103364795974234,-0.196528438108298,-0.093108820028401,0.0018936468997953,-0.160042368856856,0.0713320438417831,0.0715314266189285,-0.124269639623155,0.0883422337341892,0.0646026303715815,0.122887013065438,0.0020956402534009,0.022216984642214,0.0017034011402605,0.111589417111998,0.0053056703332367,0.124283671471629,0.16961111054955,-0.0259262874700571,0.0277491224833704,-0.0298973005880323,0.0511330348032801,-0.148951008443769
critical,-0.203771906994767,0.204956545578299,-0.279067621952521,-0.11781823303104,0.216931190593286,0.166508015287939,0.199988531783497,-0.18908812504549,-0.0540452794805766,0.14332124502233,0.113018525585932,-0.115297426031456,0.104888408893196,0.161403083465895,-0.0328911736826448,-0.0539213497246932,-0.30459011635085,0.0345596253742978,-0.0271795813525424,-0.0611108990998505,-0.0182874860734148,-0.105247209889488,-0.135522329249249,-0.152794024266798,-0.0885442929218659,-0.322552895640291,-0.132664368372304,-0.0837375501631043,-0.0048922488785413,-0.0945968273751409,-0.352652673336706,0.0568610284756043,-0.0327905145796128,-0.118417858225446,0.177887364532308,0.343226435397941,0.0885675635747173,-0.0699185706151448,-0.139377139952993,-0.339559413450928,0.0908253580792831
