group,ARNT,ATF3,BACH1,BCL11A,BHLHE40,CEBPA,CEBPB,E2F1,ELK3,ESR2,FOXP1,FOXP2,GLIS1,GMEB1,GMEB2,GTF2B,GTF2I,IRF3,JUN,JUNB,KLF1,KLF3,KLF4,KLF5,MXI1,MYOD1,NFATC1,NFIC,NFYA,NFYB,PAX5,PBX3,PGR,RFX5,RUNX1,RUNX3,SETDB1,SOX17,SPI1,STAT5B,TBP,TCF12,TCF21,TCF4,TEAD4,TFDP1,USF2,ZBTB7B,ZEB1,ZKSCAN1,ZNF143,ZNF263,ZNF76
critical,-0.238335946087113,-0.28987981799868,0.154973082426977,0.251355513724483,0.502672743768014,0.467303103836109,-0.349211243515943,-0.523752628818549,0.184845898028652,-0.355421420434585,-0.350861774678615,-0.10602122345679,-0.279728350964627,0.100855775546338,-0.502329555793958,0.025406237770872,-0.274991027380856,-0.173883618244755,0.237126211446291,0.143391378620725,0.282099238551917,0.107636676083892,-0.242403661381482,0.0555739861022404,-0.446328691810462,0.19362666089825,-0.422767994556943,0.102089192650262,-0.464208743710636,0.0527207834894952,-0.497061780649456,0.101822690747198,0.478547822218164,0.4356261475116,-0.508172713889083,0.389017665297506,-0.364213698085741,0.0040660533671338,0.452790888123406,0.117647087043862,0.498384585696813,-0.373781472532994,0.371417173300101,0.195623555503088,-0.164494797747999,0.299824434446501,0.530778693300557,0.324843918007938,-0.452926750674878,0.464495366804154,0.363221260430913,0.385553615394031,0.15193178526394
critical,-0.329652093727679,-0.354502331484544,0.285135677377916,-0.034146923756366,0.165649066966515,-0.387624108173398,-0.276957313644566,0.324833369295372,0.302625349295333,-0.310243672365708,-0.271612905185951,0.264162022620034,-0.343422123762407,-0.0733359725393004,-0.269802337918931,0.360418434377291,0.293880953101574,-0.12414740425628,0.370799580741846,-0.378909945819905,0.058638698108906,0.298834685373326,-0.326845238967948,0.181660139183039,-0.411018504065498,-0.417747237613993,-0.12130833671401,0.238497670000718,-0.323913655874462,-0.297790133677425,0.0342202545616671,0.0093391782877307,0.362251869421676,0.276536623499911,-0.205826597414311,0.264776704077963,-0.339062403995965,-0.32959228569457,0.322336273971826,-0.373693893755876,0.393540815742951,-0.335532245835819,0.367287617856479,-0.28991168963952,-0.163132841867673,0.263991668672786,0.238304723129198,0.32856334565437,-0.20277484854842,0.297752478803638,0.293677726724363,0.316513895983905,-0.273916723814265
critical,0.286488473722432,0.0669184718354601,-0.035822744680812,0.0991715325335793,-0.0281190306759037,-0.252246049138899,0.481437819229103,-0.271908120493264,0.349108794065037,0.245572587927678,0.23419999472164,0.133111499893073,0.248647639699216,0.176638630519307,-0.186208911280625,-0.117715242894308,-0.0045841461742919,0.307055396971986,-0.319210716884723,-0.018430236406361,0.151876278683035,0.0399550948517416,0.152025869440051,-0.331907872829751,-0.126408053336397,-0.0302657126342487,-0.136674716448315,0.115320026938203,0.331044177291068,0.041710959408405,0.367777737339135,0.167436741145004,0.19927042696958,0.28843962099109,0.0777555284515297,0.254328308800427,0.272769380247583,0.141301278867577,-0.391491190032445,-0.278868248326436,-0.160320051171979,0.0945684880323201,-0.189466730872077,0.188740615153715,0.0374990682790846,-0.0035535574103474,-0.131124235821767,-0.222990935038292,0.0193004833650593,0.0122444360234579,-0.236875661849938,-0.436682801305387,-0.202023535242161
critical,0.320341053170907,0.284362597938223,-0.164187346241672,-0.337390109484943,0.458295421789244,0.198615877815079,-0.263611747693486,-0.359479806070874,0.0904230992324655,0.342119746432449,0.391913039596592,-0.0079661627539865,-0.148531537425165,-0.223059624896551,-0.179606488201139,0.237936480663696,0.244642311851986,0.409118834435184,-0.413336826116787,0.259078179414894,-0.0629389781638391,0.192489272389156,0.0770208744275228,-0.42677580340335,-0.218643714449391,-0.398275397225034,0.276688854391788,0.289794003566168,0.024636323433129,0.156192642109142,-0.0705971725834347,0.242999342882906,-0.339937962800702,-0.291847735565122,-0.149667995666215,-0.359485543449227,0.0429109128658972,-0.144057463265576,-0.276415268752306,0.0260540587266693,-0.120706229432991,0.296278945687888,-0.214428009404088,0.293514568702132,-0.234386581746116,0.0837569723653827,-0.414701698536594,0.0561451322656055,0.149414719514597,-0.151536863514122,-0.484272483235415,-0.321686364456549,-0.346407023193939
critical,0.239152273954713,0.335226489403529,-0.210001558419693,-0.0556826556345037,0.19911703797977,0.0346480812181236,-0.184232233249983,0.0076752229466662,0.0791761251764688,0.0973038119452918,0.0241880962449166,0.112179457253502,-0.075320827828141,-0.0357468394730602,-0.053141623582101,0.0091180180120269,-0.0617157357795528,0.060333780124174,-0.182717577682012,-0.227817378053872,0.0889271113462024,0.0544777821295987,-0.176573393008575,-0.21481308448721,-0.198658322232538,-0.169539627439613,0.051183443502683,0.368965628347185,0.171118101091249,-0.227050444047257,0.12684979747809,0.203824384935213,-0.409622290119313,0.353264369160799,0.0445465862020239,-0.0798440182831124,0.140023577577332,0.131977584223934,-0.233934754664159,-0.0374144499346699,0.299817133658789,-0.0268352435472877,0.033729309320502,0.0875787402366032,-0.289377478133471,0.201659187034804,-0.218826474941281,-0.30971779818111,0.160533533091237,-0.132810197985266,0.0833959377167937,0.323342028208113,-0.0479493485510126
critical,0.373227795974407,-0.228693968964703,-0.23591010672471,-0.124279675260951,-0.0072871181471231,-0.116758943120912,0.301367823860134,-0.183145728096368,-0.059468863807018,0.312822057034583,0.328899472092381,-0.0890506411444334,-0.118622137046999,0.444393963669615,-0.0970325533674527,-0.0062760187520349,-0.352118470762294,0.265897368457927,-0.171242245701839,-0.0476562099171486,-0.0457412239502687,-0.0833230572192612,-0.0606107078655929,0.243524141511485,-0.269457274038849,0.223422231971813,0.0247060130385673,-0.288500030846222,0.194098590124335,0.263999096695294,0.126890389979623,0.0151766074183674,-0.14425787769682,0.418339213313978,0.0857871927651591,0.108549189903154,0.280082449694074,-0.0558133463800888,-0.0950782560320307,-0.153064393983326,-0.318518081903052,0.219622169666707,-0.311783302229178,0.0600834956796494,-0.315964107509325,0.131529736257868,-0.245354236914688,0.192160622126615,-0.108249598788209,-0.0649393568800189,-0.180171864301864,-0.356636419136007,-0.350757472696714
critical,-0.003998289590857,-0.0313620251639485,0.0932902161228856,0.177652132251633,0.0067832592544118,-0.0583036153013368,0.179219350347139,-0.0692925649335528,-0.0342407556838735,-0.109056157934313,-0.0127763569636809,-0.171161044740738,0.112518092376509,-0.0561151444822925,-0.237863189039518,-0.010305274083302,0.0247937004857533,-0.0956094203439587,0.0628894771460573,0.10375161057878,0.0157592310411541,-0.0034073619518568,0.198252867499441,0.0039865773974549,0.0949189707156175,-0.129718872843422,0.185301967199492,-0.0213229660712182,-0.0652952249799987,-0.0678063825545588,0.0126335948224826,0.014856695748505,0.0817575041710454,0.0229547595033192,-0.0556009475373643,-0.0630738967102749,0.196582012319615,-0.0881593257754704,-0.082600022386153,-0.0953404830597854,0.124457312403131,-0.0529512062257384,-0.075698501632957,0.048023095097063,-0.0973574493819312,0.0116909215264987,0.168560241404787,0.0002350035778839,-0.0033037248675367,0.0365525527339841,0.0920449250730534,-0.15105602016503,-0.0359753631812987
critical,-0.0124916156240386,-0.155370953809571,-0.123656522081534,-0.0072372947920438,-0.0164575635441369,0.00619198353725,0.0946776299652955,-0.0283851202524946,0.0655677086190762,0.0553912674563773,0.0702375124400026,0.134980564975963,-0.0477321462213458,0.093635241295557,-0.0380126025222986,0.149241318753502,0.008285528631893,0.0237727939376566,0.187538873318696,0.105184323239248,-0.103955863320986,0.122768543322219,0.0759950049990253,-0.110979322306481,0.0555787999974283,0.0223056562398752,-0.0134034621613051,0.233477039413572,0.054484291894203,0.055667451744107,0.0675122018758967,-0.132286428652448,0.0834222678196663,-0.0063541870078215,0.112189759616901,0.0393053593117779,0.0361387384043155,0.124530375013081,-0.0717582308637986,-0.167985805103443,-0.0361324061366956,0.161368585440641,-0.0450448292629593,-0.0973776114589218,-0.0684596065313366,0.0190050835173762,-0.0468417319744851,-0.0610011694701052,0.0271225635085871,-0.145332848339492,-0.204113340265047,-0.135887540538138,-0.0534370322493723
critical,0.0750729830228891,0.0031610673198732,-0.0576497490588142,0.0647325369371923,0.183526601992833,0.105024642465636,0.115425784176552,0.0918957871460879,-0.0934595152968914,0.0115200949306789,0.0343233760613432,0.0901506247607589,-0.0871419491450645,0.187617682924933,0.13572292336269,0.0651237952954589,-0.0003951742050548,0.0340398034897555,-0.137318957249497,0.125314276278763,-0.209289936974903,0.040928430631546,0.0787835741753903,0.0365700931561431,-0.100232298637861,-0.0208505788655541,-0.0989877120003055,0.0060826153445275,0.0429627130380795,-0.0796460394305183,-0.0411000752491008,0.0130786019524312,0.0808462464711391,0.22394042509228,-0.0890104607042257,0.0064484206986699,0.0385332376793555,-0.158085019088536,-0.0980815197893746,-0.023520207413493,0.0656318764162437,0.146186065981087,0.180854362880368,0.0448384036496859,-0.0772332251677803,0.0311309819671633,0.0938099835844462,0.0504804862305272,-0.0255381737917418,-0.137013521200008,0.0531579464720426,0.154038970394502,-0.0704300940142015
critical,-0.127582064436454,0.107347149493926,-0.0451720737501873,-0.183710160675991,-0.0276807659810956,-0.0411232501412415,0.0906061652335915,0.0356804272285071,-0.166099212578302,0.0196405028122144,-0.038164723463492,0.0337087979219447,-0.039668618634725,0.116359151983312,-0.0773017276064421,0.100465935843262,-0.122702796193718,-0.0786145230672916,-0.0030391891617357,0.191279441555825,-0.104961380588373,0.250668142768845,0.0912687885919749,0.0244618456469879,0.086234150329748,-0.0681067457909663,-0.14695459456697,0.085642986353151,-0.198008533340716,0.131847431626571,-0.0992792770184451,-0.124703117524785,0.0308309337281814,-0.218461615941274,-0.0398299436026974,-0.0707323367126653,-0.172389262252369,0.0601558068493182,-0.0442555530428808,-0.0798547764284488,0.0135680794372252,0.180282275786053,0.100563921813742,0.0927797214295959,-0.0319926900411641,-0.0895429362500416,0.0466840893057141,-0.077414871627604,0.198494132321492,-1.62407685878289e-06,0.0194033875908321,0.115230959925411,-0.145709468975236
