group,ASCL2,ATF3,BARX2,BCL11A,BHLHE40,CDX2,CEBPA,E2F1,E2F6,EGR1,ELK4,ESR1,GATA2,GLIS1,GMEB2,GRHL2,HOXA6,KLF3,KLF4,MYC,MYOD1,NFIC,NFYA,PAX5,RFX5,RUNX1,SETDB1,SOX17,SPI1,SRF,STAT2,STAT5B,TBP,TFAP2A,THAP1,USF2,ZBTB7B,ZEB1,ZKSCAN1
critical,-0.464707913409276,-0.322158591896238,0.248238019379878,0.300848303635096,0.613049092893063,-0.386019621621296,0.509443070568406,-0.633046731361839,0.541847724816797,-0.189599274907714,-0.0595417328490453,0.445319024146686,-0.600615098758983,-0.351431056223375,-0.651316152470359,0.152357392800073,-0.483894954719485,0.110239106344851,-0.39857990057193,-0.324385122316407,0.267049085118737,0.196712538022388,-0.620918966778216,-0.601199540734909,0.556352047963404,-0.675169825840629,-0.543960643420806,0.0731725983808084,0.560699124531143,-0.308829949228626,0.119065361411816,0.191157222939518,0.620778406286748,-0.127100103018698,-0.606759930953767,0.679166896100116,0.497173231856266,-0.612652609023654,0.624935358169449
critical,-0.616011147781024,-0.612787696472902,0.573585080200721,0.145290184425027,0.444262970882025,0.0706003061568528,-0.603612103819694,0.588039244082724,-0.623737580768333,-0.439095653604215,-0.612546224829286,0.607367364404389,-0.512348245157782,-0.59468122588476,-0.417688227720358,-0.0533096062636587,-0.514905821781003,0.485149897216506,-0.575172757631681,-0.132258850840088,-0.602391773302981,0.361114604231668,-0.565620638513922,0.120687395557631,0.529058929393467,-0.439059595011406,-0.500231238756979,-0.520307355009973,0.589221866985614,-0.400380872714937,0.355273881739668,-0.603404272204736,0.582954707659748,-0.602052734582785,-0.519483394177329,0.509363846929125,0.583196344205466,-0.366414612733627,0.502476106028839
critical,-0.0390139393556372,0.0059288933726188,0.0276229952702149,-0.0296753206819581,0.111692757906024,-0.0310703840885806,-0.08238356360323,-0.134286580701395,0.0345000340628583,0.0795187823181831,-0.124851112983216,-0.0344657333595979,0.0284694996357254,0.147620306531041,-0.0734652966851922,0.0860469291536442,0.0896164721921993,0.0320598080510092,0.0185813971470719,-0.0041429028332498,-0.123810994599057,-0.0416489563710505,-0.0474082798454436,0.0490630365667013,0.140492233669928,-0.146032722020335,-0.0358470092286354,-0.12088803663103,-0.0153677239048428,-0.0175633051949086,-0.0391749340780478,-0.0715443732322624,-0.0232760536947767,0.0120552680000379,-0.0708825714281807,-0.0189970409630501,-0.0980528478575698,0.003112032187715,-0.0607554569312696
critical,-0.0212163950439685,-0.0806189431549438,-0.0648422989111837,0.0573083053251735,0.0412805799756985,-0.129249991158688,-0.11415094133413,0.0548949889698288,0.104806034635638,0.0537994947255203,-0.0670290846832483,0.0316398186763393,-0.0752723387012954,-0.128379279833351,0.0898114909756472,-0.163630813248295,0.159270765297032,0.085281649114562,0.0920836210214641,0.251174751394172,-0.0268181376811918,0.0523921464297069,-0.12277718350216,-0.135868395896571,0.0662387451105938,-0.18226902893711,0.0215195523849838,-0.0416527908624436,0.0375601563559734,-0.0881832920055576,-0.0430239583459569,0.167158806544291,0.174451476816978,-0.10918305989733,-0.0279615678608307,0.0606873102388344,0.0168125930684004,0.0651069452208202,-0.0417218860192284
critical,-0.0927679102278482,-0.0808278166558353,0.0239944168210472,-0.046522997891042,-0.0308761401226152,0.039733746232777,0.0776758823192392,-0.185388357617585,-0.0323705891782835,-0.124123621258036,-0.206075478799629,-0.0317839419198433,0.0809986023177615,-0.0569113412843407,-0.0920537698334762,0.0036259167081111,0.0782125308084157,-0.0529613639986917,0.046629105562326,0.11980129844331,-0.0798256803699516,0.0498308151267435,-0.0600331720400388,-0.0353176850399079,0.133830535821355,0.0466618916405317,-0.154418330089199,-0.0286787277446905,0.0072471390459336,-0.0559118129819507,0.147655083752056,0.202985987039252,0.0091241420232115,-0.0654600131212277,-0.108326171071305,0.096495389264583,-0.0962541135345144,-0.0205737111569783,-0.0140486109697117
critical,-0.161064624451812,0.113506679130675,0.233355297790097,-0.100903113997543,0.12265344494396,-0.140555198646342,0.0002743325621908,0.0876356387595226,-0.229936455050943,-0.0539930710059602,0.0045986872937705,-0.143885861097309,0.144116681115547,-0.196333219116503,-0.175747935159186,0.0952478035125631,9.62666901612295e-05,0.0369436350734968,0.0239951601419019,0.113139985555466,-0.110414262985473,0.114665234994381,-0.176198628297753,-0.0013467985001242,0.0651614923221682,-0.15302773106178,0.0373706741110521,-0.213388651088525,-0.0206617472140733,-0.167313487843557,-0.0268115934387961,0.0604235758896559,-0.0503612313386318,0.0670320916358439,-0.101451229026553,0.166684728832961,0.0499959130018542,0.051501083959678,-0.083449633014089
critical,-0.116006422624148,0.0135393532859817,-0.0171842714055158,0.183677215916267,-0.0638853034829374,-0.0119610733959967,-0.0648666446475741,-0.0649975872715044,0.0431257346369874,-0.0310858549399897,-0.184497270230141,-0.0462875523936321,0.102512173909157,0.0684924313339069,-0.261347540559207,0.0181866444768505,0.0708366020431068,0.0703913844519206,0.146727830096566,0.0223615413055286,-0.0336025886427001,-0.0021399965065258,-0.0280824733238625,0.0036640495527352,-0.0877022273923239,-0.14385241369589,0.281849721944572,-0.138732601444598,-0.0574371236064904,-0.117667943253293,0.0199334330168862,-0.0507613937033586,0.08846938519387,-0.0691584839454226,-0.0030052187405074,0.206481504197436,-0.115678147502132,0.0480859071145479,-0.0474180173786519
critical,-0.108499685340291,0.0652005770612574,0.0955112197387298,0.0646709228704975,0.0989834513517521,-0.0427499635936733,-0.0833978773447169,-0.172149306293739,0.0204757391022207,-0.0790680639692866,0.0494493338501207,0.130650145191032,-0.0037070920729545,-0.0243143920137265,0.0508589838720788,0.0939924229470106,0.0374695013441191,0.0697019067891693,-0.0144424564987345,-0.0426359442002622,0.169892794281403,0.0990131743560174,-0.026086565235248,0.130745161352208,0.0471791784915645,-0.0011416557212056,-0.0635994329298525,-0.0816461691425256,0.0272477114510538,0.0266693310237935,-0.0114272769840865,-0.0689432392868573,-0.0762360951038802,0.129402753536621,-0.0109068807782616,0.0270883766576974,-0.120142332289709,0.0821680271354455,-0.153965649356499
critical,0.0080668972923335,-0.0727982798103902,0.0886666600891622,0.065535460544403,0.108939024361199,0.0611425762884079,0.140839016349183,0.0581430355226467,-0.0330778699900371,0.0005412754233382,0.0224466069254948,-0.0119025094448073,0.106724300312992,-0.0144541431654418,0.101470859955719,-0.247470274746825,-0.0180197705319682,0.0666424961056456,0.0226111442073781,0.093499616281623,0.0577646650668873,-0.0469068367768945,0.115297215039689,-0.0590150178240559,0.137845025452057,-0.181531306106374,-0.092128145803068,-0.129937442035832,-0.107597262002984,-0.0599898359266422,0.0081912796423286,-0.0510852349332918,0.0475457245956358,0.0014965057542718,-0.0813571566340692,0.10250672661329,0.0656875922375729,-0.0547386808093948,-0.0579432402517884
critical,0.099556921699215,0.0940400907621533,-0.0583501800602689,-0.102575258531094,0.0805961997458174,0.0352128466995728,-0.0082904084851211,0.158276406696574,-0.192999193325668,0.0094183589014835,-0.0951214719342492,-0.0567446241387546,-0.187116847971398,-0.124161186254307,0.014281595910293,-0.120117243042884,0.103925225111983,0.171779321522504,0.0886526790039254,-0.179004052417898,-0.106157299819734,0.017210584773521,-0.102564428474288,-0.101056343064029,-0.0953391560760531,0.163435304256192,-0.0127155696961212,0.052077952660977,0.0507718478101532,0.0513604613975684,0.0491803709624869,-0.1127354763238,0.0545602016809506,0.0365189515503966,-0.124997266639743,-0.0577956811517931,-0.120300271002908,0.128635082720934,-0.0018010384468656
