group,ARNT,ATF3,BACH1,BARX2,BCL11A,CDX2,E2F1,E2F6,EGR1,ELK4,ESR1,GLIS1,GMEB2,GRHL2,HINFP,HNF4G,HOXA6,JUN,KLF4,KMT2A,MAX,MYBL2,MYC,MYOD1,NFIC,NFYA,NR2C2,PGR,POU2F2,RFX5,RUNX1,SETDB1,SOX17,SPI1,SRF,STAT3,TBP,TCF21,TFAP2A,THAP1,USF2,ZKSCAN1,ZNF143
critical,-0.45842827851234,-0.321266124785356,0.233820678966858,0.245357041970139,0.296965098964537,-0.481462638694672,-0.696879086385759,0.646909840557688,-0.15699586060068,-0.11929744741794,0.556055385036319,-0.390290485663611,-0.741496848664686,0.252789923409677,0.582513946957103,0.349286855239839,-0.587010848832887,0.432135731120999,-0.473288166346406,-0.510335399035289,0.60722085530665,-0.680883712579812,-0.390665182978676,0.27879702669499,0.244078092146631,-0.724080366749162,0.506494306476702,0.703838225559512,-0.704800308687773,0.661483067736001,-0.748904479279459,-0.612295826005059,0.113870508113948,0.65562508409435,-0.360627976848352,0.694136360196492,0.70313867979613,0.638429687837249,-0.213760575156677,-0.714703705897793,0.793316140231933,0.737168364745847,0.655684695030838
critical,-0.665825670385094,-0.701751397317899,0.550514757721173,0.604363181551008,0.159359133146003,0.0837297689147478,0.669497971795421,-0.709964114542842,-0.502482134441565,-0.706304670830508,0.687700296150101,-0.681417387520195,-0.390452187610572,-0.0758208560154783,0.642319930239981,-0.282851772685855,-0.593489854947623,0.691777120520385,-0.658694098740173,0.161513237139375,0.257166982415365,0.159970917801825,-0.127928215663133,-0.659647876183658,0.410540252723575,-0.647576091242915,-0.657514762107524,0.627978871498195,-0.64510257785451,0.590407304274762,-0.507048155757312,-0.553369880992342,-0.589648315461139,0.682839536834188,-0.439655465829313,0.654156979771197,0.674437196037552,0.684146846025075,-0.692511932465986,-0.602882787964052,0.600217892686278,0.574991528801951,0.634679435523188
critical,0.0683603704662478,0.0975283450198008,-0.033248165712168,-0.0347323530030697,0.0717083446292777,0.0310799258543885,-0.265479641224213,-0.171025918321794,-0.0973941906948147,-0.13270518929513,0.0052387432020254,0.178477199206954,-0.167018099891132,0.0375942278795116,0.0743581447175366,-0.118501474052337,0.176186993230406,-0.175927594579462,0.0282596589922751,0.0294485554663372,-0.0886306182547151,0.111537889529062,-0.098796170636195,0.0049321047449144,-0.0680160746547547,0.0884015640344225,-0.120457050725771,0.0585576904036682,0.0771329369619699,0.139091725296457,-0.0315533325951915,0.0539532382645156,-0.0410420612769296,-0.0900071290479307,-0.159950453303739,0.10598090805987,0.0057203874890995,-0.050948046894276,0.132357783389637,0.0375204261894503,0.0192582063894495,-0.0018875748884006,-0.127215957441188
critical,0.0452440980099854,0.041265392812838,-0.010480717498352,0.0910895955492766,-0.103576482701487,0.0647291473950065,-0.0956844476995971,0.0418459920263928,-0.0310919999797055,0.15633402916638,-0.0881407763859033,-0.122566338969426,-0.0410733850981415,-0.0933451193883567,-0.0740432999847852,-0.105756168589339,0.222518200248793,-0.15492337255247,0.058054367671175,-0.0704089232145781,0.0713204554517297,0.0639428746593069,0.211246488343066,-0.119832553470286,0.0826593523773323,0.0101171903799736,-0.116651852386922,-0.0940231472808887,0.0792906788405272,-0.0426193477660112,-0.141660467220225,0.0179410211465162,-0.0123954905648009,-0.0837030082201336,-0.0122308144650011,0.055234032058195,0.0552832456052617,-0.0895179444914545,-0.0041199185407802,0.126234287449255,-0.113663575024569,-0.138367839637805,-0.260541156641118
critical,0.0544550567289126,0.101851611606111,-0.104507619696023,0.0905346168799749,-0.0858768996105844,-0.0226070218779147,-0.0968608224445934,-0.100346493174321,-0.17283093777815,-0.102949162084014,-0.113528124326298,-0.0662096413218239,-0.0670722312209374,-0.0883164221450234,0.126987998268946,0.0256461632134561,0.0301196517221153,-0.0421854063649961,-0.0713334804496437,0.0678165213739767,-0.14005349006064,-0.0864602782702232,0.046550875584104,-0.0998913222369707,0.159860800945508,0.0845395463098774,-0.162859118439205,-0.23992700773885,0.10695764617517,0.209951356904116,0.0150746505773478,-0.0023607801971592,0.0535008366738349,-0.0673583705941557,-0.0151299266551734,0.0383816374515549,0.145833564996499,0.0380060283081634,0.0954430878932479,0.0089565870092854,-0.0244081131630746,-0.0427567911586916,-0.0779905230245362
critical,0.188942588932041,-0.0732220729037878,-0.004215804983595,0.168658603477367,-0.135675825028682,0.0328015800821092,0.0272467554752065,-0.32583520444908,0.0873223753038707,0.0619504783374634,-0.0358936141395458,-0.172910769153222,-0.16357470759428,0.206376358185826,-0.0037741958497559,-0.0901206083668086,-0.106735904488756,-0.104441770342423,0.0433653788431137,-0.089296084287696,-0.188512861658306,-0.0356767151840491,0.183170975386865,0.0210026179564779,-0.0782383081946194,0.0014341295127455,0.013939677254242,0.039893345296818,0.0044032193232799,0.198216765802945,-0.0725514079112907,0.221208110094213,-0.241763288004023,-0.0145573689537786,-0.182820570531041,-0.118186222034134,-0.191858375397946,-0.079570891810371,0.0773072324348583,0.040886580787675,-0.005323843446839,-0.149482766503159,-0.0765453081557344
critical,-0.0093118466747841,0.0496607758090358,0.12341714703495,0.0602246764589233,0.239045164396348,-0.0509353744816829,-0.089191889707109,0.106973133305486,-0.023169996261544,-0.145072468926127,0.0483673054513661,0.0291656825799329,-0.239698390674897,0.0626363258180801,-0.0441979929452267,0.061444179943753,0.143126468895731,-0.0508769862481568,0.105801695622442,-0.127652003816251,0.0284664803170672,0.0829152179308509,0.0803261873980426,-0.0113808292968368,-0.0466726534674621,-0.0903089921359606,0.0522846366329931,0.0126475119942228,-0.0664884926913574,-0.0715335653725869,-0.0596231256668791,0.150242170721868,-0.0942377856497657,-0.0337931084063849,-0.0514665047578042,0.008948598402001,0.116136412956569,-0.123525817543335,-0.0295766800154911,-0.0227039036381683,0.218593450711676,-0.106408312638653,0.0481918874395793
critical,0.124660577755509,0.0054660094119591,-0.0127033566333553,0.0371318393386386,0.12031164139004,-0.118842346881442,-0.16199410407245,-0.0069791489158401,-0.119337308161527,-0.0777513044687403,0.0415640811951452,-0.117740863166608,0.101896743371141,-0.0010639718855364,0.045821917403748,-0.175560232779654,0.0190496761172761,0.0476994575350929,0.114773044152557,-0.163939360363176,0.214608585578778,0.0550659039092671,-0.0334732180655715,0.164769979440484,-0.0433334703381252,-0.149822246215249,0.19456411523519,-0.0763925967815786,-0.147201289830548,0.12898807878995,-0.0751473989155387,-0.095940157178625,-0.0646099850491683,0.0941800242013158,0.0103673927179949,-0.0367654900447176,0.0155625374924273,-0.0888718567723758,0.114401823192493,-0.0134618750517528,0.0868208853263555,-0.171413470559101,-0.023945700590555
critical,0.0883815916354272,-0.0200389609357056,-0.0508321588012254,0.0380536294736556,0.0046918026442902,-0.0398031428614305,0.0835837282093748,-0.0282451283762927,0.0158082779364305,0.0737478144791873,-0.0554263855262945,0.0039036894505807,0.170283032675621,-0.254491050963491,-0.0772863284996393,-0.134604512031703,-0.0334483071591099,-0.120670736035094,0.144151614094631,-0.186301800471241,0.0254761261201334,-0.0260106724602146,0.16947468634816,-0.0225041398447247,0.0331206609286817,0.0881476052338166,-0.0651581965199216,0.117879868940848,-0.0696274346929448,0.0908386120227723,-0.166953376810024,-0.0212134617158962,-0.0946649586878834,-0.144908398565112,0.0145042198320566,0.168170954584653,-0.0704041259563107,0.0878127795043152,-0.100035876676318,-0.0431017963446666,0.174418750482611,-0.0370716698049717,0.0490617595979651
critical,-0.0111018762591246,0.074071345883767,0.113293932511302,-0.0817805008865672,-0.0257497039238776,0.0176317547065028,0.0479659097758158,-0.168269444806169,0.0843540093658698,-0.0267919938087203,-0.0141588989551359,-0.1124027069786,-0.0031544835683603,-0.0596725848927946,-0.125759719534021,0.0594852434381683,0.0529158391925597,0.0781289668692274,0.0286085561794462,-0.245999904997348,0.081909907267075,-0.105754251136531,-0.0835050168778525,-0.0435888337087673,0.0217662614912606,-0.0538011087830625,0.0294304762029222,-0.0480108500669545,0.0236526708205032,-0.09910471239588,0.038580427768614,-0.0076809996396771,0.0378288961529456,0.0761629644942332,-0.0747373285114847,-0.0522893823630724,-0.0297899985320315,0.0144675250509076,-0.0672225538040915,-0.138887699039422,-0.0684797990573927,-0.0830740232423539,-0.0550464421519654
