group,ARNT,ATF3,BARX2,BCL11A,E2F1,E2F6,EGR1,GLIS1,GMEB2,HINFP,HNF4G,HOXA6,JUN,MAX,MYC,NFYA,PAX5,PGR,POU2F2,RFX5,RUNX1,SETDB1,SIX5,SPI1,STAT4,TBP,TFAP2A,THAP1,USF2,ZBTB7B,ZKSCAN1,ZNF143
critical,-0.437324979922276,-0.300215981512138,0.27168106077219,0.28865741688459,-0.702052766529443,0.648723178257938,-0.162369724648957,-0.425162812577184,-0.738415704534764,0.565929846477007,0.36013987604613,-0.60124458277255,0.430699122239217,0.620342779338777,-0.404504705467069,-0.732908274959483,-0.71721938302274,0.711583729424062,-0.724979043823789,0.658951032783419,-0.754751118619104,-0.628020637961937,0.707728074594616,0.658914821369404,-0.546432908815801,0.702225126923856,-0.211322362136639,-0.727081561629647,0.781566026874839,0.598932068446894,0.72743720520565,0.646994528461039
critical,-0.630450857237943,-0.653692023561905,0.582280697260715,0.139204230894583,0.633706694788282,-0.669712670177222,-0.459053198362408,-0.639178709145819,-0.385658294337599,0.586860239047563,-0.240878280874279,-0.542054081789975,0.643829646539844,0.242944026752423,-0.146346319863089,-0.604967352206079,0.155081976371595,0.576726734596558,-0.599818844040873,0.563396971377491,-0.466936559504881,-0.485992426297785,0.0626286773029727,0.63982676580803,-0.638994696449264,0.63489689638443,-0.661696136166245,-0.590240840284038,0.568220214567125,0.639935590521047,0.527782819917386,0.604497152499081
critical,0.154245684633469,0.0198987614738658,0.069594604299968,0.0715943897869569,-0.227942402224692,-0.257362541719898,-0.157004401036355,0.225029830285875,-0.148000865923268,0.133022537398145,-0.218603396429651,0.24379658850822,-0.261515463509624,-0.0669706481860721,-0.206115777889984,0.153869499856713,0.322517711405983,0.205064782227912,0.0787098508136651,0.248378438333875,0.0086693262315902,0.192456030844209,-0.113269051217091,-0.265113445457611,0.0526262482114026,-0.111151329447228,0.28677931641388,0.151572350061622,-0.0472905987917154,-0.166583905998825,-0.104636737798956,-0.232836421483832
critical,0.223982328189907,0.222609723434417,0.240407257789185,-0.280485784199369,-0.271025528126738,-0.0696349712131621,-0.187482072836252,-0.160275523710118,-0.102760796363348,-0.0836607626823285,-0.248947481607051,0.266070612976058,-0.333493109312192,0.181787521462566,0.09271548164617,0.0180347934477832,-0.0228899535905971,-0.183875005875763,0.102089350006916,-0.215910230408746,-0.141114275309181,0.0887134339928772,0.110060339393546,-0.21782358601151,0.223738614483568,0.0113561842194178,0.0254764004351241,0.261789809312473,-0.31722450628337,-0.0011051339078493,-0.229947681824564,-0.303831849917353
critical,0.15103307283814,0.222374150089619,0.143723978366828,-0.0189850666568338,-0.0658433576618456,-0.104256046182034,-0.254851409852808,-0.0496332075795929,-0.0771971800752357,0.047527193517294,-0.121808549110212,0.0633758290785863,-0.174140329509083,-0.16661308872135,-0.0051512650672785,0.0870898098517313,0.0611390465135519,-0.324205611050752,0.0426353033764789,0.309138827991277,0.0349154884481722,0.132952351642071,0.0565968167363796,-0.171814379823597,0.23218491908162,0.265524550151047,0.131749862941603,0.123414153713924,-0.144153113772613,-0.254827626983724,-0.114140400414742,0.0033545028575148
critical,0.168549245081838,-0.107207187770456,0.0659460118319264,-0.0726535172372603,-0.154358041838187,-0.186321210053895,0.191692104820056,-0.100912120645994,-0.134455540434855,-0.0910598077693497,-0.151119060316898,-0.0129357144615651,-0.0805430446511881,-0.265824374932159,0.171791090375408,0.0415311415484687,0.158414410055258,-0.178450792812682,0.156222688027768,0.314410584710182,0.0383544470742707,0.237907221295278,0.123646066746145,-0.103197741360743,0.165114811102435,-0.198300810081728,0.125823304694603,0.0539989046049636,-0.0765831635309381,0.0831653238264757,-0.0565241459579923,-0.142902622282693
critical,-0.143448241083101,0.0536308552571502,-0.0146637938350607,0.250065798242056,-0.143287884371252,0.102557025933156,-0.0847971872083657,0.0624282184950587,-0.229881776912529,-0.0397164072586344,0.0239190201873449,0.123756132513762,-0.0040868451978907,0.0975357493938227,0.0674258441630909,-0.110806551294287,0.0191573325678643,-0.0486325955175012,-0.0729368776191165,-0.0567248077105445,-0.0483173351097079,0.173955011738687,0.048788323506548,-0.0619607174921101,-0.0539953830295564,0.11698431105521,0.0307101808302048,-0.0902416431446441,0.250355886006669,0.0012065114721423,-0.115371042640993,0.108483820148212
critical,0.123544212455739,0.0481896940930601,0.115255200806456,0.114798763878362,-0.247018203845618,0.0744470086156901,-0.139526819633364,-0.0284356305031777,0.108896780822045,-0.0045355981497814,-0.0980515273169234,0.0177005850597535,0.0200471390105919,0.081832899334601,-0.0475664821335482,-0.101295838088937,0.0683855652223149,-0.0832402465295552,-0.179311929906245,0.138489595973049,-0.0428650842449294,-0.090787548170687,0.0117176527191806,0.114180916028048,0.151636539970265,-0.0727017225412822,0.135881175964106,-0.0063486670585963,0.0196667749038475,-0.140435304672934,-0.260785921570892,0.0417683677371498
critical,0.0616230931710709,-0.0016103345085356,0.0121004014654384,0.0319009097553023,0.096231222475857,-0.0094785388019675,0.120484678505002,-0.0432860793827701,0.125111937432961,-0.0953822321460116,-0.186727835770728,-0.106260820101318,-0.0454249071012557,-0.0316049404762153,0.0896338873741735,0.0604768254106287,0.0069456304411616,0.120270468695276,-0.0231686713896626,0.175593831233138,-0.222741246834893,-0.0649235594302385,0.121420660910248,-0.0631353163163732,0.0337568497097986,0.012120023738085,-0.0669227419750554,-0.0072677627504442,0.139171622822168,0.0871506887707391,-0.0588501390082208,0.0493310475094501
critical,-0.0057228511577419,0.0338602026833066,-0.01416785017205,0.0024251665654256,0.0674662370718234,-0.137457898991665,0.213892103957269,-0.146282795606502,-0.0945088765388048,-0.0786648162691321,0.0567451040743225,-0.04169010358549,0.0548895129413577,0.189724438485725,-0.167675203428538,-0.0942162307409657,0.059547458556963,0.0392486789201843,0.0588396892755226,-0.188763042846157,0.0444675289816479,0.0343875070560796,-0.10043170232507,0.0979290388168834,-0.0522112619544675,-0.090417796672347,-0.110067878123916,-0.168345037143592,-0.0678949089719914,-0.0166011457874157,-0.107874118513448,-0.0367904542183361
