group,AR,ASCL2,ATF2,CEBPA,CEBPB,E2F3,E2F8,ELK3,ESR1,ETS2,ETV1,ETV5,ETV7,FOSL1,FOSL2,FOXA2,FOXD2,FOXP3,GATA1,GATA3,GLI2,GTF2B,JUN,JUND,KLF3,MEIS1,NKX2-1,PBX3,PGR,RARG,RUNX1,RXRG,SETDB1,STAT3,TAL1,TFDP1,ZBTB7B,ZNF76
critical,-0.106524303497715,0.202455488615349,0.0990855803685915,0.0425776461219242,0.0715060039575037,0.165988580322076,0.084706707092199,-0.123584067124233,-0.151602142121825,0.171858723905647,-0.0331464110474678,-0.0045584451191712,0.0207190507957298,0.0191434699873111,0.083497832259545,-0.131477902005982,-0.0545518229349614,0.0215344605886161,-0.0063563456899376,-0.242850936034474,-0.127698525378806,0.137295565784429,-0.022332485889811,0.126012318683839,0.0558166485378032,-0.135323731297644,-0.119596640257753,0.200800401940492,-0.0563669003328427,0.243827196875058,-0.066991020067561,-0.105802550428839,-0.0840141160631396,0.0094470175822717,-0.123052801804761,-0.0311590017174437,-0.122771356970841,-0.158319468178489
critical,-0.338275641680059,0.351139199732647,0.407621708926079,0.352484623176651,0.368296508075533,0.185726568818346,0.389498163906611,-0.392391159485726,-0.362066822793706,0.432453964040932,-0.424197132344027,-0.354142747952837,0.34290440163866,-0.378404437150737,0.385359802716193,-0.432765346653738,-0.388746438915292,0.380298942375183,-0.347397058768265,-0.355492786914659,-0.289069221593807,-0.176162007072953,-0.362532056000452,0.189731574511803,-0.347187162600818,-0.417276987575256,0.368519646383386,0.394694302877005,-0.380294271910725,-0.122164734438056,0.420580324667065,-0.349367939823274,0.351905430637108,-0.399611038179477,0.234485613356077,-0.412413605460897,-0.243869950119999,0.416031072497547
critical,-0.0052442852284476,0.0650491505611357,0.0793976673997371,0.0607060707614189,0.138601869030276,-0.0653504478395442,-0.017954513856366,0.127623617039539,0.129626752832269,0.0072867936663629,-0.123808919817227,0.0704262450106595,-0.0917042634518438,0.0891735845837404,0.25172972057523,0.0823635441199635,-0.0335088914102249,0.165716189531153,0.0348776994694197,0.108123579946757,0.121067106188689,-0.0096056661724088,0.0379938470529371,-0.0110167851338934,-0.12626177684719,0.230674086221675,0.152525094140703,-0.174560847113767,0.0127879665158555,-0.0517543766700359,-0.0490594912049508,-0.0619251116585404,-0.201996025290341,-0.10086197134128,-0.0129974222722303,0.0170549874316943,-0.119016622481493,0.128875146665205
critical,-0.0105444647987094,0.0819429853175956,0.0176145449423568,-0.0298335729355856,-0.0866620785438521,-0.0801806436898453,-0.000776584628577,-0.0945569019925805,0.0284579758130645,0.0305727608352122,-0.0581215182876887,0.0024378719843189,-0.151187391921054,0.0189340885233732,0.106025730827103,-0.0673423674171183,-0.0067641541248721,0.235071163591375,0.0746855891138275,0.0168962784349819,0.0579470002192533,0.0385316573462089,-0.0611189076649879,0.0545156841303658,0.0446119084024196,0.0133484092075322,-0.0778234863121778,-0.114234832230739,-0.110310606478324,0.0621775467336934,-0.0240476341362149,-0.0431611230787476,-0.171428039050114,0.0031487422497458,-0.116175597807504,-0.0756165806810489,0.0437706482087188,-0.0289794108703969
critical,-0.0641701785837191,-0.117802770875788,0.113007722198386,0.0173320293833437,-0.152217435610006,-0.0002821404885382,-0.092090923384438,0.0553298262253628,0.0760245445281536,-0.037615407543652,0.0110600411134747,-0.0767040334915813,0.0443137695562896,0.0640469328308783,-0.0971813599803335,-0.0180996360831019,-0.0407133711352885,0.0021758531582444,-0.0809149300469742,-0.067612649777952,-0.0886808265274548,0.0683050140525159,-0.0562226881195842,0.0465841408945508,0.0281245170659834,0.0135574793550675,0.0764987727510409,-0.0199623884670703,-0.0467108845642898,0.0333619405953696,0.0666311491810535,0.0647401901906076,0.113448310880039,0.0761192859794617,0.101457302905281,-0.0316191593186351,0.0554603655070552,0.254226367452519
critical,-0.0594611510044913,0.102718824796143,0.165464007095134,-0.0827147252445337,-0.0534071522675826,-0.0829995837540021,0.145916724998922,-0.0258526815157302,-0.137091714979358,0.0131038760082696,0.0951581250713512,-0.109881107180401,0.119871921938811,-0.0622774319904836,0.0103107792635494,-0.203071153874763,-0.025158198117815,0.175938010009914,-0.040638074283749,-0.075246817423791,-0.124642986073385,0.11268925720026,-0.0686037631538986,0.219163050059111,0.0280484269444523,0.0116269519369023,-0.0183302193073496,0.0219125691566066,0.138666760033928,0.160224643262449,0.0622799042436998,0.01732099060553,0.0322924616322893,-0.0945950007276576,0.0587407364172861,0.0767734612542844,0.135841304241556,-0.143116046677672
critical,0.0798139419271049,-0.0378330387781009,-0.0599637781160625,-0.155254739956243,0.0043971905890574,-0.0676116383752639,0.0303224977811824,-0.069976820286364,-0.0536994252445532,0.0953972102463435,-0.0663177365522689,-0.0017033916599687,-0.0098607253664696,0.113477411031555,-0.0999222912635456,-0.0399776239388238,-0.116590318474053,0.162288523661899,-0.0242798174330727,0.0044122514113723,-0.0243863822430655,0.104732768535538,-0.0172558422461513,0.0262712631400055,0.0086195364215767,-0.0440427803485271,-0.0197682152190348,0.0183598384902933,0.0747101583045676,0.0272269292685755,-0.0648634812681563,0.104411555367175,0.143172859702156,-0.187835538434703,0.0155559310283141,0.0352735849152917,-0.0713371036329235,-0.10135452484108
critical,0.0491132128257,-0.127809044472133,-0.133185312672304,0.109711602729146,0.132969658306796,0.129655980505405,-0.0999336488113058,-0.210082401924711,0.0829831183214518,-0.0914632516107469,-0.0565106930475214,-0.222911159248063,0.0985613471039279,0.32016641004802,-0.0556855595271221,0.0105480785368798,-0.108948780176659,0.168507355803071,-0.022216294082868,-0.146397185087429,-0.174408399186127,-0.136606087449794,-0.0995948329232834,0.0643214702361976,-0.185652121263214,0.116435832414854,0.0847847815420994,-0.346040065864669,0.214643759497655,-0.0836300814179773,0.143164316822549,-0.234196746506715,-0.0861940803866752,0.0072967117034009,0.212015989147735,0.0917188239400741,-0.276036127437545,0.144291755898209
critical,-0.140056462831081,0.307680317155429,0.090785139506326,0.034999114643007,0.0028146563037167,-0.285035557675208,0.29430621569885,0.0214316298950251,-0.2573817470045,0.286673608725326,-0.112013928916945,-0.219066744828624,-0.299914657259657,-0.173384263193408,0.257464578970801,-0.227415163479435,-0.123216789304105,0.270059929500109,0.117986961573517,0.0939141659498623,-0.281285943704621,0.226402265497817,-0.272784579415246,0.214687738358191,0.348702685410954,0.146589752645547,-0.294554059377546,-0.0569212141337672,0.25837181727887,-0.324647173622788,0.17154858942054,0.0626519469834039,0.0236592880123567,0.237110090747793,0.16940930714127,-0.222567862900308,-0.155787035895892,0.0770898195977536
critical,0.115171532133201,-0.224989029742773,0.0627815332735888,0.0540354378678343,0.0365767943166047,0.138962491604596,-0.137929560638895,-0.154910967358407,-0.208066601271171,-0.0383639975537494,0.114364774631965,0.0671681080975464,0.0817730701856512,-0.0615727497338427,0.32238321935209,-0.232536622220803,0.0316264090860153,0.120644064237495,0.323246790761864,0.172428589157548,0.0067256846011834,0.156265843805822,-0.195586479362378,-0.0060060417597052,0.118151827449639,0.201850077507455,0.0841046047750719,-0.209018369510389,0.082758926769992,-0.0162000802059076,-0.0937148126754435,0.199297239217159,-0.232977606368024,-0.0064118553921177,-0.0143068243394924,-0.168545764322625,-0.169458574453131,-0.0143062832546492
critical,-0.0106337552817746,-0.0548670109157125,0.166639158975312,-0.107328665652228,0.165759439225974,0.176918333337711,-0.0301512111120621,-0.0169015544791707,-0.0040872693548803,0.204507503491473,-0.068860512216064,-0.103061861654625,0.0797415356648604,0.0296444337796511,0.0122063155387087,-0.0806363526455185,-0.0564220257416533,0.0954679543007591,-0.0513411953526177,-0.174531746689343,-0.130718765332687,0.0557956946585205,-0.0696720904078237,0.11329737645618,-0.100502676929277,0.102959445301618,0.0676278436804651,-0.166494307161298,-0.0566958160718045,0.0209353714745133,-0.0735402458919272,0.214251338191936,0.0352757010619415,0.0164274198090728,0.136278218757888,-0.232926205301266,0.0575102504965166,0.0117713520633865
critical,-0.0575470186619874,-0.214376527113092,0.308836641036679,0.255410561750689,-0.216568516142878,0.489193498407488,0.420949573280144,0.249243765946891,-0.313220619096251,0.551387533812622,-0.286975203779611,0.198506526537439,0.168227851405993,-0.240446583307349,-0.469553276700604,0.304774154701475,-0.205111720147195,8.76795611914485e-05,-0.506495598482601,-0.551270627731034,0.115532435129932,0.533354770727581,0.398503605615133,0.427730126012283,0.520670460875218,-0.241586417602838,-0.57140770028467,-0.353670123325906,-0.0123920446483914,-0.578597424302369,0.380821560774858,0.101416025778109,-0.385117859273239,0.286332220330874,-0.443600126587935,-0.276892054242594,-0.0179158570034526,0.26330172225792
