group,AHR,ATF3,BARX2,BHLHE40,CDX2,CEBPB,DUX4,E2F1,ELF1,ETV7,FOXP1,GTF2I,HEY1,HNF4G,JUN,KLF10,KLF5,MAFK,MECOM,NFATC1,NR2C2,NRF1,PGR,RELA,RFX5,RUNX3,SMAD3,SPI1,SPIB,TCF12,TFAP4,TFDP1,THAP1,TP63,USF2,ZBTB7A,ZBTB7B,ZNF143,ZNF263,ZNF384
critical,0.251846827037422,-0.0638031218848563,-0.0563219714868889,-0.0482291502194256,0.192463322071416,0.329758162633425,0.308914943690952,0.145248760517242,-0.210033728982628,0.207009394314829,0.219632894127905,0.358806958026231,-0.0705141796386084,-0.110495117389936,-0.173522976827726,0.209220287244392,-0.303214701240601,0.159053679127801,0.162106031750131,0.178763760477578,-0.148870563952452,-0.197959208751602,-0.284978518799022,0.172640604384812,-0.225499907287465,-0.208932858090484,-0.240130805893749,-0.165649545354811,0.0980350605968769,0.12660003375046,-0.277057846024193,-0.0941299876192482,0.274994351898903,0.0005117213477109,-0.228271664403334,0.0912302333155526,-0.245280553475007,-0.270721569265623,-0.317171178266922,0.2337311841945
critical,0.358005172358452,0.369767235652287,-0.335533365561399,-0.401958739795425,-0.0760064287780619,0.195871830738164,0.424890027999589,-0.387449368617922,-0.339641112822767,0.302542270166725,0.348696558078333,-0.346191902628594,0.243490072113195,-0.0847211034609964,-0.322330254048642,-0.231468617937526,-0.321509464433806,0.290709564015452,-0.130016169400409,0.0759342442214744,0.358870175702456,-0.383169006112541,-0.279818340498114,0.261580810414021,-0.334144074385339,-0.301343654138996,-0.306880666632932,-0.355021874383606,0.175735532969923,0.316758993809322,0.193549976758959,-0.233670769989942,0.410419915089703,-0.182317321940783,-0.386657265619396,-0.0188534388941517,-0.362050811168385,-0.369632006612639,-0.358661881135278,0.0629176783057558
critical,0.508553673477352,0.111052666691626,0.02454050780587,-0.0688880490225177,0.274424542592613,0.604691991148912,0.307646613593186,-0.322164952940602,-0.221143859517298,-0.535118482635759,0.349024754037095,0.0285318419365693,-0.118495314129273,-0.417305437079487,-0.443767381129964,-0.212303758099109,-0.473005339550272,-0.0354831720301389,0.426527356984008,-0.186320367722175,-0.487481525196316,-0.266642314341523,0.266764744812838,0.0388353149758915,0.369808460158346,0.324443100188054,-0.310982969893803,-0.563066050759288,0.454829872708531,0.103085953018396,-0.106215739387987,-0.0297172678375009,0.410170629221978,-0.410060038734514,-0.148822299149367,0.230469736159465,-0.253697685188154,-0.276377216241424,-0.591625267410294,-0.0087007087005051
critical,0.455519612849719,0.467254072025192,0.555970437547897,0.594354969217171,0.496917131282247,-0.339009000803425,0.420883927503054,-0.523836338077373,-0.599253184410159,-0.646371178183736,0.55615813752812,0.321741974060751,-0.439482287992317,-0.558605406151045,-0.564596428790058,0.252245084947698,-0.502155047491143,-0.0474637831426576,0.479446965493114,0.299037154422613,-0.489507917161968,-0.567204508898309,-0.559159695642075,0.587207658180114,-0.415499454451413,-0.540893327025283,-0.377616183340418,-0.451210554917806,0.224957688630864,0.380055638923094,-0.329100050170255,0.230272384583691,0.565600300565171,-0.583515394061218,-0.588472809657577,-0.59063020617554,0.0859501336875104,-0.571110384862295,-0.349320177553853,-0.137393725765441
critical,0.375626742127451,0.546396757340434,0.423798930945114,0.31835131517948,0.0829187873985145,-0.367520740829953,0.51749505189604,-0.0174473644280423,-0.375842312618443,-0.310480908013194,0.18396998592003,-0.10012959001013,-0.453761070510596,-0.175616554956766,-0.244206976250116,0.0291571743411774,-0.237281550915026,-0.0689169778347806,0.439324919159936,-0.0212407649085127,-0.490482565740795,-0.533517909250148,-0.589791186501908,0.088191778572855,0.442339779666206,-0.18800456333103,0.352804407390863,-0.406245716642006,0.491442807223459,-0.038748944630457,-0.324716301900385,0.264163548440883,0.308047998507813,-0.540404776051283,-0.333369640843002,-0.0773690382526588,-0.421071100761104,0.1851639606008,0.492088476573896,-0.587355895002152
critical,0.569763433938216,-0.25907718017033,-0.152917192244057,-0.0503064491847384,0.50243268823305,0.155843536009117,-0.0523961765955653,-0.412979254068391,-0.464973498713427,0.401922773248218,0.506777883656673,-0.440974743141666,-0.573651963445937,-0.502948759185665,-0.224325233692939,0.217371272401729,0.521605897385896,-0.595853125903975,-0.324875264937531,0.0015649737608942,-0.252493772220987,-0.353512119582945,-0.243131241684527,-0.281038799099197,0.652559327503647,0.221000639880642,0.0883915073104023,-0.260793057012459,-0.0489933285998459,0.227110785872375,-0.212909245240777,0.0486470098751758,0.322193410541887,-0.486467900600538,-0.374660917144532,-0.0829208035084925,0.231528904962712,-0.303479889762869,-0.632099540441887,-0.036846949451145
critical,-0.0718297278054367,0.0774183344054422,0.0124459066276212,0.0016831341263406,-0.0433849132982687,0.125916585837909,-0.0029376196083561,-0.0925665415425078,-0.102338246410231,-0.0972623309898765,0.0095745061942688,-0.0128655484492925,0.0334157560437764,0.0755191633920683,-0.0165631662903067,-0.0579714625860448,0.0032512092646957,0.0959403577662862,-0.0183679559508018,0.0831927860080924,0.0812084307494789,-0.0793433841768636,-0.0336739727692939,0.0133335860856457,0.010641560965426,-0.0530740979105517,-0.0208552344264696,-0.0323402653049223,-0.15604440761476,-0.0432270401885136,0.0343829746257996,0.0538620680360992,-0.022914752254412,0.103352084813737,0.148793344523521,-0.0112989321624939,-0.0579200222115927,0.0359511766208119,-0.137206638034406,0.0918076850197637
critical,0.0872479568811868,-0.0773860436184102,0.0343164532879789,0.0238979568015377,0.0244789301752314,0.0411769146881713,-0.0367642487449019,0.0310901242421262,0.032599874528929,0.0267652628389616,0.0712187502820456,0.0124858056029099,0.0543017422218442,0.0659451120427481,0.156469641678848,-0.0308062228957871,-0.154814038294871,0.132624367601373,-0.0396369206153323,-0.0183004173698534,0.0350374261228398,0.0070282656323927,0.0756567819813453,0.0344920623681886,0.0186062698512186,0.0315228055036428,-0.143528715876394,-0.0544558879700283,-0.0371130278903184,0.0816177346484635,-0.0940640282083262,0.0179252968624054,-0.162922299770553,-0.0443408049499494,-0.0437373926382288,0.102313752554178,-0.0767128754776064,-0.119991733295288,-0.0927015944276993,0.14726040883085
critical,-0.020946319548375,-0.0104953832924002,0.0114036061911229,0.0415471941151199,0.0060931657876162,0.152114426286499,-0.0358305208713426,-0.0028089873387986,0.0977782510728486,-0.0805540440086595,-0.0353550029448793,-0.009182234819184,0.0540325627368912,-0.195198311322739,-0.0524242990144679,-0.112578133753186,-0.0458817606159327,0.103794288179609,0.0384754463551003,-0.056494144195394,-0.0638556846033567,0.0636906422989828,-0.0633383341720224,0.0971559925628925,0.103761606535178,-0.077283918666947,0.0546590698606233,-0.167285572447566,-0.0672088213219226,0.110055110803154,0.0055794103371693,0.0931962845236971,-0.0804863930046885,0.0308302292734811,0.0789497020835679,0.0434508999031946,0.0815197866015798,-0.0455565782538496,0.0467837740022136,-0.0099613652224063
critical,0.15663620075219,0.0496469415065446,-0.0516518380338092,-0.0404405737592541,0.048300223557998,0.249456729374923,-0.0500665710122511,0.0438751382536352,0.0488624403505273,-0.0252840331112797,0.0825618341692708,-0.107006608269137,0.110074674642255,-0.143059505555933,0.106346803219467,0.0378664123986666,-0.0250975311087434,0.090431784950713,0.180639659066986,-0.309572180087782,-0.117999383279093,-0.105832838398524,0.112493779105385,-0.0487155158078316,-0.070272219653307,0.09713826684424,-0.000523723646657,0.0656253921424404,0.0713559914645569,-0.0069303927279674,0.0211907478811964,0.0803395326913753,-0.0285754681618539,0.122234713639015,-0.120714505455551,-0.105275501018852,-0.0124842488732618,0.0559766242961104,-0.0701643304134677,0.100538675448622
