group,CTCF,CTCFL,E2F3,FOXH1,FOXK1,GATA3,GTF2I,HIF1A,JUND,KLF1,KLF9,MAF,MEF2C,MXI1,MYC,MYOD1,NANOG,NFATC1,NR3C1,PAX6,PBX1,POU2F2,PPARG,PRDM1,REST,RFX5,RUNX1,SETDB1,STAT1,STAT4,TBP,TCF12,TFDP1,THAP1,VDR,YY1,ZKSCAN1,ZNF384
critical,0.0091223171016388,-0.089225510733715,0.0792606527020439,0.0624531688372614,0.0816096085073993,0.124975957414104,-0.113248228119469,-0.0086950081898223,-0.0066476195217339,0.066669780717705,0.128986551697828,0.032259158821499,-0.0725213908700451,-0.136740627795047,0.0517157448178921,0.135658325006763,-0.0651342392166387,-0.0887857697255447,0.0268242014983865,-0.0194235521403674,0.136231977452801,-0.0984849360979982,-0.0909091717827675,-0.0495667681624558,0.049555401674361,0.0767394235615007,-0.0190349603286241,-0.078003234956549,0.156507305794778,-0.0076041805354678,-0.112639765803641,0.0270557936933194,0.106991331625996,0.115054078915541,0.187029167951527,-0.138637765698631,-0.0666854096388355,0.0159667189485152
critical,0.129687157108269,-0.0041694233094539,-0.0044251310882359,-0.0595980107754831,0.0137360108278305,-0.0317140836431566,0.0257618225094692,-0.0478958215825861,-0.0024354816223819,-0.104757611884538,-0.0550431852908112,0.0378069595150801,0.0758181539619178,0.0696801243171575,-0.0308146892005116,0.175423389074515,-0.0004422738429077,0.106535296289046,0.0189722533707873,-0.0067190163686244,0.0830108554936842,0.0816895554860959,-0.145160974687966,-0.12849634905017,0.124672204862353,-0.0978263237033931,0.0815715789845129,0.0981071237282217,0.0988341240109872,0.0477495012725105,0.0279312281633825,-0.0485901221901859,-0.0578357252799186,-0.0097214968613286,0.0150560838307221,-0.0996278733492505,0.0261920717063498,0.0609754462479432
critical,-0.0113416460446192,-0.272043157371576,0.151675662153633,-0.334871020483165,0.17173967043367,-0.446315660533666,0.219686911342701,-0.299933747539361,-0.185183733187501,-0.0720431804459295,-0.221868421593905,0.0500423000794536,-0.408194412678536,-0.0489221147986924,0.0148934978954398,-0.407214020634783,-0.183603701732371,-0.268666047067016,-0.45135005645065,-0.0780892379465236,0.23109477523643,-0.435774146832448,-0.0518743272381368,0.0488007154086592,0.336669938717294,-0.421162074795722,-0.432536829764895,-0.0901776741783169,-0.160236158535673,-0.42689175812835,-0.112803945341934,0.259608916816658,0.0448294838468147,-0.425433126063254,-0.234012039366622,0.424209935239435,0.0703546252936492,0.086888854339235
critical,0.143306944832384,0.0690586141558527,-0.0954593311530944,-0.0400433808811477,0.058207388703524,-0.0022606719692351,0.18920841481642,-0.163672650572624,-0.0174170031716725,-0.041930550525031,0.154177828301837,0.0800474457280479,-0.0575979901726867,-0.0739927764539225,0.0882448388686658,-0.229389401817434,-0.0691765622585954,0.0344998200522407,0.149872722551728,0.0933559233208495,-0.118655791359159,0.0077845747810184,-0.0144486425859811,-0.127324976910748,0.095950781581189,0.0545116814842526,0.0543544173472624,-0.0351878506515731,-0.0523296415835126,-0.0441322484428948,0.127619847167605,-0.0117948102742703,0.10353877619097,0.0585219169775045,0.0440143003401521,0.0997251208689555,0.0681936614024062,-0.0397288526071672
critical,-0.0590038027575564,0.407134537733575,0.45659482809012,0.214770522554931,0.108713054307171,0.003485456702978,-0.552361900357659,0.147302039232999,-0.208297531535115,0.459250414149532,-0.115435006520058,-0.301160056550172,0.0019916895445588,-0.430287928689072,-0.318089417678922,-0.0363483341881993,-0.444644690822767,0.180330890846934,0.0259749511436219,0.0724477071833287,0.0098754606584377,-0.0140248138762687,0.0330288516139345,0.0330288516139345,-0.26364990346098,-0.166638025228092,0.092447589693274,-0.0512030187080342,-0.192861937564783,0.160662956594415,-0.524810194991261,0.0038174049604044,0.171119326703349,0.147716974554783,-0.210289221079674,0.0478835361337694,0.474354059862436,0.103318895123991
critical,-0.129747019270657,0.0264074187042871,-0.52750429070271,-0.118010388735418,-0.100620137393571,-0.0098759452064813,-0.247757408006076,0.084947441739807,0.0058683152676193,0.367843176531262,-0.47819612949064,0.084947441739807,0.0019322501490941,0.175047550543865,0.114646842179588,0.0691316164453694,-0.0816554600043132,0.161664929140879,-0.184279412367315,0.198592376434679,0.242747870582498,0.0800094691365663,0.0923901830548364,-0.373353667697197,0.0619751344116873,0.135901593819624,-0.0610447917473086,-0.214694461010464,-0.114718406999925,0.264432011144555,0.225858572983008,-0.066913107014928,0.236235471931847,-0.30551021801789,-0.218773655769663,0.173401559676118,0.0025047687117887,0.168034198150857
critical,0.128817521341473,-0.19127659168262,0.0016274809102827,0.0548878934536564,0.168619896014966,-0.0318262970604517,-0.227304700465588,0.0612196452195346,0.193375530819717,-0.15994976477898,-0.126266224535937,0.166074221596015,0.241182250599276,-0.239291750888925,0.0348513743829129,-0.176846980965829,0.212459966502184,0.103018844933863,0.135619820196419,0.0570168556906559,-0.142480565204394,0.122497681034919,0.0601217020117101,0.0148879241148922,0.145256879699093,0.196572068710125,-0.200522495305998,0.125508135707687,0.158557346295949,0.0320273473822991,-0.0214128593059742,-0.0961253878584881,-0.152034633392054,-0.276203852180747,-0.220657461699145,0.005077015085544,-0.196344639839363,-0.16167152622319
critical,-0.0924581691815656,0.197965854305528,-0.0597552160131777,-0.108730482453365,-0.049448283587803,-0.104383042694153,-0.0385649637391227,0.123863105723576,0.168070908879283,0.0524407876447831,0.0377151030548164,0.20939612067621,0.212421991088001,0.150117847264156,-0.0446644642470425,-0.0775486425190123,0.261523526282669,-0.169487997595378,-0.253368396621485,-0.140575724030432,0.169830820535006,0.0425826654037302,0.083271299490242,0.0609380860033439,-0.179257142890268,0.0764213831201979,0.145470764553896,0.130139905881571,0.0959707958282481,-0.111841404357811,-0.10125772746018,-0.120521236304457,-0.0476628564842834,-0.111730183175108,-0.133742817958919,0.011192776433497,0.0324497614171742,0.17930751954361
critical,-0.132087721287939,-0.171485390487005,-0.0965594660280672,-0.238144839712209,0.034648843000964,-0.196108933736421,-0.151434790983909,-0.302635072032108,-0.110395552234882,-0.288798985825294,-0.100428879967261,-0.0358213926795076,0.014246478594305,0.0793816132374031,-0.0392217867472841,0.0327727635152942,0.0969698584155574,-0.455007902758852,-0.143695963105521,0.463626142896148,0.0804369079480924,0.155304204923103,0.291964869957362,-0.0497161063702495,0.132322231223648,0.132967133546847,0.077388278783879,0.426573573054169,0.247056217269141,-0.126987130186274,0.0542890501165696,0.0330072734510029,-0.212290119300323,-0.228647187316006,0.455594177598124,-0.130446151737978,-0.154776557567758,0.206837763295095
critical,0.0433224940965482,0.0035386249698514,-0.093009110657959,-0.128654679438234,0.11911389822181,-0.0130199788967055,0.198924748114353,0.0307779335164029,0.132058242386335,0.0083036130971934,-0.219400150611662,-0.0087304090859236,0.076342457174002,-0.113171169264807,-0.076299237327042,-0.0045380839308019,0.106617959969495,0.0165640063474269,-0.209329926269978,0.0347865743219446,0.127266241854643,0.30941628686764,-0.0300269886754726,-0.0150513117038263,0.120804874734121,-0.0445866746201287,-0.104143623731034,-0.030956215385113,-0.0662182080236178,-0.0243597862428402,0.0305726392433428,-0.171496352737352,-0.170891274879912,-0.0623662391633062,0.0860723252208761,-0.179329949998855,0.103878902168404,0.110037730360206
