group,AHR,ARNTL,ATF1,ATF2,E2F1,ELK3,ESR1,ESR2,ESRRA,ETV7,FOXA1,FOXG1,GATA4,GTF2B,HNF1B,HOXA1,HOXA4,HOXA6,JUND,KLF1,KLF4,LHX2,MAFK,MAX,MECOM,MYBL2,NR5A2,PBX3,RUNX2,TFAP2A,TFAP2C
progressive,0.308206998497776,0.329378738623561,-0.331812271971352,-0.311127238515125,-0.324633348595367,0.31550759854115,0.321348078575849,0.31830616189111,0.289347115052393,-0.0063271867042575,-0.313195741860748,-0.355295868777539,-0.316724365215045,-0.317576101886772,0.249802198150783,-0.312952388525969,0.205876921223149,-0.293605798411028,-0.309302088504282,0.298716218441389,0.170590687680174,0.329257061956171,-0.297864481769662,-0.198819674514554,0.302853225132635,-0.127395470756878,-0.271095614943957,-0.301636458458739,-0.155259427589089,0.314169155199864,0.333272391980027
stable,-0.440209024296639,0.270709642531081,-0.467346720589812,-0.498043459019795,-0.474687244996982,0.488033653010018,0.47401992459633,0.386823392244495,0.479803368068646,-0.407065444397599,-0.417075250407376,-0.456892034312934,-0.439986584163088,-0.476466766065387,0.499378099821099,-0.420411852410635,0.405730803596296,-0.42196893334549,-0.469571121925318,0.398835159456227,-0.456892034312934,0.460895956716845,0.452220791508371,-0.46667940018916,0.533411440254341,-0.400614680524632,-0.480470688469298,-0.24068022450175,0.495151737283637,0.456892034312934,0.519620151974203
stable,0.134654167635678,-0.14548063337523,-0.175591741213359,-0.0686803920352832,-0.115707852591462,0.191831439822688,0.141759035777259,0.169840181289222,0.0219912585334651,-0.149540558027562,0.0338327054361001,-0.114016217319657,0.010826465739552,-0.0686803920352832,0.102513097471383,-0.181004974083135,0.0287577996206851,-0.154615463842977,0.0206379503160211,0.0954082293298023,0.120782758406877,0.154615463842977,0.0835667824271672,-0.0876267070794992,0.0970998646016073,-0.004059924652332,-0.0916866317318313,-0.183373263463663,-0.225325818204427,0.0652971214916732,0.0365393218709881
stable,-0.600858826350134,-0.652402301298929,-0.649672584557093,-0.61980627196994,-0.616755412082005,0.620769701408235,0.610011406013938,0.622535988711776,0.631367425229483,-0.657058876917356,-0.617397698374202,-0.601179969496232,-0.607763403991249,-0.608726833429545,0.646621724669157,-0.609529691294791,0.671510318491785,-0.636184572420959,-0.614667981632365,0.62189370241958,-0.627192564330203,0.619966843542989,0.601179969496232,-0.615470839497611,0.623659989723121,-0.629601137925942,-0.637469145005353,-0.604873115676364,0.604391400957216,0.65015429927624,0.62799542219545
stable,0.0057861099707962,-0.0659293805437347,0.0011756637789267,-0.0347397120557371,-0.108253276585097,-0.0531814968232153,0.137414348748672,0.0550256752999631,0.0675199844799296,-0.0279162516917702,0.0410099188766797,-0.165515018288117,-0.101130137218659,0.0237899023500469,0.0573539506268573,0.0471879167737849,0.114615692329877,-0.0158138304381126,0.0819506810604814,0.0795301968097498,0.0654683359245477,0.0565471225432801,-0.0463580364592484,-0.168673173929548,0.149770344542883,-0.122914495475242,0.0077916540642595,0.0343708763603875,0.0013370293956421,0.0569159582386297,0.115491677106332
stable,0.0595952078786969,-0.0812201283459257,-0.102599868308991,-0.117053259029435,-0.146699668324549,0.015773279101191,0.136974174992726,-0.0396375148397806,0.123129649190956,0.0192139788429534,-0.17421300723344,-0.175557413664603,-0.0999723505727044,-0.185483137741493,0.233787783403456,-0.138277718006529,0.0639430754858646,0.0505317019081162,-0.0363112326666279,0.136312187631485,0.176403286403968,-0.109669239512374,0.231291028602724,-0.133790914780336,0.142474390969463,-0.17078048017515,-0.18516440308608,-0.0500045638241645,0.128482756865194,-0.0216208341254927,0.150884082262274
stable,0.264530049585215,-0.271274956695609,0.110084940594917,0.0897175808864726,-0.250774958609903,0.200952054084326,0.144674081865335,0.151802166510042,0.0753680734797275,-0.167355244377127,0.235236618340291,-0.251708339783227,-0.173053782066899,-0.207701873727211,0.24656983079745,-0.269108529866997,0.223721642180959,-0.260786699826933,0.0831691750757258,-0.177229434684404,0.261597267687979,0.190257470851021,0.0117900779788389,-0.260786699826933,0.116058580104195,-0.21375902628884,-0.0071575598396534,-0.205284907741549,0.190296771110951,-0.0528735872026011,0.0536890675961375
