group,BATF,CTCF,E2F7,E2F8,EBF1,FOXM1,FOXP2,GMEB2,HIF1A,HOXA1,HOXA1,IRF3,IRF4,KLF9,MAF,MAF,MAFK,MEF2C,MYBL2,MYC,NANOG,NFYB,NKX2-1,NR3C1,PAX5,PAX6,RBPJ,RELA,SNAI2,SREBF1,STAT5B,TBP,TBP,TCF12,TEAD4,TFDP1,USF2,VDR,ZFX,ZKSCAN1,ZNF143,ZNF76
healthy,-0.0236357321127293,-0.0953413708542289,0.0797633526622117,-0.0868459977116583,-0.184001111078261,-0.0544870603186911,-0.151108593176515,-0.102338900491462,-0.172487959812364,-0.0809209979084498,0.193807005034677,0.221761010579072,0.0947595766543921,-0.171779618109519,0.0463710156977261,0.292424862638689,-0.0925891526116509,0.184847682326729,-0.139075209974829,0.201226477665199,-0.0987339186891442,-0.133090376966124,0.0559723286516457,0.14288979953695,0.0844151534063621,-0.0851127987653813,-0.120827753671695,0.113044729467393,-0.180486740423576,0.133893769746104,-0.120936452597314,0.101225815388824,-0.0682734422126005,-0.0361071154251639,-0.0644541468057434,0.106511277853702,-0.119948187342547,0.281610479203036,-0.129200346667155,-0.098804444725338,0.100583671167282,0.0913271489092078
healthy,0.0193208317776958,-0.113761458104148,0.0537855870777843,-0.123773301396758,0.0228593324266372,-0.104458971947753,-0.0173970809654556,-0.134078687960913,-0.103410287101887,0.009307245592859,0.43003349261764,0.0941568030307858,0.112428346653767,-0.158259916018673,0.0477197188204561,0.243031651247113,-0.0253403283941548,0.0811285881668568,-0.260617406792659,0.264969114178326,-0.156203766296851,-0.137119297518806,0.0975563813530365,0.145167035340699,0.148106289012185,-0.0099500216092953,-0.113033800599553,0.220174054669758,0.0855169486777401,0.150769093162809,-0.127526150566472,0.0928815421954642,-0.0647332246479209,-0.0004648829842806,0.0741345175939126,0.166697720393059,-0.181778337064867,0.194017810349793,-0.117562303844409,-0.218254138600817,0.140994216178697,0.131239047283608
healthy,0.0018343542991894,-0.0462339473216252,-0.123208962014163,0.0708761743821624,0.0126920310234196,0.138767435763931,-0.0709554006274071,-0.0513860241227415,0.0844867889003393,-0.180153270320123,-0.137953829299043,0.124337195115086,-0.142553501942548,-0.0519381542692214,0.104251662586226,-0.0030903805060132,0.0641646611420641,0.402075828248349,-0.0361263124708731,0.0176965926282747,-0.01350343187966,-0.204944960359533,-0.205211879704484,-0.143181779897357,0.0402737035475072,-0.0021759183357945,-0.106353726517103,0.170167837568109,0.0240600033504775,0.0298704677457977,-0.0450342920569714,0.101277517242605,0.144203463208428,-0.193951973081375,0.167674456640817,0.177300335204576,-0.0693690653976991,0.0487214562172446,-0.122670875533055,-0.105359654772749,-0.0017208493667877,0.116453590998181
healthy,0.0292683695117595,0.0078478261641917,-0.156553919578617,0.025041687648084,-0.164278417764705,-0.0866549545430999,-0.0621698584281019,0.0626885888504545,-0.0483924058224555,0.104597376602969,0.0732478991466637,0.085361275926075,0.117926034807004,-0.205435742490741,0.0702851780378232,-0.0783639558975769,0.172323261851068,0.223541192094249,0.0696877779041066,0.198951217778023,0.0111443144427752,-0.0897616568508615,-0.116143962697929,-0.0613324630683291,0.0487287331552544,0.0023837482406658,-0.0551653621885303,0.226863932761927,0.0610133190734948,-0.0683823092742747,0.0519222002140738,-0.0011611117422714,0.100037334608292,-0.0857353372003606,0.0611053874077515,0.0054487076751285,0.185075001927997,-0.020477521863093,-0.0777407577254474,-0.216290142805131,0.0180344502047497,0.0462774046254522
healthy,0.144969649100782,-0.0364423609055247,-0.103602163835234,-0.0905865398831997,-0.264685383765891,0.0238850430685403,-0.0760696182460742,-0.125026087258868,-0.148926417883355,-0.0361273797726928,0.247337085980503,0.145556954332173,0.0939376760534995,-0.237009944066177,0.0567955695557077,0.121437547232032,-0.296730371705067,0.0488945800452169,-0.312970771682186,0.136356273623306,-0.0900447878102014,-0.120136788617444,-0.0006605152697396,0.0093118791431589,-0.0104754467509946,-0.172652387490475,-0.0866673986063703,0.0948849816215653,0.335672451914141,-0.0975590471335847,-0.0319446138235734,0.122736955381841,-0.193969578823545,0.110236554121553,-0.163933986933471,0.119465164169305,0.0014162883116334,0.296895558517228,-0.0314662448639514,-0.212525123796843,-0.0887035065096992,0.0752138909459499
healthy,0.308697006761277,0.0439614645245733,-0.0391287604728858,-0.0505719694016599,-0.0568302476824621,-0.0804353091003083,-0.323654032950216,-0.279453290291248,0.204799583754698,-0.119161225191706,0.17814533002979,-0.0081783123546884,-0.169663196810766,-0.0256669605157677,-0.176901538941981,-0.181473722871658,0.190255449130759,0.0077122695709438,-0.282760049025338,-0.0825760291266701,-0.130378369853208,0.0785764394144501,-0.211796862093798,-0.178596485249202,0.0448860780916602,0.147697880204113,-0.126477421999485,-0.164429055373373,-0.158634642302163,-0.251258469165574,0.0419283146453052,-0.0512723043591946,-0.0341864280493305,0.289615825503694,0.0185945735729808,0.345026213061744,-0.261177445710571,0.111971936111563,-0.183329192468605,-0.343072748637075,0.0549329026838914,-0.0567128462985537
healthy,0.007848941537796,0.225175774418384,-0.181330647068351,0.135207870581225,-0.0742567089236537,-0.237873630211575,0.0844303979821773,-0.098156018698461,0.0380820145607143,0.136695568481566,-0.21567266841596,0.0292347350912612,-0.0187859733545845,-0.136879837392628,0.28390638190268,0.373017406148765,-0.104235584776069,0.0745703734237676,-0.0094220583677914,0.229139301564208,-0.098054659061295,0.186360700804359,-0.0026843955520428,-0.164356940430753,-0.202950766664727,0.120606976028674,-0.0430460210492788,0.0447228707562212,-0.0116377685260097,-0.17224969548913,0.001222419021994,0.0174918396645741,0.0212608543176267,0.0515872598078047,0.25659717890095,0.0681308964150189,0.145034673545974,-0.150796577996415,-0.0701726936652005,-0.0371603160588167,-0.134483966591917,-0.170062071148058
healthy,0.0377725893043316,0.147697615874538,0.04888011593547,0.115122640046923,0.0373680045555925,0.104843472386906,0.101743156980117,-0.0889909221106044,0.10646830249474,0.124457492974332,0.227562218848269,0.0683291583926015,-0.0204005008929029,0.251555410764633,0.263653325595393,0.238515600865764,0.117713487769163,0.0478266381195279,-0.243446689213784,0.153350523379662,-0.009814878720385,-0.0027831971055084,-0.170115177591697,-0.188570054691974,0.0193499624002182,0.018760726025355,0.0087116424753819,0.397305650562343,0.120372376828049,-0.219883235123945,-0.0917156754416849,-0.106128924828532,0.092456384022254,0.003216995891785,-0.064670571740641,0.0908185195031456,-0.0109584830536282,0.116330638514485,0.0580050061090435,-0.303923064122137,-0.070083714008599,-0.167787003318095
healthy,0.0016921027788409,0.185658898477047,-0.0851225605667569,0.252696713588442,0.169274815580039,0.287989644687206,0.23203701451621,-0.173821325142152,0.196918186036962,0.25379807069601,0.219799095739137,0.0766243310550986,-0.126069536075718,-0.141921930679897,0.211484354504038,0.20174523809049,-0.235790869030249,0.149201351654716,-0.232223628352258,0.198213681448725,0.1229332458075,-0.0168354881572455,-0.23869853926632,0.0047525953446134,-0.204506873658239,0.0288737409723846,-0.142817041484879,-0.106629684361393,0.0789179086440829,-0.191859010057841,0.135229025720755,0.118023038882581,0.167013010793337,-0.120673576429165,0.0362954084312317,-0.266831610841203,0.194503827041051,0.164285446703617,0.182678417990407,-0.234960649017616,-0.168263203610029,-0.229819641599554
healthy,-0.0764482192210179,-0.0988672905546887,0.0807332369621818,0.0762421850149333,-0.0857614617619709,-0.0721551813826952,-0.168535732398272,-0.0335142683678019,-0.161829977643965,0.0322504564939243,0.196022755471089,0.0199741368775514,0.146206704288974,0.146229591627068,-0.115192407314391,0.0295180909901609,-0.0982682091747894,-0.0631663184486576,-0.0702834502530979,0.138049105083557,-0.175235844348065,-0.159191711822945,-0.147875870682611,-0.123278637619734,0.0782388691873361,-0.0037812531030429,-0.151221531278527,0.19619590363815,-0.346952786748651,-0.0170858504055241,0.0212007545712011,0.171915236759235,0.0720082356940351,0.114312678415935,-0.0124189647414935,0.17607813088739,-0.0676501987650924,0.36232171177648,-0.1518829868324,-0.0719842664582613,0.0551679233116261,0.0093761336190821
