group,ASCL1,BARX2,BATF,E2F1,EGR1,EGR2,ETV1,ETV6,FOS,FOSL2,FOXH1,FOXO3,FOXP1,GATA1,GLIS1,HEY1,HINFP,HNF4G,HOXA6,IRF1,IRF2,IRF4,KLF4,KLF5,MAFK,MNT,NFAT5,NFATC1,ONECUT1,PBX3,RBPJ,RFX2,SETDB1,SP2,SPIB,SRF,STAT1,STAT5A,STAT5B,TCF3,TP63,ZBTB33,ZBTB7A,ZFP42,ZNF76
healthy,0.143224937250622,-0.056188624001838,0.0452054383536749,-0.0696194642586032,0.11518493081354,0.219754532304279,-0.127945251299112,0.153290968087972,0.132277839582095,0.0074539332168065,-0.117359904674221,-0.181581408988924,0.041512627259125,-0.159763536224155,-0.120728054966683,-0.0236264707653989,0.105354831120598,-0.0674181957618255,0.145538269110555,0.0190199046896655,-0.0123552756576891,0.0411977663513073,0.0373387042429322,-0.0602141401967136,0.0617414956433996,0.0181156744720306,0.0487214059016224,-0.0464498873606247,-0.122278082494966,0.101880604833539,-0.0440442818972901,0.0827502679128537,0.0135483734806925,-0.0112833074101868,-0.0043605402541395,-0.0190426881336973,0.163284436472895,0.0957746352822769,-0.0934238397891017,0.0288498733679781,0.0360316302431865,0.1002435180841,-0.0054712757304459,-0.0153172478457251,-0.0034871967353575
healthy,0.195135647177502,-0.14232734716305,0.116370275556714,0.0939642169521786,0.401578275724019,-0.551713404760973,0.545642513047977,0.584526306950792,0.440312415056694,0.280498106901689,0.198743024433131,-0.0083062837174431,-0.195728674540148,-0.208599942732226,0.182753324259976,-0.509342958423011,0.454827283093369,0.308018230128294,-0.226889460487157,-0.139757215201327,0.0308522452911092,0.280595362869077,-0.0937936289452084,0.0222270192100243,-0.442088051578942,0.400966915351478,0.330246029466399,-0.445718702655644,-0.419703576517972,0.379704979587899,-0.21550128078708,0.107126277886321,-0.415966958043647,-0.178287676094278,0.255619432345513,0.178891430218032,-0.306138576528626,0.0775522724553677,-0.328819240217552,-0.151079084014548,0.268295993570794,0.299253426131445,0.185195970291184,-0.0083855967389765,0.241799268364663
healthy,0.163588010368556,0.105270376214705,-0.183434017712319,-0.148857672501435,0.165893304742586,-0.258848500198665,0.083995481672988,0.258111316452904,0.149250299845917,-0.131737988072169,-0.0371822508924072,-0.22513503321577,0.116544595570524,-0.0566236371433834,-0.0317213533645814,-0.134090010089591,0.148664908978692,-0.176812988898536,0.0916186121450728,0.0748325458186327,-0.0443910693230759,-0.0379344028360525,0.0026360339772632,0.0237700739388972,-0.023658484104676,-0.0254360535533266,-0.114866718157777,-0.0238900114219379,-0.0849166015427411,0.101297758926436,0.151095993784935,0.131121509409339,0.0559817317341492,-0.206402621414544,0.0748330255685649,-0.157430419989243,-0.153062584706858,0.182780886154672,-0.135533193835524,-0.0519076953102205,0.0092107189475987,0.12201623949683,-0.0472084487746968,0.04375943056239,-0.0786739035254624
healthy,0.123434834796076,0.0553938872664045,0.106543092284176,-0.153945226883531,0.115857105386089,-0.100964582979527,0.0687728023154874,0.270095438000517,0.0770677446104494,-0.146879140267342,0.0781792522841247,-0.118176786109736,0.0337439251201218,0.0105749532835135,-0.0941184200478852,0.0089293628845591,0.0501902875052732,0.231940573323574,0.0549079793466111,0.10828338482284,0.197433910195938,0.141024700119703,0.125281368637746,-0.0432293507423803,0.0567657228573268,0.0021341891884756,-0.080330506529089,-0.0687791038930644,-0.0252297936382172,0.146565001820001,-0.0016879510037779,-0.0014697571640561,-0.22500788382836,-0.0183531799460832,-0.104445978063558,-0.125147257612558,-0.0116416016876179,0.0936917318554964,0.207070450119701,0.101236731503079,0.0063581750793801,0.0714266725846269,0.0238021636872226,0.156793093758232,-0.0661370405013024
healthy,0.0096542339417603,-0.0119793503664455,0.127619380035826,-0.0865224663957461,0.132569313681747,-0.077480153563787,0.0896463777179165,0.181563631432817,0.0980302050545635,0.0444221318715168,-0.0069296173607257,-0.15939245388813,-0.0562486208851092,-0.0720707709531442,0.0712073567540109,-0.0820582748618786,0.146015793559913,-0.0356183601591099,0.0407308529182288,0.102229173113773,0.105539136562773,0.0857171738907169,0.122564490027114,-0.0944431797278093,0.0844906180280303,-0.0636722402117387,-0.016725587799827,-0.103587486618953,-0.124925878453979,0.119541524065406,-0.0458428699789584,-0.0541102377008567,-0.0181582399896538,-0.0215818953536835,0.037906015335642,-0.0855738265056488,0.151795777649758,0.0258633105928108,-0.011711272701452,0.107497305736791,0.0683607127248081,0.0686513968746177,0.130059010036395,0.136897293306385,0.034797542588468
healthy,0.102409983265501,-0.0007904665355887,0.0488959490148707,-0.106718484391731,-0.0303344742583066,-0.085469056608348,0.0593106665763418,0.195290718211717,0.0907510603728387,-0.142978339817508,-0.0800131868866095,-0.170190929767511,-0.0220054145721754,0.117669472057624,-0.0061029151828886,-0.0653277491980575,0.066838622358192,-0.066138023247763,0.0373742114977584,-0.0544306819872596,0.105419991799627,-0.0274862270894684,0.0883477486599954,-0.0957084409893034,0.137734117052166,-0.0837725797048223,0.136512653681628,-0.140952838096153,-0.0550711249437041,0.0443868051067537,-0.0447877238647113,-0.191052643802347,0.130442017410633,-0.0286350629082452,-0.127326735607035,0.0006364080924577,-0.149709226559064,0.0202047648166278,0.0246258753286699,0.173727671454818,-0.0147947458220116,0.137876437709154,-0.164800351481194,0.0708217667247617,-0.0359730132769005
healthy,0.218332165247334,-0.125841095651044,0.107323218610808,0.101066227513018,0.237271205081497,-0.0043533441265012,0.0145914529277683,0.219784977597994,0.0759740479745206,-0.0308020132946503,0.0089256840485827,-0.102538968702508,-0.0978271269086206,-0.0798048136606076,-0.0367222070162239,-0.124936990662819,0.23258372075729,-0.0895956307459269,0.146751319076973,-0.0496139514233908,0.191992440398118,-0.0905692652385122,-0.0159401924534305,-0.0832817317417023,-0.0355607985755576,0.178149647515706,0.127110784116017,-0.0134572805668355,0.0980669372692005,0.0473190349164194,-0.217153485146349,-0.0798424570228408,-0.198746323877387,0.0966670470572096,0.0280533835569973,0.0880482671265988,0.0004027839758955,-0.17826988484331,0.0995286068815623,-0.0495147500923291,0.135437938705091,0.0193830100769728,0.200225929444695,0.09870554583791,-0.077319244595502
healthy,0.0701779362806003,0.123670555324588,0.0373542153968378,-0.0329516155838514,0.0504210204090145,0.0877032447639783,0.060833636937227,-0.0008003473370339,-0.0621528598522045,0.11482594160865,-0.0849917737031999,-0.101590563797704,0.0868626215128553,0.11032434693122,-0.0925251507410476,0.0349350176241779,0.116968206562609,0.0143202994739189,-0.0010248237940182,-0.0395515221848871,0.108259933423182,0.0582506925808954,0.0865276592030988,-0.111735957392353,0.0564410342840858,0.0211341108226773,0.0106310602163247,-0.0466680061662007,-0.0523173782127576,3.94715449061253e-05,0.056754221170961,-0.0589875522074181,0.036201439447789,-0.0823390215927767,0.1075062969537,0.0328891620622896,0.0376886606121195,-0.0002700382257042,0.0206177632621659,0.0796022129027354,0.0672905381885227,0.0409438852405713,0.0065939887420468,0.126440113331363,-0.113915912788027
healthy,0.0429438765047097,0.0860226215078753,0.0187846774740367,0.0414360609637706,0.001773338959164,0.0244682174546989,-0.129781825488512,0.177386089923365,0.0023912059048493,-0.0751886611918711,-0.0042367193892642,-0.0466407141344706,0.0429183911497482,-0.0109802802339562,-0.117541379402895,-0.0695785190334979,0.021490100815324,-0.0235643708458728,0.102876460529086,0.0352724108761081,-0.0505981480138306,-0.0986355615416083,0.0164333646448203,-0.0092214509368835,-0.0965461702004491,-0.0384924684852502,0.0610326678664057,0.0642362789264794,-0.0402425987811627,0.0105102283470472,-0.0191115016660623,-0.0256606602231083,0.0280136720759888,-0.0343979913571442,-0.101531173591855,-0.0202007117566412,0.0938422080195128,0.0776562552006582,0.0169290717890571,0.0018930861470095,-0.0218958276663103,0.100831481666506,-0.0374522242566705,0.0539457343391999,-0.088764607838414
healthy,0.13272122839333,-0.0423745905758634,-0.0802723612356368,-0.0273064506799906,0.112190885213657,-0.0220381917604112,0.101406337584498,0.151568267216538,0.0469327642630736,-0.0083364355346828,-0.0634064217868604,-0.216693377837196,0.0592077535929928,-0.114236887099023,0.109433995109845,-0.131398849687399,0.0592765648543309,0.0246362631636399,0.167849619529498,0.0529300748134121,0.063689358244296,0.0705692500358726,0.0969815458571332,0.0275957380272999,0.0461974546499206,0.0411557108025037,0.0458706658619881,-0.141630730536325,0.0323738237193534,0.0272831109937985,-0.0776168464648564,0.042739942604189,-0.0802275400128499,-0.0702520041733721,0.0231680197143191,0.201765315875967,0.132114993814706,-0.0425315776718432,-0.0326778501747187,0.0495576792917351,-0.0521513442259188,0.211645933452264,0.146026853669903,0.0686503654917091,-0.0097305587238161
