group,ARID3A,BARX2,DUX4,E2F7,EBF1,ETV1,ETV5,ETV6,FOS,GATA2,GATA4,GLIS1,GTF2I,HIF1A,HNF4G,HOXA1,IKZF1,IRF4,JUN,KLF10,MAF,MEF2A,MNT,MYC,NFAT5,NFATC1,NFE2,NFYB,RARG,SNAI2,STAT5B,TAL1,TEAD4,USF2,ZKSCAN1
healthy,0.0706209821701061,-0.121429575544013,0.0497741420234041,0.066770342968495,0.128110735918395,-0.180630698579166,0.116837748351443,0.0611511544552924,0.136901746581704,0.177647488548849,-0.0418019098659038,-0.0143873364956067,0.0566297944298934,-0.155623883359988,-0.0781748559203751,-0.0781955995885927,0.0118258632984079,0.0506299232884838,-0.0345255934597631,0.0629547874203262,0.0598133644396419,0.163561958099151,0.0918913183302701,-0.0990742848976502,0.111077392279233,-0.0385786583449968,0.0579794056043676,-0.138459840617574,0.119182562496785,0.0773102121179585,-0.0987710928308641,-0.212121352777525,0.0967584439194813,0.129492785312235,0.0574027542840263
healthy,0.253002527797948,-0.160350171281013,-0.195205471356283,0.0649222391356227,0.0711584092946783,0.312715139016067,0.160128624860646,0.285661625717372,0.247170400457757,0.379863360879769,0.0323653681252996,0.177603838350844,-0.272444639611873,-0.227194933715512,0.235004083459174,-0.0083759009869803,0.286169078779334,0.240502839316373,-0.226829086288408,0.324732158708818,-0.0380543120519709,0.307219538716191,0.275866315602159,-0.179195159612388,0.269071480315424,-0.239557421194326,0.28379925522996,-0.267138241269806,-0.304912497609384,-0.0355888356712512,-0.237906736010647,-0.246881995666615,0.0070556946920809,0.248439986353938,0.175222773128507
healthy,-0.171186683822888,-0.160726935397223,-0.108884679924553,-0.124971281357262,0.0388634058418397,-0.133499215655557,0.0966557656998609,0.227164589574889,0.146025669187489,0.141318509692156,0.169868453209631,-0.202306957899246,-0.081969790380876,0.203837897464063,0.1406477557776,-0.106654839518899,-0.100851897782726,-0.125289078659889,-0.188876393928978,-0.198179878310271,0.180958049982244,0.152253152278903,0.148332451017929,-0.0091264217100769,-0.184676658260395,-0.222531157495458,0.186720475727644,-0.200610642968245,0.0109019181326615,-0.07191880544866,0.0102859971575422,-0.140960683369798,0.0411134068486717,-0.0673068000951182,-0.0868400851755968
healthy,0.108513907509448,-0.0765637896824914,0.0738723019995757,-0.219204984492754,0.149480490622108,-0.0969650600736585,0.11436268956367,0.147775234425362,0.184976008911788,-0.128419980207669,0.0537639598648914,-0.161891307078471,-0.127724344358572,-0.11553666557858,0.0578604573298638,0.165672622401493,-0.19294084581135,0.134090243765143,0.0137304662941323,-0.0106786689875042,0.136904274042032,0.130656983110132,0.0195432842311965,-0.0360256217172468,-0.013739392915274,-0.146365663850133,0.0776585610831369,-0.158386041595669,0.0085983345528174,-0.0890649028806373,0.0883174689545723,-0.0823185706560485,0.079112625503215,0.0262962313466469,0.0869509230221153
healthy,-0.145480400714367,-0.0077700267465001,-0.068202253839295,-0.0824343768035425,0.102611312863588,0.0844932754691767,0.0588934075560188,0.178586717113352,0.0967405065756598,0.136499309787845,-0.147591069195424,0.04746660788306,-0.105618090637043,-0.117576022403672,0.0108119839662579,-0.0133691725662844,-0.0716546015262468,0.0607632153325371,-0.145830087250312,0.02250758256904,0.0388071669700802,0.0973383933342794,-0.0451940112831313,-0.0132265871358329,0.0009206617280669,-0.0967092917797785,0.0241625128458491,-0.0763887108647883,0.0282486366613527,-0.11009212764545,-0.0207985451897831,-0.12564613932919,0.102973079023132,0.151429134772979,0.0017027791294179
healthy,0.25194582125672,0.0247529125793089,0.0533790320581403,-0.0096036614696697,0.168637658574289,0.144378793938227,-0.027934667317507,0.154056974604557,0.211647416070142,-0.175936240662631,-0.122117975262634,0.0191331620080472,-0.143209774040609,0.168459242420745,-0.0509765044965643,-0.0364932687070817,-0.0542159399591008,-0.135345132669939,-0.131188896129252,-0.0260107822883297,-0.0303357618176087,0.0461700163119381,-0.122384882962213,-0.0063875132560897,0.0601262437442662,-0.0694447259805607,-0.0568527730717163,0.138740055302431,-0.120106315218159,0.174576981854307,0.113089329709506,0.189517364254075,-0.209998320578652,0.0349140349624609,-0.141697177654541
healthy,0.205869161260342,-0.0964517363947495,-0.0609714411863949,-0.0548465172023716,0.13943653566316,0.034934330005304,0.199462060393107,0.156894068561187,0.0781181197988038,0.0302275145158124,0.0986590207341078,-0.0454904599396685,-0.0007013923458597,-0.186383194692922,-0.157786351707793,0.0909686608370873,-0.300378496192915,-0.114900500423255,-0.0977730860200958,-0.0127741409356914,0.0819035369163466,0.272417372113023,0.108973910229915,-0.0722760294323994,0.0078182041947677,0.0704406756784393,-0.0371313255056313,-0.0643413643362592,-0.134684843322576,-0.100118284584764,-0.0445874501310944,-0.184918458055547,0.0011210456314444,0.0260167524144976,-0.0135247883620188
healthy,-0.12162557572521,0.144760011479993,0.0156216412127725,0.0504747779937046,0.0330818291898061,0.0592842537283859,0.139865176484106,0.124067766976518,-0.0065820026163002,0.0678632025840976,-0.048881578807828,-0.180506550422147,-0.141046932253242,0.125165486779849,0.0620157346317823,0.238783204600135,-0.159233490508969,-0.0235316304991034,0.127541270897288,0.0425747731785584,0.261280298277623,0.10505296563454,-0.0626755417692436,0.288349759733203,0.148198309739346,-0.0594933555962715,-0.127200758827923,-0.0546232217660754,0.0878843034151208,0.0382763543285996,-0.109442960806147,-0.204524559874331,0.0208378513749204,0.116033179810193,-0.125649577624949
healthy,-0.0619769627945062,0.115365080353542,0.0882450241347865,0.0021598914488606,-0.0481888917316191,-0.218023094605504,-0.0385717577584948,0.2206761606033,-0.0105870879263064,0.16381724617824,-0.0369581255124392,-0.172747380605391,0.0290254237922089,0.0990513280406358,-0.0318246337763668,0.130742835698333,-0.0614449495601197,-0.126013296993472,0.0366461879281036,0.274396141680947,0.107109203927336,0.0698876815117459,-0.0526108526097213,0.0684037981073636,0.090257881224259,0.0844165122298755,-0.0345835927592389,-0.152061559006365,-0.0726632812594516,-0.0721182501573723,0.0257056219104138,-0.204397593376186,0.0355693585092648,0.0710090295818924,-0.0770865009407976
healthy,-0.136165290277994,-0.138422740367292,-0.105642150770827,0.123924297291983,0.128442523438506,0.0804819613860696,0.0880322091583647,0.191770200818075,0.126681779541644,-0.0321816213253394,-0.163395251066801,0.200489666804453,-0.129880550431704,-0.21123902525135,0.0730290945568235,0.0057354193242947,-0.0537516080269474,0.166499784020831,-0.207997323891195,0.0517070917624593,-0.143752476550662,0.17514294224012,0.122064225225271,-0.0105068045580175,0.131657930702517,-0.240134694814177,0.091205672634318,-0.160311379626689,-0.318987206357514,-0.160640310666892,-0.0520574357631649,-0.351985983370563,0.176783225982307,0.0821763688853046,0.0709041539048264
mild,0.311860898448643,0.0738111811245004,0.108032553500308,-0.38295048884152,0.471291670701416,0.340432748428702,-0.08233857484545,0.46482116548718,0.35794106131068,-0.0418823734454196,-0.192578888705291,-0.0150103676833518,-0.185598361142053,-0.243845528465276,-0.246352538780812,0.443837424948936,-0.137429110073644,-0.435770953668667,0.0243016575757758,-0.196487184118862,0.0797540055463839,0.0502414390661171,-0.12458881006111,0.127978843642093,-0.127528300591779,-0.114754539885341,-0.0970910584873245,-0.201925108488288,-0.129064130222397,0.0354471851178838,0.0676333207996723,-0.120349654729967,0.0914121671347452,0.151936144722889,-0.189594881373735
mild,0.163076164636419,-0.204416838943622,-0.0801509570330801,-0.194867657887021,0.0906013934647133,-0.0220758141814653,-0.114499402466904,0.278850905777559,0.0088811260470872,-0.0416116096378755,-0.0827760728321727,-0.0471856399006049,-0.281525532601546,0.0960188966851982,0.244837261458255,-0.0525346356786577,0.165281210333673,0.180428059729125,-0.0566176620562836,-0.171980842802988,-0.174921763299063,0.190307830024865,-0.0189418350709573,0.0916464542992047,0.327139541288313,-0.250213075708126,0.0208500724887653,0.0489498139890324,-0.0844077877376794,-0.122785880475415,-0.21207041820856,-0.143138349972663,0.259819847713823,0.112175650649201,0.25999055760174
mild,-0.0273279007468375,0.0300654838212036,0.305772340692614,-0.189294088529109,0.0056730167170138,0.127158002909136,-0.121857000993046,0.291589380905921,0.313137955088139,0.0386987351675936,-0.120172066540771,0.12900288979267,-0.217869701838596,-0.193212226438018,-0.197594755856845,0.257502932612856,0.132110258365783,-0.0760626756562159,0.110904718056177,-0.0398861172400563,0.0257168119292024,0.234457103355457,0.110731529143237,0.100212288154409,0.0082177651529983,0.0407264248297093,-0.006672580080995,-0.178024966020216,-0.0105051685188303,0.100205739579262,-0.355871727197592,0.0390913710136626,0.221217556384141,0.0650592581006422,0.175804720382491
mild,0.299019563456546,0.104916670691524,-0.159220275629182,-0.0699660785748015,0.175761434721185,-0.0005106494869328,0.116376448823392,0.0181773135333481,0.089548063277156,0.0233945105144014,-0.109333772010887,-0.101808673745383,-0.126933298206726,-0.206339360395211,0.0884143209605282,-0.113895663388054,0.0210857720996442,-0.0453171115535826,-0.0009084538085566,0.034234142515253,-0.135281529959953,0.166200435550401,0.0819624572331019,-0.0483208020635401,0.1069099449216,-0.150503204262934,0.147977682584019,-0.1448528090909,0.201201824734119,0.167296875340574,0.0725963754828712,0.0044555088578229,0.120425313263555,0.155261519895205,0.118305967209329
