group,AHR,ASCL1,BARX2,BCL11A,BHLHE40,CEBPA,CTCF,E2F1,E2F4,E2F7,ELK1,ESR1,ETV6,FOXH1,GATA4,GLIS1,HEY1,HNF4G,HOXA1,HOXA6,HOXB13,HOXC6,IRF1,IRF4,MEF2C,MITF,MNT,MXI1,MYB,NFYB,NKX2-1,NR2C2,ONECUT1,PPARG,RBPJ,REST,RUNX2,RUNX3,SETDB1,SMAD3,SNAI2,SPIB,SRF,STAT1,STAT5A,STAT5B,TCF4,TCF7L2,THAP1,TP63,USF2,ZBTB33,ZBTB7A,ZFX,ZNF143,ZNF384
healthy,-0.0680541396442964,0.261380164908406,-0.0296001591857929,0.0385528520706001,0.291818078242072,-0.277083998618171,-0.0253985997949252,-0.294910547030049,-0.191710489765475,-0.157237938835218,-0.249260656202169,-0.0833042946423601,0.232934668893078,-0.0933086916557614,-0.342807335044905,-0.298379787166653,-0.155256932529095,0.143674365233592,0.0707950569802313,0.322444760649665,0.0024305066118709,0.194107660105899,-0.159674059977017,0.283477856491785,0.374113525034628,0.154468708412599,-0.0589388723269269,-0.217174209009944,-0.366864315620728,-0.066128193421597,-0.0016776332393646,-0.302720981996281,-0.254846340182807,0.259767228729182,-0.0119151177226506,0.303182153246184,-0.042628143022779,0.249754864801786,-0.235060366314216,0.228910948438014,0.0253502589521788,0.19377979495199,-0.191565057844428,0.356424279172338,0.166861230134874,-0.199633650716264,-0.131146893345794,-0.147289076281033,-0.332354178531788,0.0473760078725591,0.0503199840408829,0.110012451051453,-0.113638722571975,-0.181271259106102,-0.0983621909801878,-0.285405609241475
healthy,0.0340737746255973,0.348936045073962,0.19877448096051,0.0575091540836348,0.336402819970536,-0.12869407951343,0.0809993322332848,-0.271724818139596,-0.177376563493812,-0.312044607227151,0.071287656783102,0.12554172972063,0.352419195006318,-0.129317592758658,-0.332779952806728,-0.178736814704053,-0.179743918790568,-0.0953936400877883,0.253110104196785,0.153291372600482,0.208398776463901,0.342145865354041,-0.0220218841289957,-0.102775658631899,0.328700559427215,-0.100351820522984,0.143638965238745,-0.324285896511312,0.146922741208001,-0.0363143674643326,-0.178137656432875,-0.313725877723009,-0.346220789336719,0.317467151515976,0.0826616239860664,-0.268892775119875,0.31890539046227,0.269219235410332,-0.0908742378286965,0.310620229888427,0.320043467308172,-0.112491026192509,-0.20698664138607,0.151349128193859,0.227901863994734,0.0824752695702634,-0.0822691591249783,-0.103232897360141,0.0700007295904798,-0.116984518904739,-0.051598409158068,0.0909524198863518,0.331387120341308,0.102312849351081,-0.0341330427140435,-0.0998411433543388
healthy,-0.0622719788478777,0.206452625973672,-0.0300410078003553,0.100751595678171,0.0727462401421481,-0.264881065581202,-0.022920305669941,-0.200233399873975,-0.145236718845957,-0.163023194917235,0.188798443574025,-0.0672517821703166,0.305917063066242,-0.0238713206508676,0.274614804981832,-0.191270171463281,-0.0930087147018377,0.0122510203475492,-0.192112903030053,0.224875041710371,0.0235940164123417,0.21837661332808,-0.0742888754594779,-0.199632289317226,0.128559744435393,-0.0763728329453741,0.0703697940651716,-0.379048985763274,-0.187547917238962,-0.153074312221349,-0.150051107627756,0.0538742726676333,-0.0886081944293516,-0.0893369484497622,0.0896985258449653,0.101261030706373,0.266110998138113,0.179857612083348,-0.112982212051975,-0.104232608501281,0.0444380516748672,0.270559064414536,-0.1244849285252,-0.31805657332472,0.130685174184204,0.0396020251906784,-0.145493998719552,-0.247040305449542,-0.0824812132714233,0.0025308519620147,-0.323408298382539,0.150384593970733,0.178423829593393,0.0062011946810382,-0.327573745897042,-0.217686959015497
healthy,0.0054509360211792,0.128845948358922,-0.0599665280769324,-0.0568329253675901,-0.0655774828673598,-0.117736089375713,0.108235496825968,-0.103733415236598,-0.0334338905257008,-0.378689542521473,0.099203756886355,0.0783570197112842,0.359169295900726,0.149693339366802,0.0340551747201927,-0.1305086860568,0.0004331438036975,0.146903720822586,0.216347998165498,0.229823853329508,-0.213259244300399,0.275306540805957,0.188448407344126,0.183505186120665,0.232033828656256,-0.134665360032532,0.009756963118463,-0.220379578941198,-0.198880194029078,-0.234047933381395,-0.161862026098145,-0.130072375250433,0.0115659822858408,-0.0323930568013322,-0.0241137626420029,-0.137212004769856,-0.123416922547604,0.221865059840248,-0.247192778875082,0.0758580570937096,0.0064527372890013,-0.132847228070379,-0.190927550654678,0.0794451337206548,0.270925023262265,0.253850329291507,-0.0195611043605516,-0.261652672848935,-0.258223306144131,-0.0686048377452371,0.208798354177997,0.169483135373824,0.121935834587739,-0.0111173099529291,-0.147247391692825,-0.0958611251901221
healthy,0.115980429139515,-0.225366846657668,0.0338788862306637,-0.0490485211054529,0.380457108301181,-0.440704378048292,0.0780668343254862,-0.328590918851753,-0.0515159006677221,-0.378279989143849,-0.0643048600630961,0.0290958967621571,0.396184703776399,0.132484492364881,-0.424998914084952,0.246120556708877,-0.308615519950229,0.07082443906945,-0.016201209829409,-0.0160933280867626,-0.174983479221511,0.299285174630723,0.323217848617637,0.333778095103532,0.185585116457466,0.246789517826749,-0.272114365726467,-0.368374160210877,-0.150619878440605,-0.244660895081643,-0.0517550496052754,-0.101534199973563,-0.353364343788933,0.0736560400843415,-0.0515699058436803,0.111287626921592,-0.0425323931145105,0.354360904869798,0.0202511586112688,0.0761605984430781,-0.349572031527189,0.0884443591910383,-0.337183818617115,0.233278556707069,0.0150113168634268,0.0676127012047745,-0.0992756497134459,-0.193329409389653,-0.374891981557208,0.138592575294451,0.343388283477106,0.236908799853744,0.367360269030881,-0.0755769588584073,-0.342351296215707,-0.363387442941261
healthy,-0.140450892121154,0.136071011255597,-0.168754191727405,-0.431923826627018,0.10024832651877,-0.212468799119158,-0.119026623496315,-0.121533203135448,-0.381952853061881,0.0434765088600466,0.348064320884989,0.0556595118880195,0.246275960326819,-0.112617775202328,-0.250591098203814,-0.363098138130623,-0.391889309765437,-0.381472410556596,-0.213334515474409,0.0318443519150843,-0.199633413190047,0.150866022395881,0.0083051456638885,0.185677584393309,0.259931777897871,-0.536532221949271,-0.334468293286981,-0.359559208542727,0.237681063255104,-0.0740168025465008,-0.472700942029537,-0.0576891868900953,0.349623813199639,0.237618796774302,-0.0472376165726259,0.129104948715791,-0.0697076790454928,-0.0113788455798784,-0.172466123071623,0.0238717658645741,-0.0783294639157362,-0.521894999731931,0.237770925108081,-0.296340333613161,0.404434944286721,-0.198987044664896,-0.209492036792599,-0.356201417808074,0.055945017853973,-0.308864387138258,-0.0073092357578673,0.341267722233276,-0.180967974208957,-0.096472713546458,0.155957722348796,-0.313569398093915
healthy,-0.0779459460708242,0.0633700943296721,-0.0006382496872607,-0.0870280987272125,-0.127720350108004,-0.147224439789673,-0.0024201650577856,-0.037291924874346,-0.253740212978172,-0.187624241059957,0.246622919003683,-0.0584543837941839,0.255481954256707,0.0092428490243483,0.0936140579366727,-0.029241771204669,-0.300483416977782,-0.206954890978895,0.257908383017007,0.231346180550124,-0.0407170902011077,-0.0251783561906465,-0.0765752751688422,0.11236844722427,0.265549020136076,0.224618316080247,-0.0097739677996357,-0.0146350329304278,-0.149181954820348,0.0801997990273609,0.104624998988065,-0.0482447646851726,0.0832147998342891,-0.0804168687179521,-0.173665688001103,0.0555508336940667,-0.0660336798265586,0.180410615660588,-0.283844215232433,-0.115289924472964,-0.145356776491621,-0.0635059518773157,0.0887933828876125,0.0649748981118539,-0.233987303113855,-0.0336589774158939,0.0180405431906783,-0.184690452395976,-0.106600225177575,-0.0515576153461558,-0.185252673694094,0.137947896365591,0.328940497450195,-0.116997539372281,-0.0662611170247601,0.0098895223115424
healthy,-0.158601044647929,0.339137658495009,0.104894995023476,-0.0542205805314745,-0.240030483996471,-0.167085050092749,0.33491706259083,-0.203504723148539,-0.167994520171966,0.0355898455476274,0.395190427371109,-0.151182878800445,0.362057634425009,0.101525710172638,0.238975539625619,-0.0787554029407134,-0.201185472143941,-0.0986756109969432,-0.0458162176577086,-0.397188294770099,-0.0656765275439293,-0.0433995745816357,-0.107057620753464,-0.105797252769668,0.34320157797328,0.172351434285431,-0.181929872903193,-0.158869077449678,-0.23043189176728,0.0295464731376628,-0.206401421156752,-0.0250432663117929,0.221544404883492,0.0415281020401123,0.0779741691656925,-0.119872555452343,0.106763756546203,0.149611971286226,0.0660692672103085,-0.125787845012006,0.212557479876306,-0.300200778911193,-0.454381379533487,0.021778381260262,0.0872267740149165,-0.117742052737526,0.0263997987359108,0.0188492533290897,-0.0784951451362672,-0.403970343075112,0.313083386777383,0.193621525097033,0.431730561733792,-0.387409701123092,-0.319293921629354,-0.243220841606753
healthy,0.320811453441105,0.506163649426321,0.16414420379901,0.289793899089176,-0.221881392347469,-0.594929895797608,0.209602327849942,0.323304325028755,0.617803777765788,-0.446325854628633,-0.495296432180173,-0.340600563444909,0.306932500703306,0.078938206189316,-0.356292173345381,-0.275115953305608,-0.48604238802258,-0.444829829747673,0.19771235844295,-0.454092569442324,-0.164398095365419,-0.467954765155583,-0.606858028950579,0.480041169160155,0.544197052928363,0.606956759527599,-0.390709229794667,-0.429966137630825,0.550062434217084,0.166379590872647,-0.34948293377892,-0.494933997364717,-0.366337903882188,-0.335477805175261,-0.491057297478432,-0.359192436882794,-0.0573794638155757,0.339999454252896,-0.357720505885767,0.0354145975912269,0.547987189950943,0.0290585223154346,-0.481133546003142,0.494142794070895,-0.387132676901088,0.381044079968359,-0.450673834507792,0.115327096437987,0.483179291867525,-0.198832935395703,0.483764247891738,-0.277528844068021,0.528863530074818,-0.529892985045477,-0.398803657661254,-0.623193440714595
healthy,-0.0583714391242151,0.299676900590423,-0.0880587824736677,0.154074353033501,0.16453575318508,-0.198648579497857,-0.14290569797602,-0.238238337855701,-0.0178887940706069,-0.0851444011320018,0.0990108302185218,0.103047550189515,0.259670014306936,0.0525087648187544,0.0784908874866757,0.21744101511156,-0.22369102016576,0.0558691598352244,-0.109918198473518,0.26810529757193,0.192394863630715,0.16929447366077,-0.220721126364525,0.147208418132954,0.306309978723777,0.100424005439707,0.0434053529386994,-0.167962819140736,0.129880698979137,-0.277682489121871,0.211220527295742,-0.210349430233164,0.251117391230605,0.0745305842214898,-0.204419752968412,0.206047999095462,0.0557964148811701,0.274450468702591,-0.250375541131768,0.196245899730262,0.18433649479743,0.195456206185269,-0.0446696138875528,0.255439283921071,-0.0901128476408817,0.120195906874283,-0.187953144233221,-0.157871653957572,-0.294153876342499,0.0682269025835972,0.102280609787034,0.0073768292100483,0.142236260811132,-0.145327595848534,-0.0330233446534793,-0.128052876217803
