group,BARX2,BATF,CTCF,DUX4,E2F7,E2F8,EBF1,EHF,ELK3,EPAS1,ETV6,FOS,FOXM1,FOXP2,GATA4,GMEB2,HES1,HOXA1,HOXB13,IKZF1,IRF4,KLF10,KLF4,LHX2,MAF,MYBL2,NANOG,NFAT5,NFYB,NKX2-1,NR3C1,ONECUT1,PAX5,PGR,RARG,RFX2,SOX17,SREBF1,STAT5B,TCF12,TCF4,TCF7L2,TEAD4,THAP1,USF2,ZBTB33,ZBTB7B,ZFX,ZNF143,ZNF76
healthy,-0.0855160095651132,0.0453566742803899,-0.0465537692412272,-0.0866463439866297,-0.0113601016769727,-0.06897241982047,0.138201772021217,0.0102847108258752,0.126604384008203,-0.010507232619508,0.0875424396763867,0.180113359731305,-0.08140771228699,-0.142298332355058,-0.162114849037289,-0.0718250307784039,0.155309008508836,-0.0266221838240068,0.074705770390304,-0.0396082257322298,0.14274395612082,-0.0281406109781489,0.0320815501007636,0.226624002371015,0.0035852496924124,-0.0151456663309394,-0.059951137696779,0.0605801845605344,-0.101347700289321,0.022328856286769,0.0681169899751619,-0.0871613490980201,0.096853097495088,0.163832117366232,0.104564589986682,0.121554830479711,-0.161233351171983,0.1217876621119,-0.122243822452642,-0.0776532305292149,-0.132573200353971,-0.11669880982622,0.169826841682759,-0.137234867880106,0.100017744452958,0.029722370950384,0.107305699973939,-0.137640212587082,0.017595073240485,0.0108825480877905
healthy,0.0217416307486715,0.0377077006192943,-0.0019247450226013,-0.014040595652387,-0.0259445155145729,0.0071154910017559,0.0181856088011115,0.0224727488080574,0.043731320594108,-0.0369718096430278,0.0571199490587118,0.0491481835104795,0.0002610520371621,0.0354042379003223,-0.040244439650804,0.0028345160124474,0.0130905863216172,0.138802322742511,0.063158683270314,-0.0028017684994057,-0.0510511189545571,0.0480748738269617,0.0179639996187262,0.06910865448604,0.0869267486873478,-0.0701976087304441,-0.0035943378636289,0.0189930272400743,-0.0032308669850712,-0.020461560957508,0.0379959317664708,-0.0779185972709099,-0.0062852023360737,0.0311477241100267,-0.0517060029248784,0.0281346877481436,-0.011590498320362,-0.0021836094728599,0.0024019704201459,0.0381426326700361,-0.0040121006717031,-0.0050573031780353,0.0541836771099911,0.0094640975595566,0.0179500123206457,0.0736343740465021,0.0481036439092696,0.0207369317453119,0.0132000982478213,0.0027853284523726
healthy,-0.03105433226271,-0.161621535046528,0.0340328777465981,-0.106542006641501,-0.102220612422303,0.0846309203788372,0.132531998387051,0.010063625470315,-0.111864707884986,-0.0509353714076422,0.0764385241508754,0.0636381561062554,0.0389698504426646,0.0072919057328329,0.18068722418597,-0.199038477824326,0.0288586090023102,-0.0263223237833565,-0.129772133654456,-0.115092012520994,-0.0866331425264224,-0.065463924834003,0.0257565167319617,0.016867810423608,-0.107950596767545,-0.0860115875594876,0.0846901954032691,-0.193137036796843,-0.0338354576239036,-0.0092773741131819,-0.114091195372942,-0.0288693862794796,-0.100280604556559,0.0613730663709832,-0.0278336899434978,-0.0490802101057962,-0.0031972262351804,0.116340021217213,-0.0652365242857281,-0.0609304142050609,-0.0757177202587348,0.0213852531120429,-0.0886854300252219,-0.0637872744321814,-0.199826492735905,0.114521306707249,0.019360594632896,0.0276193201030733,-0.157080872224555,-0.0192553692176236
healthy,0.0282677825109441,0.0779837486830823,0.0637767744465309,-0.0187340437783603,-0.0809488465768543,0.099993854148097,0.0809569413212496,0.0442025171346218,-0.241299459620922,-0.0552108601015967,0.195525717708032,0.0641881130699151,-0.0117349160587327,0.009740824624545,-0.0107523117843338,0.0698415942072423,0.112833242253746,0.0437915902266854,-0.0879855032062733,-0.132228347520085,0.150544835073978,-0.0758891986796578,0.0750484687572424,-0.0049681982202133,0.0383697862565341,-0.029698061041543,0.0456110654634561,-0.0707467889992472,-0.0127574706880137,-0.0474334506212723,-0.0975070509746686,-0.0574834107429829,-0.0170149922196869,0.0294511294681187,-0.13156400626498,-0.0417206475683378,-0.0687678612543448,0.0270351483299213,0.204574644055389,0.0284881409924225,0.0264483910129086,-0.0797542158251218,0.0743031032976772,-0.189171803920762,0.139580126966231,0.055525850331993,-0.0255733491437762,-0.001153291729493,-0.0763521552550178,-0.112374521462737
healthy,-0.0234608652453646,0.147671915433091,-0.0164001961598685,-0.127175149852283,-0.114766024781878,-0.106942299571006,0.155266778474363,-0.0401263652722949,-0.0384590892783893,-0.0720069792070039,0.156067642997526,0.121561061992234,-0.0280622172310896,-0.102450972428233,-0.19379750471698,-0.102012819237686,0.158488779957022,-0.0388025574704305,-0.0294905830746071,-0.0884157035768995,0.100751496974674,-0.045998409618459,0.126501574330576,-0.0592458468009279,0.0306843138063527,0.0385848475754816,-0.135467937548249,-0.0057496207978645,-0.114643109221461,0.0285473083775941,-0.0231061901106595,-0.118378847889433,0.0449569621037106,0.143561110461567,0.0690676332187317,-0.0369090543051515,-0.190232844128873,-0.100657041581822,-0.0220329039451432,0.137768203531014,-0.0932271666037673,-0.122510579776331,0.149026020247757,-0.136559231357246,0.188165081205373,0.0661436380085084,0.146273627930323,-0.0671060793108773,-0.100102696996456,0.0523433541442299
healthy,-0.0074934802798363,0.180570298872086,-0.0687196723666842,0.049262404287858,-0.0010636298040235,-0.0573452074085577,0.210062435215789,0.16427436504171,-0.117570796968018,-0.20292290472678,0.150090735194417,0.123067701315093,-0.0415898125947562,-0.162498206534021,-0.0816484540621936,-0.067548148411131,0.202559340605619,-0.0067752541952312,-0.0668491509871945,-0.175424851711678,-0.0912688378637683,0.0032941544415874,0.206643294479856,0.18288450379219,0.0018658922574768,-0.194412798035665,0.0274841656490634,0.189549727318039,-0.0756818718739718,-0.215744504443377,-0.173125602416539,-0.0923602423998688,-0.0190844457136395,0.0284491595455829,-0.180353086223792,-0.253352203848178,-0.116195591643901,-0.219462401592292,0.216411454099532,0.207951555577942,0.0019723620637718,0.0256492529004416,-0.169734592498991,0.135787104261099,0.0411724794409846,0.208258858062331,0.117618156447072,-0.184010804786541,-0.0847745357660846,-0.0757680447606721
healthy,0.0562542841696428,0.0793951735236886,0.140848138763985,-0.082905728411045,-0.382301252704265,0.143576566188199,0.0285951363865375,0.108201108365143,-0.245846414522353,0.0614507920603488,0.195461454755193,-0.0037235265222213,-0.0930870764655606,-0.0478482068143232,0.189973523433514,-0.187973328609741,0.0257767393124924,0.136655640009071,-0.14426959327349,-0.238872245434508,0.129337456535521,-0.191053593867472,0.16087681711507,-0.262047471031726,0.112836935829368,-0.154217324483638,-0.0099040502932016,-0.137462541723616,0.152566794313434,-0.0171976768333437,-0.205641498901741,-0.0620014758590712,-0.159851510815791,0.327218747162369,-0.0495519798932432,-0.115972617175763,-0.0351046796015847,-0.149612356174669,0.081288882530029,0.0925207457712155,0.0507015920855247,0.0313313872585632,0.135588174018809,-0.108442765975317,0.140054058811131,-0.102233990865018,-0.0809192246209419,-0.039285008548792,0.020488088592008,-0.232570240904457
healthy,0.312430740746946,0.0339500130734945,0.31863323494153,0.030628158311325,0.148150722150691,0.230209796318633,0.0720243584100485,0.253739954049213,-0.228544372541427,-0.24208033376192,0.0734329190984787,-0.257275620199363,0.15741707099896,0.320392256113862,-0.160719854839649,-0.183106635887535,0.230003789020472,0.18111995235986,-0.0584047228755252,-0.179268677542968,0.099377899959836,0.196503518924548,0.183847094131578,-0.339304201566021,0.0822755730570527,-0.297672690070277,-0.141178827392202,0.147412796359637,0.180793059193561,-0.260110158650855,-0.216294070515378,-0.162665812388662,-0.247846574167298,-0.0317890037513644,-0.150833623519192,0.0023586440206168,0.187380279511454,-0.257889817573008,0.107478183413948,0.025711116580329,0.223222345063218,0.295133673377662,-0.187421625682686,-0.308873729635897,-0.100492179274526,0.0817322326843563,-0.181814619719264,0.170267977844861,0.106694725151824,-0.291673515672723
healthy,0.246121055675408,-0.112339670486349,0.176254122160508,0.207026023357063,-0.0985124871222556,0.232976582998607,0.0885847193799304,0.221617666035916,-0.178534372810287,-0.211291084385967,0.142926449418467,-0.154219303500018,0.251958072148516,0.233969932378724,-0.183253315376645,-0.18504015031667,0.113833562692029,0.249939971437863,-0.0166152562440414,0.0494890169908681,-0.126519554709637,0.200916958172873,0.176870983170979,0.285976679173011,0.234295556289402,-0.213395806965665,0.0831787106666205,-0.0125121086665604,0.0432160890586248,-0.246660279855993,-0.0232365600335788,-0.244981021723798,-0.198994829863544,0.229820732668333,-0.185973467452102,-0.132882058913633,-0.234745996099991,-0.187104059498155,0.134439699210702,-0.121512634023791,0.116074096422949,0.224492147580591,0.107282068088093,0.0150540523890685,0.232312908411228,0.123530308325805,-0.0201614836824577,0.131540394591741,-0.172652035190506,-0.191610345985161
healthy,-0.0281361798313671,-0.0578099081055627,-0.0316473833161078,-0.0055855478059171,0.0205567776600121,0.126019891415844,0.0946934151253171,0.113895955328708,-0.188311544863381,-0.0205409922385194,0.193843870819452,0.0075610141824414,0.0040101575096594,-0.0757125378124643,-0.224961487804894,0.0159149417260817,0.128569786272494,0.0863110489743563,0.10560817092442,-0.141477167083579,0.0590625277287147,0.0733663625171995,0.120519083989846,0.166430021151441,-0.0350411443112016,-0.0137608986819756,-0.0912969600152048,0.019027023841218,-0.0905535150523455,-0.189221174872559,-0.103398813513949,0.0419738869478301,-0.010629428093465,0.10475622244092,-0.280797727790316,0.00832634556027,-0.0862936026178765,-0.0762877640645124,0.0373344443296687,0.112474325761935,-0.0587860278271426,-0.0553465911199005,0.0661313493302405,-0.099838135091754,-0.0302991095315662,0.313109897065499,0.0773245667651526,-0.0596313783444929,-0.0034703732561574,-0.0472133848343641
