group,BARX2,BATF,BHLHE40,CEBPB,CTCF,E2F7,E2F8,EBF1,ELK3,EPAS1,ETV6,FOXM1,GATA4,GMEB2,HNF4G,HOXA1,IRF4,KLF1,KLF10,KLF4,MAF,MNT,NANOG,NFAT5,NFIC,NFYB,PAX5,RFX2,STAT5B,TCF12,TCF4,TEAD4,ZBTB7B,ZFP42,ZFX,ZKSCAN1,ZNF143,ZNF76
healthy,-0.0832058958603731,0.0093905721436739,0.0717870820911064,-0.129710272347635,-0.0588701289156743,0.0291651157204545,-0.0346798787488409,0.0607038089404883,0.0926038641415626,-0.0034003587998558,0.0545607238090233,-0.0053385375423935,-0.0997850269909367,-0.0663512089113447,-0.0418143067830337,-0.0311373756453159,0.0475348798474749,0.0194927911797115,0.0521592411418578,-0.0070600073993401,0.0776609039474238,0.0549592104247107,-0.0432790161959988,0.0727674850165638,0.0709486109760255,-0.0776239712422027,0.0125757437841002,0.0717001106427313,-0.0515948589560588,-0.0780419592584755,-0.0815566463045048,0.0846484442792811,0.0817143780193976,-0.0448634621521715,-0.0606599119389597,0.0323532074300019,0.0432653000966767,0.0338326611356416
healthy,0.0439528508902123,0.0715884070005007,0.108357860938525,-0.108510162452749,-0.0010270207793096,-0.0625295778587279,-0.0135931806622766,0.0985815509955079,0.193114735675314,-0.100871484064612,0.10349882044387,-0.0446818286974148,-0.0998287056241953,-0.0496849875432297,0.0075326354155328,0.100330854266785,0.0119382880987506,0.0108842831701624,0.0133910362457511,0.0583081477886301,-0.048467657500587,0.0669925803128435,-0.0458033954433697,0.0220183218874071,0.0522718815132924,-0.0192806818803972,0.0378884507650002,-0.002714037330072,0.0153058287733814,0.107880464673469,-0.0495955137850955,0.0980338201057654,0.0602341668044314,0.0830563999261104,0.015111258854899,0.0022726199307203,0.0142104346233433,-0.0055220795912147
healthy,-0.0391075216061972,-0.11073734653192,-0.12533455509436,-0.0613214352640279,-0.0109522844203067,-0.0472135502769897,0.160421505105317,0.0107541863158256,-0.0016865163611443,0.0498718304618532,0.169165051334629,0.062909358087224,0.0723917484987572,-0.0373295987103843,-0.0464578014532515,-0.116079010800426,-0.0960982306545816,0.0773616118792927,-0.130762058500628,0.120838224127091,0.104470482122914,0.109680350922828,0.0346249572930975,-0.145303795544797,0.16706634515159,-0.151670771872726,0.0590599586405164,0.0208806739367676,-0.0537854068110856,-0.146196299881644,-0.136977297956498,0.117267599427312,0.0860294415106729,0.085617049237982,-0.107847766311931,-0.0552310067242662,-0.0534977242291054,0.0678200046097516
healthy,-0.0471396597925863,0.086010385493868,-0.0042434541858561,0.0703471752222341,-0.0085782705758133,-0.219630896323388,0.0310513235389876,0.142213503243362,0.0578111494651649,-0.0891346526794854,0.137213286813177,-0.107935549849894,-0.022483960927262,0.053437368945172,0.0485889603517865,0.127784814081489,0.0833238599590527,0.0694824504605518,0.0345255421204073,0.132395310941516,0.0362652734494514,0.12692801591602,0.0200911108013147,0.0188570237331769,0.105991619725422,-0.0289429699088794,0.0515151480173287,-0.156634507733861,0.0757204539858313,-0.10237214662418,-0.0389455231693121,0.0837352104560378,0.102309609053164,-0.0054712583236028,-0.0795784792097132,0.0175226659344946,0.0283456503646679,0.0842018834714721
healthy,-0.0545895160934742,0.105870584806325,0.130784440008863,-0.128067530322821,-0.0356181019454643,-0.0840165072973627,-0.0795596149462531,0.114789025699291,0.0001125880353792,-0.0793125010537088,0.163835391480272,-0.0006781025485055,-0.185222976878832,-0.100700903524203,-0.018564657830909,-0.0344468908884918,0.0572474958653821,-0.0152780923082407,0.0137489925514718,0.111130793181613,0.0302004896988637,-0.0243109456574791,-0.0994829738610397,0.017705534674372,0.021809832504106,-0.103121350411448,0.0049294397480355,-0.0068119399053477,-0.0742851805651034,0.0931825769501187,-0.101738103591256,0.136371499543226,0.166306877381468,0.126285059917192,-0.0489237042560062,0.0404934470543719,-0.0623804536815457,0.0898858707812576
healthy,-0.0782161600625233,0.168949672641083,0.133684296335523,-0.288292414145282,-0.065285582443897,-0.0439488980275469,-0.0676059446106721,0.24873869564887,-0.0355091103055979,-0.14035058420876,0.167613662646822,0.0547691665552103,-0.0721278803082457,0.0040000624523226,-0.174088729788975,-0.0487486108098585,-0.0583918577920219,-0.0484668499598895,-0.0360556104631855,0.194922011144326,-0.130584564825389,-0.121223078693195,-0.060561561200973,0.127576822076042,-0.130056897012529,0.0009340118664137,-0.0305656198144975,-0.155908273916942,0.0705716767448568,0.147606469336174,-0.0624237903661919,-0.166266063517343,0.110789235392931,0.0979281925856078,-0.132087892959349,-0.112667399619073,-0.0446475055848606,0.0593117453998896
healthy,0.100453441566055,0.029853146887386,-0.205267621510442,0.0027230030050068,0.141332297666946,-0.0717737361619176,0.055519251254413,-0.127577397809728,-0.0219997074463917,0.108387541297329,0.268950136115362,-0.0250398269351012,0.0990486265926071,-0.122365638122171,-0.178213718176409,-0.0462185673174124,0.0272264942565217,-0.241166754375265,0.0172427392037544,0.0013073596638224,0.13632738190186,0.0548310974354233,-0.0468857273622197,0.0288549481717866,-0.13926894114546,0.0130804472382209,-0.0414640299328383,-0.222718972533441,0.177401369609099,0.0791712792225087,0.0362628776259206,0.12080569020687,0.0150445805533078,0.103390802054819,-0.167909973807683,0.0799411982672615,0.0772606247848128,-0.182812901632034
healthy,0.182972187633673,0.20070069487796,-0.118613237844429,0.0931746849773915,0.204233434926403,0.0048958316336132,0.16299301009705,0.0108648755905008,-0.0943163657152855,-0.127833302307253,0.0756760621351319,0.109364928199104,-0.132219988373327,-0.115193896973141,0.120910094240746,0.0564784915654001,0.0199230010069816,-0.18003416559457,0.038794967389542,0.0595558041989511,0.193863948453444,-0.0262207875046518,-0.0490419011539796,0.0880958873282401,-0.154041588703353,0.0659723773808086,-0.0688484169360888,-0.0318323206793198,-0.0066578079627787,-0.0120194758840946,0.136826359192193,-0.0694260309182468,-0.116037277200282,0.140028421381792,0.111836224750315,-0.180704674843622,0.0608151731972684,-0.217932453051473
healthy,0.169097889842254,-0.0033533423848635,-0.115769173160264,-0.0739173394326711,0.126990123199511,-0.0498065020568754,0.156401784721437,0.0642435100774709,-0.104823630543182,-0.122134168852374,0.163617229339484,0.208377846251146,-0.110035437245765,-0.100329585216351,-0.0953866323139549,0.175507394256137,-0.0678501763526215,-0.123388643914267,0.206840695769255,0.109754656474775,0.151711037555814,-0.101067628654434,0.0995930326496194,-0.0039925845361628,-0.0026237472177667,0.0170294469400041,-0.13721181671616,-0.0887177473449241,0.0932188743106688,-0.0816578503044339,0.127636229570986,0.0300866535258142,-0.0308916929952047,0.153970577326609,0.123210018890599,-0.126164801667791,-0.107202657440746,-0.156608549941844
healthy,-0.103474681485756,-0.103706147354636,0.239831499930091,-0.249832259846755,-0.100616287595001,0.113521230250448,0.0951532411611518,0.160480212258065,-0.166651738121365,0.0529465992650233,0.185057374800201,-0.0891347748872645,-0.251081101390365,8.10851006435171e-05,0.0825668031389193,0.0569048621134325,0.136449751925194,-0.0855304766668099,0.027186589805616,0.0954456649485856,-0.132731731523603,0.0962763615006549,-0.212256821637526,0.101064836224441,0.0757596499927308,-0.146133965564467,0.0734053133120267,0.100084420422323,-0.0178848712222793,0.121997505129108,-0.152156924922283,0.151874803789398,0.186546609433385,0.0736166781975571,-0.150993268582143,0.0429161168777042,0.0785452703331421,0.0202661336581325
