group,BATF,CTCF,E2F7,E2F8,ELK3,EPAS1,FOXM1,GATA4,GMEB2,HIF1A,HOXA1,HOXA6,IRF3,IRF4,KLF10,KLF4,MAF,MYBL2,NANOG,NFAT5,NFYB,NKX2-1,NR3C1,PAX5,POU2F2,PPARG,RBPJ,SREBF1,STAT5B,TBP,TCF12,TCF4,TFAP2A,THAP1,ZFX,ZKSCAN1,ZNF143,ZNF76
healthy,0.0757340363145386,-0.0251251857682717,-0.0492334444991406,-0.0418460796528731,0.101273056678003,-0.0459002493257647,-0.0602224164120363,-0.173513793739673,-0.0066590039419421,-0.153719280318797,0.0196962370109963,0.164045657106706,0.181501723584595,0.159153009666983,-0.0325486989351589,0.066652167508682,0.0196491886818645,-0.0531891157128475,-0.0087084602458284,0.022471415751,-0.0484360131993547,-0.00177144404364,0.0288922914063228,0.0893108165395101,-0.120851078557737,0.131010885712872,-0.0233592798955234,0.0899557848682267,-0.0911745743161149,0.133624752163931,-0.0197365258980611,-0.0828005333847681,-0.0361181741612363,-0.155431025753803,-0.0901613764008573,0.0923504037544211,-0.0227030719534759,-0.0260627432409967
healthy,0.068760366931924,0.0041580916069932,-0.0304120901276644,0.0047141571121205,0.0751004119350167,-0.0571872007206812,-0.0204206155674333,-0.0363127763388094,-0.0350378547598642,0.0365403316479426,0.124135456724039,0.0423467021717495,0.0487862049873009,-0.0251959574594696,0.0392553737116053,0.0324173887443052,0.0810495252485631,-0.0732266605951946,-0.0154977142114941,0.0225200996910295,-0.0223739722113372,-0.0122595422795523,0.0466382937613034,0.0063073697270101,-0.0211802181010674,0.0629970861148237,-0.0070831146281112,0.0114345891937529,0.0069699878754586,0.0054673808069974,0.0495672221939055,-0.0234146992816264,0.0181627670081619,-0.0004100031156264,0.0184519627285506,0.0050030273815522,0.0161596814580286,0.0114392105973423
healthy,0.0350596560330571,-0.0930178907436842,-0.124965569939265,-0.0265994572173016,-0.114165196549326,-0.0220770503242458,0.0815084918976,0.307598353123549,-0.191302174516725,0.253734423680301,-0.0832313770782843,0.312340240689849,0.1817258059751,-0.113074747214852,-0.219730161040852,0.208177704354357,0.180544001620817,-0.0529571427554825,0.0221981266852239,-0.234847749756934,-0.138842578443689,-0.070572371997516,-0.171466799193688,0.0470867015711593,0.0862502842031912,0.0937282498497531,0.0530087740596919,0.139718595922488,0.151925303157526,0.10555791519907,-0.189149949321149,-0.058928179248376,0.0131776043798751,0.0004924026041666,0.0068306691297671,-0.128916507839789,-0.130449157384853,0.02205132993285
healthy,0.0176780179398944,-0.0551806298572916,-0.293009467856743,0.0166292895212122,-0.0103157497684908,-0.0993045796886949,-0.175427672035474,0.176389782237416,0.127483593632234,-0.0971002581732599,0.142733827087812,0.15921510280968,0.199884372012728,0.297475767505211,-0.0265509168339733,0.16047556464706,0.171130534920771,-0.175817098569889,-0.0253221507566174,0.0597670890411188,-0.0952596347383408,-0.228714970671445,-0.153811847239384,0.140677280132644,-0.207660489610624,0.146367656772555,-0.182696677979194,-0.0257466360689412,0.0614755294682004,-0.0483077081297336,-0.20250110068479,-0.0959708788439626,0.0901541019464791,-0.201114942636266,-0.139647601979907,0.115888092521341,0.0407097552903066,0.106903181891331
healthy,0.208658756768867,-0.0055289830932617,-0.161615164723155,-0.124337502724175,-0.0641035123067006,-0.121258504362887,-0.0016841822167055,-0.250948865072639,-0.154375976161713,-0.19269938973194,-0.052124884810257,-0.0205217230191732,0.206224592624017,0.134919043229857,-0.0252881430507203,0.183155701266246,0.052457913550384,0.039193631960519,-0.179104834551815,-0.0380349300070451,-0.148019683984871,0.0303849227709611,-0.0612973706429455,0.0448564012568741,-0.188487292938791,0.104974126502438,-0.0698973341808907,-0.144109771168108,-0.0240200745623068,0.193560105007653,0.182299183289158,-0.108415061152843,0.0428710359580701,-0.176434760699636,-0.0754203872445568,0.0359351937018641,-0.137760872694228,0.0505435471721662
healthy,0.193211132964034,0.0624745297763967,-0.121111112369937,-0.0085064288266472,-0.0322556077598419,-0.316570635939849,-0.025403167424875,-0.0520216906913466,-0.163036817657657,0.414893029731456,-0.166375948533841,-0.0188902337173743,0.0995791701497973,-0.0664501913263904,0.0530182612401651,0.158393471541031,-0.0850465871910047,-0.240840478788883,0.176492467185009,0.278871593452251,-0.196684437992261,-0.184964555925249,0.0859511121473924,-0.0355805777756514,0.488720321269669,0.24788833899701,-0.115836191880631,-0.27711989502399,0.0628172225974469,-0.185601794642078,0.140440686780414,-0.0521902049297969,-0.0401350644934313,0.0065734713855995,-0.115942044311926,-0.163123198905939,-0.0899929757196344,0.0309708637024129
healthy,-0.0591765997705993,0.171514527824868,-0.140604000315834,0.0281876460152556,-0.378714294022255,0.0364176487719403,0.0182030990539393,0.194919037016292,0.0164340794815314,-0.106793862195994,0.29139757929477,0.28681083216211,0.16601950537682,-0.0873631655345284,-0.135272960019161,0.154367914568324,0.254238013911734,-0.0138138218637782,0.156659991833063,-0.0419861283101964,0.0429965954010796,-0.185740141494339,-0.0577124271225524,-0.175617754463751,-0.0717334411907687,-0.0705907513375121,-0.0940404150343865,-0.126433479464019,0.0267908810499873,0.0474405333083657,-0.008912505544818,-0.0294193485778225,0.019828445199912,-0.220120436264349,-0.216469834931303,0.134590673281292,0.0096125084044421,-0.181112992962065
healthy,0.0834521543622039,0.219607390157436,0.12652522961714,0.110388174778695,-0.0702960253266726,-0.187411794588848,0.0714193298474835,-0.0979845323274332,-0.118846048235636,0.179353350141813,0.158753223771487,-0.112797083844716,0.070057104950168,-0.0457780756615913,0.116523688946108,0.10406011167032,0.310406602010154,-0.299103743735731,-0.149900476556035,0.119735243544337,0.0326023436902842,-0.216178667787675,-0.255696957929208,-0.0081945901628666,0.0880118586427654,-0.107233228135996,0.0933894096877155,-0.347032205151063,-0.0337123407351116,-0.0454869490331513,-0.0184858243495406,0.126043038343136,-0.34169734039446,-0.33388610790512,0.0730988868644066,-0.259637250385335,-0.0782274345606647,-0.235918107557466
healthy,0.0712153483997281,0.109555710622788,-0.0399102338839437,0.246883288510108,-0.128938493961115,-0.334900640652508,0.362062908048413,-0.102395445485997,-0.173979856953114,0.155801542287878,0.212280533023858,0.201222222619854,0.0258873195041434,-0.158798209770881,0.392355027476598,0.121954336125229,0.205934680970124,-0.13690421859782,0.273313449240984,0.103803547678443,-0.124387714333507,-0.199334831491846,0.079462989911121,-0.162703938180387,-0.0333700648770989,-0.0154774481605136,-0.133213769415477,-0.138701922651423,0.0775080536778365,0.0884401669572483,-0.0932352947086477,0.202953742754807,-0.0973218189507722,-0.116850612241258,0.26694097842655,-0.144602606181039,-0.129286443511495,-0.183102620471116
healthy,-0.0856195107248156,-0.0304790945601157,0.0982001151580144,0.122368108660284,-0.144072711977791,-0.0073047714677267,-0.0196212088399056,-0.232876938413981,0.0577445259983025,-0.122953095978593,0.0961231238242254,0.194499588713552,-0.0424020083649568,0.0724051120659539,0.0823641264079749,0.111354987331708,-0.0582546517895621,-0.0041940917003927,-0.110070464677711,0.0387377784402039,-0.0642347590672089,-0.220988933119061,-0.0950511530415319,0.0095753132622979,-0.12255738819164,-0.0085720608889861,-0.0673228750658394,-0.0517468344526227,-0.0028341354618279,0.145512411734272,0.0985240427277322,-0.0710334871541472,0.0666007889627551,-0.0812332141989392,-0.0690434615644418,-0.0105828365650359,0.0260987786355667,-0.0253021170341922
mild,0.034001703212434,0.21563544793175,-0.504719506282611,0.0912487449028037,-0.357010632045719,-0.104898322784733,-0.280495755008252,-0.232326969595232,-0.0111333519767159,-0.306476609671763,0.439849396467204,-0.20377970435635,0.201794164609821,-0.33530602985449,-0.183228345885324,0.317129409975282,-0.0193345140455121,-0.278316903912279,0.0889140034931002,-0.129044091342845,-0.223980037787854,-0.185931794066669,-0.0894052277728181,-0.354479534749916,-0.224461091307753,-0.179957844387654,0.193211297939813,-0.247050114669379,0.161631573822038,0.415506151232026,-0.0063913857653792,-0.0111745201344679,0.209389162776017,-0.304093138947338,-0.0661661791068753,-0.179431407197709,-0.226705617408738,-0.184154253049716
mild,0.184162544541862,-0.201456448572497,-0.294878254991915,-0.0227757808107515,0.119775766107646,-0.0452382699772686,-0.0989654349241148,-0.100247253617028,-0.313329276864442,0.0737354934691741,0.100266668632928,0.0498037922183927,0.120749510407294,-0.0326385233591823,-0.193472087430202,-0.148809596690987,-0.0190342421078625,-0.291381670498441,-0.0562480379804711,0.235146461823631,-0.026760648677672,-0.200863820179676,0.0749408495003499,-0.0410905554571615,0.298880228599716,0.275830926992279,-0.126905781021641,-0.284890212891531,-0.215561756974219,0.402083781884494,-0.220221018675371,-0.148518884624715,0.166287558493501,-0.0457702585186659,-0.177259437280652,0.271232647257367,0.0940271785891948,-0.0880115171648886
