group,ASCL1,CEBPA,DUX4,E2F1,E2F4,ETV6,ETV7,FOXH1,GATA4,GTF2I,HEY1,HNF1B,HNF4G,HOXA1,HOXA4,HOXA6,IRF1,IRF4,KLF1,KLF4,KMT2A,MNT,NKX2-1,NR2F2,NRF1,PGR,RBPJ,SETDB1,SPIB,STAT1,STAT5A,TAL1,TFAP4,TP63,VEZF1,ZBTB33,ZBTB7A,ZEB1,ZFP42,ZNF263
healthy,0.115595693821319,-0.0188255344775637,0.0260966997414506,0.0155595263353168,-0.187970891304725,0.0894784752102656,-0.126008572486945,-0.0910048780296548,-0.0758502471137191,0.068092631996297,0.0336398647846488,0.106464598704529,-0.0683409793018138,-0.0242193919617887,0.0761498769159395,0.0464458703667869,0.0833508553168507,0.0435615381505653,0.0236614269493558,-0.0066423675871459,-0.0578582073192725,0.0464523063641551,-0.043081869211019,-0.014592336099116,-0.0343463200715956,0.0939498642005497,-0.0473786570047412,0.0548770782897249,-0.0302262470060684,0.0552320488629303,0.06120951260794,-0.135557904691548,-0.0046178391196801,0.0437772578114992,0.118759423177567,0.0813426039784188,0.0483713930868243,-0.0037058282041312,-0.0372617828474935,0.0301517009840998
healthy,0.0350676869783879,-0.199675940014307,-0.112143601226135,0.0185525463624716,0.0590346820004919,0.0722834893134354,0.0911373431833807,0.0936650551151978,-0.0442368124476777,-0.179804546339871,-0.154358273205079,0.207683886683987,0.0815289411718319,0.123594813037917,0.0979574331631623,-0.033052452230573,-0.0596981400513271,0.0527524386426157,0.124875497155329,-0.0421245341479986,0.0749663982364362,0.166874783333393,0.0750910646719772,-0.0300584950990126,-0.147351801452279,0.020472118702606,-0.115613762333923,-0.12333057834801,0.082023318097846,-0.0271767014135394,0.3782139771376,-0.185280855720579,-0.0232381870438336,0.0973218887632003,0.150307450005688,0.239286210213331,0.0790192568062038,0.0765012128836736,-0.0061850544224136,0.0607696171707872
healthy,0.0576326783492421,-0.0572254602735643,0.148915826173719,0.130279126404858,-0.0929271865359655,0.142696081934037,0.0508688933604107,0.0486770222975779,0.0533179433835145,-0.007837025072827,-0.114977844920658,-0.0070164140264692,-0.0520862143277932,0.128049447651572,0.0029881075236552,-0.0419423784798977,0.120910185714005,0.133075270525985,-0.0316182790305316,-0.022268079687668,-0.0337969336514296,-0.0785878886942288,0.0386981753108841,0.0220547749813606,0.0034225168036413,-0.045631715746533,0.0854594635168723,0.0479898756484627,0.0053530923095348,-0.0333236333660781,-0.0242006051604043,0.0925825840622409,0.0743559189878303,0.0523296351886732,-0.121699922285351,0.124660838604698,-0.187985578499653,0.0713548116852229,-0.0536885454151436,-0.0488202365290347
healthy,-0.0773251970484714,-0.0845917571897887,0.0533043272861154,0.0064651924003985,0.017561860517954,0.149816771423862,-0.0100902961113574,-0.0473187404056983,0.0003184210124173,-0.0720503121035269,-0.0030014268157864,-0.0644551997910847,0.0112990608635318,0.142623141799548,0.105095048708014,0.101882972136691,0.158664460565254,0.0618790896175355,-0.0047972764691358,0.0590778127135005,-0.0406243257389553,0.0094506889484372,-0.090128324049825,0.0654045177814531,-0.0997410961757042,0.0493078194446464,0.0038722302464063,-0.124295537736343,0.0008798054912758,0.0888941200272645,0.0728563191316779,-0.0516031298456186,-0.127044983663154,-0.0296267955027023,0.123273488933388,0.130160380253695,0.103559851723914,-0.0296550613586868,0.0638346106334411,-0.0455534992947669
healthy,0.0968650599454525,-0.0493793295583103,-0.0511747215164257,0.0310723446683836,-0.005931273851232,0.0658646440800042,0.0314647486964123,-0.108312093184385,-0.0418968284131288,-0.0168987898291515,0.0518686657488627,0.102367601232175,-0.0812257524376964,-0.0271792315885492,0.0515009379368934,0.0583783316550182,-0.0170432543267109,-0.0535618328709468,0.0551833746359398,-0.0112030991936084,-0.009346047039929,0.0571988862095182,-0.0018252631670293,-0.0319323223289935,0.0217095716935162,0.0649268264914118,-0.0856902540423676,-0.0789847077747927,0.0401344635007082,0.122530533732908,-0.0096974130519731,-0.0612899309446794,0.0175989122189786,0.0588895650756789,0.122668613729903,-0.0328404386383449,0.022688172403584,-0.0197299638322367,0.001048988008114,0.0416917597115438
healthy,-0.0045044834105202,-0.145994879238142,-0.0330082982191865,0.0580979337169323,0.0576207281544988,0.0640835452086479,0.0449468647513254,-0.0004045186224601,-0.0257164286757765,-0.0973425606990467,-0.0018171734993328,0.0432287140397823,-0.0470832287261933,-0.050022836059462,0.0896150962327532,-0.0877578922447393,0.0638370416730862,-0.0731804737613952,-0.0223707225691787,-0.0883599297258227,0.0647356208005824,-0.0669135954150003,-0.0410149226723341,-0.0108493158664518,-0.0542787090665952,0.0688271581173412,-0.145550856843957,0.0728049245715331,-0.090519469246769,-0.0709830106195933,0.0105290719570042,-0.013093656817367,-0.0331115347426269,-0.0550608837467429,0.0926189630346939,0.0247999411717651,-0.0764819356436615,-0.097776048754105,-0.101314006549763,-0.0757050281330772
healthy,0.101878943688357,0.0318501873569311,0.0598541283730864,0.0131968715504903,-0.037770112061002,0.0309512445795495,-0.0363091190679462,-0.0660822523846111,-0.0725048153896663,-0.0409013900193165,-0.0207715531057533,-0.0572352781789721,0.0468466323006701,0.0247757811287726,0.0206942501031171,-0.0063611256841827,-0.0867819035708818,-0.0462957218190002,-0.008979975878297,-0.0122533698370913,0.0071716257249237,0.039813409331558,-0.0700841174337507,-0.0016328149508804,0.0100838222478193,0.0917863446804131,-0.0219223213851727,-0.0633033951020706,0.0373035935036076,-0.0636429882053549,0.0033952558974479,-0.0735482371414074,0.0406991869687527,0.0334890785263594,0.0542332886486475,0.0062065196789101,0.0910663127824954,-0.0066480582267191,-0.0871694312871544,-0.0654894835085007
healthy,0.0511555910566455,-0.0291436644183022,0.0171936786837454,0.0523409541955302,0.016679915189743,0.0130537774525256,-0.0199506562529331,-0.0446078167109939,-0.0191502556376642,-0.0416203013248871,0.0602906804807695,0.107392641939097,-0.0167870345370981,0.0980743200573952,0.0222274541008561,0.0002381946138638,-0.0039074681675321,0.0014284095844758,-0.0237122662291622,0.0467004723828904,0.0112461668946101,-0.0470711826508071,-0.0431661403991386,-0.0011835437019869,0.0278975775729551,0.0158159859027943,-0.015676344120892,-0.0077173690314224,0.0423429968226478,0.0261005803969432,0.021579658755386,-0.047641272878769,0.0133382918974114,-0.0393702643613352,-0.0242092757417312,-0.010536965553841,0.0478600601657236,-0.0125711718153972,0.0156406376717736,-0.0278066815379383
healthy,0.0003264994815467,-0.0394303165128471,-0.0022261456042388,-0.0037673449503462,0.0042895099031154,0.0986075746247618,-0.0043180844631934,0.0269311012816233,0.0177433496586492,-0.0156474290987002,-0.0224269074295941,0.0909003599621559,0.0201347592759293,0.014912126033874,0.0882179114239505,0.0537805542710894,-0.0085589707706352,-0.005729480356881,0.0092438701852255,-0.0184472675509308,-0.0171525120746107,0.0224736104400822,-0.0126877604841973,-0.0217592464381328,-0.0554628932065655,0.0158927487235008,0.0022722396486925,-0.0533556365096675,0.0082991764916311,0.0763828439186047,0.0697512974905407,-0.0384042087448011,-0.0160241448563184,0.026739698572642,0.0631726842639326,0.0851941140016661,0.0033665984561379,-0.0070974522879583,0.0103868994318857,-0.0326278380032675
healthy,0.104588613962402,-0.078243653705617,-0.0621728739159739,-0.0057470511653646,-0.0045359921314906,0.1298406748152,0.0272797555591955,0.0033208789704025,-0.0618601573384599,-0.0788481302470423,-0.0600818634833729,0.14572275590534,0.0540314730533567,0.0071310176959552,0.149046337627219,0.112125346209885,0.0425031061449038,0.0896602885936572,-0.0025759005108723,0.0074494347467602,0.0217806098141213,0.0710659552386089,-0.0741058783912291,-0.0569346054263203,-0.0683884751747976,0.0619491286243606,-0.0893962627013648,-0.0777793566728563,0.0503956960968884,0.124485213923979,-0.0113944297953294,-0.149921199072658,-0.0851109884980457,0.0286355489925467,0.0912615728063862,0.102578782110938,0.0507227084461693,0.0027934308460457,-0.0073884170452885,0.0225844588654479
