group,AHR,ARNTL,BARX2,CLOCK,CTCF,DUX4,E2F3,E2F7,E2F8,EPAS1,FOXA1,FOXM1,FOXP1,FOXP3,GTF2I,HEY1,HIF1A,HOXA6,IRF2,IRF3,IRF4,JUN,KLF1,MAF,MAFF,NANOG,NFAT5,NFYB,NR3C1,PGR,PPARG,RBPJ,RFX2,RXRA,SP1,SPI1,SRF,STAT5B,TBP,TCF12,TCF3,TFDP1,ZFX,ZNF143
healthy,-0.125257265756401,-0.0795937659645228,-0.0728586922865489,0.0287708702589797,-0.0464410277773294,-0.0836649506498517,-0.161877744748942,0.0051362301359269,-0.0718461190432589,-0.0014451990348198,-0.103437869794758,-0.104957492180195,0.0273651940788671,-0.151520077871934,0.0029655974366975,0.0048023608713973,-0.200988568466182,0.145604403327347,-0.0557849675083406,0.19378850573713,0.0926604455031921,0.0182696268445623,0.0037392790797919,-0.0385457217973829,0.0419725969021831,-0.0804869271475602,0.0716769609551931,-0.094088916322745,0.0717584021936192,0.151630913263528,0.163670686872652,-0.0766905130138489,0.126051744640098,-0.0570214923483566,0.0847809905025366,0.0411485889059375,-0.0064530558076001,-0.150724114435047,0.139699539029172,-0.0653883666492022,0.0310823263242473,0.0681284064725406,-0.143886006017697,0.0380144946821409
healthy,-0.0291464189614921,-0.0430519037961927,0.0710856048857557,-0.0059121774497538,0.0090328995797744,0.0104691147131554,-0.0800748303226008,-0.120348293827829,-0.0282371783176808,-0.182185848632467,-0.061662053179595,-0.123245345308807,0.0393712670780182,-0.141174017051847,-0.0785887689707921,-0.124786821164548,-0.0140172530714445,0.0490781304671137,0.109897695341169,0.177646756717789,-0.022094956880055,-0.107310186863993,0.0529856580476338,-0.068076248465816,0.0806654040249155,-0.100736121404807,0.0468573237798795,-0.0660553633545102,0.0475106916416133,0.117508132781879,0.160017967338642,0.004920351752262,-0.0502565943606567,-0.133153270766043,0.127301807754616,0.0192709639884005,-0.0577248728015714,-0.0020326925600854,0.0878054890599772,0.160715747308854,0.072366176376132,0.121074988629995,0.0139254099045163,0.0396282803523073
healthy,-0.044275891570962,-0.147370959967214,0.0103081505433935,0.0300284982959909,0.0581007387331813,-0.0867728410698764,-0.111022619870139,-0.103308485597406,0.248742834055644,-0.005107053678078,-0.0746923304802652,0.0101597557792268,-0.0283159748482277,-0.0695611427074772,-0.0276081078885128,0.0654994344043965,0.0677484926849671,0.124068893158803,-0.0252744805487935,0.0584626504261659,-0.154511460716098,-0.0933264445155882,0.0330611168333211,-0.032393739305227,0.0741208909650263,0.106865571920188,-0.169172624069381,-0.0998722692035009,-0.120533048828472,0.0929358112553454,0.058523284845933,0.0568256208201193,-0.0605291073537866,0.180252068366851,0.0436765283097777,0.026152582631111,0.005061877046245,-0.0979372533371515,0.104767102412394,-0.0764064495706539,0.0097869737708562,0.078499733239915,-0.0841559871641398,-0.176430504278901
healthy,-0.121127632787706,-0.172432708340521,-0.145111608190976,0.0769337346371422,-0.0594058302163885,0.220763434837347,-0.19146739488117,-0.276819115566326,0.0504943911375207,-0.22883939456623,-0.157114203162852,-0.16408377174537,-0.0950738159872368,-0.164052034510886,-0.152747729177861,0.131350137516475,-0.127722148028932,0.209914713523211,-0.0009464927144884,0.212460324468849,0.160897538061291,0.0225752876270443,0.0655891639653193,0.175487115856758,0.0805392409405843,0.0593477545308124,-0.0732714917719419,-0.0295238531096814,-0.153541308048386,0.18732023413745,0.105434440765791,-0.0747537397338899,-0.18721402047463,0.045837172227604,0.162349571161095,0.109093674126411,-0.136764898770175,-0.0258993805841658,-0.0812982422245272,-0.151315804079385,-0.0194198255986964,0.115222082654748,-0.104460996422462,0.0124806339827847
healthy,0.0071059681551537,0.12799841290898,-0.0089790908089825,-0.0330584620287772,0.0084623276856903,-0.113270553381226,-0.157063741516875,-0.157709076542999,-0.0998887534860002,-0.0850539717337418,0.0382288782126625,-0.0241890120869072,-0.133512350583977,-0.125913424005437,-0.177663283353161,-0.125716234005246,-0.182797108375772,-0.0166909405182717,0.156918868809792,0.163910797643533,0.135774283336259,-0.181039539084157,-0.0755084749453972,0.0674618011910614,-0.0183066872871913,-0.163827713273111,-0.0447496751236264,-0.134934156462164,-0.0557873420075662,0.146804457375939,0.0776895888627638,-0.0594720200064157,-0.0805366597050574,-0.166680254554798,0.149358047433328,0.130265517713051,-0.135083504983297,-0.0052898596363349,0.18135280186202,0.166788911847959,0.161983268983375,0.174936131173204,-0.062750603528608,-0.143547987690567
healthy,-0.0560682912903679,-0.0965583958587133,0.0466475231860146,-0.0155953792119096,-0.0345651427410238,0.152874545544953,-0.224131327119904,-0.214925823316011,0.0441549703292663,0.0095701278602469,-0.0338878302748489,-0.250333039884627,-0.191546544307743,-0.266085658743629,-0.320736644148934,-0.240232093899118,0.314269402536425,-0.108063395184998,-0.0845813194142805,0.161723305183689,-0.260786073735948,0.0380007753034508,-0.397014707301519,-0.362599998847006,-0.0397178752309191,0.0265341009025396,0.214578749926416,-0.0731171522514779,-0.0647103828735873,0.175389901936396,0.192026143140217,-0.183043067174238,-0.118809059541271,-0.31152290227697,0.0095780077514452,0.118534337879951,0.282093299535955,0.154184398368222,-0.169832071403538,-0.0021447631134083,0.317317845899521,0.334144279022717,-0.0265366081406481,-0.0097481417659523
healthy,0.0856185968525739,0.207231920377692,0.110261357668301,0.0426802838924024,0.0491124079820853,0.0379852053590247,-0.0171535710794577,-0.116889137386979,0.0261692686593995,0.0753208515381182,-0.128941874299773,0.0069197311829736,-0.106842855515159,0.019534923315587,0.148409390530651,-0.021948009406531,-0.0407134414564044,0.234110933114085,0.112930503139474,0.0966678873907102,-0.0378672429607825,-0.0619398886607005,0.0725751071070477,0.0404370286382598,0.0748253656946666,-0.203001031541293,-0.0355907218726273,0.0582819600443357,-0.19914876042096,0.147604007180871,-0.0061305430418577,-0.148884085227844,0.0708039203000451,-0.14892172814528,0.0049183097879362,0.0290850627814426,0.045358621238763,-0.106254137794803,0.0233480195392871,-0.171120544431932,-0.268277133186789,0.0513707641740363,-0.326869209591624,-0.0294691518517861
healthy,-0.0448356807702224,-0.193891602980691,0.186004102787024,-0.225405617973126,0.197526739842343,0.0747350746449437,-0.198491481688739,0.0676789970465645,0.0525964755975044,-0.119346456190744,0.151993632739763,0.0943486799853662,0.0990405281455449,-0.168978609486565,-0.192824580271336,0.214345536225753,0.151986550154548,-0.115983634315046,0.253658623252331,0.0859738354355012,-0.04141484418916,0.102286903987853,-0.184705333723205,0.319142435504873,-0.181475622787285,-0.0177379701263992,0.0830393016539875,-0.0233770099034331,-0.175670767191686,0.157087625922228,-0.133411897571782,-0.0246013597446616,0.0717142478950372,-0.0521095999417985,0.185137735966153,0.0887448448230779,-0.171825548353874,-0.123983101848511,-0.0472506340172428,-0.0533642070036887,0.14199963630076,0.188261364357344,-0.0151392862864458,-0.128230361552944
healthy,-0.0749110930650023,-0.0468962396660867,0.117086226121961,-0.0460121031456206,0.0582122720063716,0.114532790962475,0.0670521017719706,-0.0283284821816436,0.0940625323543323,-0.137525376734715,0.0664955972384745,0.248469693066261,0.109317887151127,0.0050938497957288,0.0895596116358612,-0.134174342400276,0.0956358046344378,0.0967762059342894,-0.100775932563484,0.0311598318112838,-0.0105730333783636,0.0704767450550235,-0.111833427674572,0.145698795238787,-0.0791643513920528,0.103015861775367,0.0603367976183824,-0.0483029782255681,0.0315989980916903,0.142748909713589,-0.0086845968764685,-0.0873506982930234,-0.0498065108634945,0.0412258632114981,-0.068313434252316,-0.001301038934479,-0.0673125429456038,0.0581965798191618,0.0736538141437796,-0.0205113776662131,0.0725398531045692,-0.121916502448371,0.0884904854172504,-0.0885395273408787
healthy,-0.165039140271849,-0.199306107516708,-0.0879322374196154,0.0168587008595964,-0.0792007970295732,-0.0619048211896788,-0.171256388547206,0.0482974628461807,0.081319917980563,0.0413029800298471,-0.0229122825902398,-0.0907523434180919,0.0362165271171463,-0.134543091563979,-0.0637566207718577,-0.186430593839812,-0.153708753396623,0.204518498031269,0.108944366930775,-0.0058246762370596,0.11366388019604,-0.163000828736869,-0.085700453017112,-0.109289828492657,0.0683231247575225,-0.179155286526863,0.069530352795635,-0.130133823127567,-0.122438630036696,0.131676719034575,0.0203617615663011,-0.119694982882528,0.0656863381118629,0.0421207762919423,0.189352117225511,0.0798333897814834,0.260413537606899,0.0088730007967461,0.14832366154108,0.100099864014221,0.0523557808039339,0.137720572494363,-0.132254782440433,0.0384194603599508
