group,ARID3A,ASCL2,ATF1,BARX2,CTCF,DUX4,E2F7,EBF1,ETV6,FOXP2,GATA4,GLI2,GRHL2,GTF2B,HNF1B,HNF4G,HOXA1,IKZF1,IRF4,JUN,KLF1,KLF10,KLF3,KLF5,MAF,MYOD1,NFAT5,NR2F2,OTX2,PAX5,POU2F2,RFX2,SNAI2,SP1,STAT2,STAT5B,TAL1,TCF3,TCF7L2,TEAD4,VEZF1,ZBTB33,ZKSCAN1
healthy,-0.0384881373306317,0.169803994162218,-0.0336270804124239,-0.0296294005823197,-0.0189863156248357,-0.0691214225510459,-0.0228757485991416,0.0640295600049431,0.122730044032125,-0.0758203830631804,-0.135518621018909,0.0111322878699132,0.0464681182618069,0.0177162750641363,0.0580733921051103,0.0070639420871661,0.0159353420411865,-0.0722165510981444,0.0830490507348869,0.0356137143272254,-0.030428235499972,0.0359109048021135,0.131845286896941,-0.0643474217084056,0.0553453926132238,-0.0414672880932829,0.0348562634308542,0.0515077277659741,0.0127146205403172,0.0399659223530319,-0.094232129974742,0.0786214038085528,0.0155478534883942,0.042968903218329,0.072251811337234,-0.0831880273393298,-0.146810009460762,0.0509581737331228,-0.0625470366714355,0.117008602643355,0.132462091696213,0.0733539812940323,0.0591759222843905
healthy,0.0658965062662684,-0.0991124694735236,-0.0728003056317142,-0.00688183235783,-0.0440067595589161,-0.0452781771118543,-0.0430127695725645,0.0887173529911284,0.156085717200698,0.0699399411945695,-0.0559552377418411,0.0314226068160448,0.104160638376325,-0.0614953033759262,0.149038755903999,0.0391395276285013,0.0618405480906349,0.0684890921962465,0.0577529738479656,-0.130472528485952,0.0585848459494521,0.0663652041951167,0.085122975707608,-0.0525437135559821,-0.0304756303319736,0.0554430163960345,0.0657996735068407,0.0153599339357386,-0.0390432423334378,0.0730689053354271,-0.0103216878245394,0.0316310538727351,0.0538824007926782,0.104332952784974,0.121415346476752,-0.0262213531903885,-0.0726093090016345,-0.000783832103523,-0.0802790794457195,0.0880531418511953,0.0688270145750833,0.0923866644595064,0.0350770683135423
healthy,-0.137022875694521,0.022204584078669,-0.0186518264453256,-0.0166088547893984,-0.0061827171507605,-0.0137691272102541,-0.0462986927633082,0.118022745603955,0.152816234474496,0.023083050807871,0.169791729982735,0.115018085115566,0.124021588252962,0.03185723977212,-0.10475546984205,0.0207122283964875,-0.0821318534056851,-0.0331221955910363,-0.0564162234984541,-0.0860672715089803,-0.0387043232048347,-0.199263336630179,0.0517441991034746,0.0543795992910806,0.0008715147617384,-0.0638330660037273,-0.211132057894085,0.172478212018225,-0.0738677776482202,0.0264727898418511,0.0641115477148771,-0.0876951401801257,-0.0413144343513776,0.0576584091050984,-0.0762084748672615,-0.0293230965019182,0.0457630890091578,0.0135814240887375,0.0109017932675588,0.0316511995770038,-0.0004812978054132,0.0869917824284845,-0.0386860868843867
healthy,0.0433213429384271,-0.0707909093835232,-0.032126601406538,0.0168328792798321,0.0587939944262855,-0.0145082316717173,-0.175352784533745,0.0665285726020453,0.108361744139094,0.0132553081685818,-0.0140912655097177,-0.0152271920263329,0.0315745932654559,0.0237697808654505,-0.13459416924308,0.102096737474216,0.0540232270077286,-0.12858622445108,0.0367766100629687,0.0794113064433651,0.0069280808704043,-0.0886353243586384,0.0202191259072433,-0.0052540691063292,0.0280617146055757,-0.0585705507204618,-0.0433945894657441,0.0472339354790794,-0.0358842044683426,0.0087790113914287,-0.0732415116162392,0.0029840248962351,-0.0092256609896758,0.0014660835810094,-0.0046674699251919,0.100099227420958,-0.0194132555644889,0.031321862479052,-0.0353239593358473,0.0533302747913546,0.117817154492937,0.0412308406391531,0.0945534909887622
healthy,-0.129473072500873,-0.0498688060484181,-0.0239884202749824,0.0341023521560825,0.0403643932691674,-0.0133721107523573,-0.0941049780159779,0.0698407500391122,0.180334615872158,-0.0148069565432951,-0.118882805628905,-0.0876523872114488,0.0138050039561832,0.0491346678743739,0.0207957908563271,-0.0152473497614515,0.037011438432065,-0.115996051234158,0.0769716493145971,-0.0732103865224385,-0.0856517331645134,0.0536583312264172,0.0976279219671221,-0.0882804265280576,0.0893902268548703,-0.0915593677708248,-0.0538004503320499,0.0983538874798106,0.047182309883845,-0.063588877106891,-0.102780656027879,-0.0836811464396026,-0.0702459189747177,0.0662034000397719,0.138970882128493,0.0181658530957863,-0.117395796061166,0.0998651347620229,-0.0181192835000777,0.0492347577517179,0.0138755309967713,0.0959437483455248,-0.0523851673587605
healthy,0.0455206314505406,0.0304775943760483,-0.0996215098680089,0.114326071391363,-0.116794633486608,0.128751336457806,-0.135031176560651,0.227491655178821,0.109580557560844,-0.102773879180108,-0.133082596628722,-0.0450013709834951,-0.130556298831789,0.0352581104757142,0.0177400160395364,-0.23885404127078,-0.0353490442058709,-0.141049401765227,-0.0961541201335818,-0.167120318710032,-0.0660135579161302,0.0297385773944574,0.164008003540978,-0.219909153306668,-0.0343754759361775,0.168653201589816,0.175609992794938,-0.0764496468441525,-0.0571962337241512,0.002215968400366,0.211279470145171,-0.0918777088792686,-0.113273477379985,0.0368332125873569,0.0311191823610427,0.0773423851314844,0.113643707567052,0.0721862261227188,-0.145660680089324,-0.0425227051404542,0.113271673139308,0.184045900507649,-0.159780667633099
healthy,0.0640523558429056,-0.0634842924653453,-0.125392574336438,-0.108883758205719,-0.0559418453595468,-0.0263117835593035,-0.0409180522750762,0.0622129019831439,0.0812904006430261,-0.064980163175468,0.0623503795191786,-0.0614633062713671,0.0399067843449533,-0.038492603185228,-0.134678617374296,-0.0698177785014412,0.04117264030477,-0.0453051574789391,0.0051663659556213,0.0860824115045499,0.0043082936051055,0.0467870811926525,0.0312074006798679,0.0298405950317552,0.0085041257153549,0.0438834493687707,0.0275829526606095,0.0029054028710449,0.137271651801952,-0.0682627990922505,0.0198160253268897,-0.0271027774985175,0.0450346300247775,0.0506501778171369,0.0266228237173208,-0.0670571587359787,-0.0158619411544016,-0.141905375323274,-0.138980933695226,0.0034597406330912,0.0156799660583944,0.136948878456479,0.0007070905798626
healthy,-0.192525067053358,0.0107627798309347,-0.140958259737148,0.295473245128134,0.212873551092812,-0.155079227335931,0.100309620732754,0.196089756551545,0.0405966327176895,0.121422229465547,-0.220978757141536,-0.13095781852506,-0.170106732803059,0.270542954698397,0.223878816801958,0.0981035560760243,0.0860001172117666,-0.188087512444176,0.0774417735578769,0.18137208247733,-0.187090094903104,0.244293648255662,0.176976395555526,-0.201069752490538,0.174831057431554,-0.260571300804606,-0.0467997219630905,0.14785376803816,0.205040406214637,-0.0632167933856853,-0.017830591788907,-0.01808715613665,0.11376632621499,0.230984609108705,-0.183176070246749,-0.0163181544146504,-0.0954399411594989,0.198040622682203,0.172929571007465,-0.0786330852446329,-0.277263112509489,0.0975280198364926,-0.308440303541306
healthy,0.0857595017284854,-0.0369496485626761,-0.0205822878380967,0.12991342426733,0.138805964113502,0.15108533547314,-0.15678445066302,0.135933657319225,0.138216464466791,0.166316844603924,-0.153079625242852,-0.0851299474072123,-0.0300349126626322,0.174292271588738,0.144020092973542,-0.16803777281859,0.149922419910045,0.111987519143879,0.0188899391750104,0.160702014347004,-0.175591403975596,0.141523186631132,0.227944472002044,-0.167478986910752,0.188519846644653,-0.173717432880825,-0.0904341760873305,0.153808094505632,0.186089935225102,-0.143244083915547,0.0761306981963754,-0.154190268682386,0.105268045916047,-0.169442562941592,-0.0741325730755852,0.154231746148477,-0.0633254197853175,0.160809991851944,0.154400192293395,0.114147254824198,0.0501146148582818,0.0148593254249827,-0.178023233070686
healthy,-0.282507293695825,-0.0953043234972653,0.134519383765986,-0.0045262758713328,0.0129537729647916,0.0076111799130755,0.0909626823772992,0.132114678549334,0.247759867855342,-0.107180198102462,-0.336358882237615,-0.259373840371039,-0.0305904456686422,0.103663270223863,0.0492109245260405,-0.0073374041429497,0.15172108549769,-0.179263584201135,0.0430454389076483,-0.112154582620149,-0.158275448892283,0.139075674572958,0.260097650249243,0.002372122998716,-0.0579520885030818,-0.0976716590384314,0.0125482209520348,0.0727107591609751,-0.0554404743164628,-0.0359970832448196,-0.154822611382472,0.0056802561657544,-0.193971027098486,0.176482765578685,0.406220036638456,-0.0321438479344158,-0.342673034458448,0.123631565738346,-0.0650828591670171,0.0546338564857807,0.195234352661382,0.381686301099221,-0.0666635388072034
