group,AHR,ASCL1,CEBPA,DUX4,E2F1,E2F4,E2F7,ELK1,ELK3,ETV6,FOXH1,GATA2,GTF2I,HINFP,HNF4G,HOXA6,HOXC6,IRF1,IRF4,MEF2C,MNT,MXI1,MYB,NR2F2,ONECUT1,PGR,PPARG,RBPJ,REST,RUNX2,RUNX3,RXRA,SETDB1,SMAD3,SNAI2,SOX17,SPIB,SRF,STAT1,STAT5A,TFAP2C,TP63,USF2,ZBTB33,ZBTB7A,ZFP42,ZFX,ZNF384
healthy,-0.118595099183884,0.159883913920266,-0.0819961707150428,-0.0282302298932259,-0.0475542494635329,-0.277738379783831,-0.001169129681657,0.0168592271627902,0.0954870832974441,0.151486561321429,-0.123554743077534,0.241262185505717,0.020414914986972,0.115104408181503,-0.0798713236545357,0.132408628096754,0.0818286959177961,0.0697220621244447,0.0783114909997167,0.32021403700669,0.0253427109583312,-0.0346260160327139,-0.219079782385308,0.0260974728912346,-0.113603145521029,0.131062877748009,0.113205475814866,-0.0459961340986414,0.0971090441192989,-0.0143094093892045,0.0833068272033376,-0.0198310884507146,0.0368497568764316,0.159136567557504,0.0005685725783787,-0.112339376251663,0.0021572934323189,-0.0035561236515497,0.155924597914263,0.111636380202256,0.0074989822957471,0.0403075461649744,0.0746203779520486,0.122792259844843,0.0086261164328138,-0.0199659672637694,-0.0750353831796389,-0.108135066720892
healthy,-0.0774392276117755,0.157144734877314,-0.165370670732046,-0.0169839699788114,-0.0475711281571107,-0.0173861553666069,-0.100026047154802,-0.0220125190352121,0.173329260916361,0.262850710646313,0.0195479990661886,0.243344071070359,-0.160774257039128,0.165775967805627,0.0131416863014033,0.0286833250917779,0.189421668090796,0.0202894230314074,-0.0260816316410369,0.128007427794767,0.184667401171043,-0.123273775793344,0.145091295852655,0.0612016084340101,-0.230404385037874,0.0944892560867448,0.171978659631814,-0.0442744915475741,-0.216930331798491,0.164163401474,0.0850748507422549,-0.106973404285568,-0.131816131196405,0.183188118713902,0.10901317914485,-0.111108899521486,0.0077744821086641,-0.0124488175997981,0.00525207181867,0.281909267469133,0.0496735905196162,0.0177453605944881,0.0873977890080313,0.198125312540414,0.152183281545666,0.0896654300243251,-0.0198860707614423,-0.118515554439571
healthy,0.0154791052545451,0.188113936522818,-0.168825612160624,-0.0239244625584966,0.0034029732743803,-0.173656805307246,0.0187199598646211,0.0139938401145947,-0.168166506771321,0.288025448269958,-0.0523799899167003,-0.0673754917786043,-0.107738578079616,0.10378299657129,-0.0884840442586941,0.0625325288928878,0.066242844225241,0.18383753470691,0.0412908075099765,0.0702392401513961,-0.0210671685587568,-0.11175224894541,-0.106257963884953,0.112191525981945,-0.105047104516961,-0.020994367027421,0.051509219058194,0.147038686089326,0.0711009938710798,0.101688742350439,0.050086029800243,-0.0656880528945272,0.0238627663455002,0.0128554026089348,-0.0911737143935853,-0.122533329956155,0.0341827393520349,-0.138962651808096,-0.14439068462752,0.122155274546363,0.165418842196213,0.0128198086398984,-0.132529540220335,0.0988320178542041,-0.112232435317024,0.0694169720080301,0.107665301962027,-0.0007339951001557
healthy,0.0104182505422643,0.0170906483263371,-0.0833079692863972,0.0883435442973557,-0.0805148809410836,0.0013766030357753,-0.189226699840432,0.0967164156274702,-0.119646841737469,0.290847994406885,-0.0275036980183398,-0.014222934936902,-0.046803419421878,0.0888136111856198,0.0753122925184455,0.0780194066509799,0.108527975999732,0.163221896410351,0.0844822231205107,0.118805462769055,-0.0132377112200319,-0.0629277388634883,-0.118083791968788,0.0539759031565378,-0.0100923078714744,0.0701713985856087,-0.0059800030675192,-0.0097785459600785,0.0224201429484141,-0.133883402493078,0.161198704311703,0.010219370846216,-0.143833828715539,0.0952539815215834,-0.0113043990840972,-0.0835672074740144,-0.0806777636643509,-0.125740752286932,0.108108520268995,0.115556935352858,0.106011609696454,-0.015573560986639,0.210779848099222,0.155469753034469,0.0829654288824656,0.117824758270696,-0.006050756443294,-0.0385802480569626
healthy,-0.0870187269655117,0.0468479319372643,-0.177833968352054,-0.0801931250505571,-0.0584334395641294,-0.0338463510464489,-0.0780712151926696,0.0349347903530279,-0.0167672411198505,0.200943425468293,-0.0523271320367686,0.184887998606707,-0.122069840305337,0.138914801793339,-0.054105835960733,0.0643973026774515,0.0969147341619322,0.0978203664053954,0.05424239929748,0.0326777659639307,-0.0358289823986937,-0.0818438940796405,-0.132175570152187,0.0797233579040402,-0.138315865584261,0.122741592407525,0.100632100873061,-0.0685210539758176,0.115629599199492,0.0217891445323507,0.0754545221459898,-0.0845905610808463,-0.0360461637146661,0.101664734336725,-0.0994532024414962,-0.157577520563452,0.0449915827683988,-0.0482505903351293,0.164907886327566,0.0222800857034964,-0.033449431988721,0.0865427138573456,0.194846358100692,0.0576632330767691,0.125302758640505,0.128377156186118,-0.0134466968794141,-0.0765547021433665
healthy,-0.0514790268597966,-0.0097357320967171,-0.0876547450863951,0.0539855605637075,-0.0199829083519639,-0.0750957802576462,0.0009348528471481,0.0763812505607162,-0.0222653517688291,0.131154557082457,-0.0578393037314052,-0.0164976946189145,-0.127548151663556,0.0268157565772063,0.006048151114652,0.0022938765947757,-0.0190339545853927,-0.0546410627639093,-0.0062650003890211,-0.0012023892102537,-0.0921506517467322,-0.0970425274687028,0.140176096665698,-0.148145402775244,-5.94525251345761e-05,0.0449659265101177,0.110533677403087,-0.0398282374630714,0.086390997821355,-0.0346105161706517,-0.0364059062085298,-0.0863193499064492,0.0135589867899868,0.103712262355755,-0.0374470876102456,-0.0605173351039735,-0.118179805683696,0.0538609389244831,-0.126505445838119,0.0291332617396637,0.103176427417684,-0.0212497044644467,0.0152385206250386,0.150297126857999,-0.153894004628641,0.0402653659651827,-0.0634442286490604,-0.0601903462157334
healthy,-0.0287800801791483,0.0348185574458551,0.015463130504484,-0.039970403678354,0.0047934209207978,-0.0605308574378831,-0.0409101773614726,0.155874751007449,-0.0278278835391415,0.145366079753795,0.0284738772973293,0.0357436076245136,-0.0002088897195279,0.128390109166034,-0.0597976729267206,0.085642944568404,0.0072359122778775,-0.0941496793249956,-0.0971636266989337,0.0554029369001319,0.0809889368304629,0.086322066211627,-0.0101783126223296,-0.0232263282858396,0.081081418842853,0.222953196889699,0.0432944648649834,-0.0394118307278982,0.0527750214087576,0.0474529346559385,0.0690242490185577,0.0518357078351534,-0.11846508683137,-0.0521695172878352,0.0569233687903965,0.131748448511484,0.0593895557874666,-0.0038163783670145,-0.0657961206656764,0.076225883137614,0.127859602895955,0.0785581782659999,0.0558793803022711,-0.0258816202933194,0.0465672238407594,0.0672620295784871,-0.0732669188506442,-0.0514977573968422
healthy,-0.0487571124969011,0.179437830140717,-0.0990658782229686,0.0250075123023525,-0.0134162615314268,-0.0070250004672276,-0.0052612491892904,0.116161731069998,0.0216766162668276,0.121640350863347,-0.0659510240010251,0.001390758758546,-0.140640139731466,0.130948041632503,-0.0022971490617882,-0.0160503649254368,0.0654214855102194,-0.0083542279620093,-0.0384754122618501,0.109452920851284,-0.0755123409863688,-0.0824821155136808,-0.0604759373632816,0.0202990117183796,0.0136964679490109,0.0558939781062021,-0.030902881388352,-0.0035570179942348,-0.136567117950204,-0.0324550238236792,0.110627341774334,0.0151491928212418,0.0118511279547218,-0.0094170555241859,0.0011782258598547,0.0943385703799299,0.0859905933855291,0.0137484868707621,0.0457107713781661,0.107637150651595,-0.0050117540473485,0.0620162844945126,0.121701555989671,0.110841831497667,0.0820682471017536,0.0854072422170496,0.0776536507078634,-0.166061248664545
healthy,-0.0584114752674745,0.0814111826915877,-0.109012755761409,0.0644036275941108,0.0495928013892852,-0.0120696370055644,-0.0208943922618015,0.000712776119143,-0.0466156611570846,0.148807523993958,0.0193837007308443,0.0924444113007275,0.0459739631549147,0.0888231598210998,-0.0470539386723811,0.0752683795077002,0.0650410782846282,-0.028799861958093,-0.0330581780089971,0.127681041891629,-0.039633177330133,-0.0533896084172176,-0.0221294590077922,0.0232732085532535,-0.07768828532173,0.0959003393919408,0.0134736630961569,-0.0670091924099217,-0.0525710678026059,-0.0515822486026517,0.116088680444716,0.0222230929237685,-0.040670969320505,0.101889306234838,0.0037963887320877,-0.0854017250487616,-0.0286374022873837,-0.0506452015576137,0.146889508840203,0.0817253228708578,0.0229746418500426,-0.0017139511348136,0.0876083643352689,0.116533425457301,0.0268740600663077,0.0740583461591767,0.0643520163222118,-0.0675408142517636
healthy,-0.136507349373706,0.178877408753811,-0.203054355416825,-0.0218481652176408,-0.0507006332179515,-0.0973738141807466,0.0906604264946875,0.290303837779413,-0.142125115319412,0.221488146530367,-0.0721339283242668,-0.0767484600643931,-0.0362114468419712,0.0738850659680977,0.0151348362193156,0.216505179718096,0.268574945599499,0.0495909068589012,0.0787233740373297,0.108698857907974,0.039781728171427,-0.0570249929581495,-0.138650697142743,0.0127239506343108,0.0404736369907414,0.111931906477106,0.0022658486321252,-0.0842740338198279,0.153413596588462,-0.227550622039624,0.0429632358685351,0.0369270263805983,-0.089279536721891,0.110659543365886,-0.140042398500284,-0.136390176052678,0.0327656943628499,0.244564319974169,0.160377835211501,-0.0109347507346594,-0.0250842329446357,-0.0590260490560791,0.0126020692528581,0.266421946958676,0.178335421011003,0.0833921854103922,-0.07035505746577,-0.0576506107216698
