group,ARNT,ATF1,ATF2,BACH2,CEBPA,CEBPD,E2F2,E2F4,E2F6,E2F8,ELK4,EPAS1,ESRRA,ETS2,ETV1,ETV7,FOSL2,FOXA2,FOXD2,FOXK1,FOXM1,GTF2B,HOXA1,HOXA6,HSF2,IKZF1,IRF4,JUND,KLF1,KMT2A,LHX2,MAFK,MEIS1,MYB,MZF1,NANOG,NFE2,NKX2-1,NR3C1,NRF1,OTX2,PAX5,PBX1,PBX3,PRDM14,RARA,RARG,RFX2,RXRG,SNAI2,SP4,SPIB,SREBF1,STAT1,STAT3,STAT5B,TAL1,TBP,TCF7L2,TFDP1,USF1,USF2,VEZF1,XBP1,ZBTB33
healthy,0.137372674519727,-0.257812832522597,-0.0879719164919107,0.132745004532879,-0.229723113719196,0.210080150292082,0.120707140219066,-0.083998642458699,0.102561260458075,-0.134409189545994,-0.0095068700318905,-0.0303361178897098,0.0794294256288998,-0.0292385120032686,-0.0806311295767991,-0.164714742584096,0.0584971176872828,-0.296835942127593,0.281873703054909,-0.144593728426861,-0.225485527487796,0.0291336370906057,0.026994782934967,0.319931806787532,0.0462967935492224,-0.152178923176096,0.149891631686867,0.119480472582027,-0.0856978380013264,-0.363599207078264,0.391786423971962,0.344770181340894,-0.0567391752203445,-0.389178312519589,-0.129836284305012,-0.0447462377131885,0.197184779339437,0.0868907876848073,0.0398599480848807,-0.230303238780745,0.0110422935898322,0.255246990915197,0.270385986485562,0.219770128722683,0.020114845044725,0.0319727475336157,0.143804330095767,0.229104022062334,-0.100533678813258,0.0867183463018012,0.0246535100792386,0.135864107817726,0.262583834820832,0.367595055493548,-0.156797146913418,-0.308789260223298,-0.2856527969277,0.314093508856171,-0.226100623909889,0.101510239531283,0.222014954522098,0.118452052149953,0.294418048241679,-0.171236584709681,0.0160234439312371
healthy,0.31723981556309,0.297610085924941,0.315644356004863,-0.223608269897315,0.103238312729663,-0.237548473997171,-0.289438698211235,-0.441241449929169,-0.160653356431579,0.288073879245794,0.379138342991702,-0.0618911000196924,-0.298489842965726,0.336685423643269,-0.141476177515884,0.573737108228015,-0.227528638752984,-0.300402270457257,0.426228962530992,0.248709589259387,0.117847048785048,0.30522148609769,0.425714451581493,0.424850396343777,0.36023011446217,-0.331328763299479,-0.435219971334312,0.363720475432985,-0.307998880964875,-0.339171651050241,0.600672150608148,0.0388626141207448,-0.239768487431793,-0.232937616722764,-0.488116413998934,0.340085808721814,-0.0714618376350474,-0.308790877305524,-0.0944956009034909,0.0490158821146569,0.418330955587717,-0.341304359853695,-0.264461625066803,-0.264847003345425,-0.121385818219263,0.297733485157352,0.117023909449102,-0.184588507440469,0.361608159427706,0.347753435683142,0.257941337325515,-0.383792135901885,-0.32058188896634,0.544951533430685,0.350910866306745,0.389822344959859,0.111845962988366,-0.183621836684776,0.256970952865362,-0.235599300377298,-0.21955909413432,-0.251292112371482,-0.256312649885277,0.253495967934066,-0.0194603325926
healthy,0.237402107838397,0.536724773986844,-0.11559771717848,-0.366746244375024,-0.0226345240619527,0.367149424014388,-0.0353168166847342,0.0928385131569611,0.483853496696148,0.0345561256210805,0.463711520883336,-0.165443905151359,0.162902631400778,-0.160453076241142,-0.249229984462403,-0.461348907304701,-0.143503767255022,-0.0836252851562929,0.135040243195134,-0.0290174692103629,0.121850632116185,0.0654988253795074,-0.355043907572375,0.193515335312199,0.465144814947257,-0.418831799069954,-0.500275614864729,0.224443608500592,-0.0417911938034931,-0.188268363128727,-0.0865470955190985,-0.296233660437564,-0.141460257940718,-0.36744674511337,0.244295237648941,0.150338426463838,0.346799648268966,-0.254173520974163,-0.456470147047796,-0.185194643849668,0.0153508259182992,0.190286554290323,-0.104685975521741,0.442724778631838,-0.312571129989919,0.0316593467903871,-0.440135066000414,-0.0046213749610643,-0.18549196494865,0.0614065520399596,-0.218764890158284,0.331187902067467,-0.209664590672718,-0.125720296792293,-0.267101256367922,-0.549186941991357,-0.194649301932961,0.498084209322526,-0.289086393697942,0.267814750573319,0.294597343450978,-0.380722151290932,0.539732474988462,-0.158750549896717,0.056458525138851
healthy,-0.0795800772524876,-0.0553875983964177,-0.109547388827478,-0.218498732125181,-0.274317525637023,-0.239468871683248,-0.0585642485081345,0.0496975984585609,0.252241413663795,0.0008906997431295,-0.0916473095189897,-0.508284249702974,0.0227395422130767,0.0780410288048026,-0.183348009724828,0.0456991175283725,-0.0814261460884974,0.0724697113161129,-0.305455437938733,-0.0517295771407447,-0.200459396554299,0.0418086012397299,0.536332088797161,0.42319506885977,0.463221265177554,-0.30211655017751,0.0158207767520661,0.24103685889548,0.0238217466757907,0.110418718544326,0.484530270760376,0.281798131295381,-0.0070436993946486,-0.375252701200832,-0.273750712978832,0.428968602035967,0.0720376407192748,-0.310155370992987,-0.105609801733443,-0.5090404467742,-0.0605575076568503,0.0096357125937642,0.205738775189958,0.39954090163805,-0.293727516277391,0.069274313590682,-0.0456551177476273,-0.184584702458597,-0.135420497891131,-0.175837350431059,-0.166904806725695,0.0124414458533411,-0.3874174538892,0.153847781163532,-0.117470919684267,-0.19946752399028,-0.389017197821781,0.0402779314227636,-0.271813833465229,0.0252923023822379,0.181130579456273,0.263164172852022,0.244258904086445,-0.131125037250084,0.27837649686115
healthy,-0.210829658845457,0.152189472718431,0.137398697584263,-0.156312485703285,-0.399577019114819,-0.287417805025981,-0.0570280265407483,-0.563233658066252,0.00462790998336,0.0918399170374919,0.342480489773467,-0.289745068332707,-0.216889812926833,0.182456417375569,-0.0031541676495215,0.0836755944237975,-0.061750409396988,-0.154479246447793,0.141832187632355,0.124363035969488,0.236343412166424,0.184728949563171,0.214162168692556,0.403854408554204,0.205113139467316,-0.282397779279151,0.130709776802801,0.227521130767252,-0.164035554159494,-0.314224361475982,0.448715704081013,0.0688335472548217,0.0218512403645876,-0.607631845781396,0.0547738134912657,0.0964350357636178,-0.0676376308145138,-0.354922675968945,0.099035900786143,-0.214799534611594,0.13836315710241,-0.411306127471006,-0.186020524232355,0.086285662119237,0.139153951191183,0.0303827539379458,-0.0007492419731318,0.0939476631897258,0.100122268780495,-0.0168522169708133,0.0785720118552142,-0.0664790423121156,-0.286029559187343,0.488838075647457,0.249551898685412,0.0415156390041185,-0.42148541519034,0.085581582209552,0.0220150996670864,-0.0144276574887447,0.302904233266299,0.296594249244825,0.120831601834337,0.159699349510781,0.235007192680046
healthy,-0.0760616589757821,-0.307876097132349,0.109217162027845,-0.208694734438516,-0.427660451588631,0.369216133181232,0.0617079784802819,-0.270185730379234,0.332475421917887,-0.0622786282841682,0.190329018236143,-0.0830746916813285,0.0297308904703911,0.416792053134877,0.136447043226419,-0.390462221220481,-0.0557730777681942,-0.265563074400661,-0.0210651502965538,-0.0922996615253907,-0.510964616580715,0.183356669756765,-0.0818530942587502,0.101435411575224,0.14059112422875,-0.517183949996804,-0.139943031643473,0.152708242922527,-0.293988500841899,0.553821523178021,0.211616504259915,0.132380405005479,-0.119392857999207,0.313286028575195,-0.0084437613257964,-0.42845629215315,0.423126658525109,-0.0846867149234511,-0.0416213908868276,-0.525319724592923,-0.213050444792757,0.180541606809264,0.450332271939654,0.269734635099614,0.126980823058763,0.123181487341331,-0.247288005509224,-0.197483018216571,-0.173745913522458,0.0427145118057166,0.575879511344751,-0.442835311070211,-0.0755117081641569,-0.296584796853952,-0.365965677637895,-0.39516053558456,0.16507910271109,-0.418614991970556,-0.408513169988815,0.284102947641368,0.441370678928154,-0.155895173972373,0.0345330566749523,0.286173917505002,0.286777757072342
healthy,0.257259663883728,0.0642728097799518,0.116818718121729,-0.0886226236736878,-0.334997728105638,-0.0548497496720929,0.0855645797412036,-0.345773640494679,0.114404048060751,0.145364533938378,0.334703639269155,0.202146368726122,-0.0731199095552319,-0.268048448113535,0.314189633923677,-0.29005515065428,-0.199302564584014,0.0259103609615151,0.418459834466136,0.177807681338811,-0.149503594328411,0.223914178628922,0.0349793363649136,0.237426993431676,0.107775704566655,-0.153375836731041,-0.030127743230107,0.282078536381648,-0.370349038852009,0.27316315040027,-0.421765061374685,0.337946470475008,0.0593564211077301,-0.236839470259087,0.270987372977236,0.211312864685832,-0.0377430732941217,-0.0086328599849041,-0.190829184524532,-0.359647957672844,0.200675051876534,-0.169236780723017,-0.0190361434921104,0.0928269159347211,0.0181490773132219,0.0103500508098013,-0.181212392304805,-0.356317641583141,-0.217149480889424,-0.185971046385946,0.31937436775085,-0.159637878180288,-0.0047902882660737,0.555421019885471,0.336857600012924,0.144089349035377,-0.244084134942401,0.0444883541890741,-0.395695220487748,-0.168888586521958,-0.314584297651569,-0.101531334627612,-0.19907610745325,0.0137490894391873,0.150471382220577
healthy,0.0698623039007457,-0.169087022317589,0.103312218807647,0.0525314206898246,-0.258229176317191,-0.107973495304072,0.035667976495924,0.0541164831303457,-0.140467116701605,0.10178278372526,0.489679966385677,-0.113307905136092,-0.0741811443028008,0.185865439142783,-0.0564885775085743,-0.164934217946467,0.223088707924637,-0.136956194935416,-0.135693475056858,0.0949945539459585,0.214442883952131,0.096029106476276,0.298671957767632,-0.352791084783821,0.0995620253726777,-0.483000400314518,-0.120287076350966,0.230314183544634,-0.118339114139652,-0.0163738494135168,-0.114824067911548,-0.0942302594264998,-0.466853131917735,-0.438271351135605,-0.0095063030589289,0.219729968227564,-0.0398522431085768,-0.416680533299208,0.0013617069645149,-0.407140705767791,0.0682919414655109,-0.0754844213901882,-0.130354359108037,0.241539435423167,-0.114270914115502,0.0619961089855866,0.0713925850266024,0.0482908393087185,-0.155973348536923,0.0098730100253358,-0.223330359090676,-0.197470088639769,0.0471901367546123,0.109768217891933,0.0986432221645614,-0.214114883474464,-0.278299442527633,-0.015754704226832,-0.0063260785339668,0.217838532295571,0.0264903084472646,0.382574194415237,0.0921820410640236,0.0402846241993208,0.294503237203736
healthy,0.281259575104556,-0.245822819548311,0.228554145998274,-0.259470871098453,-0.378450429548085,-0.0856156064150234,-0.194681958784721,0.310664851078303,-0.213550010451582,-0.0164700761960108,0.28155573890866,0.136825993152215,-0.26985984194974,0.231084061742043,-0.172832743164089,-0.233988556856373,-0.260089399611922,-0.339650943759437,0.158170591814153,0.19726121956673,0.250489481499173,0.230769370154933,0.227246190569364,-0.143630337056787,0.256095913776929,0.274929904266951,0.0501888945391283,0.254876760701919,-0.269228181792088,-0.219386262098336,0.234338027026061,-0.0838228094725805,-0.30807495397642,0.194630929402571,0.278787426118575,-0.113458247922419,0.285024551615813,-0.273692036259613,-0.231609452275621,-0.272398335370827,0.122670891702176,-0.205090580314954,0.217305161623368,0.267463457248138,-0.134938342694418,0.225771235560973,-0.184340024796687,-0.198008631580837,0.213548918747197,0.239147827017685,0.277893632142103,-0.0950290302271152,-0.218532174969955,0.310075892157913,0.27823964004931,0.198094377162457,0.26610777874179,0.287646357677317,0.143507099227401,-0.092225127874052,-0.243149141932702,0.305028755632806,0.295629835893269,0.26621457862228,-0.0526905507350805
healthy,0.0436352406552153,-0.0461132416718643,0.0925802732773205,0.0264803887962455,-0.246918285307513,-0.144338706600794,0.0720466252028354,-0.0926447699467306,-0.0859972901118124,0.0170109998268925,0.151387318834307,0.0043259790513847,-0.061677291223931,0.0416657117081233,0.0344753990754913,-0.0266940544509099,0.0238246458934446,-0.21934057024239,0.193840109650473,0.0074822218639362,0.296494917031723,0.041796823980313,0.0480609796128242,0.264204419476535,0.044997825990334,-0.0717023116101456,0.0185463828703011,0.0885847562727108,-0.121404634014683,-0.0046648841320483,0.159436015298828,0.102425256266233,-0.0988621586270057,-0.250276127626375,0.0563493444452096,0.165848267370073,-0.0008446827040842,0.0039909783016517,-0.0551234957115945,-0.270611917027535,0.0511804877070552,-0.0402876594673917,-0.0549717892382313,0.0353054519834419,0.022034127576559,-0.0594375132533107,-0.0260625992269969,0.011396853165112,0.0188867463526356,-0.0609368155701795,-0.0296186664545819,0.0374277010911572,-0.0434564393023787,0.14085035368218,0.0529841381788968,0.0251134347960319,-0.0137704443939763,0.0630540354811013,-0.0367748537960983,-0.0077036831006262,0.0184899695393001,0.0055106590024064,0.230887553760674,0.0165254501692481,0.117611704043974
