group,ARNTL,BARX2,CEBPD,CTCFL,E2F6,EBF1,ELK1,ELK4,ETV6,ETV7,FOXO3,GATA2,GLIS1,HES1,HNF1B,HNF4G,HOXA1,KLF1,MAF,MBD2,MNT,MYBL2,NFYA,NR3C1,NRF1,PBX3,REST,SOX17,SRF,STAT5A,TAL1,TEAD4,TP63,USF1,ZKSCAN1
healthy,-0.0838531359480193,-0.0466877264319676,-0.0071075053740243,-0.0012295055084303,0.0472248962550732,0.0183718973471223,0.0372413168296716,-0.0131556743230526,0.0468934554329409,-0.0589026317601282,-0.0419151995538105,0.0817555500996664,-0.0123044827343556,-0.0068399663423991,0.0570888918318494,-0.0524838088570336,-0.0134716405414671,0.0107788017072678,0.0861586898642328,-0.0005520993908047,0.0275299534341632,-0.0015220351780443,0.0003549731205036,0.0458908469459907,-0.0156864017684712,0.0505132605931282,-0.0110584935690378,0.0027267415476276,0.01967068135273,0.0369982381307198,-0.0773572935632128,0.0113165754892048,0.0340051139116686,-0.0034661712911015,-0.0160064041995641
healthy,-0.108942677722132,-0.0568857302146175,0.0362410082768467,0.0642055357046831,0.169175554184364,0.0684380256255478,-0.0992587568256609,-0.0586439560015685,0.0797027741307915,0.003599457019404,-0.0042357843561477,0.104553344034529,0.066235194311697,0.146543428352993,0.16161711699075,0.0966231369810343,-0.0042107896188913,0.122825356386895,-0.0104759461094197,-0.110411422913121,0.168301311325655,-0.011880020103439,-0.112654432013794,0.126490702111961,-0.157885739323706,0.139561374097602,-0.149706372697388,-0.11822797194935,0.0614555416612068,0.103070490066349,-0.138146987088783,0.06701461472878,0.0831830585347378,0.19874633366718,0.106567747973819
healthy,-0.153331968435401,-0.0447779146556429,0.0480248219342261,-0.0378816708026528,0.131915476180097,0.0491014777540031,0.163309413386341,0.11266901820643,0.19090948261161,-0.111843093429302,-0.047413142435204,0.044877273210872,-0.0999302741288022,0.0436062438240349,0.0731383211527298,0.0594967715798297,-0.106428757995121,0.0155733404991565,0.16016544808629,-0.0841273773610618,0.118250362884263,0.0552601879380143,-0.0880246216749091,-0.145137982403676,-0.116416844627386,0.0652781364311405,0.136001881808927,0.0109123926673575,0.0126942227577983,0.0869545897588141,-0.049315723032109,-0.0633254964965737,-0.0779616089190288,0.11292811057012,-0.0623295219954144
healthy,-0.118135233988886,-0.0595351189412595,-0.135405110211049,0.0622154125258522,0.102432163348472,0.130584874873974,0.109903121341092,-0.0627112832084883,0.0678043634818064,-0.0970446440265714,-0.137116988003398,-0.135063331968712,-0.12615938989095,0.123229561821215,-0.0197359223392236,0.0485968012862575,0.0696149950211008,0.0737997918465177,0.0654814464076734,-0.0833007551793558,0.0694952369169843,-0.125068743559458,-0.117160051134127,-0.0189243662999947,-0.0518127286616085,0.135448880629935,0.0431842022477484,0.0131374390704004,-0.125269615682197,0.105115783757095,-0.0971163824502003,0.0909825128400585,0.022503159445455,0.13006806788284,0.0438663675151011
healthy,0.0303560305746756,-0.0250714652390794,-0.0728063572135989,-0.0009546178346829,0.0691159879677647,0.0576296694396593,0.0213646112268692,0.0194269844709603,0.0819705421050782,-0.0415953018094039,-0.048626119569423,0.0869355602155763,0.0186411555398152,0.0643651892193209,0.0068847794860968,0.0113482689348106,-0.0183387420876433,-0.0072643893173896,0.0029440943138961,-0.0176710795491175,-0.0123874464229298,0.0334036001329176,-0.0292230067393923,0.0116243563212811,-0.0424017455486083,0.064313764300304,0.077886638887419,-0.0770418447611551,-0.026663124303236,-0.0119857349685718,-0.0497349767607993,0.0733118743156374,0.0607195778252149,0.106321102668274,0.0609612088639274
healthy,-0.197525361839121,0.11722114838598,0.220094730195042,-0.200658750915897,-0.0347670236184491,0.272676441075526,-0.026070838448179,0.26433459715788,0.13149061525824,-0.0104733150239925,-0.162106061057678,-0.269694912535588,-0.0643566876488105,0.203757790585532,-0.100487563517156,-0.179294865964312,-0.124983029681984,-0.148113558878796,-0.174579596295463,0.174933214402674,-0.206653626393968,-0.185800643677034,-0.0950607187614043,0.0039096856781892,-0.323440525959131,0.256421940043157,0.148461391822698,-0.135994003320928,0.063732251584237,0.145626300228998,0.112965437627422,-0.162254667440156,-0.15388823657845,-0.0713408260525748,-0.165706602071588
healthy,-0.0271342994888904,0.0563545488086106,-0.0986050700666588,-0.0929374069784013,0.201650144125244,-0.141958343245539,0.087984391372819,-0.012661572722079,0.173815918356505,-0.103844926078833,-0.070446085641623,0.0009693689012816,-0.112576829840309,0.0828471376833759,-0.0996049966162321,-0.0642816934822301,0.0884340572046146,-0.0627107627018052,0.0574285274693725,-0.219129341996606,0.0629391643941458,-0.0416788478816136,-0.16569249097853,-0.0094920531437972,-0.393823625455101,0.109572589221035,0.0637987934198107,0.161559178712159,0.0285662710365729,0.0966699010405383,-0.206611635574878,0.134987630658596,0.0996975617552179,0.0042484053066525,-0.102406709172376
healthy,-0.130110974173915,0.152750380015403,-0.100436795623609,-0.124654174568736,-0.0563150003456383,-0.0416857483074555,0.0774344329566126,0.12960173633386,0.112036456453135,-0.0571437343307987,-0.136623434229079,0.115392970301022,-0.284807775540177,0.0060480426761269,0.205902164557402,-0.0196169796306834,0.247558834479414,-0.0674995096937683,0.16309982716859,0.0490862497022653,-0.0755980492370027,-0.212271638451048,-0.227645841068848,-0.130099311440185,-0.124707206012693,0.152275502785486,-0.145681089798683,0.157869692531964,-0.0672554290735018,0.206407427654123,-0.20715033856282,0.149766184559562,-0.162441327256489,-0.032681542575844,-0.0425366571764799
healthy,0.0250604607735086,0.109149424762999,-0.0223789313930334,-0.0890524238733118,-0.0662689981528443,0.0818853916748899,-0.0526032556742505,0.127271607196335,0.115890800655769,-0.158850391035099,-0.129851974265123,0.030830926344986,-0.14066577611844,0.0592865987921995,0.122706166012645,-0.104305438653715,0.135690976140874,-0.12084493439692,0.146735359900339,0.129390128807848,-0.104611992991182,-0.0971174613641135,0.0445459951329842,-0.0147287058559419,-0.209764499467012,0.149128615422335,-0.146395342991165,-0.154711101898864,-0.110008545307701,0.11166627491327,-0.0956896939874389,0.138543040701601,-0.0775712606014885,-0.0862514826860246,-0.124332694868484
healthy,-0.161230186551066,-0.0918256018204194,-0.206595318254337,0.0113608739070525,0.105324066889719,0.119070929818672,0.249368292561179,0.126342378307654,0.128596666805498,0.034308528005152,-0.244775903739814,-0.0441563712977566,0.147792612503243,0.154932934974064,0.0758008824448484,0.0737757095397988,-0.0024442122228937,-0.0214490653732481,-0.107104711595519,0.0080792764176556,0.087951457629023,0.0588950096984097,-0.11073823026565,-0.0835158758997282,-0.095987936659173,0.0839600878207464,0.120556344529008,-0.134601276965326,0.246287441959635,-0.0708897022827604,-0.237966582510887,0.121426403992915,0.0025893905232041,-0.0092223846666229,0.0478640012284921
