group,AHR,BARX2,BCL11A,CEBPD,E2F4,E2F7,E2F8,EGR1,EHF,ELF1,ELK1,ELK3,EPAS1,FOXD2,FOXG1,FOXP2,GATA1,GATA2,GATA4,GMEB2,GTF2I,HES1,IRF1,IRF4,JUNB,KLF4,KLF9,MAF,MECOM,MEF2A,MNT,MXI1,MYBL2,NFYA,NFYB,ONECUT1,OTX2,PAX5,PBX1,PBX3,RARG,RUNX3,RXRG,SETDB1,SP2,STAT1,STAT5A,STAT5B,TCF12,TCF4,TCF7L2,TFAP2C,THAP1,TP63,ZBTB7B,ZNF143,ZNF76
healthy,-0.384446715817656,-0.344016597250705,0.371010995817448,0.384349254460791,-0.0795491372698047,0.203777789043957,-0.31722955731309,0.307209688171897,-0.200390790290387,0.358549257492862,-0.0288847619368752,0.408946954424215,0.216378934696724,0.158524222522477,-0.381145003079998,-0.409604201347338,-0.28122371270807,0.247563298684276,-0.165011438309595,-0.298358606161556,0.175945630607181,0.331029912163185,-0.14278386487044,0.202970783472818,0.412082596553587,-0.144520222229099,0.393007576525296,-0.134599462578137,0.380538424857745,0.447309447340326,0.298079993450389,0.11897509964038,0.206003928644171,-0.357463267891972,-0.371740115686917,0.0462769921980777,-0.267867383226953,0.29227922846734,0.288080976779174,0.457509633997596,0.383348016698201,0.032682100298021,-0.315533634593964,-0.0455591942882523,0.284876875228688,0.295878934140526,-0.132165645145101,-0.352167431040105,-0.184184134668668,-0.401346473406157,-0.369152852477465,-0.0362776042082777,-0.105489649007306,0.366522210137248,0.388417622816748,0.257739519006948,0.254040703843532
healthy,-0.198508962018564,-0.0944656714125581,0.314308472727228,0.0875587794003358,0.121745566228549,-0.0617839983336325,-0.243365100910172,0.30140447690514,-0.317854220787521,0.319826228553674,-0.242705170411756,0.282349259437113,-0.123763238538725,0.0459486501344643,-0.262594609045513,0.0984758486421709,-0.095326551850437,0.123437748933746,-0.0996565754814347,-0.312140444716704,-0.232284897679393,0.323114789231795,-0.210693741272297,0.244113247004995,0.287373916025407,-0.0380669109175343,0.392800180698322,-0.215593858195075,0.319597386918289,0.322592695602765,0.331232440304705,-0.0875969196729001,0.0157204084662025,-0.25529950354469,-0.260146496516397,-0.228409508691937,-0.308373768478939,0.297309651621622,0.324502822722616,0.291460827851012,-0.273722487616997,0.0058107483624547,-0.0749074953161915,-0.2985011459528,-0.0913797471485372,-0.123084821683709,-0.044949738233972,-0.163008087125931,0.166432279283527,-0.297806512995504,-0.323550807789919,0.192884893425565,-0.193017476277812,0.167921825574625,0.263577758894588,0.225574609691222,0.192131233855966
healthy,-0.21229401212556,-0.218207709141542,0.322556855854112,-0.235401536728276,0.11956356533492,-0.0878514732368503,0.120522132085432,0.347110121977191,-0.122047167859904,0.438081738543894,0.384628474032318,-0.090891086311031,0.177694810530757,-0.0494409182074315,-0.255309813901118,-0.221744384998075,-0.108849238248824,0.218935428830931,0.0770320860179121,-0.0963186544046398,-0.145960185173426,0.225325937219044,-0.247342642904024,-0.263845830848254,0.309972838711595,0.27160307173375,-0.271119509891546,0.2937031599857,0.364697853754302,0.250623181205917,0.250288510013514,-0.262434507217565,0.10369929512164,-0.128458878428672,-0.326428868442351,0.187878417561173,0.0734318036194136,0.0178206705331864,0.142736217712294,0.210067497925648,0.108570567434922,-0.100981422761974,-0.228744052002587,-0.208702096506871,-0.191630252766686,0.0723922312280125,0.138734900345172,0.0595979987427682,-0.224173223146121,-0.27122951403064,-0.237046654808431,0.129712754475663,0.185794518926206,-0.270914238555069,0.172810322508456,0.0673031374085383,0.162508819944352
healthy,-0.195213697981749,-0.20467635377597,0.201857482115565,-0.189755454275591,0.169164695352518,-0.285474825841215,-0.142145928305676,0.396855472288802,-0.24298722135787,0.265541747940985,0.272184263526287,0.110494810836462,-0.0709640565348973,0.107611543288616,-0.253391624379953,-0.219028636635427,-0.0143268709682683,-0.315239959498751,0.0915507233659908,0.0769556225886614,-0.266620716653205,0.312167957848686,0.241727689087083,0.324168808714482,0.229226764121009,0.251257271045618,-0.128306705118376,0.232238714321285,0.195609171390893,0.211281276676293,0.284797127668442,-0.0945381960360791,-0.328547735880603,-0.241643330610939,-0.304874431350467,0.176898749192568,-0.13796685209165,0.214722869253735,0.182434681264946,0.31311372214684,0.212646343999215,0.200657639826442,-0.118956718256639,-0.2085399774395,0.0484639002138745,0.181231251575189,0.138863218019466,0.104510446864581,-0.28565784465497,-0.182698211988385,-0.221718661959726,0.0186183637691074,-0.0158841574917442,-0.153144673586922,0.221538132501925,0.0057970007204757,0.148581288554701
healthy,0.0970960664071077,-0.0736484636884198,0.0832476392637817,-0.204166076633742,0.0659017400695445,-0.173499033761358,-0.204783735911753,0.212851083851775,-0.123653397708969,0.276210023531101,-0.056655793223283,-0.043759923498265,0.0094018212442639,0.136352374587267,-0.0707480021726285,-0.143546100402103,-0.0868761943425917,0.0750330026816381,-0.192308997512652,-0.170157983450386,-0.226334079760456,0.228570948204277,0.101928977659798,0.203579690971524,0.207805288782038,0.157322020837022,0.204720018870929,0.0628512853985286,0.261995650007778,0.288810468128481,-0.112329622814369,-0.179789484396637,0.132130812082016,-0.119152229331289,-0.203653549936482,-0.0490318459134926,-0.0288627570063846,0.126607745575102,0.0947026474370082,0.239474203508066,0.14035795167116,0.197741924315021,0.065391316882475,-0.0938220386529751,0.10238444127704,0.218158164937331,-0.0317516492161276,0.0250344543170251,0.19218892571667,-0.133297541180752,-0.196570333532018,-0.0609415879147116,-0.244467389358648,0.252678312601373,0.189430697979226,-0.182771832559134,0.0774098511428891
healthy,-0.57280803255559,0.336425889622835,-0.702546949007579,0.814836966069028,-0.249167168120532,-0.382328511208234,0.33566274253636,0.501758540945479,-0.474715538458004,-0.247195289931107,0.061014427475324,0.180523403462894,0.280827459410802,0.396164730612051,-0.637086638552237,-0.509407081269764,0.156499561629742,-0.367524311203585,-0.73312226277649,-0.122143362574993,-0.684492795031214,0.490628542104606,0.521867075498996,-0.237246639935189,0.483670248050055,-0.105039764126191,-0.808185566672272,-0.352646499154713,0.46792758338501,0.504480052899252,-0.714187253565643,-0.710807856192494,0.0586883580006564,-0.346220203255505,0.069816934386568,0.11854561836536,0.0840884250083935,0.531525544682908,0.725944199430493,0.639628209953468,0.0830528777969225,0.495431105666047,-0.483056814348205,-0.21985072699194,0.718992306423265,-0.134186221886967,0.718487334912177,0.0881779830207276,-0.170916498271311,-0.618044589605589,-0.731758484082811,0.784665273895248,-0.0223453449793936,-0.757396456682744,0.617761521068388,-0.168964534451337,0.348622374070576
healthy,-0.324236442835206,-0.346457327542882,0.199943430663082,0.437927852882324,-0.110657796722338,-0.0389691720164727,-0.482295184495001,0.462165543627823,-0.458530970564746,0.0839114865389489,0.580872009623956,0.219210597165563,0.652729374568726,0.394674687090303,-0.237787740517751,-0.565800646655733,-0.469640103162525,0.36536627576329,0.306847903106349,0.174381139956817,-0.392069145704064,0.285731797634243,-0.304738759266382,-0.297679392402308,0.610385179481489,-0.2821395733504,-0.275355255258667,-0.262662627585839,0.34712792264497,0.503134058268002,0.400792339348124,0.473609537191293,-0.0052911961847392,-0.122818663435307,-0.371321954855177,0.441621364968044,0.159984301358858,0.345705090979797,0.526167646610142,0.164775389021825,-0.260546498380226,0.54427043997638,-0.405865679441755,-0.755766137370457,0.438051624829877,-0.11508957463985,-0.0563745202814175,-0.215121320457418,-0.348413229923973,-0.468894633672411,0.116255039239476,-0.0823823463403393,-0.337408004640189,0.137262434958704,0.351442477395222,0.54782708255396,0.329152175616432
healthy,-0.656657286586441,-0.1906547879049,0.113830846541231,0.206938487992955,0.281388877760871,-0.495395055257402,-0.30863265224272,0.500876193763388,-0.369857856548708,0.738403567346141,0.556831147448227,0.421703902853843,0.349752818812666,0.26915251419083,-0.359693951791549,-0.389356098587934,-0.0872219895557537,0.285276806191051,0.365466245686756,0.41215965093683,-0.724873908338554,0.0060218556573943,0.473530586608463,-0.559988574997748,0.504830866646797,-0.366905374937304,-0.334747303176968,0.317741963904655,0.556027550378193,0.593524461265338,-0.222030059408719,-0.14290356246785,0.249906292650365,-0.571696719993963,-0.535817606548358,0.582619862115479,-0.357159045608175,0.588859725749037,0.403829809992304,0.125485206674905,0.572629964194559,0.657666802844488,-0.567701938970203,-0.334631742558023,0.325007223136629,0.344193666644156,0.531781180673888,-0.691091892295243,-0.470486568283384,-0.463709112142813,-0.302886533647283,0.520912284428021,0.108179133185473,-0.312139425280362,0.42701697647031,-0.658544213235399,0.397867373802097
healthy,-0.320619558786805,-0.17394635631495,0.344658994388727,0.353447088541884,0.34192737142762,0.0795931516293617,-0.248795223606926,0.452137315758488,-0.203941783340057,0.144527458525576,0.0449747141872966,0.0492491417686451,-0.0991445111262891,0.613991584553755,-0.479829600770378,-0.0440638392795786,-0.545275868784991,0.290908419687807,0.0821728103237215,-0.16402329612001,0.0184240736308304,0.624767599596294,-0.246555465810444,0.33028121980057,0.463642522501297,-0.0113812614569256,-0.0146664034831312,0.0822697080343606,0.623239487486062,0.580916467791166,0.0728097958253917,0.0008654616949622,0.132879910502947,-0.11457003774537,-0.308557675910632,-0.0270629355955466,0.104500629222425,0.20872632029784,0.375908900703357,0.187423789675087,0.217579620053268,0.59924279373144,-0.107096073258117,-0.592272745909791,0.0489074194852291,0.497204738469686,0.33757687064362,-0.113561809780628,0.251962521988802,-0.35487041027081,-0.185650944061355,0.410743809816652,-0.0716614729563271,0.293974357964474,0.42870251944244,0.0419112044246799,0.237807745703387
healthy,-0.328842578652304,-0.342416258095423,0.36011935240857,-0.0502464904250584,0.186404644624839,0.123909567596623,-0.248569892017122,0.429476908506426,-0.217368066135326,0.319027461378453,0.331748668557042,0.0209996144701118,0.330915629650431,-0.0513723667679079,-0.395369444963297,-0.359340163238437,-0.391079640986481,0.128934168793088,0.124615473672358,-0.241590970102024,-0.297376786815427,0.354666391502112,-0.185692924927359,0.384364134469275,0.369806838728374,-0.162966173230073,0.0142058763980601,-0.301551176964388,0.409876987375375,0.394286407213148,0.306902671491777,0.0663812373802691,0.329507927015122,-0.36824106063732,-0.358151851088663,0.342147304354381,-0.356617015622477,0.357810322112465,0.292410551235241,0.374135116165892,-0.0158898800911836,0.251305676231419,-0.281094968993998,-0.380532970847844,0.228641720824931,0.423613035309461,-0.214040688558771,0.0120657557366682,-0.0140904822329621,-0.382475946155835,-0.376726982109302,0.258272092633226,-0.336317546040373,0.26757019082691,0.393235118260893,0.237651628547221,0.236046774004258
