group,AHR,BARX2,CEBPA,CEBPB,DUX4,EHF,ELF1,ESR2,FOSL1,GLIS1,GTF2I,HEY1,HNF4G,HOXA1,HOXA6,KLF1,MAF,MEIS1,MNT,MXI1,NFATC1,NFYA,NKX2-1,NR2F2,NRF1,PPARG,PRDM1,SNAI2,TAL1,TEAD4,TP63,VEZF1,ZFP42,ZNF263
healthy,-0.195584319766508,-0.157325582032805,0.0144338867272877,-0.186988341528203,-2.74626784674557e-05,-0.0772099651819227,0.172030178533999,-0.126544534130969,0.135971550896965,-0.0116992972410336,0.118070150371659,0.106977728181204,-0.0226646236961831,-0.112485910116225,0.0748417651797367,0.101282917760943,0.0359702151082608,0.0968592027701782,0.142810375545779,0.0757798783580075,-0.0699488954928873,-0.1101323680189,0.0723803926449678,-0.0729927326159512,0.0052153799296933,0.15002122901142,0.116792499944551,0.130235964321933,-0.227646906037495,0.131627520550125,0.15842663268499,0.215154839245962,-0.126552876855203,0.0997578488762796
healthy,-0.0084821376927275,0.0328507164176939,-0.0524919477085955,-0.0481735008546635,-0.0008643356836106,0.0698311563446431,0.0493299699348285,-0.026837206463401,0.0118838257117498,-0.0142257761366343,-0.0459312980423194,-0.0179286459317502,-0.0308284035906618,0.218043182323057,0.0650882255902606,0.0112441196408289,0.148445273095427,-0.0186678123650672,0.0201172765922189,-0.0514885111427022,0.0567005213824074,0.0079056984660457,-0.0249674234628883,0.0319891096104523,-0.0270690173296933,0.051012609466457,-0.0825439859722787,0.0314007495027901,-0.0492562902728657,0.0615248875526436,-0.0120627107389909,0.0378847033805903,0.0554554356327862,-0.0205554048745143
healthy,-0.0960025041721626,-0.0268871348519031,-0.0347506206578456,0.0251748212192089,-0.131629613108735,-0.0367872796615967,0.143822635927147,-0.133649346968411,0.0951500730164609,-0.101645602680805,-0.090093393493428,0.0088330091533613,0.0228253131686787,-0.0512516781044286,0.153291987918768,0.0209583313954707,0.0505711595756574,-0.0059110267327808,0.113702372767036,-0.0784531522673691,-0.187123221976739,-0.0470547746109413,-0.138674198704786,0.10871573566414,-0.133737166112199,-0.0080716970123051,0.0288119175888407,0.0528673374552327,-0.101279423463071,0.0419977757455673,-0.0963776249754458,0.0471495128387853,0.0753468028685575,0.0488474560661324
healthy,-0.0093419612486349,-0.0755246205111416,-0.0439906630629503,0.040786410887231,0.0576177320254839,0.0485646103754167,0.034562678531007,0.0491942120842921,-0.134442679504695,-0.0229501723233125,-0.0438148479888295,-0.0291967076037611,0.0018208645392024,0.133807490273491,0.0551595215328612,-0.0406446044826622,0.0224219902848188,-0.0846516233286898,0.0219776901577524,-0.0556377919536395,-0.055039796586722,-0.0251585177206366,-0.0697925670942487,0.0477490470202814,-0.0977631589296472,0.0059073005285793,-0.194535683921337,0.0200008815544653,-0.0750952946369067,0.0503651280441649,-0.0422586385937243,0.092742915946426,0.032629096474079,-0.0591592818496469
healthy,-0.146217096282182,-0.0876160242006615,-0.118180054368715,-0.0439153839777765,-0.0540057536143948,-0.0226089983295327,0.0518391710410355,0.0243448536156856,0.0590085773839082,0.0073972512072693,-0.0674171054988576,0.0454797685094962,-0.151165679789413,0.0044283180639798,0.131256773637237,0.0350859514275153,0.0332225301970362,0.0334892492362246,0.0432544395597572,0.0154066425174405,-0.0627591663509031,-0.086458799264163,-0.0576185723151923,-0.0332231381648112,-0.0157470329458389,0.144707869924876,0.0570868270098361,-0.0055667198413258,-0.125111888362791,0.132270673151006,0.0639915408727705,0.161303983512765,0.0325898860828979,-0.0239834584967066
healthy,-0.0141012909828271,-0.0679735005073395,-0.180160996480161,-0.0740286360109658,0.10923827308987,-0.0891933751385377,0.0521022830886317,0.224392663720575,0.0348004373127212,-0.0958901924252189,-0.225957597567254,-0.207443468031068,-0.112572740666321,-0.129728499769467,0.0641795667826795,-0.0536731075269549,-0.178673818443179,-0.0947289604591885,-0.114471082000034,-0.158808387183925,-0.208759033498163,-0.0058599605671646,-0.002522744047947,-0.14380583567961,-0.189313405070051,0.160483278741287,0.160755424075226,-0.119463554771135,0.0127060061754866,-0.15280783782953,-0.064201558324816,0.134786947166977,0.0176615645722866,0.0726549500396521
healthy,-0.0670033758213037,-0.0228854834804802,-0.0850555816365257,0.0802508944969774,-0.0267915408205624,0.0409278304937334,0.116358017297963,-0.0442342262040566,-0.0442182056508571,-0.0088768652928066,-0.0501115509978223,-0.0751731185428902,-0.0818177045998864,-0.106396930258625,0.18293228876357,-0.118027112471299,0.0243310303191717,-0.0160341090521862,0.0090792172032185,-0.0597191999865744,-0.136575216025558,-0.0835745431107462,0.0144384619535181,-0.163491224220978,-0.151772312790583,-0.0050795012444317,-0.285312003689914,-0.053841135782661,-0.220077543411882,0.0979489228514663,0.086520846079155,0.0736351454357403,0.0176561284461211,-0.220253769497076
healthy,-0.0279758224852226,0.149353536898119,-0.0429186959242759,0.0588612536742435,-0.0526063044255778,0.114744364948394,0.0406540967276001,0.0327194112847535,-0.112590580085459,0.0197396577145012,-0.0634670857229658,-0.0719382067534068,0.0973927015518101,0.111905472908585,-0.149576544282039,-0.118963122357021,0.0881656417874696,-0.185418690853368,-0.0114886717420664,-0.0659023585254183,-0.0013636080041473,0.0176559576038539,-0.200549873979307,0.0674529549465308,-0.0814125737788947,-0.103499496229861,-0.0961994799208481,0.055225061407381,-0.0721815502047936,-0.0914887505297669,-0.0836762538312782,-0.115411089239422,0.0707220639616555,-0.146779932879675
healthy,-0.0153807420390272,0.0353021843103681,-0.134049769127036,-0.12532507304067,0.0690867620548865,0.0041141307015204,-0.033768145175479,0.13138633841417,-0.0435471990918223,-0.064353683134707,0.0803066778057518,-0.103487650252101,-0.0848113760972197,0.0439762281611485,-0.0364486144306465,-0.076686450958052,0.0977210661112465,-0.102030961821801,-0.0610286365564564,-0.0819326110035126,-0.125217209800077,0.0516521627588378,-0.0788817138579795,0.0675673019237656,-0.116380194787369,-0.0163478397193106,-0.127359467862343,0.0996187961396497,0.0118293822702522,0.141244525309402,-0.0098982524214801,0.127162633488729,0.0753946585459231,-0.0752086247545627
healthy,-0.005436390478673,0.0549037756560958,-0.134317282086579,-0.0322648671963532,0.0722815935654677,0.135204903316755,-0.0448392578001096,-0.0539501092993922,-0.080534575729456,-0.018698555919382,0.0280123862830148,-0.0974744794399784,-0.0703897192022214,0.139633144815915,0.137058187741584,-0.123360009959495,0.0881323318005935,-0.14312868645629,-0.0569547413838106,-0.0954874792991356,0.0087595935605083,0.029491597060254,-0.145465588886638,0.0516496777828762,-0.119041582631955,-0.0435597025722648,-0.0199177913355737,-0.18938941490409,-0.0597636532502081,-0.0102953599193915,-0.0733001205007939,0.0574504351971393,0.115688377584014,-0.0911248814963805
mild,0.0406334541717285,0.197389939461059,-0.348606727832118,0.100111382495469,0.194970567204662,0.121723269943262,0.211451003504494,0.0744719971082785,-0.107109835923002,0.0686078427711065,-0.0780628515262515,-0.168762215265789,-0.0189222120590864,0.159088191664977,-0.143261615457759,-0.187345021749384,0.0913846561714457,-0.154256527857937,-0.188424173755787,-0.31248613712032,-0.136973742696966,-0.055827655919926,-0.308335532307357,0.0660280494457494,-0.206593826678314,-0.0330869391333056,-0.290582779351061,-0.085822836730704,-0.0925544337186746,0.110398917405319,-0.061609014703057,0.278436278200707,0.176056203864387,-0.107132745190557
