group,ATF3,BATF,CTCF,DUX4,E2F1,E2F7,E2F8,EBF1,ETV6,FOXM1,FOXP1,FOXP3,GATA4,HOXA1,HOXA6,IRF2,IRF3,IRF4,KLF10,MAF,NANOG,NFAT5,NFYB,PBX3,SPIB,STAT5B,TAL1,TCF12,TCF7L2,TEAD4,TFDP1,YY1,ZFX,ZKSCAN1,ZNF143
healthy,0.0413306763329142,0.049603210786158,-0.0452475949606494,-0.0810510856048714,-0.0938440035891887,-0.0308505944658031,-0.0647375968107979,0.101449762329762,0.0721820894433235,-0.0600871244603752,0.034642570040285,-0.0984153150700053,-0.137991642891278,-0.0150817588713865,0.11941568870106,-0.0273515904698312,0.167579605320353,0.133926639021591,-0.0234753426564795,-0.0006235044977732,-0.0479946154112455,0.0378317548893395,-0.0715822568454646,0.11485139417401,0.0641459988145657,-0.0811520059105219,-0.156805045293482,-0.0447612099947253,-0.0819119764003327,0.13572727191063,0.0365251499423376,-0.0600888993369163,-0.0942642159293423,0.0819044090972505,0.0009952929775673
healthy,-0.103002252937293,0.0785338574491039,-0.102603231992488,-0.112272241489687,0.0281338759744906,0.0076447064547643,-0.128930291464471,0.0712144257190499,0.0690572976160002,-0.0945258719504513,-0.0795795392822331,-0.145700905049946,-0.0268426008089458,0.0210725901249534,-0.0606199386808648,-0.0303236816348256,0.109972737474206,0.0988858358045281,0.0847787501294698,0.017573976663954,-0.135849064960837,0.146443893100873,-0.135037788319425,0.162930709946668,0.106361423961776,-0.093324715893829,-0.152239213542178,0.0592755198470001,-0.134871808158934,0.0699316780997696,0.148397110517648,0.023200724570704,-0.0944614719210623,0.110107677366295,0.14234002851621
healthy,-0.107081967817817,-0.121782028290395,-0.0751084481761062,-0.10908007173595,-0.0623801019529254,-0.0808564225227374,0.0839959811123791,-0.004835805296938,0.169209337943243,0.196313151713563,-0.0928354036525739,-0.164257519602597,0.127097618064679,-0.18929918375874,0.124279911934876,0.0267493802194663,0.101755923674765,-0.0933829892788224,-0.150703988737822,0.141598030543405,-0.0394792489235356,-0.0642258562834774,-0.167376067955977,0.0830625988289721,0.211696806105101,-0.0249356994862997,-0.107424932012644,-0.19201265069704,-0.145522580279183,-0.0004217272061283,0.145993026873745,-0.0929414698211429,-0.0705616097518148,-0.124218911200608,-0.0199385112151754
healthy,-0.136867398560625,0.019088218719308,-0.0296897999355551,0.0555245351510684,0.0211838831888998,-0.237421304794798,0.0063994758569841,0.21044471806838,0.120021245398772,-0.152245777649531,-0.0524877228672874,-0.13240939598805,-0.0753384017920271,0.148571823783084,0.0982477024463649,0.0254822493481569,0.16084467665568,0.03986254805436,-0.0655109623877876,0.153727742101034,0.014757516172551,-0.0673725533201803,-0.101734629831792,0.184873598890878,0.055224363386478,0.113653250657852,-0.128194333266548,-0.13486188682753,-0.191633350712538,0.147782992684183,0.102182834827234,0.183612030760878,-0.10914278431001,0.0857688788304671,0.028726315282392
healthy,-0.116800225240524,0.13148891910755,0.0205409964536647,-0.0735243919200415,-0.0905917788810844,-0.109991866240622,-0.051357352740691,0.1148744708912,0.204315215587177,0.0406611932331243,-0.059468700433335,-0.0786336780452024,-0.178326350859031,0.0122989602934277,0.0480617640042584,0.109456475542257,0.127074725501664,0.100072313490851,0.017664142185449,0.0814545819760493,-0.0977193852369469,-0.0430775623823331,-0.0728728585022059,0.128526353209183,0.0199757663195878,0.0078661798336469,-0.149487155805524,0.125916479840511,-0.0670541127220573,0.110545531221165,0.103854654533806,0.138011230333163,-0.001540922749142,-0.0197592769156387,-0.0933590432726143
healthy,-0.0717904118856847,0.170451520657889,0.0213137225524836,0.0599913715721081,-0.134320039013684,-0.117691192506339,0.119085111255933,0.242589692974652,0.132845203928007,0.0859205619347792,0.147209471909502,-0.150366287901229,-0.11725460391965,-0.135265141819136,-0.0735914297128173,0.0203484805700508,0.124119905501112,-0.117921354528976,-0.0532220907094651,-0.105712697740738,-0.0728142732582579,0.187593556550082,0.0014421089230833,0.150350464262173,-0.203153228536647,0.129452831491237,0.147582765939966,0.0767191158235545,-0.143544860955333,-0.140773566351522,0.216248728368357,-0.0365810168446678,-0.123082737886605,-0.166138859758733,-0.206369742802995
healthy,-0.0202229204068396,0.0721955381551689,0.137504131260349,-0.110908167758844,-0.0532736242369333,-0.222987768436361,0.150038727029605,0.0833922319108231,0.23878849663278,-0.209236059574627,0.0675258384645569,-0.0673960452784048,0.0478095726777728,-0.0609678785124632,0.0813493618303042,0.0390850987131745,0.0204592274598001,0.043104734391925,-0.170142176212643,0.289039982063218,-0.0612151663764349,-0.0937273712345405,0.188653627415281,0.148556756775537,-0.139818886221505,0.0901234690606731,-0.144259745810644,0.146278677723159,-0.352641059056161,0.329575645910969,0.192702252435101,0.238024232186403,-0.105506706822448,0.0747031161576807,-0.129137412118495
healthy,-0.0862508031857568,-0.0194002222068882,0.186417601295322,0.0233048186016215,-0.063296607373334,0.0869916975569138,0.101265367426736,-0.0661119328502526,0.149732020353046,0.121776643880267,0.169499320381701,-0.0827925821983094,0.0252734151169605,0.248951478730472,-0.200845791756689,0.17296741438869,-0.0038784772954187,0.0372849620333466,0.0046343117913837,0.154200475863782,0.0467073748728782,0.152037083105755,-0.0141538876803655,-0.0621571877848353,0.111206662293251,-0.0281579562070627,-0.0478356677250689,-0.0375441157367457,0.161199610907107,-0.102803730138165,0.0462720739637016,0.127390839801536,0.11480352345986,-0.114919074355228,-0.13329333834104
healthy,-0.148320368037667,0.0244301631868638,0.0939441141762318,0.162576715580604,0.131902426153275,-0.101459050070545,0.0886665926146087,0.0707965082709758,0.217976986411927,0.263235816951418,0.145206722508978,0.0536479009403332,-0.067201179170471,0.128771760439486,0.0513695703293301,-0.0083716185443806,0.0633278537133219,0.0100152072523358,0.20174105567364,0.189509308482297,0.200505303901059,0.0035642795961635,-0.116462559072468,0.161542369331715,-0.0880740003366199,0.108269374968626,-0.0506447941137932,-0.120018266908743,0.176196717869724,0.11961801505586,-0.189680990349399,0.0841443417668279,0.0949177489315287,-0.115730043606097,-0.143218721722084
healthy,-0.107865457766718,-0.0689398223139904,-0.0421795950502101,-0.0263968962666843,-0.064982157675533,0.05019218810521,0.0983583283694424,0.116661295377839,0.191689457747825,-0.0038611221585309,0.0771210679930282,-0.104322749401758,-0.172238138169838,0.0468884064767225,0.205095662701296,0.133151777815564,-0.0185395069036886,0.105639754595386,0.0764606670706053,-0.0633055984642585,-0.0939147186041502,0.0495577932600396,-0.125362046219863,0.0434329030591608,0.0729228307468453,0.03573516320773,-0.285692305872468,0.0884281510447792,-0.0886727498076819,0.106332227056851,0.108235149302123,0.0386087691715694,-0.0933152673761453,0.0011480509358148,0.0199747918808468
