group,AR,ATF3,BATF,CEBPA,CLOCK,CTCF,DUX4,EGR2,ELF1,ELK4,EPAS1,ETV6,FOXP1,FOXP3,GLI2,GLIS1,HEY1,HNF4G,IRF1,IRF4,JUNB,JUND,KLF1,KLF5,KMT2A,LHX2,MBD2,MECOM,NFAT5,NKX2-1,NR2F2,NRF1,POU2F1,POU2F2,RBPJ,RUNX3,RXRA,RXRG,SETDB1,SP1,SREBF1,TCF4,VDR,VEZF1,YY1,ZBTB33,ZEB1,ZFP42,ZKSCAN1,ZNF143
healthy,-0.177511097537415,0.152211692967695,0.202787379240277,-0.144976558366745,-0.140348957621866,0.167278145883507,-0.036784644760153,0.138260063666891,-0.164775930683428,0.174844732165975,-0.199601604075447,0.223748414636184,0.19013472135195,0.121801547616158,-0.177711706676047,-0.14298924452298,-0.177137432269955,-0.0959885139697619,0.170171975280709,0.0499174153123299,-0.118686674311981,0.182573361202764,-0.178659522383892,-0.10337932340233,-0.0088587591545198,0.0184474544977283,0.17462909055408,-0.0489339170540195,-0.152265207006627,-0.195602724780661,0.16452029381932,-0.16168147257406,-0.163111299578445,0.108336516343103,0.153796072587812,0.163039497335278,-0.135365118578313,0.170983356939771,0.0292807133564785,-0.155040642627864,-0.139397990575225,0.132194193200439,0.180077892347023,-0.0826464958264355,0.15269847368175,0.227778559387513,0.149893853922968,0.166704556551066,-0.153631420029106,-0.177889819300873
healthy,-0.128477575105323,0.0503258222898808,0.0063573162509581,0.0591692376925756,-0.0921868618312524,0.123634659669031,0.133586390093242,0.0557679041066044,-0.0755562954151104,0.217705988032154,-0.124394391216836,0.149303279700056,0.126300469794275,0.0567615389944311,-0.126066761157367,-0.112370565360644,0.0434396923834026,-0.13323267943755,0.202424779091701,-0.149354162113645,-0.110666848218884,0.133123515892068,-0.120469890365629,0.0274495045066588,-0.124232333325595,0.150314372967035,0.132381826832755,-0.0287496669957398,-0.104218086405748,-0.132762341617035,0.095703459660253,0.029512189288168,-0.0713828990841631,-0.131555117414,0.127454475146361,0.108597803135676,-0.091379428020707,0.116934536136721,0.104530649803512,-0.0918985714216035,-0.1151940850076,0.100055009339801,0.0708296177374144,-0.105539796039359,0.068498826768994,-0.0526347416085823,-0.0719854403185578,0.114082524934196,-0.137687097261919,-0.12033853066524
healthy,0.161171731899263,0.272327007138997,-0.21995706219992,-0.197667029544773,-0.223482487696771,0.371208067609893,-0.033427529242615,-0.118101230618308,-0.136028291027493,0.0209549456335508,-0.354162339778275,0.338774762232996,0.343265570060735,0.224365343259675,-0.283509241420759,0.288039646867275,-0.277076532100965,-0.0817945927814961,0.336609743388979,0.212808740144609,-0.290322601888375,0.323902144105002,-0.280286318886593,-0.311417566986404,-0.190325573911335,0.30187387455476,0.272402299726626,-0.165540891273159,0.140269138886693,0.294454651482519,-0.123324023273942,0.279230890047619,0.243495752458751,-0.169257736989633,0.279920136099478,0.172359582189457,-0.117996049443428,0.221671087010833,0.245323715610236,-0.256280548062029,0.0210290007955928,0.213460863428863,-0.247450564634229,-0.161698399266331,0.239636126866875,0.413107678725966,0.135342471692643,-0.17245296022797,-0.101337064700983,-0.117181252287799
healthy,-0.152922985315441,-0.0095277016025055,0.179216545503691,0.157947675367742,-0.217392147964041,0.266924039700815,-0.0930191528114785,0.102322818691627,-0.16515456726708,0.250108945944746,-0.123908666683213,0.352200016723487,0.247391313326662,0.139862226857964,-0.190248131084054,0.114225834026994,-0.301612899399044,0.0890329808756859,-0.0039299753191506,-0.0596243304343317,-0.208821303982765,0.244720411123219,-0.260121607832499,-0.205905433943382,-0.125264510727675,-0.018397696676889,0.136598994297253,-0.0983634141994179,-0.122421544776095,0.03159508375576,-0.105882281267972,-0.20283564086597,-0.194025009183808,0.203401824849864,0.148019451728847,0.141417250166463,-0.205620881412697,0.183487072046694,-0.0135964076268398,-0.254171127319395,0.0083239515101768,0.178061163813371,0.0070398717873068,-0.0803396017893352,-0.059561807091478,-0.0079977122009583,0.165760165322035,0.242420021662581,-0.185166616519953,-0.243470292338461
healthy,-0.302500170197338,0.0062454089497609,-0.168864783557641,-0.0121159468500291,-0.0183385037384072,0.253179932916573,0.321581976399466,0.324541799160235,-0.254253061397207,0.354407314850423,-0.332760016304655,0.21400221842002,0.219507598747478,0.274808074627905,-0.181228969703306,-0.354766194859327,-0.0436953779486868,-0.114161810747885,0.157443096378607,-0.0132278968231215,-0.330144735640045,0.189566082395461,-0.189554553719576,0.0085917267945117,-0.073842476415092,0.334467135520873,0.288146374459637,-0.148502980994389,-0.142560937211269,-0.359887790212639,0.0180487309562673,0.0898872058427931,-0.329750534880002,0.0317409406086106,0.288234757373164,0.01292016653459,0.248071627414561,0.172004721620184,0.302521055792918,-0.24366177382932,-0.102017112439066,0.311197567516825,0.293273523458127,-0.20329928529645,0.0424163540157066,0.226915523933816,0.0409350758335421,0.0369994862588625,-0.294508917781715,0.0295420212609682
healthy,-0.125611290844213,0.252484782106473,-0.0470384279458527,-0.0542409167282039,0.345925216539501,0.246583870989612,0.0640135690936776,-0.604784855732062,0.406227036624178,-0.284719493513513,-0.540630805647506,0.404070156764221,-0.0744222881678522,0.342944252483051,0.194316428383273,-0.0829511871140813,-0.373143763272234,0.206168270363747,-0.504403028499731,0.369551565005471,-0.101590460403856,0.412595153460704,0.412691645454438,-0.166681405177581,0.0515228224046864,-0.183711887321813,0.124806717896453,-0.443421152709209,-0.105168468671541,0.071924493580031,-0.062175964212991,0.0788946211274692,-0.152326092609654,0.0740576051915307,0.337283861850573,-0.376868992780359,-0.090753203357506,0.266194449716321,0.0752378583648983,-0.393112639475679,-0.131333053222706,0.340851937118902,0.0437282559107781,0.182933565872348,0.392602863758778,0.417674108880933,0.477102179772342,0.327295166749127,-0.485325638988402,0.318220662338323
healthy,-0.0259785265789518,0.276146299508978,-0.31028272959144,-0.443812758703353,-0.456649787580385,0.386720201528226,-0.0050019878374396,-0.325188501869983,0.257321600138242,0.150614690230395,-0.299499512808941,0.254415405171475,0.32396586586386,0.146297162160631,-0.213520719317822,-0.194215837770523,-0.281441719987887,-0.391161940760382,0.174861617991471,0.443506775108193,-0.381446853416153,0.416740567987243,-0.504958841129223,-0.416380918245265,0.370969836624569,-0.13504176984444,0.227019486408434,0.0967425346558208,-0.108511001303077,0.0887614264827535,-0.174614926832714,-0.0072566151910319,0.0236866791557927,0.0324494087897656,0.249762030892596,-0.224280781754718,-0.15791480096784,-0.0077761813946958,0.0775402246955835,-0.127805063062712,-0.391804636147672,0.409232068139374,0.131658855033162,-0.126176468623405,0.495694289743357,0.429844412828089,-0.178730557664653,0.233606356743014,0.213610307159687,-0.334959202922809
healthy,-0.260574776240463,0.0636690240203225,0.0765032988981286,-0.103930280783336,-0.357860210060051,0.491957448694772,-0.189403173649589,0.191015305625708,-0.0943136315461952,0.126692485105239,-0.375327820575809,0.0641732269410966,0.465778109166594,-0.0482302667760929,0.0995357699826267,-0.0673276599723817,-0.328527775454858,0.147054553845613,-0.410399204184216,0.215490503091796,-0.156151202009634,0.34721066012626,-0.305462421571179,-0.394542490609866,-0.266754169497494,-0.242593545664259,0.269843042769536,-0.231407990665885,0.193470554631216,-0.333561159419622,0.243511896891462,-0.0029116972507899,0.282176356692684,0.260196701239552,0.349103505200238,-0.127448120509265,-0.419091893078175,0.103341169226179,0.340187480862704,-0.1125092950241,-0.103894053098479,0.35851910107838,0.398007431951413,0.0518539615377861,0.0903852434293373,0.0635427417211207,0.291233483745953,0.0886820276432808,-0.217882816786823,0.0239214387775347
healthy,-0.35644894201225,-0.402407992400296,-0.39112535996345,-0.294992937756124,-0.390915595566887,0.337657182710294,0.434493722602424,-0.346106960371142,-0.437955870568111,0.391157610325814,0.177872625338923,0.233194482768384,0.40073200897979,-0.0372612586090778,0.171421426083016,-0.417104534300482,-0.40995034414297,-0.4045276847723,-0.345069528034714,0.0665726658543426,0.221262031415473,0.391115127553862,-0.406622222470732,-0.390891933119714,-0.327461835153019,0.388983131927472,0.379437055121463,0.128786112048813,-0.345504984060622,-0.391381627007161,0.368095860411884,-0.37043478825004,0.0092848458255039,0.277653297461325,-0.394928496887951,0.1003133055858,-0.373735379867909,0.371705495162204,-0.0484006373116852,-0.407309164325155,-0.394488655543648,-0.0196838366057483,0.429028915449402,0.183640171729203,0.329692226360898,-0.257183636162065,0.294888390547442,0.38517201615978,-0.358526060251502,-0.408882580020977
healthy,-0.200240492200046,-0.0729463162905009,0.18586644685519,-0.087387714505168,-0.205356067365623,0.212846874728481,0.273622554143009,0.197731811065218,-0.282681479317008,0.209576688750211,-0.257276208648868,0.198102997464919,0.256777473118258,0.256260973048458,-0.12371822887074,-0.230450399990582,-0.0705650475360963,-0.293257559954747,0.0500595923278913,-0.224960154543902,-0.210460722028185,0.242405290184769,-0.245451543987939,-0.0004351270193156,-0.203624005258789,-0.118720916826951,0.23591918212305,-0.180831795417076,-0.247803476507353,-0.121410733747012,0.215911277274585,-0.0974706468463979,-0.109280802932065,0.252894540776481,0.210673609973643,-0.055316235386605,-0.212189215598554,0.250674956678805,0.183579308017939,-0.239871271138654,-0.255387345831198,0.240000383132248,0.355936454475939,-0.066596398687955,0.229799129061881,0.191971392243734,0.14686590531831,0.232115884147019,-0.237198482909935,-0.255569445381753
