group,BACH2,BARX2,BATF,CTCF,DUX4,E2F7,E2F8,EPAS1,ETV6,ETV7,FOS,GATA4,GLIS1,GMEB2,GTF2B,IRF2,IRF4,JUN,KLF10,MAF,MEIS1,MYBL2,NANOG,NFAT5,NFYB,NKX2-1,NR2C2,PAX5,RXRG,SNAI2,SPIB,STAT5B,TAL1,TCF12,TCF3,TCF4,TEAD4,TFDP1,USF2,VEZF1,ZBTB7B,ZFP42,ZFX,ZNF143,ZNF76
healthy,0.0343602191718539,-0.0536858815583153,0.031542426115415,-0.0293107861953896,-0.0230136707894588,0.0131185659724607,-0.0213689828392038,-0.0189775176178668,0.0736663747636275,-0.089540681296828,0.0860567638233485,-0.0815345901772936,-0.0474119469772216,-0.039879490750748,-0.0079522321623013,-0.0130848390815657,0.0852431850289055,-0.0097558806217937,0.0424114773554008,0.0685204002109445,0.0009727958098041,-0.010446131271956,-0.0216476217770188,0.0461179028980808,-0.0541654893796853,-0.0109853584452232,-0.0447692230145893,0.0159151203218562,-0.0114439181069561,0.0250920006637148,0.0104710270234489,-0.0371291661335917,-0.112224793018542,0.0117227549209237,0.0046812367577418,-0.0631948054129456,0.0780745057870801,0.019259769627653,0.0604261442723171,0.111199735918218,0.0602611155610673,-0.0203819546039069,-0.0499031491082042,0.0202014402515313,0.0124762086799686
healthy,0.0621825436888194,-0.0296004541828245,0.0455779967311314,-0.05428131861076,-0.0626690400710809,0.0050575654540223,-0.0594556605610598,-0.0441339186089484,0.0920830425618935,0.0347626409587906,0.100955958064369,-0.0327644171210007,0.0425840615291709,-0.0696178927696476,-0.0632999515007835,-0.0203981189854597,0.0368280800165568,-0.0674324213653359,0.102248385916293,0.0442459198581663,0.0459741251803999,-0.0222059841109161,-0.0850240697720415,0.0836814294737626,-0.0681540624891724,0.0407143352486232,-0.0221803714221415,0.0748811556083769,-0.0235984027421808,0.0255577734334396,0.0497925140224363,-0.0611659225307056,-0.0928645189784323,0.053368884661221,-0.0351240403385343,-0.0813316461592611,0.0582652493508651,0.0927480318910674,0.0836224624077984,0.0849284201263916,0.105416762340388,-0.0035433056705077,-0.0464682908988482,0.0806806208101253,0.0655480799346965
healthy,-0.208258708625698,0.0994614784090355,-0.113782008179763,0.0482628950618492,-0.0196908086360477,-0.024190101412996,0.126147551128193,-0.135541689480234,0.204665369702732,-0.226709177465672,0.154807110435552,0.0272320831509841,-0.0242759702686084,-0.0587727938615357,0.134080314908879,0.0945582918990264,-0.0106524432387043,-0.114351223520267,0.0138859456745774,0.116041118321315,-0.104346272088204,-0.0036138704550675,-0.0197054587396827,-0.0255266827657964,-0.108911436863978,-0.105104227814954,-0.0465584570922287,-0.0731960882278342,-0.0242541555157504,0.0273889568884478,0.0910696424027658,-0.121071985296581,0.046147612580071,-0.114627971463386,-0.0075930310854424,-0.0478610330949859,0.0571131616833244,0.006925863227204,-0.0076536632661799,0.0840753407352232,0.0171068297730132,0.0990128858196285,0.0347982735356063,-0.17866614089341,0.0322769586195068
healthy,-0.0046803056750862,-0.0759304455082105,-0.0083759237420324,-0.0488513377216813,0.0989027119158565,-0.157544243710595,0.012018151358922,-0.0768801555364249,0.131434457835522,-0.0965575110040054,0.117595318679088,0.0608713219668877,-0.133971233549215,0.056224336637045,-0.047794739874987,0.0654426396412932,0.0318415878633619,-0.0661122388231082,0.0303392549834023,0.126907381453804,-0.0181289484086491,-0.0966789397203408,0.0597173138512086,-0.0329368366995765,-0.0859622903638014,-0.110164026342857,0.0490872225494457,0.0609985853712282,-0.0615628088657478,-0.0469043771772533,-0.0130395807000362,0.0905531740992919,-0.087614331868058,-0.0613277488368114,-0.0243300227449045,-0.0480503740524648,0.108123619146034,0.073800333801823,0.0779541658028202,0.143805172508257,0.0990443940256335,0.0126031857497947,-0.0944609716647254,0.0356006314327714,0.0628008930026934
healthy,-0.045136161254547,0.0124939091342838,0.102703166918473,0.0164412754374649,-0.056099867055346,-0.0972955435088315,-0.0375857747722284,-0.0991726970964428,0.148751563189449,-0.0838352546625037,0.0622458615023495,-0.137008374089481,0.0372338637092109,-0.052102385977311,0.020561480564431,0.0968237010612704,0.0905557602693425,-0.11183897371875,0.001456557120732,0.0697665773984742,0.0203195203512047,-0.0218246604055655,-0.0870870118652958,-0.0351762003082942,-0.0507972454699985,-0.032355432525925,-0.0123765700964292,-0.0221233105275203,0.0737421884971702,-0.0869796062286172,0.0105756079346833,0.0120859326824219,-0.107701706237213,0.108769317087459,0.104696964323691,-0.034021239158027,0.078975252707497,0.09011089001074,0.125766273821082,0.0368019551840528,0.0894772144294276,0.124869439700665,0.0019995948350854,-0.0888815874274717,0.0115214491909149
healthy,-0.0734859405772986,0.0766156177060822,0.218294081019956,-0.0921791648705161,0.263830056428069,-0.0825370559860415,-0.0407763929149935,-0.115624422470119,0.256026354255815,-0.0337250930205423,-0.0255097804287558,-0.0848100801630802,-0.157622345695658,-0.121886652608347,0.176021151706257,0.0577002316318415,-0.20799375494931,-0.0306996665657016,-0.277669513136536,-0.320269933360448,0.0014102599788902,-0.255946189082404,-0.171355754304769,0.235822573645673,0.0970911690386415,-0.147242932906849,0.0210467731287501,0.0852353510157509,-0.0054282247466843,-0.120893754810311,-0.182750352966733,-0.0553366172139972,0.317278657988451,0.0077411517678874,0.187324081672168,-0.0191141813248975,-0.210050009621564,0.336448918986228,-0.0696498752612808,0.225113872521237,0.0866643042189344,0.193831480636703,-0.298852531111577,0.132837287193347,-0.151277074503358
healthy,-0.127194216918968,-0.0775231755182231,0.0627659883529032,-0.0247367791943838,-0.0559924748108344,-0.0503043489908789,-0.0513394323640012,0.109248744507999,0.123804714277355,-0.127467705628547,-0.0135957937456047,0.0995270446436307,-0.0606703399276936,-0.122143352742779,-0.0939329374322695,0.0343750045931776,0.0391119608448777,-0.211866321404698,0.013086599505601,0.0078683470589707,-0.130532316863358,-0.0557980671739046,-0.0883091748186647,0.102446673911918,-0.0759173904041474,0.065299658052732,-0.066112435743851,0.0165890123453851,-0.0760393070578153,-0.0891410637690074,0.0094317359313204,-0.150838578962558,-0.129935913773794,-0.125563609134866,-0.0886008961088826,-0.0789018222180779,-0.0101239149866491,-0.156835120965847,0.23649194775808,0.126827368609733,-0.0233106838509393,-0.029343910685151,-0.220679467612183,0.0801214280940489,0.0081567733044948
healthy,-0.143611384342519,0.189780713067198,0.0098779410694341,0.224141288847242,0.0702267017585104,0.100389211934886,0.163092859159126,-0.260407542711639,0.173137859943091,-0.031308652326607,-0.147637538945538,-0.087522001256142,-0.043246119181665,-0.174021310110943,0.293588894698877,0.26425146442865,-0.0350060548809514,0.166252749533415,0.253038748754054,0.386663812230872,-0.273275321094078,-0.304846975059625,-0.0469109561877026,0.100930233555963,0.0440657284885736,-0.232567921225815,-0.539985716662307,-0.0175083432114354,0.0050964308958642,0.103468127118536,0.208808334584582,-0.112467675743944,0.0015094209054313,0.0663694131999596,0.209717899122392,0.191357535884022,0.0874970739030007,0.246319149776106,0.10136421722587,-0.171591280250368,-0.0579407680537423,0.258097711206066,0.218341731120743,0.0407394493223017,-0.221299312542001
healthy,-0.232102684435924,0.177383050640114,-0.144270056754605,0.129351211041859,0.23891579810919,-0.158983667796393,0.150510124468815,-0.246162693537191,0.296936915058992,-0.268929309066956,-0.131713850848234,-0.140054415779136,-0.293506237198363,-0.299121660406299,0.214812807668733,-0.0655560000115395,-0.0739132253840628,0.182093134465452,0.302062136811537,0.280386383530774,-0.310651601416988,-0.179640479452516,0.235891226141484,0.0077244032135852,-0.101941489103164,-0.244001016493667,-0.233105301268866,-0.175347547453922,0.15959427603317,0.131219530052883,-0.103346214543584,0.149487734804059,-0.0859822201707193,-0.130249471262449,0.178693305884089,0.0785267945997899,0.202892261688829,-0.22398874423015,0.28473213462176,0.221710505122537,0.025946593411713,0.228881146990811,0.105545759001123,-0.208398232508312,-0.151293378820413
healthy,-0.0321822132672642,-0.0573680956425306,-0.0765386702096073,-0.0796162924865173,-0.0386904246415309,0.0529020732402052,0.0699400016760854,0.0126964645290701,0.190389219541881,0.0640308291131649,0.0561009957958601,-0.158376373579501,0.104784198033876,-0.0160239234031688,0.0154871038724003,0.059014021490192,0.0738702040006394,-0.153757861301902,0.115882470590425,-0.0637492898669092,-0.0948819109117461,0.0135639564154305,-0.115583107765722,0.0531374510840361,-0.108428103715909,-0.154985869210347,0.0864547631091372,0.0101526434348774,-0.0164967779421244,-0.118424152855204,0.0171166653429897,-0.0395174453445297,-0.217665957587027,0.0478036636115312,0.0209353953432701,-0.0908215398288531,0.088315084950711,0.09507184695931,0.0098571984659223,0.112576140152685,0.110996864493888,0.0519060383723812,-0.0822117586485789,0.0391956547945718,-0.0020831732078413
