group,ARNT,ASCL1,ASCL2,BACH1,BHLHE40,CTCF,E2F3,EBF1,EGR2,FOS,FOSL1,FOXD2,FOXG1,FOXH1,FOXO3,GRHL2,GTF2I,HNF4G,HOXA1,IRF1,IRF4,KLF10,KLF3,MAF,MECOM,MITF,MYBL2,NFYA,NFYB,NRF1,PAX5,PBX3,PGR,POU2F2,RBPJ,RFX2,RUNX3,SP1,STAT1,STAT2,STAT5B,TCF12,TCF21,TCF4,TEAD4,THAP1,TP63,ZBTB7A,ZBTB7B,ZFP42
healthy,-0.148178886783332,0.0521549631726608,0.0399009368238058,0.0326067256153384,0.386346002215653,-0.349910837199479,-0.423922224318761,0.45337450643129,0.381248848096617,0.453068342820913,0.444136812193485,0.199608233297011,-0.419790737143487,-0.457640288753884,-0.471088668694327,0.420554548976217,0.197186299258317,0.0966157622463636,-0.285730023747631,-0.228629613627621,0.143115391547486,-0.166553566990197,0.41010334137415,-0.183322780000117,0.451782183348979,0.453175662422215,0.211819213979616,-0.432418401970071,-0.410489691938839,-0.0093940227964078,0.340287335704512,0.501383699331998,0.495079224245335,-0.373532801141474,-0.373744167407169,0.463032347580323,-0.0139404987343399,0.384326233572801,0.357411217249827,-0.140589581037119,-0.445834301284612,-0.230031039391677,0.436664808506154,-0.465402379385487,0.411899987361923,-0.118736521669643,0.400093810062311,0.273515763582242,0.439628760534885,-0.303567065154045
healthy,-0.375447323972139,0.0859501943848862,-0.480813897649141,0.5307116585898,0.184015034076782,-0.3658730538404,-0.478746921456042,0.230189897528836,-0.47194250993916,0.433628721977652,0.473841761691995,0.140658331278001,-0.458568761159657,0.3263978066348,-0.0307747043905858,0.514466506398661,-0.484655307406971,0.328533692869248,-0.0409735205291527,-0.397696100992109,0.269274502811356,0.23342847444381,0.180887883398479,-0.0018573856522417,0.536212110097839,-0.498742600161799,-0.0637777384861834,-0.48604976060219,-0.467971926358538,-0.532595113040703,0.454870372242362,0.487312049538859,-0.023554362265638,0.149447221966783,-0.377534713139751,0.26842307374386,-0.0913333037942132,0.540736704407117,-0.183474480309031,0.494262927398344,-0.344265985328122,0.225143277151604,0.458306382926748,-0.487401762611559,0.288006202334146,-0.379689387111887,0.318003848494315,0.324011568919943,0.521344053572635,-0.0775066340165244
healthy,-0.0065651731232626,-0.0426568720378199,0.275977177908736,-0.381322272485378,-0.166248376567719,-0.213391485341844,-0.380695508968827,0.131693861368642,-0.0643293722202371,0.442883143997638,0.215467932672527,0.0941110262796862,-0.376384750699887,0.231654648558489,-0.163338861248488,0.422187502670098,-0.0969031730222724,0.114828877647831,-0.354306630077631,-0.270474065951292,-0.342561252182096,-0.423815249740804,0.104045232803658,0.262450975981603,0.442207173753196,0.210598572735789,0.220911881676981,-0.285279547070675,-0.396939377416173,-0.399675711858446,0.201325210652743,0.2919573021239,0.379565285954256,0.306625597949375,-0.243552720483181,-0.127645507070813,-0.0428146399124609,0.339154117073798,0.0398685546125793,-0.0751036352369129,0.0784891347022088,-0.40025365157884,0.390011472207343,-0.393614955562541,0.0530677328383928,0.260728261840726,-0.319626896201351,0.207964863998379,0.36529207994592,0.300735437741218
healthy,-0.443510610711121,-0.0681487418185586,0.351825023317428,-0.488766626794205,0.30891328048835,-0.305841712966039,-0.559077117545219,0.586000678730555,-0.553334397025613,0.499461411687361,-0.0589402058910004,0.288086488329629,-0.521912504861463,-0.205904697197569,-0.566524606203758,0.467185706598278,-0.537922857693113,-0.0489177145856912,0.385278795809188,0.564952865192276,0.413299410343326,-0.0722469043910004,0.471044286343376,0.479467444002483,0.515079280483657,-0.509944596075749,-0.486334789995723,-0.523577702591634,-0.453212006061292,-0.263157370091393,0.457748471756775,0.550265529971765,0.502557105673481,-0.466860276220342,-0.449586965563485,-0.437561608584124,0.343668330110968,0.391935402712916,0.429356074499952,-0.482587784036216,0.0089983164218512,-0.510273219159437,0.535710791171078,-0.477523598946753,0.431717938400423,-0.0725606167867979,-0.0573981016663167,0.514766032978633,0.503962408951493,-0.247272503585387
healthy,0.365837524150692,-0.185966399067714,-0.298381839354391,0.416560746162493,0.372730294252358,-0.288080562232262,-0.487657846770167,0.374102842367436,-0.464716191193385,0.48216869647946,0.456322353050593,0.350423255501512,-0.326944066032398,-0.118965519236261,-0.256288071768463,0.445080931503714,-0.403340867686839,0.0332240017417387,-0.345447626226134,0.0277993155503704,0.136030283708833,-0.177793543857454,0.51443330051878,-0.112074521897327,0.486792373260484,-0.0020955452212069,0.288730510769824,-0.391130830071336,-0.465387659996109,-0.278248078784538,0.21069179776122,0.305365568300223,0.501558702503198,-0.252933596407262,-0.387852325651204,0.0641740538673518,0.135406217507156,0.533005590186428,0.428036398014318,0.108258129032317,-0.277816685031766,0.212984893214849,0.453843547270787,-0.436778148901238,0.507467546312647,-0.354251155208254,0.45314544405102,0.44784821412806,0.494876751494402,0.220465629622563
healthy,-0.281433732892535,-0.0036683604273281,0.388561841768589,-0.334283864682155,0.0131867381261127,-0.259297344124031,-0.550482760452948,0.376959667990991,0.192045724273636,0.172205517810116,0.287540811956937,0.424936617322346,-0.597162345507907,0.318953408486873,-0.076750850877705,-0.239514932242925,-0.64391248959293,-0.56437898912759,-0.513696686030478,0.455496477835683,-0.360197820818991,-0.172512573689689,0.279851650519953,-0.427361862375789,0.360063794118669,-0.44227038266265,-0.0499504747651952,-0.288450633419969,0.0530451441842673,-0.632683321341095,0.465211640769067,0.63536030966763,0.481644094278107,0.362010726953239,-0.41867920143007,0.0300297813678843,0.3725903266469,0.178843385155951,-0.214225370336953,0.32608128879526,0.143112859640514,-0.048701686303466,0.362611719696745,-0.495618682478598,-0.39779904705109,0.0416862040479939,-0.637812501888333,-0.528051371116539,0.602200756649636,-0.0752067072800813
healthy,-0.35548663769867,0.22256841629407,-0.320323742747122,-0.0329166571056954,0.246310769018931,-0.298274517796696,-0.430485806900851,0.182055324235718,0.286052366770851,0.171424691652739,0.37742385406824,0.276207527462073,-0.28098489925402,-0.182755540354332,0.0395574443791416,0.34135817428802,-0.232105394493767,-0.0096921003348848,0.395135292160094,-0.189811864297179,-0.278859769332148,0.147452255537418,0.469067021753236,-0.177050252214605,0.36176236799196,0.1074309613099,-0.0202516713810732,-0.241136925847941,-0.237924857724618,-0.492311293767485,0.191933094500569,0.16897306863348,0.409001824479344,-0.108967667042986,-0.416010051894242,0.0888308207061159,0.404076263385066,-0.220557678114348,-0.165083532749356,0.37528572508476,-0.276143832060194,-0.263390019414585,0.134846632194139,-0.412676225893857,-0.183737402807786,-0.347005183301539,0.143455694046055,0.339254709468828,0.243030889124219,-0.17480618087902
healthy,0.0344278061701892,0.503966714732271,0.196362198493871,0.0548878625329115,0.0669944916493783,0.0233935497846932,-0.29615134339633,-0.0775724017343444,-0.144293280710959,0.246799349650192,0.0806233704416003,-0.0079648038046813,-0.157705641462077,0.0374927404708007,-0.014130048486132,0.200686860121609,-0.398478580858882,0.0266682760501972,0.174064126282097,0.16265788194123,-0.223036327770695,-0.167728162490693,0.333914615894302,0.33232972642482,0.346851273621746,-0.0703070071674915,-0.004060342235847,-0.349765256288294,-0.28448776246025,-0.382624346378365,0.222065051559272,0.0784120316907537,0.405086103559321,0.130339804561407,-0.229289576227923,0.0421560677374109,0.40315654119206,0.402301405319498,0.328352561619987,0.0866387417149449,-0.393438541980324,-0.227665357183035,0.156795002624746,-0.188811587489187,0.215413886379598,-0.0618277868928496,-0.163803163284572,0.371212351499057,0.23307764073743,-0.0070210993713172
healthy,0.0436714620445876,0.0879477269075423,-0.0990630350731847,0.274246875816071,0.0905082591647666,-0.0816367554931415,-0.0201517773756508,-0.0052057174834552,-0.0601652538104244,0.0611505245264244,0.0307301204374222,0.312129792728991,-0.201463746404471,0.163471560689678,-0.0457420451351912,0.0902955188780088,0.0218628357556473,-0.0112429098442741,-0.015573809158956,-0.0980728776135454,0.126688221800495,0.149240786515521,0.336411930815442,0.0771751889028865,0.405556560886896,0.243606902140194,0.0348419965092387,-0.0600542852716334,-0.210094039195961,-0.224346788540272,0.0664861504743287,0.116113187155225,0.125622334990669,0.152316460468687,-0.0755537005879809,0.0717048284517838,0.367210769188264,0.0087153706947265,0.316505219080436,-0.270309951237031,-0.0438153326337204,0.10512086709658,0.0674352714283756,-0.127457049231452,0.326796185193281,-0.100612072101959,0.117647108666407,0.160281002732321,0.218184695868423,0.036437867360594
healthy,-0.0426967415541122,0.247509239277231,-0.313563335070196,0.0525933869688838,0.328032640279535,-0.241783592973033,-0.313321838877865,0.253839966623172,-0.197028107767562,0.241075822362036,0.150058067988259,0.0172240017113801,-0.329122112835052,0.0950908209540789,-0.397396704619892,0.219233868118319,-0.208548061823689,0.172343214274081,-0.102614393720403,-0.0512160842709043,0.282444178676475,-0.0516091809832171,0.338935292063814,-0.21318459348912,0.372942836626921,0.250016810532606,0.195223608652397,-0.285767591878499,-0.293222073696993,-0.212038478981082,0.20486911364533,0.198140031464645,0.2503931957865,-0.159060142786622,-0.289850549976244,0.216319267427705,0.159005531198208,0.364848503781353,0.378360531359751,0.404943197073346,-0.0184037018256861,0.0470537662684033,0.137357710999482,-0.291913686242257,0.293630730026548,-0.2983109080127,0.0999634930757508,0.205644550044736,0.314337645658734,-0.039605870118102
