group,AR,ARNT,ASCL2,BACH1,BARX2,CEBPB,CEBPD,CTCFL,E2F4,E2F7,FOXH1,FOXO3,GATA1,GATA4,GLIS1,GTF2I,HEY1,HNF4A,HOXA1,HOXB13,IKZF1,JUN,JUNB,KLF4,KLF5,KMT2A,MAFK,MXI1,MYB,MYBL2,MZF1,NFAT5,NFATC1,NFE2,NFIC,NFYA,NFYB,NR2C2,NR3C1,ONECUT1,RARA,REST,RFX5,RUNX3,SNAI2,SPI1,STAT4,TAL1,TBP,TCF3,TEAD4,TFAP2A,TFAP2C,USF1,USF2,ZBTB7A,ZFP42,ZNF263,ZNF384,ZNF76
healthy,-0.191945022635629,0.338673943998795,0.0408568004533901,0.479114791348305,0.0314956651108366,-0.345704042644809,0.182835204847983,0.351072738632815,-0.0275529388423239,-0.264118010813826,-0.0638498312482608,-0.485719541022556,-0.491256654092964,-0.526353646018248,-0.457557871043115,-0.310297588863522,-0.247898664822617,-0.187681683549259,0.122810846403491,-0.280595272983711,-0.270332593383766,0.283930038710031,0.291881432155627,0.28068121698239,-0.452253510017954,-0.533701223297718,0.506922246685813,-0.344820675361822,-0.467311459372403,-0.192528965223398,-0.0802298106655722,-0.0700323596595621,-0.432650578845479,0.206952566016169,0.159102150377326,-0.394802530660491,-0.029777445647192,-0.504065288666434,-0.0802574549490532,-0.365045878125095,0.176819222074266,0.525231964160262,0.507038179130685,0.409234174133065,0.0532709098520924,0.345672642520518,-0.428798187024041,-0.279166615895362,0.533607858275645,0.316905621660688,0.512098708380209,-0.201958916635419,0.411707537769551,0.425233583266895,0.0382583349399841,-0.188291023391611,0.131317618619936,-0.265580366860065,-0.412499275487942,-0.15505394973792
healthy,-0.33605627501547,0.33028600614706,-0.286430154897434,0.231477205617692,0.411618840087248,-0.463421998648891,-0.400690582306555,-0.421893495632796,-0.442436995778405,-0.481830815686887,-0.353619728617256,-0.508956696615719,0.376611380096461,-0.495492477658518,-0.411921784045295,0.165240110429221,0.051743241257067,-0.153684916196561,0.426316593639179,-0.0676821481989214,-0.237808488989825,-0.136015122292366,-0.181497134353448,0.4433455693883,-0.486610641180099,-0.398428058398232,-0.30800090107299,-0.496848106674532,-0.039684431748883,-0.554262959858855,-0.459580899116043,-0.26244534826847,-0.015766128162713,0.0512615784422708,-0.121924160581381,-0.0148351501296637,0.203575176070004,-0.514851126019365,-0.185387304092629,-0.341290451879691,0.284941713494016,-0.181388986201332,-0.110341332074629,0.473432901835398,0.505065493819563,-0.360865719375074,-0.288780617780791,0.133224189741109,0.0029045042524945,0.427227491627269,0.504228265707034,-0.244006185181821,-0.346966325166971,-0.107809180295717,-0.280284240686331,0.438107002031933,0.464894233971006,-0.441325943001326,0.145230248777484,-0.306025115041411
healthy,-0.49085018942932,0.247041395922068,0.1128750714281,-0.28069984798325,-0.259689727757188,0.126854035706012,0.0052381426700079,0.288064394404959,-0.139050854025639,-0.387768274165116,0.184038439789609,-0.319349045815412,-0.179108362012968,0.33938932861797,-0.310254800066038,-0.444442859199722,-0.0321888124226417,-0.279673500496484,-0.296015492603701,-0.160585157062593,-0.334913032319227,-0.246431125038214,0.29015725121275,0.149320187796184,0.414481185858943,0.193031855710387,-0.273757520562635,-0.451237202073401,-0.179345269585874,-0.0910883630751385,0.44752294114279,-0.423509093707966,-0.309327581436063,0.338533928797492,0.27980230186141,-0.137461673868659,-0.185485494302532,0.273626262238437,-0.27199134483962,-0.0791316652751572,0.272793920035744,0.0797764280872563,0.155524482450788,0.333269137569223,0.233826734974693,-0.0222426632948311,-0.348208300430418,-0.0050699354582921,0.400637448839439,0.299144902729082,-0.10211103835793,-0.13284325192586,0.201726089590552,0.107374034115961,-0.546743933907517,0.362253035618079,0.127204435897608,-0.0859370644655613,-0.334901031018166,-0.0084953146775457
healthy,-0.222561345210523,0.259544697644893,-0.205561940739205,0.236168826430509,0.0226319299684656,-0.0997498885739413,-0.274348796700619,-0.188165888811029,-0.240645268547596,-0.253327994321287,0.341007949899303,0.0910113179781594,-0.0487443619979406,-0.432936296337144,0.0595060666368108,-0.0032088974639183,-0.0049455088734234,-0.245737956503193,0.143106383586811,-0.411150841131442,-0.0313566001291531,0.209128742182759,0.0563795134780052,0.320876558277715,-0.193787132500679,-0.217255680066369,0.231540734569107,-0.389812085803353,0.0221579176693362,0.15612578617498,-0.0626340173015362,-0.572677716325655,-0.0441149404707122,-0.0639732282291501,0.110730106152973,0.141976974931393,-0.071562051709576,-0.130909542128558,-0.246389865878691,-0.109953886590715,0.610799588339958,-0.420600844000487,0.198729290073499,0.206744237531272,0.290182667666896,0.510245502949328,-0.229980778762265,0.0453893437573027,0.281634944821273,0.287844613127216,0.115591886783383,-0.314964538380639,0.0605261034939896,-0.0278716884620865,-0.0257367539454228,-0.0707061200378211,0.294918930556888,-0.34885782205832,-0.011227087678146,-0.249023207991995
healthy,-0.338509294458132,0.190673858311569,-0.467437582450941,0.482017848393069,0.11456748648075,-0.522432254185034,-0.562586506880071,-0.3965883744845,-0.0679272764573507,-0.498524311762893,0.21525942147642,-0.493676556901058,0.0363826045898735,-0.55246710610931,0.338823431914477,-0.49079162674859,-0.408679257127789,0.100867119639347,0.0334981874544821,-0.270530278091072,-0.424415927686874,-0.39808296423325,0.160380702289411,0.49220643165413,-0.450502728446754,-0.543684018631427,0.424969676181385,-0.484149669477631,-0.151995459554144,-0.113172550299058,-0.338171697158405,-0.308204221476807,-0.308326725679468,-0.0568896606229844,-0.205225790748091,-0.0466673464891608,-0.285548575113455,-0.194602500329915,-0.285225994251063,-0.472316417597311,0.335574110007905,0.0670759994343373,0.448987447009263,0.474704437272171,-0.45454854142774,0.342585963278682,-0.173482859156363,-0.526219463808177,0.484326019097585,0.479289324321717,0.258953374431031,-0.129917427667204,-0.340417557663871,0.56030800566313,0.404424325561105,0.476631511104039,0.516229674664154,0.102589296588539,-0.467631075391526,-0.0697335454556218
healthy,-0.0057412858902957,0.187984598612691,0.28220087135407,0.0562136199264269,0.0273399616907797,-0.385626040799958,0.521879670129923,-0.404563905121264,-0.523176842242215,0.14970547030256,-0.0526908554328677,-0.208556213909985,-0.29403416396742,-0.406641360376599,-0.176760471316723,-0.268918380461002,-0.437617222313441,-0.109921990033368,-0.096060385507176,-0.335878836227525,-0.13451346003678,-0.10972895215566,0.39855745731104,0.219107537027787,-0.562272669265725,0.458302326912464,0.237163649578023,-0.492491244220388,0.219066878866731,-0.30673789477659,-0.124491046561929,0.0949010975932478,-0.411614737346781,0.335327299434074,-0.0819283158226571,0.204380443994948,0.20429665282825,-0.0211259804845577,-0.401442065450637,0.388276952900792,0.129026022491163,0.185227621743886,-0.264655637436229,0.0797108550736002,-0.0514138356264912,0.0637923011472151,0.711154723419601,0.211007724247032,-0.208691976812988,0.223346945803606,-0.308042844971866,-0.329290446390364,0.595894493614229,0.260318649073875,-0.154194838381566,-0.229739822918474,0.330168309119941,0.297611021492645,-0.290553118282597,0.0468339589454831
healthy,-0.146317642460022,-0.0907860929789097,0.145903068468793,0.0796754668516488,0.349347107778583,0.314833445338512,-0.221218278725543,-0.233456088588458,-0.492428871829186,-0.442179957515859,0.292299050522161,-0.399147781498582,0.199229455512434,-0.165328050445147,-0.196657629248258,0.362261702668305,-0.468648381112075,-0.0607848342778376,0.224538539451762,0.30058146626157,-0.345562204781091,-0.20856157864036,0.151387703249171,0.324028096507868,0.189255077206008,-0.299580748095338,0.0690974636345152,0.14761984936428,0.197667195688119,0.0130915603622924,-0.0594234950083552,-0.357488598574592,0.025832858575826,-0.293644635548353,-0.163500989846631,-0.0264371309211892,0.368657709632422,-0.0969736259838763,-0.459220006031995,0.16706468600341,0.233129781521962,-0.301231059032836,0.519972684388597,0.0544056606147701,0.292798870076397,0.381833436499961,0.191329889466123,0.23192620049693,0.417521545405556,-0.184850363431414,0.0512274038897119,-0.262059751679326,-0.0110717800479161,-0.0913523824911357,-0.156668611924541,-0.0388104704387071,0.0416492555926023,-0.0304825184618435,-0.196927609499704,0.108866353175279
healthy,-0.1189220459569,-0.0485024946319337,-0.11998444495937,-0.463881420196835,0.202181623035639,0.44180643243211,-0.156523979834383,-0.0468965984260386,-0.142639363783801,-0.0435343760306133,0.121838081182412,-0.184924783138888,0.100545757966192,0.0917251927995745,0.0804301870744661,-0.333849344325776,-0.138527491832887,-0.492534760132619,-0.220374210910646,-0.204426387421694,-0.16943503629956,0.126509166902206,-0.0349771653909769,-0.313740356021529,-0.112933524240671,-0.0640651091838233,0.135347948996964,-0.111431520655767,-0.260867380498022,-0.0670403366688387,0.175998029099834,0.0827379708057684,0.599905946925488,0.477823850756053,-0.236005559922494,-0.0047389527069836,0.175071057904883,0.0155153117720965,-0.171256882197024,0.0628503921687512,0.214189589320907,-0.0095709291114457,0.2316781975303,-0.0187930831421094,0.345956865868191,0.0895077793196351,-0.223134968510581,0.0381452269696684,0.0237794186715701,0.19686896466176,-0.101126403415237,-0.158572389207878,-0.0735293391447327,0.0386125906806974,0.157160653818716,0.328210720302147,0.0236194464874806,-0.332836799493594,-0.207442539210263,-0.128380815942148
healthy,-0.419523801018087,0.736653602231327,-0.712985747204031,0.71508632456292,0.16907734068537,-0.62639203581977,-0.0601366589778397,-0.43612629409157,0.683326476089058,-0.511708654918524,-0.0864056593524765,-0.436781884460071,-0.487940324655016,-0.472851921666292,-0.135836492051572,0.528804181844572,-0.434865170153413,0.741495248909284,0.196289584736742,-0.429093359058623,0.736137333103682,0.472934284839829,0.728559197861277,0.509793266619783,-0.574116102453253,-0.326257828754148,0.0598844763813693,-0.490176305504098,0.738212957404506,-0.33175196173662,0.488451741799148,-0.484853167269759,-0.778256889653554,0.734201813593845,0.746050055965682,0.495360484136104,0.348606094948789,-0.573545075225968,-0.617098468245112,-0.448983327122375,0.489919783245356,-0.381923158901238,0.497459464258184,0.489226913972477,0.671003673565857,0.365111277123133,0.410441671433013,0.473527191197735,0.603852101208117,0.503125044036942,0.509023669707012,-0.466419095625161,0.753033115019044,-0.519321778687997,0.560462349620477,0.71709757720671,0.398943043102961,-0.332346887242944,-0.538241410322357,-0.134060123628251
healthy,0.0208010652472738,0.248378317483118,-0.171042452234361,0.425452286869653,0.0018916926553896,0.0229673505922705,0.167253864237794,-0.363929903883176,-0.111747617679463,-0.271594760459872,0.015779778471326,-0.128587639861058,0.0287117197594216,0.0795415312228835,0.229097261381202,0.0205108515098261,-0.318482910648406,0.0070299326901382,-0.113655561420797,-0.002215915459986,-0.0525382279829199,0.0213036148163031,0.184038956190038,0.148723131556039,-0.354283202108321,0.0262697635152787,0.253411367135423,-0.292824108722741,0.33482856076585,0.036548185660994,0.0621848258339636,-0.0696557592160681,-0.285996684568807,0.112023373016706,0.0754075979071347,-0.0701652456994815,-0.305105032287322,-0.241632129273193,-0.27119656338756,0.290873783552235,-0.0213934959223392,0.316885653635286,0.293522398789784,0.435539567145992,0.347696835729233,0.133801055782587,0.0754439322695546,-0.0487324665765854,0.261670809442992,0.16743002808791,0.057362228394166,0.149864208505549,-0.110356487050218,0.0895501476695357,0.0066503119990421,0.258338765243373,0.124723551215802,-0.216407501544159,-0.0226784164167458,-0.139233484640554
