group,ARNT,ASCL2,ATF3,BACH2,CDX2,CTCF,DUX4,E2F3,E2F7,E2F8,EBF1,EGR1,EGR2,EPAS1,ETV1,FOS,FOXA2,FOXG1,FOXH1,GATA4,GMEB2,GRHL2,GTF2I,HES1,HINFP,HOXA6,HOXB13,IRF4,JUNB,KLF10,KLF3,KLF4,MAF,MECOM,MEF2C,MITF,MYBL2,NFAT5,NFATC1,NFYB,PAX5,PBX3,PPARG,PRDM14,RARG,RFX2,RUNX3,SP1,STAT1,STAT5A,STAT5B,TAL1,TBP,TCF12,TCF4,TCF7L2,TEAD4,THAP1,TP63,VEZF1,ZBTB7A,ZBTB7B,ZNF143,ZNF76
healthy,-0.005393492973231,-0.0451487423387905,-0.0164358016493103,0.352699911859726,-0.441436404867239,-0.279589010804885,-0.220466107345322,-0.450997962992606,0.0949497677530545,-0.353620819872904,0.425604622058374,0.43242856002114,0.298084412763546,0.174941426298866,0.0120275869420034,0.481917593148796,-0.246662681054552,-0.345674490832753,-0.355415284118928,-0.291555070426699,-0.177995557445924,0.380541369831391,0.0500406402894579,0.44384446002938,0.46873929665213,0.2521847971645,-0.0506492951965271,0.235486950162945,0.455629980392884,-0.271241984765974,0.449405366519554,-0.0645753285989526,-0.25243785728495,0.473426633868483,0.509684358935978,0.443275358399576,0.141060079865165,0.263518036952515,-0.410569610221382,-0.325232762473849,0.399576192160688,0.444701838932701,0.477980998782947,-0.201449275041078,0.362657746093319,0.419197284563417,0.0913801399040512,0.279033210969611,0.414742526616229,-0.101910616392169,-0.437245354996612,-0.455959115041169,0.362412999594451,-0.16142723992885,-0.408345889241284,-0.417287088184493,0.457615292787978,-0.223729135350892,0.333942823175634,0.489285105032746,0.159064006597885,0.363933551200952,0.17499173838053,0.181918915222117
healthy,-0.192213039308744,-0.499375444274145,-0.484818586976699,0.293728847424129,-0.458794449255479,-0.199190751994917,-0.230968080518365,-0.334934423823126,-0.21711575776175,-0.264983319402897,0.351875869542528,0.364229832461592,-0.449203312215956,-0.255685733018354,0.483385136395969,0.496124080591509,-0.38369502271198,-0.297097125582339,0.141343440750675,-0.297569517126744,-0.431315916208321,0.432511517484332,-0.329490346334855,0.477441497554494,0.432222830160283,-0.0656377837955583,0.397825463153421,0.138441458762103,0.350097576376604,0.0721951750004918,0.34151470510564,0.0286024812474554,-0.116925758502494,0.500136587987011,0.29911670480684,-0.35975582738297,-0.225553961148627,0.272411246844431,-0.443627859948143,-0.322809037457806,0.311317245846142,0.326005607611956,0.501015100086338,-0.470472149797521,-0.431888816591961,0.103124792520507,0.0930257291985796,0.452886604529653,0.0185630747849445,0.343974642734815,-0.150463807356103,-0.352908062899266,0.267247621439832,0.368752665382757,-0.362110198308742,-0.404869900739963,0.416900030663453,-0.205035114040993,0.142368306688811,0.286886270493417,0.41218298872712,0.376887526608382,0.259034298475192,0.204719062374908
healthy,0.274892434110913,0.356512447910107,-0.40733509187803,-0.263105506831722,0.0966818804315574,-0.109891056213108,-0.244107813898274,-0.432883614981901,-0.442730602154414,0.113544583122535,0.125430652958553,0.502690441093378,-0.0498824071669917,0.215684061499995,-0.328317427475949,0.642316176910111,-0.329559278389302,-0.450472570202883,0.179180856745121,0.0775553592620779,-0.119271350255833,0.487702693512616,-0.0790601948463249,0.425368666262213,0.14065483936246,0.412803821953635,0.111318537767891,-0.389395426998251,0.497482031589252,-0.523252721555111,0.17992642399589,0.229496941238428,0.42354042803818,0.598033040690093,0.311535218645889,0.259833326724373,0.233411359597779,-0.32535314114393,-0.51880700565514,-0.494157616104073,0.179363918433544,0.369483567379582,0.288779147461724,-0.433319575822001,-0.314369439838577,0.0573985927899792,0.164289016743325,0.325993857053409,0.0936703063349095,0.22934727593911,-0.190573116725156,-0.482882195912699,0.49965070366005,-0.437962815664365,-0.556845873430358,-0.423504177256845,0.22592010233361,0.236664891009219,-0.333517083510566,0.465150425933753,0.331879328394757,0.418933058391521,-0.227651481514601,0.341829359126814
healthy,-0.36921367149861,0.263777269046864,-0.528387750665813,0.147085535365309,-0.448107321837205,-0.223917154705125,0.467909903661945,-0.534934573800276,-0.398840657428883,-0.223509105413059,0.478288807795504,0.614084954413145,-0.484075067577662,-0.348651821802724,-0.398464756524547,0.367420657390155,0.308926192042021,-0.446105830718521,-0.262794421582493,0.394740882293908,0.409187215443377,0.281627403942303,-0.41271350152385,0.554681974945928,0.455442472530726,0.478169371250888,-0.338518902268133,0.487092386383717,0.481765838318616,-0.0298849435024871,0.50149178902359,0.135748131994863,0.468097332512488,0.491769932479342,0.0840116532102483,-0.366552575919904,-0.533421813176629,0.115229401366635,-0.490123539564896,-0.510656234116363,0.322659205991588,0.596735822992152,0.342115812526785,-0.49282354730665,0.16734589932201,-0.287845836239388,0.455621392115545,0.22413223866927,0.403376396065757,0.37038660014074,0.0546186243591228,-0.549132481391538,-0.0634973272179635,-0.347540960344794,-0.435870834086856,-0.385866822712277,0.531695407254757,-0.0101945367095464,-0.088785276279681,0.573305996194654,0.536372537432746,0.49127308136293,0.236907373849241,0.349071250874031
healthy,0.32444927339769,-0.344458325498533,-0.234877306274608,0.157294129359578,-0.37473884939516,-0.230869589718722,-0.468907311709102,-0.555010346931787,-0.282452796151217,-0.418929438891729,0.397072025992384,0.560386357607879,-0.420039092769926,0.0016534497353215,0.425710335117527,0.437838043990186,-0.429985179839391,-0.267331951267913,-0.10579119872887,-0.505240519461968,-0.523051220716042,0.446212588181039,-0.486924974517656,0.52443315345997,0.476386857433996,-0.166518420972929,-0.102503861186667,0.215828752371593,0.467876517190261,-0.151102516108107,0.592521991865811,0.211494062956964,0.0108528141079889,0.569149092870172,-0.0304058575906344,0.0703762105133537,0.195140237128235,0.101892634085266,-0.511334934716836,-0.520965423389516,0.11265298240205,0.346789339055834,0.4075284401012,-0.343223080391342,0.346485876995343,0.0410107620811011,0.223213321339152,0.495002173103975,0.515057366890113,-0.12622574155187,-0.196731481433406,-0.445160160723232,0.32481216165659,0.25483608539973,-0.391317750072502,-0.454174872509728,0.561232521001798,-0.434713972899552,0.458679331134364,0.362019056855183,0.46400003617185,0.505667662700296,-0.216640277309668,0.301645902296696
healthy,0.0433644781776569,0.0527751679138581,-0.171913832801049,0.133587221411804,-0.0788045011999712,-0.110040268950215,0.318649332918873,-0.447268598767773,-0.129031990494922,0.017595626310443,0.238005492217328,0.217058030754973,-0.129960354788983,-0.116132127311012,0.0491823697054977,-0.0952623844191456,-0.416745783565989,-0.30051712908067,-0.0569921988413518,-0.202868181252672,-0.194682180040478,-0.212068072674396,-0.422020354859041,0.266011148421493,0.114914181494034,-0.0525349146160449,-0.0967149054648607,-0.0930230959269732,0.311527614779267,-0.116718033063877,0.256478380200141,0.0921025389778931,-0.263958171570904,0.0542159779421022,0.312371872675127,-0.288446263981977,-0.186308802548749,0.339567339397893,-0.444895875652295,0.0077445313414706,0.140636189291364,0.280066853541854,0.357068567809934,0.0272930585350238,-0.124630067443114,-0.1634641562561,0.0518670317408835,-0.0247223127604917,-0.217426750365649,0.294299998320865,-0.0659447393789167,0.0016246375146062,-0.291162510276603,-0.0183192252384208,-0.240569495284832,-0.308001533882559,-0.353445604859603,0.102424203921607,-0.2836142271976,0.328217589071956,-0.318469054225684,0.255473007094225,0.0433524122808686,0.163028364454454
healthy,0.1436364449567,-0.268458032279763,-0.104315292116902,-0.274893518541271,0.0436206570385689,-0.0101718284890167,0.044941062599991,-0.270561052994933,-0.0442766312253487,-0.0507400912620944,-0.120310219725785,0.321890762046731,0.05842745817824,0.184593738371458,0.0685435559677517,0.20676241312005,0.26387271850143,-0.190281739336494,-0.0255550195091705,0.290230520304637,-0.0708378392391994,-0.0217501523748774,-0.166554556660502,-0.0655460249978821,0.315065594590631,0.239563941521656,-0.287542001968209,0.0426877641620313,0.190568416319939,0.0191147625263043,0.396785232397365,-0.0743566799429595,0.21888264758203,0.347539461175303,0.178309180385653,0.211437286349338,-0.282872766864162,0.0112448070927145,-0.156110580203086,-0.0395872289810144,-0.0863942941850514,0.224030472778712,-0.0820449142629885,-0.0027600791568039,-0.239866231775001,-0.239609480225531,0.0557198569563784,-0.327049646642926,0.213536186896062,-0.310855216140874,0.11160126788603,-0.367343592937896,0.0164195218097803,-0.0122928478347662,-0.0424206037659611,-0.178895328559823,0.224552216214544,-0.037573334014858,0.0959691319513559,0.130357575757542,0.560557374251067,0.176104022863219,0.165217236723355,-0.171652939835833
healthy,-0.151659489834892,0.0486775410887263,-0.185206646041924,0.0614028727149217,0.141605324795335,0.203997169733348,0.12652135024324,-0.26464708373058,0.042249761891917,0.0208349450176968,-0.265570402316677,0.317891668805883,0.040702116322053,-0.0684815284853797,-0.0453364089791253,0.0759673808727434,-0.0832403220141182,-0.0105768215008318,-0.0882355553165775,0.18442060324227,-0.0660452948975779,0.219344170454968,-0.249435815214595,0.0870602214373793,0.479373169126949,-0.163375731234811,-0.143824582374356,-0.0949223988255071,0.11403367860864,-0.116372563700209,0.146836828866663,-0.109494110360428,0.159239757914955,0.0800458815338826,0.315141522334617,0.0067461170119211,-0.103431388024492,0.344101362193805,0.0766132150824223,-0.0830762393743264,0.0176972054057743,0.0022678289217502,-0.0049029271701964,0.198886322228439,0.168761593386847,0.200084809819743,0.228203655402545,0.0812050592673001,0.180517916435056,0.123769300022311,-0.207768755077347,-0.13423133056379,-0.021106666692435,0.0332419388287803,0.0022581043626656,0.137436679015063,-0.0284290538723297,-0.185632571439289,-0.276059239711505,0.0146079856838875,0.400328762820695,0.0955806845870298,-0.317413055850304,-0.0537852499793276
healthy,0.036461478668205,-0.0598074854040405,-0.240457772513261,-0.253802728772327,-0.249639883694523,0.175974197885669,0.265111806445436,0.192738327622146,-0.160712866478968,0.151683572449105,0.138269646155753,0.263046934280884,-0.180790995714678,-0.136180739440214,-0.294825295901135,-0.164810544457769,-0.243417216750222,0.0026484554012868,0.0508006743275679,-0.176469157518577,-0.27641571212656,-0.0323651088991417,0.207650792957757,0.160294391480465,0.269519682249372,0.0229564644689627,0.0702209566063433,-0.0072302014063458,0.166799144952292,0.260870377512951,0.382729019290833,0.21272098797052,0.292598053611755,0.380348077569069,0.353013156803517,0.289178089123806,-0.205452574670454,-0.037363595764215,-0.123143212469398,-0.0439277358734157,-0.218834951812701,0.255932129142755,-0.127401070082304,0.039745602307858,-0.180110513686941,-0.167129787357507,0.319365546009653,-0.204876840692143,0.369760036425551,0.0339862849983958,0.172415715282984,-0.0363277978871491,0.192421619171806,-0.198022977761368,0.0652957599100373,0.243523090468491,0.213120265751716,0.0299310173538674,-0.135008857326994,0.194780747256789,0.183441459065794,-0.0324030774050037,-0.218095691617236,-0.197965842461682
healthy,0.001439117066201,-0.372479410464966,-0.259251701595204,0.2166385457598,-0.159091127198512,-0.307174779566283,-0.184099079043623,-0.401128865896622,0.0176734391689609,-0.127777299849161,0.32830403400177,0.382760920346118,-0.298655027702157,0.233101315591104,0.0663658084953385,0.286301977306592,-0.291020716892873,-0.350042986377539,0.158184335766848,0.0280223239571878,-0.306309300722735,0.316184143276886,-0.236496488227495,0.388961197512253,0.15234096703668,0.349374092627529,0.319656785977158,0.315288463686639,0.309152732958854,-0.104817745909155,0.401970087688116,-0.0236892988708392,-0.18542598932175,0.398215341077259,0.401786641288006,0.256450161978806,0.245837597429955,0.216696711850499,-0.388484972013148,-0.394185294522056,0.231838658476919,0.293963093396665,0.202135122689253,-0.282170542530326,-0.122596086074853,0.224814273710234,0.279769909028137,0.362717569798391,0.425613668337527,-0.132055287105151,0.0801030424020904,-0.353586581932649,0.124422292772094,0.0834563875908515,-0.330768288498625,-0.313538651713786,0.326238945524309,-0.402203051842526,0.154209750660592,0.38644006733209,0.179288903014485,0.338993332169879,0.10459977785275,0.0942203729745804
